N	2gram	Vygotskiy__4	Vladivir
1	и в	20	30
2	в этом	24	20
3	то что	15	20
4	у него	2	19
5	и не	8	18
6	в том	42	18
7	и с	4	14
8	что он	6	13
9	в конце	1	13
10	не только	15	12
11	том что	35	12
12	что в	19	12
13	как мы	13	11
14	в его	11	11
15	а в	2	11
16	сказать что	6	11
17	а также	2	10
18	и даже	1	10
19	все же	5	9
20	было бы	8	9
21	не в	4	9
22	в то	1	9
23	не может	6	9
24	для него	2	9
25	потому что	12	9
26	в своем	4	8
27	но в	3	8
28	связи с	3	8
29	но и	9	8
30	в связи	3	8
31	вместе с	8	8
32	ни в	3	7
33	которую он	2	7
34	точки зрения	24	7
35	никогда не	5	7
36	не менее	3	7
37	может быть	12	7
38	а не	7	7
39	как это	9	7
40	для нас	4	7
41	также и	2	6
42	хотя и	1	6
43	и к	5	6
44	в себе	10	6
45	тем не	1	6
46	и его	5	6
47	у нас	1	6
48	то время	1	6
49	только в	10	6
50	всяком случае	3	6
51	еще и	1	6
52	прежде всего	2	6
53	о чем	1	6
54	к этому	4	6
55	во всяком	4	6
56	того же	9	5
57	и то	10	5
58	и я	1	5
59	с этим	5	5
60	то в	1	5
61	все эти	5	5
62	при этом	12	5
63	как и	9	5
64	в своей	7	5
65	по себе	1	5
66	так как	10	5
67	для себя	1	5
68	в дальнейшем	1	5
69	это мы	2	5
70	так и	5	5
71	с ним	1	5
72	другими словами	2	5
73	и что	8	5
74	того что	10	5
75	тот же	9	5
76	так что	3	5
77	но что	3	5
78	в течение	1	5
79	как бы	7	5
80	в основном	1	5
81	все это	1	5
82	в результате	8	5
83	из этого	1	5
84	то же	16	4
85	той же	6	4
86	я не	1	4
87	и он	2	4
88	в ней	2	4
89	и на	6	4
90	совсем не	1	4
91	в которой	3	4
92	что это	2	4
93	в целом	11	4
94	в этой	3	4
95	на его	3	4
96	в нем	2	4
97	он не	1	4
98	содержит в	2	4
99	его в	6	4
100	мы знаем	1	4
101	в этих	3	4
102	мы должны	11	4
103	не есть	2	4
104	здесь не	2	4
105	можно сказать	1	4
106	о том	5	4
107	с которыми	1	4
108	конечно не	1	4
109	со стороны	3	4
110	именно в	3	4
111	так же	11	4
112	с этой	4	4
113	но это	1	4
114	в начале	2	4
115	на этот	3	4
116	по поводу	1	4
117	и больше	1	3
118	говоря о	2	3
119	едва ли	2	3
120	что можно	1	3
121	быть в	1	3
122	во всех	1	3
123	но не	3	3
124	не то	1	3
125	отличие от	2	3
126	мы сейчас	1	3
127	как в	5	3
128	что касается	1	3
129	и как	9	3
130	из этих	2	3
131	таким образом	25	3
132	те же	6	3
133	должен был	1	3
134	должно быть	3	3
135	в отношении	10	3
136	в следующем	2	3
137	с точки	11	3
138	не столько	1	3
139	в отличие	2	3
140	но он	1	3
141	не могли	1	3
142	том же	2	3
143	вплоть до	1	3
144	к такому	1	3
145	в области	4	3
146	когда мы	2	3
147	и это	2	3
148	никак не	2	3
149	что и	9	3
150	вообще в	1	3
151	мы будем	2	3
152	никак нельзя	1	3
153	уже не	1	3
154	уже в	6	3
155	в виде	3	3
156	этот раз	1	3
157	здесь мы	2	3
158	даже и	1	3
159	не говоря	1	3
160	конце концов	1	3
161	под влиянием	2	3
162	нет ничего	1	3
163	в данном	2	3
164	по существу	3	3
165	и для	4	3
166	уже на	1	3
167	еще более	1	3
168	тем более	1	3
169	в свою	2	3
170	в таком	2	3
171	точно так	3	3
172	это в	2	3
173	и есть	1	2
174	что эти	2	2
175	приходит к	3	2
176	мы уже	5	2
177	его не	1	2
178	что если	2	2
179	время как	1	2
180	ему в	1	2
181	по своему	4	2
182	только тогда	1	2
183	себе и	3	2
184	и хотя	1	2
185	в самом	6	2
186	во многих	2	2
187	как он	4	2
188	на то	5	2
189	с новым	1	2
190	в статье	1	2
191	мысли и	2	2
192	том чтобы	2	2
193	и сам	1	2
194	и по	1	2
195	на этом	3	2
196	но все	1	2
197	это значит	2	2
198	и может	1	2
199	на все	3	2
200	заключается в	18	2
201	это не	5	2
202	на свои	1	2
203	с тем	6	2
204	которой он	1	2
205	мы видели	6	2
206	мы не	1	2
207	нисколько не	2	2
208	на первый	4	2
209	и при	4	2
210	в их	12	2
211	он дает	1	2
212	где на	1	2
213	их в	2	2
214	даже в	2	2
215	раз и	1	2
216	с которой	1	2
217	не имеет	2	2
218	на котором	2	2
219	тогда когда	8	2
220	того как	2	2
221	и притом	1	2
222	к этим	2	2
223	с и	1	2
224	само по	1	2
225	того чтобы	7	2
226	казалось бы	1	2
227	в русском	1	2
228	уже и	2	2
229	больше того	1	2
230	уже о	1	2
231	которое в	1	2
232	относиться к	1	2
233	и часто	1	2
234	к тому	6	2
235	в настоящее	2	2
236	но по	1	2
237	в виду	3	2
238	свою очередь	2	2
239	говоря уже	1	2
240	без всякого	1	2
241	данном случае	2	2
242	в последние	1	2
243	последнее время	1	2
244	имеет никакого	1	2
245	и ту	1	2
246	ничего не	1	2
247	первый план	4	2
248	о нем	1	2
249	настоящее время	2	2
250	после того	1	2
251	в чем	3	2
252	в сущности	4	2
253	и во	3	2
254	нас в	3	2
255	по двум	3	2
256	к нему	2	2
257	на другие	1	2
258	от нас	1	2
259	своих признаков	1	2
260	история и	1	2
261	себя в	3	2
262	друг друга	4	2
263	для того	5	2
264	как у	1	2
265	здесь в	1	2
266	что не	1	2
267	не на	1	2
268	с которым	2	2
269	если не	2	2
270	нет никаких	1	2
271	в частности	5	2
272	и потому	1	2
273	или по	1	2
274	наряду с	3	2
275	в той	2	2
276	такого рода	6	2
277	эти признаки	1	2
278	является как	1	2
279	можно было	6	2
280	и от	3	2
281	же в	1	2
282	о понятии	1	2
283	же и	1	2
284	в своих	1	2
285	общих и	1	1
286	смысле слова	1	1
287	как известно	3	1
288	что настоящее	1	1
289	одним из	2	1
290	например в	1	1
291	этому нужно	1	1
292	в этот	1	1
293	в тех	1	1
294	тех же	1	1
295	между двумя	2	1
296	отношения между	1	1
297	собственном смысле	7	1
298	высшей степени	2	1
299	действительности и	1	1
300	без влияния	1	1
301	с таким	3	1
302	чем он	1	1
303	более ранней	1	1
304	что между	1	1
305	этом не	1	1
306	говорить о	1	1
307	что иное	1	1
308	оно есть	1	1
309	представление о	1	1
310	но даже	1	1
311	ним и	1	1
312	думаю что	1	1
313	друга с	2	1
314	в которых	1	1
315	иное как	1	1
316	ответа на	1	1
317	бы то	1	1
318	чуть ли	1	1
319	самом деле	7	1
320	все больше	1	1
