N	2gram	Voloshinov_1	Istorich
1	и в	38	28
2	может быть	13	25
3	а не	6	15
4	не может	12	15
5	никогда не	7	14
6	мы имеем	2	13
7	мы должны	10	13
8	для нас	3	13
9	то же	14	12
10	не только	27	12
11	что в	1	12
12	мы видим	3	11
13	только в	6	11
14	мы не	9	10
15	все же	7	10
16	и что	1	10
17	что он	2	10
18	мы увидим	5	10
19	но и	13	10
20	прежде всего	21	10
21	не в	6	9
22	так и	6	9
23	о том	4	9
24	то что	8	9
25	видим что	2	9
26	в том	2	9
27	и не	14	9
28	в этом	10	8
29	но в	5	8
30	что это	4	8
31	таким образом	7	8
32	не всегда	2	8
33	если бы	4	8
34	в ней	8	7
35	здесь мы	3	7
36	это не	3	7
37	еще не	3	7
38	и здесь	3	7
39	этот вопрос	2	7
40	что мы	11	7
41	так же	4	7
42	том что	3	7
43	было бы	7	7
44	в этих	2	7
45	а в	5	7
46	в этой	6	6
47	ни один	2	6
48	его в	4	6
49	так например	1	6
50	тем не	1	6
51	не менее	1	6
52	к тому	4	6
53	что и	3	6
54	вслед за	1	6
55	так как	7	6
56	в исторической	1	6
57	с другой	1	6
58	вместе с	5	6
59	когда он	1	6
60	например в	1	5
61	вопрос о	2	5
62	мы будем	6	5
63	в своем	1	5
64	более или	1	5
65	увидим что	2	5
66	в силу	1	5
67	их в	3	5
68	или менее	1	5
69	не будем	1	5
70	дело не	1	5
71	в дальнейшем	2	5
72	можно было	4	5
73	в его	6	5
74	но не	2	5
75	в качестве	4	5
76	в одном	3	5
77	до сих	1	5
78	к которому	1	5
79	сих пор	2	5
80	или в	2	5
81	не должен	2	5
82	не знает	3	5
83	сказать что	3	5
84	другой стороны	1	5
85	и даже	3	4
86	и для	3	4
87	и на	6	4
88	между собой	2	4
89	то мы	3	4
90	одним словом	1	4
91	не то	1	4
92	с этим	2	4
93	представляет собой	2	4
94	все эти	2	4
95	на то	1	4
96	но все	4	4
97	об этом	3	4
98	и с	5	4
99	с тем	8	4
100	как и	10	4
101	на него	4	4
102	в основе	2	4
103	связи с	3	4
104	должны быть	1	4
105	здесь не	2	4
106	другими словами	7	4
107	того что	4	4
108	потому что	5	4
109	так что	1	4
110	в большинстве	1	4
111	большинстве случаев	1	4
112	должны будем	1	4
113	и пр	4	4
114	превращается в	1	4
115	один из	4	4
116	социальной жизни	2	4
117	связь с	2	4
118	в иной	1	4
119	там где	1	4
120	как будто	1	4
121	все это	4	4
122	в связи	2	4
123	это так	1	4
124	хотя бы	18	4
125	но это	2	4
126	но оно	1	4
127	и другие	1	4
128	также и	2	3
129	чтобы не	1	3
130	по отдельным	1	3
131	я не	1	3
132	ему в	1	3
133	не совсем	1	3
134	и он	2	3
135	там и	1	3
136	видели что	3	3
137	не просто	2	3
138	перед нами	3	3
139	к чему	2	3
140	точку зрения	3	3
141	при этом	9	3
142	ключ к	1	3
143	этого вопроса	1	3
144	не как	1	3
145	на этом	1	3
146	это конечно	1	3
147	в другом	1	3
148	из них	3	3
149	не с	3	3
150	и тогда	2	3
151	этот материал	1	3
152	нас не	2	3
153	в котором	3	3
154	в их	1	3
155	и эти	1	3
156	по себе	1	3
157	раз и	1	3
158	в то	9	3
159	того как	1	3
160	в руки	1	3
161	же самое	5	3
162	утверждать что	1	3
163	должен быть	2	3
164	как мы	9	3
165	для этого	1	3
166	или на	1	3
167	связь между	2	3
168	представления о	1	3
169	ли он	2	3
170	в какой	2	3
171	должен был	1	3
172	и его	7	3
173	уже не	4	3
174	не можем	1	3
175	если мы	4	3
176	в начале	3	3
177	или даже	2	3
178	и их	5	3
179	тем что	2	3
180	в форме	6	3
181	именно в	1	3
182	на эту	1	3
183	как это	5	3
184	из которых	3	3
185	наряду с	1	3
186	что же	8	3
187	будто бы	1	3
188	к сожалению	1	3
189	с природой	2	2
190	отношения к	3	2
191	одним из	1	2
192	же как	1	2
193	увидим ниже	1	2
194	и потому	2	2
195	оно может	1	2
196	в зависимости	5	2
197	из всех	1	2
198	у себя	2	2
199	когда мы	6	2
200	зависимости от	5	2
201	социальная функция	1	2
202	к своему	4	2
203	столь же	1	2
204	во всех	6	2
205	предположим что	2	2
206	то он	3	2
207	значение и	1	2
208	ответ на	2	2
209	должны были	2	2
210	мы сейчас	1	2
211	связи и	1	2
212	относится к	2	2
213	первый взгляд	1	2
214	как в	2	2
215	однако не	1	2
216	как уже	2	2
217	и как	9	2
218	в действительности	1	2
219	от этого	1	2
220	за собой	1	2
221	в целом	4	2
222	он в	1	2
223	в тех	3	2
224	которые в	2	2
225	в себе	9	2
226	как он	1	2
227	его но	1	2
228	вследствие этого	2	2
229	и если	1	2
230	в нем	4	2
231	связанные с	2	2
232	он не	2	2
233	всех этих	1	2
234	он должен	3	2
235	и вот	3	2
236	а затем	1	2
237	материала и	1	2
238	при помощи	1	2
239	и тем	6	2
240	но уже	1	2
241	нет в	1	2
242	мы видели	5	2
243	должно быть	2	2
244	на первый	1	2
245	для него	3	2
246	но если	1	2
247	что такое	4	2
248	бы мы	3	2
249	однако в	2	2
250	что этот	1	2
251	по мере	1	2
252	еще один	1	2
253	но они	1	2
254	в таких	1	2
255	эти две	1	2
256	в русской	1	2
257	самого начала	4	2
258	тогда когда	1	2
259	одна из	1	2
260	так чтобы	1	2
261	всего сказанного	1	2
262	иное явление	1	2
263	по своей	2	2
264	на природу	1	2
265	особое внимание	1	2
266	не могут	1	2
267	с изменением	1	2
268	всего в	3	2
269	в области	5	2
270	не есть	1	2
271	на это	4	2
272	на вопрос	1	2
273	в ее	3	2
274	мысль о	1	2
275	с самого	4	2
276	уяснить себе	2	2
277	и когда	2	2
278	эту точку	1	2
279	ясно что	2	2
280	еще в	1	2
281	мы в	3	2
282	поэтому в	1	2
283	с ним	2	2
284	ничего не	8	2
285	но мы	2	2
286	образом мы	1	2
287	будем называть	2	2
288	между тем	3	2
289	в конечном	1	2
290	непосредственно в	1	2
291	от этих	1	2
292	здесь в	1	2
293	даже на	2	2
294	с той	1	2
295	тот же	2	2
296	одной из	2	2
297	дело с	1	2
298	правда и	1	2
299	эту связь	1	2
300	себя в	4	2
301	для всех	2	2
302	борьбы с	1	2
303	пока же	1	2
304	здесь же	1	2
305	в данной	3	2
306	его и	3	2
307	был бы	1	2
308	не так	3	2
309	вовсе не	2	2
310	само по	1	2
311	как раз	1	2
312	были бы	4	2
313	в особенности	1	2
314	со стороны	1	2
315	даже не	1	2
316	еще и	2	2
317	с ней	2	2
318	а с	5	2
319	в середине	2	2
320	связано с	2	2
321	на этот	1	2
322	зависит от	2	2
323	его как	1	2
324	что нельзя	1	2
325	уже у	1	2
326	разве не	1	2
327	конечно не	3	2
328	как бы	28	2
329	именно так	1	2
330	с изучением	1	2
331	в основном	1	2
332	не знаем	4	2
333	вопрос в	1	2
334	и часто	1	2
335	лучше всего	1	2
336	не существует	4	2
337	и от	7	2
338	бы в	5	2
339	всякого рода	1	2
340	ни к	2	2
341	по ходу	1	2
342	между ними	3	2
343	их нельзя	1	2
344	была бы	1	2
345	в виде	1	2
346	в частности	3	2
347	к этому	2	2
348	значения этого	1	1
349	но вернемся	1	1
350	можно говорить	1	1
351	также что	1	1
352	тот жанр	1	1
353	относится и	1	1
354	художественного произведения	1	1
355	с исторической	1	1
356	не остается	1	1
357	и то	3	1
358	на самом	3	1
359	он может	1	1
360	к своей	1	1
361	это и	1	1
362	жизни мы	2	1
363	и есть	1	1
364	тем же	3	1
365	с целым	1	1
366	которую они	1	1
367	те же	4	1
368	ведь и	2	1
369	и больше	2	1
370	и данный	1	1
371	и этот	1	1
372	мы уже	10	1
373	его не	2	1
374	есть не	2	1
375	вращается вокруг	2	1
