N	2gram	Losev_Dial_2	Myshleni
1	и в	19	28
2	в том	14	28
3	то что	14	28
4	в этом	8	27
5	того что	6	24
6	потому что	14	22
7	том что	10	19
8	не может	9	19
9	таким образом	4	18
10	что он	6	18
11	только в	5	18
12	в силу	5	17
13	что в	7	17
14	не только	19	16
15	по сравнению	1	15
16	так же	2	15
17	сравнению с	1	14
18	точки зрения	12	13
19	может быть	20	13
20	сказать что	10	13
21	в сфере	2	12
22	тому что	2	11
23	и не	30	11
24	на каждой	1	11
25	что мы	2	11
26	как бы	14	11
27	но не	6	10
28	понятий и	1	10
29	с точки	8	10
30	к тому	2	10
31	как мы	3	10
32	развития и	1	10
33	так как	14	10
34	от того	4	10
35	но и	12	10
36	понятия и	1	10
37	было бы	3	9
38	мы можем	1	9
39	в самом	5	8
40	никогда не	9	8
41	тем что	2	8
42	еще не	4	8
43	как известно	2	7
44	того же	1	7
45	то же	12	7
46	в сущности	2	7
47	в своем	4	7
48	в которой	2	7
49	с самого	2	7
50	научных и	1	7
51	он не	4	7
52	в нем	10	7
53	заключается в	4	7
54	показывает что	1	7
55	самого начала	2	7
56	мы видим	2	7
57	там где	1	7
58	вместе с	2	7
59	что оно	4	7
60	же как	3	6
61	мы не	1	6
62	в чем	3	6
63	и как	10	6
64	и к	7	6
65	как и	10	6
66	не имеет	1	6
67	тогда когда	6	6
68	когда мы	3	6
69	же самое	2	6
70	то время	4	6
71	приводит к	1	6
72	так и	10	6
73	и что	5	6
74	можно сказать	5	6
75	его в	3	6
76	так что	7	6
77	как раз	5	6
78	в области	2	6
79	вообще не	1	6
80	в то	6	6
81	показать что	1	5
82	в зависимости	2	5
83	вопрос о	3	5
84	время как	7	5
85	зависимости от	2	5
86	и на	1	5
87	но в	2	5
88	то в	1	5
89	в этой	3	5
90	что все	1	5
91	и тем	1	5
92	с тем	2	5
93	того как	2	5
94	в разных	3	5
95	с другом	1	5
96	не могут	4	5
97	могут быть	4	5
98	это не	10	5
99	друг с	1	5
100	и все	12	5
101	по самой	1	5
102	например в	2	4
103	и то	7	4
104	мы имеем	3	4
105	я не	6	4
106	мы и	1	4
107	во всех	2	4
108	только тогда	7	4
109	в одной	4	4
