N	3gram	Bakhtin_Fr_3	slovoVRo
1	то же время	6	12
2	в то же	6	12
3	в узком смысле	1	10
4	в той или	2	9
5	той или иной	2	9
6	или иной степени	1	9
7	с точки зрения	1	8
8	во всяком случае	1	5
9	и в особенности	1	4
10	с другой стороны	1	4
11	большей или меньшей	3	4
12	но в то	4	4
13	хотя бы и	1	3
14	в данном случае	2	3
15	в большей или	2	3
16	или меньшей степени	2	3
17	и в сущности	1	2
18	мы уже сказали	1	2
19	всегда в той	1	2
20	в этом случае	1	2
21	слово в романе	1	2
22	до сих пор	4	2
23	и не может	1	2
24	и др и	1	2
25	может быть только	1	2
26	имеет дело не	1	2
27	в первом случае	1	2
28	дело не с	1	2
29	и в этом	1	2
30	в свою очередь	1	2
31	до конца ни	1	2
32	в особенности на	1	2
33	или во всяком	1	2
34	как мы уже	5	2
35	можно было бы	2	2
36	и следовательно в	1	2
37	и в другом	1	2
38	во всем своем	1	1
39	с таким же	1	1
40	все дело в	1	1
41	одной и той	2	1
42	прежде всего в	1	1
43	дело в том	1	1
44	и той же	2	1
45	как мы видим	1	1
46	приведенные нами примеры	1	1
47	с одним из	1	1
48	имеем в виду	1	1
49	и так сказать	1	1
50	и в более	1	1
51	в нем и	1	1
52	же время он	1	1
53	в своей книге	2	1
54	которая могла бы	1	1
55	в отличие от	3	1
56	бы то ни	1	1
57	но и в	2	1
58	в этом отношении	2	1
59	точном смысле слова	1	1
60	у рабле очень	1	1
61	в направлении к	1	1
62	языка и стиля	1	1
63	может быть и	1	1
64	в сущности только	3	1
65	и в частности	1	1
66	мы все время	1	1
67	в значительной степени	2	1
68	в котором в	1	1
69	ни с одним	1	1
70	то есть свой	1	1
71	каждый из этих	1	1
72	то ни было	1	1
73	этим не исчерпывается	1	1
74	мы имеем в	1	1
75	а также и	3	1
76	и не было	2	1
77	во всех этих	1	1
78	мир и на	1	1
79	в особенности в	1	1
80	несет на себе	1	1
81	в точном смысле	1	1
82	не может быть	2	1
83	в свое время	1	1
84	до наших дней	2	1
85	что они не	1	1
86	о том что	2	1
87	очень далек от	1	1
88	узком смысле слова	1	1
89	свою жизнь в	1	1
90	в сущности и	1	1
91	его отношение к	2	1
92	мы остановимся здесь	1	1
93	каждого из этих	1	1
94	в одном из	1	1
95	с самого начала	1	1
96	эпохи и в	1	1
97	и прежде всего	3	1
98	включает в себя	1	1
99	можно сказать что	2	1
100	и потому не	1	1
101	эпоху не только	1	1
102	и на почве	1	1
103	мы видим что	1	1
104	именно для того	1	1
105	тех или иных	1	1
106	язык и стиль	1	1
107	для того чтобы	3	1
108	влияние на его	1	1
109	в том что	1	1
110	в последнем счете	1	1
111	как и в	2	1
112	и с другой	1	1
113	как мы видели	2	1
114	и нуждается в	1	1
115	на мир и	1	1
116	века не было	1	1
