N	2gram	Vygotskiy__7	Problemy
1	и в	26	34
2	и не	18	29
3	как бы	6	27
4	что он	8	23
5	в его	4	22
6	к другому	3	20
7	в нем	2	19
8	может быть	7	19
9	не может	11	19
10	и все	1	19
11	как и	15	18
12	в этом	29	16
13	но в	4	16
14	и его	12	16
15	все это	3	16
16	он не	3	15
17	и с	5	15
18	что я	1	15
19	прежде всего	7	15
20	то же	8	14
21	к нему	3	14
22	самом деле	6	13
23	для него	3	13
24	и к	7	12
25	в то	3	12
26	потому что	16	12
27	но и	11	12
28	на самом	3	11
29	в сущности	9	11
30	вовсе не	2	11
31	с другим	2	11
32	то что	24	11
33	не только	24	10
34	слова и	10	10
35	не в	4	9
36	в отношении	2	9
37	а не	6	9
38	и т	1	8
39	с самого	7	8
40	самого начала	7	8
41	никогда не	4	8
42	с ним	3	8
43	в другом	1	8
44	в самом	9	8
45	себя и	2	8
46	так же	14	8
47	что же	2	8
48	и слово	3	8
49	и для	5	8
50	точки зрения	28	8
51	я не	3	7
52	на него	1	7
53	как будто	1	7
54	как мы	14	7
55	слова в	5	7
56	что не	2	7
57	с которым	1	7
58	там где	1	7
59	этого слова	3	7
60	все же	6	7
61	отношении к	1	7
62	что в	12	7
63	мы уже	3	6
64	отношение к	2	6
65	что они	10	6
66	что у	4	6
67	самим собой	2	6
68	у меня	1	6
69	ли вы	1	6
70	для себя	24	6
71	не хочу	1	6
72	так и	3	6
73	в себе	9	6
74	только в	8	6
75	отношению к	5	6
76	он сам	1	5
77	в чем	3	5
78	по отношению	6	5
79	и наконец	4	5
80	что это	6	5
81	в целом	5	5
82	но все	1	5
83	лишь в	2	5
84	с тем	5	5
85	в слове	11	5
86	он и	1	5
87	не мог	2	5
88	в конце	4	5
89	даже в	2	5
90	это слово	1	5
91	таким образом	23	5
92	к тому	7	5
93	и что	6	5
94	что и	3	5
95	это не	3	5
96	все время	1	5
97	того что	14	5
98	так что	4	5
99	из них	1	5
100	всяком случае	1	5
101	в одном	1	5
102	дело идет	1	5
103	и от	4	5
104	мы должны	6	5
105	а в	2	5
106	м б	1	5
107	во всяком	2	5
108	с таким	1	4
109	он как	1	4
110	еще не	4	4
111	но не	3	4
112	но как	1	4
113	как в	4	4
114	все эти	6	4
115	но на	1	4
116	на его	2	4
117	при этом	1	4
118	внутренней речи	67	4
119	на этом	1	4
120	что все	2	4
121	его в	2	4
122	с другими	3	4
123	этом смысле	1	4
124	ни в	2	4
125	все равно	1	4
126	его слово	1	4
127	с точки	21	4
128	но это	3	4
129	друг другу	3	4
130	ли я	1	4
131	ничего не	2	4
132	он хочет	1	4
133	как раз	3	4
134	его с	3	4
135	и это	1	4
136	внутреннюю речь	12	4
137	если бы	5	4
138	на вопрос	5	4
139	его мысль	2	4
140	тотчас же	1	4
141	только на	3	4
142	в виде	1	4
143	в начале	5	4
144	так как	14	4
145	у него	1	4
146	с другой	4	4
147	тем что	9	4
148	вместе с	12	4
149	мы остановимся	3	4
150	как к	3	4
151	о другом	1	4
152	функции в	1	3
153	в такой	4	3
154	и то	7	3
155	за собой	1	3
156	высшей степени	1	3
157	говорить о	1	3
158	в виду	5	3
159	в ней	3	3
160	что его	2	3
161	совсем не	1	3
162	собственный голос	1	3
163	для других	15	3
164	нет и	3	3
165	в одной	3	3
166	хотя и	1	3
167	и как	1	3
168	уже в	2	3
169	ее как	1	3
170	не как	1	3
171	их в	1	3
172	это было	1	3
173	его и	2	3
174	в высшей	1	3
175	этого не	1	3
176	мы видели	3	3
177	должно быть	2	3
178	такой же	3	3
179	раз и	1	3
180	в своей	3	3
181	в котором	4	3
182	и другого	2	3
183	не менее	4	3
184	но он	2	3
185	по себе	3	3
186	что с	5	3
187	том что	17	3
188	во всем	3	3
189	уже говорили	1	3
190	есть только	2	3
191	слова с	4	3
192	с ее	2	3
193	в ее	6	3
194	внутренняя речь	15	3
195	с внутренним	1	3
196	еще в	1	3
197	для этого	3	3
198	и во	4	3
199	голос и	1	3
200	между тем	1	3
201	наконец в	2	3
202	но так	1	3
203	в том	18	3
204	человека с	1	3
205	большинстве случаев	2	3
206	нуждается в	3	3
207	как такового	2	3
208	к самому	1	3
209	а с	1	3
210	до конца	5	3
211	под влиянием	1	3
212	со словом	1	3
213	по своему	9	3
214	в романах	1	3
215	слов в	1	3
216	про себя	1	3
217	словом и	10	3
218	но для	2	3
219	если не	1	3
220	бы в	5	3
221	конце концов	1	3
222	но зато	1	3
223	только что	5	3
224	его к	2	3
225	другой стороны	1	3
226	например в	1	2
227	себя как	1	2
228	он может	1	2
229	это и	4	2
230	все те	2	2
231	и этот	1	2
232	той же	8	2
233	а как	1	2
234	для его	1	2
235	и свой	2	2
236	та же	1	2
237	во внутреннем	1	2
238	совпадает с	3	2
239	мы и	2	2
240	того же	1	2
241	и он	2	2
242	слово не	2	2
243	уже все	1	2
244	в которых	2	2
245	столь же	2	2
246	во всех	6	2
247	мысль что	1	2
248	бы не	1	2
249	друг на	1	2
250	в сторону	1	2
251	эта особенность	1	2
252	отличие от	2	2
253	за пределы	1	2
254	сама по	1	2
255	с этим	2	2
256	показать что	4	2
257	в своем	1	2
258	и слова	6	2
259	не удалось	1	2
260	в этот	3	2
261	уже с	1	2
262	к чему	1	2
263	в которой	11	2
264	бы с	2	2
265	в большинстве	2	2
266	раз в	2	2
267	тому же	1	2
268	вследствие этого	1	2
269	так сказать	1	2
270	в первых	1	2
271	всех этих	1	2
272	и тотчас	1	2
273	друг с	2	2
274	подобно тому	1	2
275	входит в	2	2
276	было бы	6	2
277	то все	1	2
278	мог бы	3	2
279	в них	1	2
280	но я	1	2
281	что такое	1	2
282	она в	2	2
283	в отличие	2	2
284	признать что	2	2
285	которые в	2	2
286	тем не	3	2
287	по ту	1	2
288	речи в	27	2
289	и почти	1	2
290	между двумя	3	2
291	в той	4	2
292	тому что	9	2
293	знал что	1	2
294	его внутренняя	1	2
295	во время	2	2
296	но только	3	2
297	и без	1	2
298	слова как	5	2
299	и лишь	1	2
300	этом случае	14	2
301	к ней	2	2
302	как она	5	2
303	такая же	1	2
304	как на	6	2
305	и мысли	1	2
306	о нем	1	2
307	внутренней жизни	1	2
308	слова его	1	2
309	для другого	1	2
310	ли это	1	2
311	с другом	2	2
312	не является	3	2
313	отнюдь не	1	2
314	одно только	1	2
315	отличается от	3	2
316	как для	2	2
317	той или	1	2
318	всем этим	1	2
319	всего этого	1	2
320	и говорит	1	2
321	прямо и	1	2
322	всей своей	1	2
323	и происходит	1	2
324	понятно что	1	2
325	собой и	1	2
326	перед вами	2	2
327	и вообще	1	2
328	находится в	2	2
329	и должно	1	2
330	о том	4	2
331	в раннем	1	2
332	или как	1	2
333	себя но	1	2
334	в форме	1	2
335	и только	4	2
336	другого в	1	2
337	еще более	1	2
338	один из	2	2
339	но с	2	2
340	мы увидим	1	2
341	то в	2	2
342	и ее	2	2
343	со всеми	2	2
344	с которыми	2	2
345	конечно не	1	2
346	него и	1	2
347	к слову	14	2
348	слова не	1	2
349	за ним	1	2
350	ибо он	1	2
351	мы знаем	2	2
352	не для	1	2
353	ту сторону	1	2
354	друг друга	4	2
355	как его	1	2
356	и делает	2	2
357	и речь	3	2
358	были бы	3	2
359	или иной	1	2
360	и создает	1	2
361	к которому	1	2
362	с речью	1	2
363	не было	1	2
364	которых мы	2	2
365	на друга	1	2
366	и внутренне	1	2
367	о чем	4	2
368	должна была	1	2
369	и потому	3	2
370	но этот	2	2
371	смысле этого	3	2
372	мысль и	3	2
373	тому как	1	2
374	самого себя	1	2
375	остается в	1	2
376	тенденция к	2	2
377	с этой	5	2
378	благодаря этому	2	2
379	у вас	1	2
380	которой он	1	2
381	в заключение	1	2
382	что оно	4	2
383	вопрос о	6	2
384	в другой	1	2
385	а к	1	2
386	но именно	2	2
387	я хотел	1	2
388	на одно	2	2
389	как слово	2	2
390	сказать что	8	2
391	к другим	1	2
392	ту же	2	1
393	можно говорить	2	1
394	одним из	2	1
395	также и	2	1
396	мысли или	1	1
397	я понимаю	1	1
398	и фактически	1	1
399	оно менее	1	1
400	начинается с	1	1
401	без них	1	1
402	и пришел	1	1
403	форму выражения	1	1
404	и понимают	1	1
405	идет о	2	1
406	ясно что	1	1
407	в первом	3	1
408	всякой социальной	1	1
409	что эти	3	1
410	речи которая	2	1
411	и больше	2	1
412	внутренней речью	8	1
413	отношения к	2	1
414	в их	2	1
415	которыми он	1	1
416	этом направлении	1	1
417	из всех	5	1
418	в несколько	1	1
419	или наоборот	1	1
420	смысле можно	2	1
421	что уже	1	1
422	приводят к	2	1
423	в каждый	1	1
424	благодаря тому	2	1
425	время как	2	1
426	но она	1	1
427	то новое	2	1
428	они были	1	1
429	и самой	1	1
430	из которых	2	1
431	начала в	1	1
432	зависимости от	1	1
433	свою очередь	2	1
434	и иначе	1	1
435	основной порок	1	1
436	другим в	1	1
437	именно благодаря	1	1
438	структура этой	1	1
439	хочет сказать	1	1
440	противоположных направлениях	2	1
441	без которого	1	1
442	глаза на	1	1
443	сказать и	1	1
444	в изображении	1	1
445	к которой	1	1
446	с совершенно	1	1
447	менее всего	3	1
448	на речь	1	1
449	оно является	1	1
450	между словом	8	1
451	предметом своего	1	1
452	после всего	1	1
453	анализ этого	1	1
454	сих пор	3	1
455	в центре	1	1
456	ней в	1	1
457	первых двух	1	1
458	может найти	1	1
459	перед нами	2	1
460	по внешним	1	1
461	могли бы	5	1
462	говорит что	2	1
463	что по	2	1
464	особенности не	2	1
465	основная тенденция	1	1
466	что слово	2	1
467	не дано	1	1
468	еще на	1	1
469	одного плана	1	1
470	бы сказать	2	1
471	в ответ	1	1
472	в этой	3	1
473	с их	1	1
474	отношений к	1	1
475	и тот	1	1
476	и до	2	1
477	говорят о	1	1
478	но ведь	1	1
479	не могла	2	1
480	этот процесс	1	1
481	наш анализ	1	1
482	раз навсегда	1	1
483	чем иным	2	1
484	он вдруг	1	1
485	первоначально как	1	1
486	его сторонам	1	1
487	этого вопроса	1	1
488	собой не	1	1
489	что еще	1	1
490	слово или	1	1
491	чтобы в	1	1
492	какой бы	1	1
493	он одновременно	1	1
