N	2gram	Propp_Isto_1	Komedia
1	и в	28	26
2	едва ли	1	14
3	и не	9	14
4	и его	3	12
5	к тому	6	12
6	так и	9	12
7	тому же	1	11
8	может быть	25	11
9	в том	9	11
10	в этом	8	10
11	но и	10	10
12	столь же	2	9
13	том что	7	9
14	если бы	8	9
15	вместе с	6	9
16	что в	12	9
17	ясно что	2	8
18	было бы	7	8
19	и на	4	7
20	не только	12	7
21	на себя	1	7
22	что и	6	7
23	из них	3	7
24	ли не	1	7
25	еще не	7	6
26	в своем	5	6
27	о том	9	6
28	в нем	2	6
29	в доме	2	6
30	таким образом	8	6
31	в то	3	6
32	того чтобы	1	6
33	потому что	4	6
34	и здесь	7	6
35	наряду с	3	6
36	во время	3	6
37	то что	9	6
38	в которой	1	5
39	что он	10	5
40	так что	4	5
41	в истории	1	5
42	независимо от	1	5
43	с этим	4	5
44	для того	1	5
45	а затем	2	5
46	на основании	1	5
47	с тем	4	5
48	и с	4	5
49	один из	4	5
50	в качестве	5	5
51	к этому	2	5
52	хотя и	1	4
53	что это	8	4
54	в целом	2	4
55	из этих	1	4
56	это было	2	4
57	в них	1	4
58	как и	4	4
59	в этих	7	4
60	в древней	2	4
61	тому что	1	4
62	не менее	6	4
63	не по	2	4
64	как будто	4	4
65	как мы	3	4
66	что у	1	4
67	можно было	5	4
68	за то	2	4
69	еще в	2	4
70	его в	6	4
71	восходит к	5	4
72	между тем	2	4
73	в его	5	4
74	в середине	2	4
75	только в	11	4
76	ii в	1	4
77	в начале	3	4
78	так как	6	4
79	у него	1	4
80	на этот	2	4
81	что для	1	4
82	прежде всего	10	4
83	в частности	2	4
84	как это	3	4
85	все же	10	4
86	и для	4	4
87	и от	2	4
88	одной из	2	4
89	речь идет	1	3
90	например в	5	3
91	тех же	1	3
92	в котором	3	3
93	то же	12	3
94	в их	3	3
95	надо было	1	3
96	вопрос о	5	3
97	это время	2	3
98	в ней	7	3
99	во всех	2	3
100	как правило	4	3
101	но не	5	3
102	по отношению	3	3
103	как в	2	3
104	но в	8	3
105	со своей	1	3
106	в этой	6	3
107	как он	2	3
108	друг другу	1	3
109	но все	4	3
110	могла бы	1	3
111	по всему	1	3
112	при всем	1	3
113	но если	2	3
114	с дочерью	1	3
115	из числа	1	3
116	того как	3	3
117	в самой	1	3
118	к концу	1	3
119	связи с	4	3
120	многие из	1	3
121	в поле	1	3
122	то время	3	3
123	в образе	3	3
124	из дому	5	3
125	а у	1	3
126	тех пор	1	3
127	дело с	2	3
128	себя в	2	3
129	для всех	2	3
130	ответ на	2	3
131	мы знаем	4	3
132	искать в	1	3
133	и их	3	3
134	никто не	2	3
135	друг друга	1	3
136	мы можем	1	3
137	тем что	3	3
138	до начала	1	3
139	возможно что	1	3
140	даже не	2	3
141	здесь в	2	3
142	не было	1	3
143	так называемой	1	3
144	в связи	4	3
145	из которых	3	3
146	в тех	2	3
147	отношению к	3	3
148	да и	1	3
149	все это	4	3
150	или в	5	3
151	для нас	13	3
152	а в	7	3
153	до тех	1	3
154	в своей	1	3
155	не может	15	3
156	также что	1	2
157	и т	25	2
158	одним из	2	2
159	по отдельным	3	2
160	и есть	1	2
161	в первом	1	2
162	из его	1	2
163	мы имеем	13	2
164	мы не	10	2
165	время как	3	2
166	говорить о	1	2
167	не вполне	2	2
168	то это	3	2
169	в виду	1	2
170	и был	1	2
171	он был	1	2
172	бы то	2	2
173	в ее	2	2
174	чем это	4	2
175	и другие	4	2
176	отличие от	2	2
177	тут же	1	2
178	отнюдь не	1	2
179	и я	1	2
180	что именно	1	2
181	этом же	1	2
182	целый ряд	1	2
183	имеет в	1	2
184	в действительности	2	2
185	же слов	1	2
186	от этого	2	2
187	и хотя	1	2
188	за собой	2	2
189	с той	2	2
190	нам известны	1	2
191	в нашем	1	2
192	и если	2	2
193	что она	5	2
194	после этого	1	2
195	он не	2	2
196	и еще	1	2
197	в силу	5	2
198	на этом	3	2
199	то ни	2	2
200	же не	3	2
201	об этом	4	2
202	связанных с	1	2
203	второй половины	1	2
204	это не	7	2
205	этом смысле	1	2
206	в это	1	2
207	не всегда	8	2
208	чем в	1	2
209	в один	1	2
210	не более	2	2
211	бы к	1	2
212	представление о	1	2
213	в отличие	2	2
214	которые в	2	2
215	не в	9	2
216	в конце	1	2
217	однако в	2	2
218	вовсе не	2	2
219	даже в	4	2
220	на пути	1	2
221	одна из	2	2
222	нет необходимости	2	2
223	аргументом в	1	2
224	в одном	5	2
225	что их	2	2
226	такая же	1	2
227	с другом	3	2
228	всего в	2	2
229	своего отца	2	2
230	на это	2	2
231	от которой	1	2
232	и это	1	2
233	говоря уже	1	2
234	с самого	2	2
235	так в	4	2
236	и что	10	2
237	с собой	1	2
238	общей форме	1	2
239	или на	3	2
240	после того	1	2
241	в пользу	2	2
242	и все	1	2
243	в другой	1	2
244	вслед за	6	2
245	даже на	2	2
246	также в	1	2
247	представления о	3	2
248	тот же	2	2
249	в какой	3	2
250	и ее	1	2
251	с одной	4	2
252	и у	1	2
253	является не	1	2
254	одно из	1	2
255	т п	1	2
256	у нее	1	2
257	видно из	2	2
258	со стороны	2	2
259	и к	1	2
260	до сих	5	2
261	с другой	6	2
262	одной стороны	4	2
263	что из	1	2
264	для этой	1	2
265	уже о	1	2
266	ст и	1	2
267	как бы	2	2
268	друг с	4	2
269	сих пор	5	2
270	каждой из	1	2
271	более поздние	1	2
272	бы в	2	2
273	хотя бы	4	2
274	ни было	2	2
275	не говоря	1	2
276	из этого	2	2
277	правило в	2	2
278	во всяком	1	2
279	которых не	1	1
280	отношения к	2	1
281	переходит к	1	1
282	и чрезвычайно	1	1
283	что эти	1	1
284	и этот	1	1
285	по его	2	1
286	в и	1	1
287	на первый	2	1
288	повседневной жизни	1	1
289	путь для	1	1
290	та же	1	1
291	память о	1	1
292	а для	2	1
293	в полной	1	1
294	ему в	3	1
295	же что	1	1
296	большей частью	2	1
297	вывод что	2	1
298	между собой	4	1
299	содержатся в	1	1
300	все эти	4	1
301	время в	1	1
302	дают нам	1	1
303	там и	3	1
304	то мы	4	1
305	другой пример	1	1
306	о смерти	6	1
307	это видно	1	1
308	с какими	1	1
309	значение и	2	1
310	и будет	1	1
311	не просто	3	1
312	широко распространенных	1	1
313	ли эта	1	1
314	из таких	1	1
315	и нам	1	1
316	быта и	1	1
317	первый взгляд	2	1
318	в рамках	2	1
319	если она	1	1
320	однако не	2	1
321	в полном	1	1
322	как уже	2	1
323	тем же	1	1
324	царство и	1	1
325	более или	5	1
326	гораздо более	1	1
327	на войну	1	1
328	этой цели	1	1
329	описание этого	1	1
330	ход действия	3	1
331	он дал	1	1
332	шире и	1	1
333	себе как	1	1
334	мне не	1	1
335	представляет собой	4	1
336	если мы	3	1
337	связанного с	1	1
338	многое в	1	1
339	в себе	2	1
340	чтобы установить	1	1
341	быть поставлена	1	1
342	ей в	1	1
343	главным образом	1	1
344	все случаи	1	1
345	и легко	1	1
346	ими в	1	1
347	отца а	1	1
348	и более	1	1
349	не могли	1	1
350	его от	1	1
351	пример из	1	1
352	отвечает что	1	1
353	в понятие	2	1
354	в основу	1	1
355	от нее	1	1
356	в другом	3	1
357	пока в	1	1
358	его не	1	1
359	пока же	2	1
360	бы быть	3	1
361	а по	2	1
362	с целью	1	1
363	на пять	2	1
364	знает что	1	1
365	в соответствии	1	1
366	действительности в	1	1
367	окажется что	1	1
368	и мы	2	1
369	в постановке	1	1
370	по себе	3	1
371	знаем их	3	1
372	еще одно	1	1
373	в жизни	1	1
374	из первых	1	1
375	но уже	2	1
376	люди не	1	1
377	в тот	1	1
378	ни одной	2	1
379	соответствии с	1	1
380	попадает в	5	1
381	со своими	1	1
382	и уже	1	1
383	которой он	1	1
384	мы видели	2	1
385	ни с	1	1
386	и тогда	3	1
387	не мог	1	1
388	только тем	1	1
389	или менее	5	1
390	в эту	1	1
391	таким же	1	1
392	этой связи	1	1
393	нас не	3	1
394	при существовании	1	1
395	представляла собой	1	1
396	они уже	1	1
397	от его	1	1
398	должны были	2	1
399	из области	1	1
400	нельзя было	1	1
401	только для	2	1
402	образом и	1	1
403	нам в	1	1
404	тем не	6	1
405	доказывает что	1	1
406	это дело	3	1
407	их в	5	1
408	что например	3	1
409	условия и	1	1
410	три типа	1	1
411	не раз	1	1
412	эта мысль	3	1
413	важные для	1	1
414	но они	2	1
415	что эта	1	1
416	с которой	1	1
417	от середины	1	1
418	на себе	1	1
419	же достаточно	1	1
420	весь этот	1	1
421	как о	2	1
422	в основе	4	1
423	иметь в	1	1
424	вытекает из	1	1
425	никогда не	14	1
426	ничего не	2	1
427	отнестись к	1	1
428	имеем дело	1	1
429	ст или	1	1
430	можно усмотреть	1	1
431	детей и	4	1
432	преимущественно на	1	1
433	сводится к	1	1
434	этим же	1	1
435	здесь же	2	1
436	что речь	1	1
437	иногда не	4	1
438	детей из	1	1
439	одежду и	1	1
440	в области	2	1
441	в каком	1	1
442	и некоторые	1	1
443	такие случаи	2	1
444	и всех	1	1
445	на улицу	2	1
446	бы он	1	1
447	все еще	1	1
448	отказаться от	2	1
449	в идеологии	1	1
450	должен быть	3	1
451	всех случаях	2	1
452	приходит к	1	1
453	vii в	1	1
454	поймет что	1	1
455	происходит и	1	1
456	на основе	5	1
457	теперь что	1	1
458	мысль о	2	1
459	в себя	1	1
460	действия и	3	1
461	или для	1	1
462	в пределах	4	1
463	приводит к	2	1
464	если они	1	1
465	эти факты	2	1
466	времени и	1	1
467	том случае	1	1
468	которые он	1	1
469	о связи	1	1
470	образы в	1	1
471	других и	1	1
472	по сравнению	1	1
473	в эпоху	2	1
474	с ним	2	1
475	означает что	4	1
476	помнить что	1	1
477	по смыслу	2	1
478	он проходил	1	1
479	а также	1	1
480	этому мы	1	1
481	внимание на	1	1
482	и та	1	1
483	но мы	2	1
484	никак не	1	1
485	девушку от	1	1
486	там же	2	1
487	о сохранении	1	1
488	слова эти	1	1
489	нас в	2	1
490	но столь	1	1
491	в которую	3	1
492	только постепенно	1	1
493	во всей	2	1
494	что же	3	1
495	попадает к	2	1
496	них в	1	1
497	оградить их	1	1
498	если это	1	1
499	следовало бы	3	1
500	дома в	1	1
501	к которому	5	1
502	еще несколько	1	1
503	у своего	1	1
504	имеется в	1	1
505	по своей	2	1
506	слов или	1	1
507	всякого рода	2	1
508	образов и	2	1
509	мы видим	11	1
510	которому они	1	1
511	старик и	1	1
512	возникает не	1	1
513	даже если	1	1
514	очень много	3	1
515	правда и	2	1
516	то он	2	1
517	в могилу	2	1
518	по этому	2	1
519	едой и	1	1
520	конечно не	2	1
521	и детей	1	1
522	в большинстве	4	1
523	только на	1	1
524	попадают в	1	1
525	и они	1	1
526	то и	2	1
527	или через	1	1
528	существу своему	1	1
529	полноправным членом	1	1
530	не все	4	1
531	от других	1	1
532	большинстве случаев	4	1
533	с оружием	1	1
534	к каким	1	1
535	не так	2	1
536	для него	2	1
537	земли и	1	1
538	как его	1	1
539	иначе не	1	1
540	как раз	2	1
541	связи в	1	1
542	ее на	1	1
543	в очень	2	1
544	были бы	2	1
545	другого и	1	1
546	и даже	4	1
547	их разрешения	1	1
548	на примере	1	1
549	однако что	1	1
550	не обязательно	1	1
551	выступает в	1	1
552	из других	1	1
553	а с	2	1
554	и затем	1	1
555	что не	2	1
556	говорит о	2	1
557	как можно	1	1
558	очень трудно	1	1
559	что таким	1	1
560	у нас	1	1
561	это касается	1	1
562	в любой	1	1
563	не делает	1	1
564	этого не	1	1
565	не на	2	1
566	не означает	2	1
567	более важные	1	1
568	а не	15	1
569	другой стороны	5	1
570	его по	1	1
571	царей в	1	1
572	из названных	1	1
573	там где	4	1
574	самого начала	2	1
575	для каждой	1	1
576	несмотря на	1	1
577	первых же	1	1
578	считать не	1	1
579	связь с	4	1
580	этой же	1	1
581	ничего нет	1	1
582	власть над	1	1
583	к своему	2	1
584	дома до	1	1
585	такого рода	1	1
586	ведет к	2	1
587	в обратном	1	1
588	именно в	3	1
589	у самого	1	1
590	по существу	5	1
591	то к	1	1
592	долгих лет	1	1
593	в современной	3	1
594	о месте	1	1
595	быть не	1	1
596	дочерью или	1	1
597	которую надо	1	1
598	но даже	1	1
599	показывают что	5	1
600	экономического развития	1	1
601	сопоставлен с	1	1
602	у вас	2	1
603	девушек и	2	1
604	см ниже	1	1
605	за ним	1	1
606	содержится в	1	1
607	в более	1	1
608	другого материала	1	1
609	куда ты	2	1
610	из дома	6	1
611	при таком	1	1
612	само по	2	1
613	в результате	1	1
614	этого брака	1	1
615	когда он	6	1
616	не с	3	1
617	напомнить что	1	1
618	не должен	5	1
619	и как	2	1
620	будто бы	3	1
621	том чтобы	2	1
622	древней греции	1	1
623	дому в	1	1
624	обстоит дело	4	1
625	хотя в	1	1
626	все более	1	1
627	за этим	1	1
628	в системе	1	1
629	с людьми	1	1
630	старика при	1	1
631	нет ничего	1	1
632	между ними	2	1
633	не знает	5	1
634	сказать что	5	1
635	только как	1	1
636	будь то	1	1
637	была бы	2	1
638	лишь тогда	1	1
639	с детьми	1	1
640	равно как	1	1
641	или иного	1	1
642	первом случае	1	1
643	т е	10	1
644	бы его	1	1
645	жизни мы	1	1
646	а может	1	1
647	точно так	3	1
648	того или	1	1
649	люди и	1	1
650	к подобным	1	1
651	так же	7	1
652	событий в	1	1
