N	3gram	Tiupa_Narr_2	FransuaR
1	то же время	3	6
2	в то же	3	6
3	до сих пор	1	4
4	в связи с	1	4
5	на самом деле	2	3
6	в отличие от	5	3
7	а также и	1	3
8	и шире и	1	3
9	между жизнью и	1	3
10	жизнью и смертью	1	3
11	для того чтобы	1	3
12	в той или	1	2
13	по отношению к	5	2
14	и в других	1	2
15	но и в	2	2
16	в этом отношении	3	2
17	можно было бы	1	2
18	как раз в	1	2
19	по сравнению с	1	2
20	не может быть	2	2
21	все то что	2	2
22	в данном случае	6	2
23	о том что	4	2
24	той или иной	3	2
25	можно сказать что	3	2
26	и все что	1	2
27	дело здесь не	1	1
28	в виду и	1	1
29	на том что	1	1
30	что иное как	1	1
31	при встрече с	3	1
32	в своем роде	1	1
33	в основе своей	1	1
34	не принимает участия	1	1
35	прежде всего на	1	1
36	мы узнаем что	2	1
37	подобно тому как	2	1
38	нового времени и	1	1
39	свидетельствует о том	1	1
40	как это делает	1	1
41	может быть только	1	1
42	как раз и	1	1
43	с точки зрения	2	1
44	и не может	2	1
45	в строгом смысле	1	1
46	вместо того чтобы	1	1
47	об этом в	1	1
48	и потому не	1	1
49	с таким же	1	1
50	принимает участия в	1	1
51	не что иное	1	1
52	вот и все	1	1
53	и тем же	1	1
54	однако и здесь	1	1
55	то есть все	1	1
56	то что он	1	1
57	во всяком случае	1	1
58	поры до времени	1	1
59	и т.п но	1	1
60	одним и тем	1	1
61	xx века в	1	1
62	есть не что	1	1
63	каждого из этих	1	1
64	что в ней	1	1
65	в конце четвертой	1	1
66	и т.п то	1	1
67	но и не	1	1
68	в области литературы	1	1
69	так и по	2	1
70	внешнего и внутреннего	1	1
71	в том что	8	1
72	до поры до	1	1
73	и в другом	1	1
