N	3gram	Losev_Prob_3	KulturaY
1	для того чтобы	1	15
2	в том что	9	15
3	и т д	13	14
4	с точки зрения	2	9
5	в том чтобы	1	8
6	то обстоятельство что	1	8
7	в самом деле	1	7
8	только потому что	2	6
9	с другой стороны	5	6
10	о том что	3	5
11	по крайней мере	5	5
12	во всяком случае	6	5
13	что же касается	4	4
14	до сих пор	2	4
15	том что он	1	4
16	тем не менее	10	4
17	более или менее	1	3
18	о том как	2	3
19	того или иного	3	3
20	только в том	1	3
21	можно было бы	3	3
22	в связи с	7	3
23	не может быть	5	3
24	и того же	1	2
25	на самом деле	2	2
26	на то что	1	2
27	так или иначе	1	2
28	и потому что	1	2
29	в том и	1	2
30	т д и	4	2
31	в этом случае	5	2
32	в первую очередь	3	2
33	обратить внимание на	1	2
34	и вовсе не	4	2
35	в целом и	1	2
36	так и в	1	2
37	в тех случаях	1	2
38	д и т	4	2
39	заключается в том	3	2
40	этой точки зрения	2	2
41	речь идет о	1	2
42	одного и того	1	2
43	тех случаях когда	1	2
44	то же в	1	2
45	в то же	4	2
46	к тому что	1	2
47	если бы он	1	1
48	в том виде	2	1
49	и может быть	1	1
50	таким образом если	1	1
51	крайней мере в	1	1
52	что иное как	4	1
53	потому что он	4	1
54	кроме того еще	1	1
55	мы сразу же	1	1
56	что в этом	1	1
57	имеет своим предметом	2	1
58	и может рассматриваться	1	1
59	заключается не в	1	1
60	то это значит	2	1
61	иметь в виду	1	1
62	это было бы	1	1
63	нам пришлось бы	1	1
64	в некотором отношении	2	1
65	в настоящее время	2	1
66	только в контексте	1	1
67	это уже не	2	1
68	никак не может	2	1
69	а только ради	1	1
70	того или другого	3	1
71	имеется в виду	4	1
72	и если мы	2	1
73	с одной стороны	1	1
74	как раз и	4	1
75	в таких случаях	2	1
76	сами по себе	6	1
77	только для того	1	1
78	в отличие от	2	1
79	и не столь	1	1
80	по своему содержанию	2	1
81	мы говорим о	2	1
82	в собственном смысле	1	1
83	на этот вопрос	1	1
84	к другой и	1	1
85	то что обычно	1	1
86	д все это	1	1
87	с этой точки	1	1
88	и не в	1	1
89	вместе со всей	1	1
90	отнюдь не является	2	1
91	одно и то	3	1
92	если не считать	1	1
93	ничего общего с	2	1
94	в виду не	1	1
95	в первом случае	1	1
96	до конца и	1	1
97	не только в	2	1
98	т д все	1	1
99	в таких словах	1	1
100	к вопросу о	1	1
101	и в его	3	1
102	тех или иных	4	1
103	несет на себе	2	1
104	потому что оно	1	1
105	и то же	4	1
106	ясно что в	2	1
107	во всех этих	1	1
108	до того что	1	1
109	столько же сколько	2	1
110	все же есть	2	1
111	дело не в	2	1
112	это не мешает	1	1
113	не имеется в	1	1
114	это не значит	1	1
115	в том смысле	3	1
116	а вовсе не	2	1
117	та или иная	3	1
118	еще и потому	1	1
119	только в его	1	1
120	собственном смысле слова	1	1
121	но и с	1	1
122	это можно было	1	1
123	когда мы говорим	3	1
124	само по себе	3	1
125	так же как	1	1
126	при этом в	1	1
127	вовсе еще не	1	1
128	потому что они	2	1
129	где это слово	1	1
130	а может быть	1	1
131	и в таком	1	1
132	содержат в себе	1	1
133	что он есть	2	1
134	и все же	1	1
135	ни в каком	4	1
136	но с другой	2	1
137	вовсе не в	2	1
138	вовсе не есть	8	1
139	от того что	1	1
140	том смысле что	3	1
141	уже не просто	1	1
142	с тем что	1	1
143	и тем самым	2	1
144	далеко еще не	1	1
145	можно ли в	1	1
146	живой речи в	1	1
147	той или иной	8	1
148	поскольку речь идет	1	1
149	смысле этого слова	1	1
150	друг от друга	2	1
151	для нас значение	2	1
152	в этих случаях	1	1
153	во втором случае	1	1
154	мы приходим к	1	1
155	эту точку зрения	1	1
156	только о том	2	1
157	не что иное	4	1
158	таким образом в	1	1
159	нас в том	1	1
160	может быть очень	5	1
161	на этот раз	3	1
162	совсем другое дело	1	1
163	точно так же	3	1
164	что и в	3	1
165	есть таким образом	1	1
166	только тогда когда	1	1
167	но еще и	1	1
168	а то и	1	1
169	для этого необходимо	1	1
170	все это можно	1	1
171	одна от другой	2	1
