N	3gram	Losev_Prob_1	Literetu
1	в то же	4	9
2	не может быть	2	7
3	в том что	5	5
4	с другой стороны	3	4
5	в том чтобы	1	3
6	в этом отношении	1	3
7	в данном случае	8	3
8	с точки зрения	3	3
9	о том что	5	2
10	подобно тому как	2	2
11	в разговоре с	1	2
12	и т п	1	2
13	в этом случае	2	2
14	по крайней мере	2	2
15	и то же	1	2
16	в сравнении с	1	2
17	не говоря уже	2	2
18	говоря уже о	1	2
19	тем не менее	18	2
20	одно и то	1	2
21	в этом же	1	1
22	со мной и	1	1
23	в данный момент	1	1
24	бы то ни	1	1
25	и притом в	1	1
26	сказать и о	3	1
27	тем что в	2	1
28	не только не	3	1
29	в конце концов	4	1
30	тех или иных	2	1
31	и в то	1	1
32	для того чтобы	8	1
33	является одним из	1	1
34	вдруг оказывается что	1	1
35	может быть это	1	1
36	к тому что	1	1
37	ничего общего с	7	1
38	то же самое	9	1
39	во всей своей	1	1
40	как мы видели	1	1
41	имеет ничего общего	2	1
42	можно было бы	2	1
43	на самом деле	4	1
44	и то что	2	1
45	вовсе не является	3	1
46	есть по преимуществу	1	1
47	в основе своей	1	1
48	той или иной	4	1
49	внутренней и внешней	1	1
50	только то что	4	1
51	не могут быть	1	1
52	то что было	1	1
53	в себе не	3	1
54	вместе с тем	1	1
55	даже и не	2	1
56	в самом начале	1	1
57	имел в виду	2	1
58	и вовсе не	4	1
59	в сущности говоря	1	1
60	то что ей	1	1
61	но то что	1	1
62	мы имеем дело	1	1
63	что же касается	3	1
64	во всех этих	2	1
65	то есть в	4	1
66	не имеет ничего	2	1
67	нам представляется что	1	1
68	но даже и	1	1
69	что может быть	2	1
