N	3gram	Vygotskiy__5	Istorich
1	и т д	3	24
2	так же как	2	12
3	мы знаем что	2	7
4	до сих пор	5	5
5	и то что	3	5
6	же как и	1	4
7	с другой стороны	5	4
8	не может быть	2	4
9	что иное как	2	3
10	в этом случае	2	3
11	в данном случае	2	3
12	по сравнению с	4	3
13	мы видели что	1	3
14	на то что	16	3
15	не что иное	2	3
16	о том что	6	2
17	говорит об этом	1	2
18	мы имеем в	1	2
19	то же самое	3	2
20	не только в	2	2
21	тем что он	1	2
22	на задний план	1	2
23	смысле этого слова	1	2
24	то что он	3	2
25	т д мы	1	2
26	он должен был	2	2
27	после того как	1	2
28	с собой в	1	2
29	мы увидим что	6	2
30	на этот вопрос	3	2
31	на том что	1	1
32	потому что он	2	1
33	но так как	1	1
34	как это мы	1	1
35	было бы назвать	1	1
36	в которых это	1	1
37	указывает на то	2	1
38	что в этом	6	1
39	он говорит что	2	1
40	как раз наоборот	1	1
41	в зависимости от	6	1
42	является то что	2	1
43	что он не	1	1
44	мы видим в	2	1
45	поэтому совершенно прав	1	1
46	что так же	1	1
47	то что им	1	1
48	совершенно ясно что	5	1
49	по существу мы	1	1
50	в приложении к	1	1
51	данном случае к	1	1
52	с ними в	1	1
53	в основе своей	1	1
54	и др в	1	1
55	к которым приходят	1	1
56	он является в	1	1
57	здесь же в	1	1
58	что даже и	1	1
59	и показывает что	1	1
60	может быть и	2	1
61	не могло быть	1	1
62	видели что в	1	1
63	и рассматривается в	1	1
64	то время как	1	1
65	если бы мы	2	1
66	и то же	3	1
67	не могут быть	1	1
68	с той же	1	1
69	но вместе с	1	1
70	одно и то	3	1
71	только с этой	1	1
72	то что она	1	1
73	мы имеем здесь	1	1
74	что у него	1	1
75	потому что мы	1	1
76	что мы видим	1	1
77	вместе с тем	3	1
78	не мог бы	1	1
79	ни к каким	1	1
80	то что вообще	1	1
81	таким образом становится	1	1
82	как будто бы	1	1
83	из которых каждый	1	1
84	мы не можем	1	1
85	отношение как к	1	1
86	таким образом мы	2	1
87	в то время	1	1
88	между героем и	1	1
89	и в русской	1	1
90	но он не	1	1
91	ничего общего с	1	1
92	можно сказать что	2	1
93	он может быть	1	1
94	здесь могут быть	1	1
95	не только это	1	1
96	к тому что	6	1
97	мы видим что	3	1
98	такими какими их	1	1
99	существу мы можем	1	1
