N	2gram	Propp_Isto_6	Psycholo
1	то что	6	44
2	и в	26	33
3	в этом	12	28
4	и что	5	25
5	как бы	4	25
6	все время	2	24
7	потому что	13	24
8	для того	1	23
9	том что	10	22
10	того чтобы	1	22
11	может быть	11	22
12	что в	12	21
13	в том	12	21
14	о том	7	20
15	что он	9	20
16	сейчас же	1	16
17	только что	2	15
18	как это	5	14
19	что это	2	13
20	таким образом	12	13
21	то есть	1	13
22	так же	2	13
23	и не	10	13
24	все это	1	13
25	сказать что	3	13
26	было бы	2	12
27	к тому	2	12
28	если мы	1	12
29	так как	18	12
30	он не	2	11
31	что все	1	11
32	на то	2	10
33	что она	3	10
34	если бы	3	10
35	в его	5	10
36	как она	1	10
37	не может	6	10
38	то же	5	9
39	в этой	2	9
40	и если	1	9
41	как будто	3	8
42	совершенно ясно	4	8
43	для этого	1	8
44	вместе с	8	8
45	в своем	2	7
46	раз в	1	7
47	не только	10	7
48	в нем	8	7
49	так что	3	7
50	и только	3	7
51	когда он	3	7
52	для нас	2	7
53	и т	10	6
54	в ней	5	6
55	что они	2	6
56	перед нами	2	6
57	все эти	8	6
58	в себе	3	6
59	после этого	4	6
60	и вот	3	6
61	точки зрения	1	6
62	но он	2	6
63	тому что	1	6
64	когда мы	2	6
65	никак не	1	6
66	это не	4	6
67	мы видим	5	6
68	у него	7	6
69	а не	2	6
70	что мы	2	6
71	мы должны	2	6
72	как на	3	6
73	мы уже	6	5
74	мы не	6	5
75	в целом	1	5
76	и на	12	5
77	только после	1	5
78	о смерти	9	5
79	с этим	2	5
80	все же	8	5
81	целый ряд	2	5
82	и как	2	5
83	как он	6	5
84	и может	1	5
85	ясно что	1	5
86	как и	5	5
87	никогда не	13	5
88	и его	7	5
89	и это	8	5
90	казалось бы	1	5
91	с ним	8	5
92	вовсе не	2	5
93	мы можем	7	5
94	связь с	11	5
95	из этого	3	5
96	и есть	1	4
97	не будет	5	4
98	с тем	4	4
99	в своей	3	4
100	знаем что	2	4
101	заставляет его	1	4
102	одна из	2	4
103	ее с	1	4
104	на него	2	4
105	а в	3	4
106	с другом	1	4
107	у нас	5	4
108	так например	3	4
109	как мы	4	4
110	и о	1	4
111	что у	2	4
112	можно было	2	4
113	жизнь и	1	4
114	об этом	1	4
115	не просто	1	4
116	того что	2	4
117	этот вопрос	1	4
118	только в	5	4
119	в жизни	1	4
120	при помощи	3	4
121	и других	3	4
122	но совершенно	1	4
123	никто не	2	4
124	что не	2	4
125	в частности	3	4
126	друг с	1	4
127	с этой	2	4
128	жизни и	2	4
129	ее в	6	4
130	это в	1	4
131	к этому	3	4
132	в таком	1	4
133	речь идет	1	3
134	например в	7	3
135	же как	3	3
136	идет о	1	3
137	и до	2	3
138	и этот	1	3
139	что если	1	3
140	то это	5	3
141	и он	4	3
142	применительно к	1	3
143	что его	1	3
144	но не	2	3
145	как в	6	3
146	что именно	1	3
147	объяснит нам	1	3
148	увидим что	2	3
149	от этого	3	3
150	та же	3	3
151	эти события	1	3
152	на этом	1	3
153	здесь мы	4	3
154	его в	5	3
155	уже знаем	2	3
156	ни в	2	3
157	этого слова	1	3
158	ни одной	2	3
159	далеко не	3	3
160	обратимся к	1	3
161	но если	1	3
162	и сейчас	2	3
163	в которых	2	3
164	борьбу с	1	3
165	их в	3	3
166	от начала	1	3
167	тому чтобы	1	3
168	что этот	2	3
169	тем самым	2	3
170	она не	3	3
171	в то	5	3
172	в основе	1	3
173	пути и	1	3
174	ли это	1	3
175	и для	1	3
176	нет ни	2	3
177	с ее	1	3
178	в мире	1	3
179	так и	5	3
180	и здесь	1	3
181	это то	2	3
182	что и	4	3
183	том как	3	3
184	дело с	1	3
185	с одной	7	3
186	в виде	6	3
187	был бы	1	3
188	всяком случае	2	3
189	в одном	3	3
190	тем что	5	3
191	и из	1	3
192	до сих	4	3
193	но и	9	3
194	на этот	1	3
195	не было	3	3
196	одной стороны	7	3
197	мы легко	1	3
198	из которых	3	3
199	он говорит	1	3
200	видит в	1	3
201	надо сказать	1	3
202	смысле этого	1	3
203	еще раз	1	3
204	сих пор	4	3
205	что оно	4	3
206	за этим	1	3
207	почему он	1	3
208	к этой	1	3
209	в своих	3	3
210	точно так	2	3
211	во всяком	2	3
212	также и	1	2
213	и то	3	2
214	силы и	1	2
215	между двумя	1	2
216	из его	2	2
217	почти всегда	3	2
218	что эти	2	2
219	все те	1	2
220	а как	1	2
221	мы имеем	14	2
222	при анализе	1	2
223	нам в	1	2
224	время как	3	2
225	и ее	3	2
226	большей частью	2	2
227	когда речь	1	2
228	мы читаем	1	2
229	так если	1	2
230	с его	4	2
231	во всех	1	2
232	со стороны	3	2
233	мы сейчас	1	2
234	как говорит	1	2
235	в одной	2	2
236	что касается	2	2
237	однако не	1	2
238	нам кажется	2	2
239	и наконец	3	2
240	не в	3	2
241	и к	1	2
242	но в	7	2
243	тому как	1	2
244	представляет собой	2	2
245	это рассказ	1	2
246	из этих	4	2
247	если он	3	2
248	при этом	3	2
249	т д	8	2
250	и почему	1	2
251	что ни	1	2
252	и чтобы	1	2
253	на все	1	2
254	в них	3	2
255	о которых	1	2
256	такой же	3	2
257	можно найти	1	2
258	в котором	1	2
259	оказывается что	1	2
260	или вернее	1	2
261	вопрос о	3	2
262	другом и	1	2
263	и эти	5	2
264	даже в	2	2
265	же мы	5	2
266	и другое	2	2
267	в русской	6	2
268	не имеет	2	2
269	больше чем	1	2
270	показывает нам	1	2
271	только с	1	2
272	только одна	3	2
273	не потому	3	2
274	в руки	2	2
275	перед ним	1	2
276	есть только	1	2
277	но все	2	2
278	просто на	1	2
279	как только	3	2
280	мысли о	1	2
281	и конечно	2	2
282	что при	2	2
283	в ее	1	2
284	то время	3	2
285	и когда	1	2
286	те же	1	2
287	и с	6	2
288	ничего не	2	2
289	можно сказать	2	2
290	образом в	1	2
291	о ней	1	2
292	сводится к	2	2
293	но мы	2	2
294	знает что	1	2
295	должно было	1	2
296	один из	3	2
297	ли он	1	2
298	нужно и	1	2
299	уже в	1	2
300	чтобы он	1	2
301	не все	1	2
302	кажется что	2	2
303	его и	1	2
304	мы знаем	2	2
305	одно из	1	2
306	заключить что	1	2
307	эти три	3	2
308	это нужно	1	2
309	именно как	1	2
310	даже не	1	2
311	на примере	1	2
312	с другой	10	2
313	такое понимание	2	2
314	именно в	1	2
315	стороны он	3	2
316	сам себя	1	2
317	с той	1	2
318	а с	2	2
319	прежде всего	4	2
320	а на	1	2
321	ее на	2	2
322	одна и	1	2
323	повествования и	1	2
324	нигде в	1	2
325	говорит автор	1	2
326	к другой	1	2
327	над ним	1	2
328	с такой	1	2
329	в тех	3	2
330	в обратном	1	2
331	по существу	1	2
332	в это	4	2
333	и формы	2	2
334	на одной	1	2
335	не является	1	2
336	и от	3	2
337	его не	2	2
338	ее и	1	2
339	и эта	3	2
340	другой стороны	8	2
341	те которые	1	2
342	этой цели	1	2
343	только он	2	1
344	мы начнем	1	1
345	как говорят	1	1
346	несколько лет	1	1
347	рассказ об	1	1
348	таком случае	1	1
349	переходит к	1	1
350	связана с	3	1
351	того же	2	1
352	с кем	1	1
353	стоим перед	1	1
354	очень много	1	1
355	полагают что	1	1
356	к другому	1	1
357	и чрезвычайно	1	1
358	нас на	1	1
359	не имеют	1	1
360	в какой-то	1	1
361	его что	2	1
362	есть не	1	1
363	со всех	1	1
364	это делают	2	1
365	которого не	1	1
366	которую мы	1	1
367	и наш	1	1
368	воздух и	1	1
369	имеет свою	1	1
370	сюжет не	1	1
371	он как	1	1
372	это всегда	1	1
373	что иное	2	1
374	но даже	1	1
375	что можно	1	1
376	себе что	1	1
377	еще не	9	1
378	нет больше	1	1
379	иное как	1	1
380	природы и	1	1
381	то мы	1	1
382	так для	1	1
383	ее к	3	1
384	легко можем	1	1
385	но как	4	1
386	заметим что	1	1
387	по отношению	2	1
388	а через	2	1
389	несмотря на	1	1
390	его побеждает	1	1
391	и стоит	1	1
392	увеличить число	1	1
393	относится к	2	1
394	которые не	1	1
395	нашего сознания	1	1
396	в истории	1	1
397	мы проследим	1	1
398	более чем	1	1
399	первый взгляд	1	1
400	же с	1	1
401	независимо от	3	1
402	дает нам	2	1
403	стороны и	2	1
404	в глубокую	1	1
405	этой стороны	1	1
406	есть что-то	1	1
407	в полном	1	1
408	ясно и	1	1
409	и хотя	2	1
410	в этот	1	1
411	формы в	1	1
412	так или	1	1
413	все так	1	1
414	мы обратимся	1	1
415	и те	2	1
416	огромное количество	1	1
417	чтобы унести	1	1
418	том мотиве	1	1
419	в такую	1	1
420	эту мысль	1	1
421	на его	4	1
422	к выводу	1	1
423	главным образом	3	1
424	есть та	1	1
425	что нужно	1	1
426	воду в	1	1
427	вообще не	3	1
428	и сам	2	1
429	д все	1	1
430	из него	2	1
431	подобно тому	1	1
432	в одну	1	1
433	как они	1	1
434	дальше мы	1	1
435	в другом	1	1
436	что никакого	1	1
437	них не	1	1
438	автор что	1	1
439	они по	1	1
440	смерть и	2	1
441	но уже	1	1
442	он же	1	1
443	она и	1	1
444	пребывает в	1	1
