N	2gram	Propp_Isto_2	formyVre
1	и в	15	50
2	в этом	11	25
3	в нем	7	24
4	человека в	2	17
5	и его	3	16
6	прежде всего	5	15
7	как мы	1	14
8	и не	11	14
9	в его	6	13
10	вовсе не	1	13
11	по существу	2	12
12	так и	5	12
13	то же	10	11
14	мы уже	6	11
15	таким образом	7	11
16	может быть	17	11
17	и как	1	10
18	но в	6	10
19	с его	1	9
20	все эти	4	9
21	роль в	3	9
22	не только	18	9
23	в то	1	9
24	ничего не	7	9
25	в том	6	9
26	в других	3	9
27	в особенности	2	9
28	и др	4	9
29	и т	19	8
30	и на	4	8
31	в самом	1	8
32	ни в	2	8
33	но и	14	8
34	и их	2	8
35	как и	2	8
36	это время	1	7
37	так сказать	2	7
38	характер и	1	7
39	и во	1	7
40	не было	2	7
41	например в	2	6
42	время в	1	6
43	во всех	2	6
44	как в	5	6
45	с этим	5	6
46	все же	9	6
47	это не	2	6
48	в их	3	6
49	так как	14	6
50	с ее	2	6
51	в дальнейшем	1	6
52	связи с	8	6
53	в жизни	2	6
54	у него	4	6
55	то что	12	6
56	в частности	1	6
57	не может	5	6
58	так же	13	6
59	в результате	1	6
60	отношению к	3	5
61	еще не	9	5
62	но не	2	5
63	отнюдь не	1	5
64	не в	7	5
65	он не	8	5
66	всех этих	3	5
67	превращения в	2	5
68	того чтобы	2	5
69	в разных	2	5
70	могут быть	2	5
71	но все	5	5
72	в пределах	1	5
73	в связи	5	5
74	наряду с	6	5
75	в основном	2	5
76	что в	12	5
77	и другие	4	5
78	и то	2	4
79	и это	3	4
80	в ней	4	4
81	но на	1	4
82	чтобы они	1	4
83	и с	4	4
84	в них	1	4
85	том что	7	4
86	в котором	5	4
87	здесь на	2	4
88	в процессе	1	4
89	потому что	9	4
90	к себе	2	4
91	как человек	1	4
92	здесь не	2	4
93	и следовательно	1	4
94	могло быть	1	4
95	только в	6	4
96	характерно что	1	4
97	именно как	1	4
98	до конца	1	4
99	на этой	2	4
100	нет ничего	2	4
101	в той	1	4
102	все это	3	4
103	кроме того	2	4
104	и для	2	4
105	не имеют	1	3
106	а как	1	3
107	есть не	1	3
108	мы не	3	3
109	большую роль	1	3
110	в сущности	2	3
111	в виду	2	3
112	по отношению	3	3
113	со своей	1	3
114	в себе	4	3
115	его но	1	3
116	при этом	4	3
117	в основу	1	3
118	его в	10	3
119	входит в	1	3
120	и других	1	3
121	с другими	2	3
122	и дает	2	3
123	здесь нет	2	3
124	для них	1	3
125	место и	1	3
126	и вне	1	3
127	в этих	11	3
128	эта черта	2	3
129	но эта	1	3
130	что было	1	3
131	их в	2	3
132	но они	4	3
133	друг друга	1	3
134	не могут	1	3
135	к тому	5	3
136	человек здесь	1	3
137	что и	6	3
138	с нашей	1	3
139	один из	8	3
140	мы видим	8	3
141	одной из	4	3
142	и ее	2	3
143	с одной	4	3
144	в качестве	3	3
145	только на	1	3
146	же в	1	3
147	был бы	2	3
148	одно из	2	3
149	в одном	5	3
150	до сих	6	3
151	связаны с	1	3
152	с мотивом	3	3
153	именно в	2	3
154	мы еще	1	3
155	себя и	2	3
156	что не	1	3
157	с тем	9	3
158	а не	5	3
159	в одно	1	3
160	вместе с	7	3
161	и потому	1	3
162	да и	2	3
163	сих пор	7	3
164	например у	1	3
165	или в	2	3
166	еще более	1	3
167	ни к	1	3
168	а в	12	3
169	не знает	2	3
170	сказать что	2	3
171	они не	4	3
172	к этому	1	3
173	в таком	1	3
174	же как	5	2
175	к своей	1	2
176	которыми он	1	2
177	той же	2	2
178	их и	1	2
179	вопрос о	4	2
180	но она	1	2
181	принадлежит к	2	2
182	на себя	1	2
183	они были	2	2
184	же что	1	2
185	на другой	2	2
186	а только	1	2
187	происходит в	2	2
188	герою и	1	2
189	в истории	1	2
190	в центре	1	2
191	же и	3	2
192	для всех	1	2
193	внутренняя жизнь	1	2
194	никаких следов	2	2
195	и к	1	2
196	от этого	1	2
197	в этот	1	2
198	в целом	1	2
199	тому же	2	2
200	как бы	6	2
201	как он	3	2
202	как оно	1	2
203	вера в	2	2
204	уже не	1	2
205	и по	2	2
206	но дело	1	2
207	об этом	11	2
208	было бы	5	2
209	из нее	1	2
210	попадает в	5	2
211	чем в	1	2
212	превращение в	2	2
213	в своей	1	2
214	он должен	2	2
215	оказывается что	2	2
216	в отличие	1	2
217	в которых	2	2
218	герои в	1	2
219	но он	4	2
220	по себе	1	2
221	самого начала	2	2
222	стадии развития	1	2
223	этот тип	1	2
224	никогда не	15	2
225	но очень	2	2
226	к ней	2	2
227	во всем	1	2
228	так называемый	2	2
229	этот образ	1	2
230	в каком	1	2
231	сюжета и	1	2
232	мы встречаем	1	2
233	во все	1	2
234	здесь совершенно	1	2
235	но по	3	2
236	всего этого	1	2
237	с самого	2	2
238	с ним	1	2
239	в глаза	2	2
240	а также	2	2
241	на основе	1	2
242	связь между	1	2
243	они приобретают	2	2
244	там где	1	2
245	не зная	1	2
246	того что	3	2
247	быть и	1	2
248	всякого рода	1	2
249	в стороне	1	2
250	до наших	1	2
251	уже в	2	2
252	если мы	1	2
253	его и	4	2
254	ни с	1	2
255	никто не	1	2
256	отличие от	1	2
257	тем что	4	2
258	не были	1	2
259	о своей	2	2
260	с другой	2	2
261	далеко не	1	2
262	и прежде	1	2
263	одних и	1	2
264	соответствии с	1	2
265	в некоторых	2	2
266	одной стороны	3	2
267	и стал	1	2
268	жизнь в	1	2
269	что мы	3	2
270	другой день	1	2
271	его на	2	2
272	их к	1	2
273	к своему	1	2
274	не осталось	1	2
275	к жизни	1	2
276	слагается из	1	2
277	в течение	1	2
278	в это	1	2
279	здесь в	2	2
280	в более	1	2
281	одна из	2	2
282	уже на	3	2
283	и может	2	2
284	в точном	1	2
285	как она	4	2
286	для нас	4	2
287	у них	1	2
288	мы должны	4	2
289	хотя бы	2	2
290	ее в	2	2
291	в дом	3	2
292	в свою	1	2
293	на один	2	2
294	в которой	2	2
295	и эта	1	2
296	можно назвать	1	2
297	и наиболее	1	1
298	указывает ему	1	1
299	связана с	6	1
300	и вызывает	2	1
301	в преисподнюю	1	1
302	века но	1	1
303	его здесь	1	1
304	он может	1	1
305	и есть	5	1
306	высшей степени	1	1
307	в зависимости	1	1
308	в доме	3	1
309	и за	1	1
310	по его	1	1
311	со всех	4	1
312	из которой	1	1
313	не умирает	1	1
314	мы имеем	15	1
315	социальной и	1	1
316	при анализе	1	1
317	и ничего	2	1
318	миру и	1	1
319	теперь мы	1	1
320	с радостью	1	1
321	не вполне	1	1
322	я не	2	1
323	не происходит	3	1
324	не совсем	3	1
325	для наших	2	1
326	что можно	1	1
327	не знают	2	1
328	зависимости от	1	1
329	в народных	1	1
330	и он	1	1
331	всех сторон	4	1
332	в брак	1	1
333	и много	1	1
334	он был	3	1
335	он сам	1	1
336	самом деле	2	1
337	но как	1	1
338	мы нашли	1	1
339	этого мотива	5	1
340	совершенно ясно	2	1
341	тому времени	1	1
342	в свои	1	1
343	пути в	2	1
344	однако не	1	1
345	перед нами	2	1
346	тех случаях	1	1
347	вопросом о	1	1
348	и наконец	5	1
349	по пути	1	1
350	к сыну	1	1
351	себе не	1	1
352	увидим что	3	1
353	он на	1	1
354	них но	1	1
355	животных и	1	1
356	что это	6	1
357	ни один	2	1
358	себя к	1	1
359	из этих	3	1
360	которые в	1	1
361	в этой	4	1
362	и тот	1	1
363	наконец как	1	1
364	видим и	1	1
365	но его	2	1
366	имеем в	5	1
367	на то	3	1
368	не могла	2	1
369	человек не	1	1
370	силу и	3	1
371	связанные с	1	1
372	оно было	1	1
373	же здесь	1	1
374	с нашим	1	1
375	но вместе	1	1
376	здесь мы	3	1
377	могла бы	2	1
378	человек а	1	1
379	главным образом	2	1
380	в совершенно	1	1
381	них не	1	1
382	для своей	1	1
383	и религиозной	1	1
384	это было	1	1
385	особенно в	1	1
386	отца к	1	1
387	в египте	1	1
388	уже знаем	3	1
389	этих античных	1	1
390	она и	2	1
391	на второй	1	1
392	в высшей	1	1
393	но значение	1	1
394	нигде не	2	1
395	в вавилоне	1	1
396	и некоторые	1	1
397	уже видели	4	1
398	в эту	2	1
399	что значит	1	1
400	во время	2	1
401	этом случае	5	1
402	дошли до	1	1
403	черту и	1	1
404	наших дней	1	1
405	уже к	1	1
406	на дом	1	1
407	не столько	2	1
408	он дает	2	1
409	своего рода	1	1
410	должны были	8	1
411	в добродетели	1	1
412	мы проследим	1	1
413	как их	1	1
414	оно должно	1	1
415	умирает и	1	1
416	времен и	1	1
417	вдруг на	1	1
418	надо сказать	1	1
419	и более	2	1
420	есть еще	1	1
421	с такими	1	1
422	человек становится	1	1
423	что этот	3	1
424	же мы	2	1
425	и очень	1	1
426	не становятся	1	1
427	что происходит	2	1
428	власть в	1	1
429	на три	2	1
430	вплоть до	1	1
431	играть в	1	1
432	этого же	1	1
433	в таких	2	1
434	она не	5	1
435	виду что	1	1
436	как о	1	1
437	дело не	4	1
438	правда в	1	1
439	и вместо	1	1
440	из ряда	1	1
441	и снова	1	1
442	которых и	1	1
443	находится в	2	1
444	на землю	1	1
445	и воскресения	1	1
446	что их	1	1
