N	2gram	Losev_Prob_1	Literetu
1	и не	31	22
2	и в	32	16
3	х годов	1	15
4	при этом	6	15
5	в этом	19	14
6	не только	17	14
7	но и	9	14
8	в том	9	12
9	может быть	14	12
10	а не	15	12
11	то что	42	12
12	я и	2	10
13	не в	4	10
14	такого рода	7	10
15	то же	10	9
16	так и	12	9
17	в то	6	9
18	того что	7	9
19	в этой	10	8
20	в жизни	3	8
21	том что	12	8
22	не может	8	8
23	как бы	14	8
24	в своей	8	7
25	тем самым	4	7
26	только в	7	7
27	себя в	1	7
28	со стороны	1	7
29	точки зрения	3	7
30	еще не	9	6
31	с его	2	6
32	в себе	15	6
33	в другом	1	6
34	в стихотворении	1	6
35	о том	11	6
36	и его	3	6
37	в его	6	6
38	с другой	3	6
39	к тому	3	6
40	в году	1	5
41	субъекта и	1	5
42	как в	4	5
43	тому же	1	5
44	то есть	33	5
45	лишь в	1	5
46	это не	6	5
47	как и	3	5
48	что я	1	5
49	в основе	1	5
50	этом отношении	1	5
51	в ее	3	5
52	что он	7	5
53	в качестве	2	5
54	именно в	4	5
55	а именно	12	5
56	вместе с	2	5
57	особого рода	2	5
58	а в	4	5
59	одним из	1	4
60	но не	9	4
61	хотя и	6	4
62	и если	6	4
63	входит в	4	4
64	должно быть	2	4
65	место в	1	4
66	однако в	2	4
67	даже в	1	4
68	не говоря	4	4
69	никогда не	7	4
70	говоря уже	2	4
71	данном случае	8	4
72	а также	4	4
73	в начале	1	4
74	из них	3	4
75	одно из	2	4
76	как будто	3	4
77	в данном	9	4
78	по существу	2	4
79	и для	4	4
80	отношения к	1	3
81	например в	2	3
82	самом деле	6	3
83	для которого	3	3
84	едва ли	2	3
85	той же	1	3
86	с ее	1	3
87	но уже	5	3
88	отнюдь не	10	3
89	однако не	3	3
90	и как	6	3
91	и к	1	3
92	но в	14	3
93	то в	5	3
94	бы и	1	3
95	на его	2	3
96	и тем	13	3
97	с точки	3	3
98	на свою	1	3
99	только для	3	3
100	по своей	1	3
101	потому что	16	3
102	в области	2	3
103	уже о	1	3
104	все еще	1	3
105	не случайно	1	3
106	искусства и	3	3
107	обратим внимание	1	3
108	прежде всего	10	3
109	между тем	2	3
110	все время	2	3
111	ни к	1	3
112	совершенно не	6	3
113	уже не	3	3
114	в самом	6	3
115	и жизни	1	3
116	о чем	6	3
117	мира в	1	3
118	как это	6	3
119	тому как	2	3
120	в третьем	1	3
121	в романе	1	3
122	на смену	1	3
123	жизни и	1	3
124	как на	1	3
125	а я	1	3
126	художественного произведения	1	2
127	того же	3	2
128	в первом	2	2
129	для своего	2	2
130	как мы	7	2
131	вопрос о	1	2
132	так чтобы	1	2
133	на себя	2	2
134	я не	1	2
135	мы и	4	2
136	то это	1	2
137	и на	8	2
138	бы то	1	2
139	во всех	7	2
140	сказать и	3	2
141	еще один	1	2
142	и вовсе	4	2
143	все же	1	2
144	в противоположность	1	2
145	еще на	1	2
146	не знает	1	2
147	так или	2	2
148	он в	2	2
149	раз в	1	2
150	им в	1	2
151	на то	8	2
152	в случае	3	2
153	все они	1	2
154	в нем	13	2
155	чтобы он	1	2
156	о которой	1	2
157	не как	2	2
158	том чтобы	1	2
159	подобно тому	2	2
160	человека в	1	2
161	то ни	1	2
162	в совершенно	1	2
163	и с	2	2
164	в глубине	1	2
165	а по	1	2
166	его в	6	2
167	действительности в	3	2
168	было бы	8	2
169	и даже	11	2
170	той или	5	2
171	далеко не	5	2
172	со своими	1	2
173	он и	8	2
174	несмотря на	3	2
175	и тогда	1	2
176	и при	2	2
177	и ее	8	2
178	в советской	1	2
179	и другого	1	2
180	вплоть до	1	2
181	ни было	1	2
182	в конце	6	2
183	по себе	15	2
184	между людьми	1	2
185	не менее	19	2
186	как о	1	2
187	в нас	2	2
188	того чтобы	9	2
189	о природе	1	2
190	текста и	5	2
191	как раз	13	2
192	другой стороны	3	2
193	у нас	14	2
194	вот в	2	2
195	же самое	9	2
196	для такого	2	2
197	для себя	3	2
198	вещей в	1	2
199	сознания с	2	2
200	и сам	1	2
201	по этой	1	2
202	не с	1	2
203	здесь как	1	2
204	если бы	4	2
205	о нем	3	2
206	слова из	1	2
207	одного из	1	2
208	мира а	1	2
209	можно сказать	5	2
210	во втором	1	2
211	во всей	3	2
212	и только	4	2
213	что ему	1	2
214	в ту	1	2
215	и об	1	2
216	по собственному	1	2
217	но с	1	2
218	здесь не	7	2
219	со всеми	2	2
220	связи с	5	2
221	за ним	1	2
222	для него	2	2
223	тем что	7	2
224	для того	8	2
225	это будет	1	2
226	или иной	5	2
227	или иначе	2	2
228	что не	3	2
229	и выше	1	2
230	если не	4	2
231	так же	9	2
232	и потому	2	2
233	xix века	1	2
234	в самый	1	2
235	с этой	1	2
236	художественное произведение	1	2
237	один из	4	2
238	сознания и	2	2
239	что в	12	2
240	внимание на	1	2
241	же в	4	2
242	романа и	1	2
243	оно не	3	2
244	но еще	2	2
245	еще и	5	2
246	ее в	2	2
247	к этому	1	2
248	была бы	1	1
249	и т	11	1
250	начинается с	1	1
251	и то	6	1
252	на самом	6	1
253	в стороне	1	1
254	которое стало	1	1
255	и есть	6	1
256	не признает	1	1
257	из самых	1	1
258	по преимуществу	2	1
259	и до	2	1
260	оно было	1	1
261	в какой-то	1	1
262	которое может	1	1
263	по его	2	1
264	мы уже	5	1
265	который в	1	1
266	смотреть на	1	1
267	что наиболее	1	1
268	себе однако	1	1
269	память о	1	1
270	этом не	1	1
271	часто оказывается	1	1
272	говорить о	6	1
273	совсем иное	2	1
274	что иное	2	1
275	кто же	1	1
276	человеческого опыта	1	1
277	он был	1	1
278	он сам	2	1
279	иное как	2	1
280	быть в	1	1
281	в чем	3	1
282	во имя	1	1
283	о смерти	1	1
284	если в	1	1
285	к практическому	1	1
286	не просто	23	1
287	нет и	2	1
288	за пределы	6	1
289	сама по	4	1
290	к сожалению	1	1
291	и эстетического	1	1
292	в истории	4	1
293	первый взгляд	1	1
294	поскольку они	1	1
295	данный момент	1	1
296	с этим	3	1
297	в художественном	1	1
298	и объекта	1	1
299	в своем	5	1
300	перед нами	5	1
301	что по	1	1
302	это тоже	2	1
303	самом начале	1	1
304	более или	3	1
305	жизни так	1	1
306	бы не	1	1
307	т п	1	1
308	ни одна	1	1
309	что к	2	1
310	уже в	3	1
311	сознания который	1	1
312	ее как	1	1
313	как он	4	1
314	что эти	1	1
315	вообще не	2	1
316	в определенном	1	1
317	тем не	18	1
318	он не	3	1
319	именно то	3	1
320	момента в	1	1
321	и еще	3	1
322	в силу	1	1
323	в акте	1	1
324	оба в	1	1
325	содержит в	7	1
326	остался в	1	1
327	прежде чем	3	1
328	к такого	1	1
329	было его	1	1
330	бы они	1	1
331	слова и	1	1
332	что почти	1	1
333	этом втором	1	1
334	а то	1	1
335	о процессе	2	1
336	первую очередь	1	1
337	с другими	2	1
338	не хуже	1	1
339	еще одно	1	1
340	кажется что	1	1
341	в них	7	1
342	нет в	1	1
343	о которых	3	1
344	все равно	5	1
345	всеми другими	1	1
346	и уже	3	1
347	здесь всего	1	1
348	на этот	3	1
349	и того	2	1
350	только тем	1	1
351	на первый	2	1
352	в первую	1	1
353	общности в	1	1
354	во время	1	1
355	она сама	1	1
356	что такое	6	1
357	нас не	2	1
358	в их	4	1
359	на объективную	1	1
360	не к	1	1
361	процессе своего	1	1
362	но это	8	1
363	но он	3	1
364	в россии	1	1
365	вот уже	1	1
366	друг другу	2	1
367	что было	1	1
368	что никакой	1	1
369	и является	7	1
370	сознание при	1	1
371	что сам	1	1
372	в таких	2	1
373	образ не	2	1
374	вовсе не	35	1
375	сам он	1	1
376	только самое	1	1
377	тому что	4	1
378	то с	9	1
379	в отношении	3	1
380	не имела	1	1
381	чистом виде	1	1
382	к бытию	1	1
383	она не	2	1
384	при всей	1	1
385	тогда когда	1	1
386	чтобы в	1	1
387	и притом	4	1
388	уже становится	1	1
389	и сама	2	1
390	в процессе	1	1
391	на ее	1	1
392	и искусство	1	1
393	что ей	1	1
394	сознания как	1	1
395	и внутренней	1	1
396	для кого	1	1
397	что вы	3	1
398	для всего	2	1
399	только не	3	1
400	мышления и	4	1
401	не имеет	2	1
402	что жизнь	1	1
403	то уж	1	1
404	именно его	1	1
405	определенном месте	1	1
406	составляющих ее	1	1
407	в помине	1	1
408	уже и	3	1
409	и делает	3	1
410	ему не	1	1
411	ведь все	1	1
412	в действительности	3	1
413	к той	1	1
414	а вполне	1	1
415	xx века	2	1
416	начиная с	1	1
417	когда мы	8	1
418	того о	1	1
419	его с	1	1
420	чтобы стать	1	1
421	и понятным	1	1
422	ничего общего	11	1
423	правда не	1	1
424	и о	8	1
425	но по	1	1
426	в виду	6	1
427	самим собою	1	1
428	остается в	1	1
429	и от	1	1
430	быть вполне	1	1
431	чтобы быть	1	1
432	меняет и	1	1
433	сознания то	1	1
434	на том	4	1
435	с собой	2	1
436	здесь нет	2	1
437	целого множества	1	1
438	есть конечно	1	1
439	том как	2	1
440	имеется в	1	1
441	разного рода	6	1
