N	3gram	Bakhtin_Fr_6	slovoVRo
1	не может быть	1	15
2	в значительной степени	1	6
3	с одной стороны	4	5
4	той или иной	1	5
5	в большинстве случаев	4	5
6	по отношению к	1	4
7	в зависимости от	1	4
8	то же время	5	4
9	но все же	1	4
10	в то же	5	4
11	в том что	2	4
12	в той или	1	3
13	и там где	1	3
14	с точки зрения	2	3
15	в этом отношении	3	3
16	но в то	1	3
17	можно прямо сказать	2	3
18	одной стороны и	2	3
19	несколько слов о	1	2
20	прямо сказать что	2	2
21	а также и	2	2
22	более или менее	1	2
23	и в особенности	2	2
24	до сих пор	3	2
25	в мировой литературе	1	2
26	лишь тогда когда	1	2
27	и в истории	1	2
28	не только изображает	1	2
29	как мы сказали	1	2
30	не только в	1	2
31	и в романе	1	2
32	то есть от	1	2
33	в связи с	1	2
34	как мы уже	6	2
35	для того чтобы	1	2
36	во всех его	3	2
37	человека и его	1	2
38	в языке как	1	2
39	в этой роли	2	1
40	и рыцарский роман	1	1
41	пространстве и времени	1	1
42	гуманитарных наук и	1	1
43	конечно и в	1	1
44	в чем же	1	1
45	том что в	1	1
46	как один из	2	1
47	мы уже сказали	3	1
48	в своем собственном	1	1
49	сплетаются здесь с	1	1
50	в средние века	4	1
51	том что он	1	1
52	и до конца	1	1
53	по самому своему	1	1
54	и не только	1	1
55	на первый план	3	1
56	как это было	1	1
57	говорит о том	1	1
58	то есть именно	1	1
59	до известной степени	1	1
60	но и в	2	1
61	между тем как	1	1
62	никогда не могут	1	1
63	может быть конечно	1	1
64	рано или поздно	1	1
65	в лучшем случае	1	1
66	как он сам	1	1
67	со всех сторон	1	1
68	конечно не в	2	1
69	в xvii веке	2	1
70	в ту же	1	1
71	чувствует себя в	1	1
72	момент необходимый для	1	1
73	в той же	4	1
74	в пространстве и	1	1
75	влияние и на	2	1
76	но в нем	1	1
77	самому своему существу	1	1
78	в нем не	1	1
79	с большей или	1	1
80	мы уже говорили	11	1
81	если они не	1	1
82	и др эти	2	1
83	так и от	1	1
84	в целом ряде	1	1
85	с другой стороны	2	1
86	в нем есть	1	1
87	хотя и в	2	1
88	большинстве случаев в	1	1
89	все то что	4	1
90	мы видели что	1	1
91	говорить о нем	1	1
92	в широком смысле	1	1
93	о том что	5	1
94	во всех этих	2	1
95	друг к другу	1	1
96	таким образом в	2	1
97	слова и образа	1	1
98	кажется нам в	1	1
99	большей или меньшей	3	1
100	до xix века	1	1
101	для правильного понимания	1	1
102	поэтому и в	1	1
103	так как всякий	1	1
104	нужно сказать что	2	1
105	это как бы	1	1
106	наконец несколько слов	1	1
107	здесь в сущности	1	1
108	и с другой	1	1
109	но здесь в	1	1
