N	3gram	Vinokur_Ku_1	StatiiOP
1	в том что	15	11
2	и т п	18	6
3	не может быть	3	5
4	то обстоятельство что	8	5
5	как например в	1	4
6	в этом смысле	3	4
7	по крайней мере	5	4
8	с точки зрения	9	4
9	в этом отношении	5	4
10	во всяком случае	5	4
11	с другой стороны	6	4
12	о том что	5	4
13	состоит в том	3	3
14	начале xix века	1	3
15	с тем что	1	3
16	в начале xix	1	3
17	не в том	4	3
18	в связи с	3	3
19	то же время	2	3
20	не только в	1	3
21	на то что	2	3
22	в то же	2	3
23	потому что он	1	2
24	относится к г	1	2
25	что мы имеем	1	2
26	до сих пор	4	2
27	в ряде случаев	2	2
28	и не в	1	2
29	в том чтобы	8	2
30	с одной стороны	1	2
31	во всех этих	1	2
32	между тем как	1	2
33	заключается в том	2	2
34	что это есть	1	2
35	но все же	2	2
36	только тогда когда	1	2
37	мы имеем в	1	2
38	тем более что	1	2
39	к тому что	2	2
40	а с другой	3	2
41	в том смысле	1	2
42	тем не менее	4	2
43	и т д	14	2
44	и может быть	1	1
45	несколько слов о	2	1
46	ср с другой	1	1
47	что они возникли	1	1
48	к той задаче	1	1
49	примером может служить	1	1
50	иметь в виду	1	1
51	у целого ряда	1	1
52	смысле этого термина	2	1
53	то только в	1	1
54	в том виде	1	1
55	более или менее	3	1
56	на самом деле	2	1
57	в самом деле	7	1
58	т е не	1	1
59	во многих случаях	1	1
60	того или другого	1	1
61	что же касается	4	1
62	можно и должно	1	1
63	для себя и	1	1
64	том что он	4	1
65	тот или иной	1	1
66	вместе с тем	3	1
67	т д разумеется	1	1
68	уже до конца	1	1
69	в наше время	1	1
70	в собственном смысле	1	1
71	и если бы	1	1
72	и не потому	1	1
73	свидетельствуют о том	1	1
74	можно было бы	3	1
75	что в них	2	1
76	ни в какой	1	1
77	а то и	1	1
78	том что не	1	1
79	не укладывается в	1	1
80	как на язык	1	1
81	с этой точки	1	1
82	вместе с ним	1	1
83	т п ср	1	1
84	указания на то	1	1
85	человек в известном	1	1
86	на мой взгляд	2	1
87	обстоятельство что в	2	1
88	в применении к	1	1
89	и то обстоятельство	1	1
90	на себе печать	1	1
91	и с его	1	1
92	по существу это	1	1
93	в современном смысле	1	1
94	не потому что	3	1
95	того что он	1	1
96	как нельзя более	1	1
97	к вопросу о	1	1
98	основной так сказать	1	1
99	т д по	1	1
100	если бы в	1	1
101	несет на себе	1	1
102	того что в	2	1
103	если не считать	1	1
104	в общем смысле	1	1
105	е как бы	2	1
106	по большей части	2	1
107	так или иначе	2	1
108	первый и последний	1	1
109	явлениям связанным с	1	1
110	хотя бы на	1	1
111	я имею в	1	1
112	было бы неправильно	1	1
113	т е как	4	1
114	в свое время	2	1
115	до наших дней	1	1
116	что несмотря на	1	1
117	этой точки зрения	2	1
118	самом деле может	1	1
119	таким образом в	1	1
120	имею в виду	1	1
121	прежде всего от	1	1
122	от того что	1	1
123	том смысле что	1	1
124	мы видели уже	1	1
125	в свою очередь	3	1
126	отчет в том	1	1
127	можно установить по	1	1
128	и в самом	2	1
129	в каждой из	1	1
130	той или иной	1	1
131	речь идет о	2	1
132	я уже упоминал	1	1
133	в данном отношении	2	1
134	и именно поэтому	1	1
135	в ней на	1	1
136	у нас только	1	1
137	сплошь да рядом	1	1
138	для того чтобы	15	1
139	что в ней	1	1
140	дело не в	1	1
141	что именно этот	1	1
142	не говоря уже	1	1
