N	2gram	Voloshinov_1	Istorich
1	и в	38	25
2	вместе с	5	22
3	что он	2	22
4	может быть	13	17
5	мы имеем	2	14
6	не только	27	13
7	но и	13	13
8	в его	6	12
9	так как	7	11
10	уже не	4	11
11	и не	14	11
12	в этом	10	10
13	тем что	2	10
14	все же	7	10
15	и его	7	9
16	его в	4	9
17	в виде	1	9
18	с другой	1	9
19	таким образом	7	9
20	еще не	3	8
21	и на	6	8
22	все эти	2	8
23	что в	1	8
24	на него	4	8
25	связи с	3	8
26	и что	1	8
27	мы видим	3	8
28	с тем	8	8
29	другой стороны	1	8
30	связь с	2	8
31	том что	3	8
32	представляет собой	2	7
33	в нем	4	7
34	а затем	1	7
35	как и	10	7
36	мы видели	5	7
37	потому что	5	7
38	о том	4	7
39	и здесь	3	7
40	то что	8	7
41	только в	6	7
42	в качестве	4	7
43	при помощи	1	7
44	превращается в	1	7
45	этом случае	3	7
46	но это	2	7
47	в иной	1	7
48	в частности	3	7
49	как в	2	6
50	это не	3	6
51	не может	12	6
52	в этих	2	6
53	не в	6	6
54	и он	2	6
55	не совсем	1	6
56	что и	3	6
57	там где	1	6
58	себя в	4	6
59	прежде всего	21	6
60	этот мотив	1	6
61	или в	2	6
62	в том	2	6
63	например в	1	5
64	и действительно	1	5
65	ясно что	2	5
66	мы не	9	5
67	пребывание в	1	5
68	в ней	8	5
69	но не	2	5
70	с этим	2	5
71	что это	4	5
72	но все	4	5
73	здесь мы	3	5
74	не будем	1	5
75	видим что	2	5
76	как мы	9	5
77	с появлением	4	5
78	мы увидим	5	5
79	связано с	2	5
80	так же	4	5
81	в него	1	5
82	для нас	3	5
83	же как	1	4
84	и это	7	4
85	то же	14	4
86	мы уже	10	4
87	до него	1	4
88	в ее	3	4
89	от этого	1	4
90	в истории	1	4
91	в которой	7	4
92	он не	2	4
93	не как	1	4
94	с другими	2	4
95	и тем	6	4
96	не всегда	2	4
97	тем не	1	4
98	не менее	1	4
99	того как	1	4
100	все еще	1	4
