N	3gram	Vygotskiy__5	StatiiOP
1	в том что	11	16
2	о том что	4	11
3	в этом отношении	5	9
4	том что он	2	5
5	до сих пор	3	5
6	вместе с тем	2	5
7	для того чтобы	14	5
8	к тому что	1	5
9	что он не	2	4
10	то обстоятельство что	2	4
11	так же как	7	3
12	с другой стороны	2	3
13	во всяком случае	1	3
14	с самого начала	5	3
15	вопрос о том	3	3
16	до того как	2	3
17	в другом месте	4	2
18	том что в	2	2
19	говорит об этом	1	2
20	не только по	1	2
21	в том же	1	2
22	с точки зрения	9	2
23	принять во внимание	1	2
24	в отличие от	2	2
25	совершенно так же	1	2
26	что оба эти	1	2
27	не столько в	1	2
28	не до конца	2	2
29	то что он	2	2
30	мере в какой	3	2
31	более или менее	1	2
32	так и в	1	2
33	не только не	3	2
34	в самом деле	2	2
35	но все же	2	2
36	в том смысле	1	2
37	той мере в	3	2
38	тем не менее	1	2
39	в той мере	3	2
40	себе отчета в	1	1
41	он попал в	1	1
42	но как раз	1	1
43	да и в	1	1
44	в обоих случаях	1	1
45	точка зрения на	1	1
46	что в этом	1	1
47	в прямом смысле	1	1
48	чтобы можно было	1	1
49	на самом деле	1	1
50	но и по	1	1
51	в этом смысле	1	1
52	так что в	2	1
53	в какой они	1	1
54	то что с	1	1
55	и тому же	2	1
56	сам по себе	1	1
57	с фактической стороны	2	1
58	в той же	2	1
59	ответить на вопрос	2	1
60	он не сумел	1	1
61	в первую очередь	1	1
62	мы до сих	1	1
63	на этот вопрос	4	1
64	и в другом	2	1
65	на первом месте	1	1
66	и в области	2	1
67	именно в этом	2	1
68	в зависимости от	2	1
69	одно и то	1	1
70	но в высшей	1	1
71	не могло быть	1	1
72	которой не может	1	1
73	о том в	1	1
74	том смысле что	1	1
75	в высшей степени	2	1
76	потому что оно	1	1
77	и то же	1	1
78	в известном смысле	7	1
79	по сравнению с	5	1
80	и вместе с	1	1
81	одни и те	1	1
82	ниже к этому	1	1
83	в связи с	1	1
84	но вместе с	1	1
85	друг к другу	1	1
86	я не могу	1	1
87	вместо того чтобы	3	1
88	в свое время	2	1
89	на вопрос о	3	1
90	как раз этого	1	1
91	на все что	1	1
92	по отношению к	12	1
93	и на все	1	1
94	отчета в том	2	1
95	ни в каком	1	1
96	не то что	3	1
97	заключается в том	5	1
98	в то время	4	1
99	в том чтобы	1	1
100	в свою очередь	3	1
101	в этом случае	3	1
102	но он не	4	1
103	что в его	1	1
104	к выводу что	1	1
105	ничего общего с	2	1
106	и что следовательно	1	1
107	в связь с	1	1
108	в этом варианте	1	1
109	в сущности говоря	4	1
110	и те же	1	1
111	в то же	1	1
112	в том числе	1	1
113	таким образом в	2	1
114	был перенесен в	1	1
115	новое для него	1	1
116	но с этим	1	1
117	одному и тому	2	1
118	по поводу этих	1	1
119	как мы видели	2	1
