N	3gram	Bakhtin_Pr_4	Analitik
1	не может быть	8	16
2	в том что	2	9
3	в то же	5	8
4	в отличие от	3	6
5	то же время	5	6
6	той или иной	2	6
7	по отношению к	5	5
8	большей или меньшей	2	4
9	с точки зрения	9	4
10	и не может	7	4
11	и не в	2	4
12	к тому же	1	4
13	о том что	2	3
14	в той или	1	3
15	в том числе	4	3
16	с одной стороны	1	3
17	нет и не	2	2
18	в самом деле	4	2
19	сами по себе	2	2
20	но и в	2	2
21	того и другого	2	2
22	в данном случае	1	2
23	но в то	2	2
24	с другой стороны	3	2
25	в том или	1	2
26	в свое время	2	2
27	в широком смысле	1	2
28	высказывания то есть	1	2
29	не о том	1	2
30	том что он	1	2
31	но прежде всего	1	1
32	самом деле в	1	1
33	по своей природе	2	1
34	если в самом	1	1
35	обойтись без другого	1	1
36	это возможно в	1	1
37	и в сущности	2	1
38	в художественном творчестве	1	1
39	по своей жанровой	1	1
40	на себя внимание	2	1
41	а вовсе не	1	1
42	как бы не	1	1
43	более или менее	3	1
44	имеем в виду	3	1
45	также и в	1	1
46	выходит за пределы	1	1
47	всякое высказывание в	1	1
48	как раз и	3	1
49	то есть предполагает	1	1
50	а не к	1	1
51	не было и	1	1
52	на том или	1	1
53	до сих пор	8	1
54	сам по себе	3	1
55	время оно и	1	1
56	с ним как	1	1
57	как мы увидим	3	1
58	между тем как	1	1
59	так как если	1	1
60	на самом же	1	1
61	в собственном смысле	1	1
62	том числе и	3	1
63	при этом можно	1	1
64	нет ничего что	1	1
65	и т.п если	1	1
66	как если бы	2	1
67	вследствие чего она	1	1
68	явления то есть	1	1
69	произведение может быть	1	1
70	одно и то	1	1
71	с другим чужим	1	1
72	влияние на все	1	1
73	отношение между ними	1	1
74	может служить и	1	1
75	не в его	1	1
76	одному из этих	1	1
77	не только в	1	1
78	к своему собственному	1	1
79	других людей в	1	1
80	и то же	1	1
81	в xx веке	1	1
82	то что мы	1	1
83	же время оно	1	1
84	в большей или	2	1
85	или меньшей степени	2	1
86	все же не	1	1
87	ни на что	1	1
88	в рассказе и	1	1
89	прежде всего в	1	1
90	собственном смысле слова	1	1
91	во всяком случае	1	1
92	приходится прибегать к	1	1
93	к себе внимание	1	1
94	перед нами два	1	1
95	в произведении и	1	1
96	самом же деле	1	1
97	было и не	1	1
98	в той же	1	1
99	и вместе с	1	1
100	в этом последнем	1	1
101	никогда не бывает	1	1
102	от автора и	2	1
103	в душевной жизни	1	1
104	даже не столько	1	1
105	мы имеем в	3	1
106	в этом смысле	2	1
107	в связи с	1	1
108	к тому что	1	1
109	друг с другом	5	1
110	дело не в	1	1
111	в процессе его	1	1
112	как и в	3	1
113	слова о нем	1	1
114	конечно далеко не	1	1
115	в том же	1	1
116	с самим собой	2	1
