N	3gram	Vygotskiy__4	FransuaR
1	до сих пор	1	8
2	мы уже говорили	2	7
3	в том что	31	6
4	как и в	1	4
5	в настоящее время	2	3
6	в том числе	2	3
7	не подлежит сомнению	1	3
8	в той же	1	3
9	в связи с	3	3
10	мы видели что	2	3
11	с точки зрения	11	2
12	в основе их	3	2
13	бы то ни	1	2
14	том числе и	2	2
15	как мы видели	2	2
16	в данном случае	2	2
17	с одной стороны	9	2
18	в то время	1	2
19	о том что	3	2
20	не только не	5	2
21	можно сказать что	1	2
22	с другой стороны	8	2
23	как мы уже	3	2
24	мы видим что	2	2
25	для того чтобы	5	2
26	не может быть	1	2
27	таким образом что	4	1
28	мы видим в	2	1
29	узнаем что в	1	1
30	мы видим таким	4	1
31	о том насколько	1	1
32	ключ к пониманию	2	1
33	видим что все	1	1
34	потому что в	1	1
35	и является в	1	1
36	прежде всего в	1	1
37	а также и	1	1
38	по отношению к	1	1
39	как один из	1	1
40	мы узнаем что	1	1
41	том же самом	1	1
42	на самом деле	1	1
43	в самом деле	6	1
44	подобно тому как	2	1
45	одной стороны и	2	1
46	между собой в	1	1
47	по своему значению	3	1
48	том что это	1	1
49	те и другие	9	1
50	вместе с тем	3	1
51	в отличие от	2	1
52	но и в	2	1
53	что все эти	1	1
54	и т.п но	1	1
55	в этом отношении	7	1
56	времени почти совершенно	1	1
57	свидетельствуют о том	1	1
58	мы наблюдаем и	1	1
59	и то что	4	1
60	и в частности	1	1
61	о том как	1	1
62	и тогда когда	2	1
63	мы полагаем что	1	1
64	если бы мы	1	1
65	имел в виду	1	1
66	то ни было	1	1
67	речи и мышления	1	1
68	состоит в том	3	1
69	и в отношении	2	1
70	по сравнению с	3	1
71	и при этом	1	1
72	а с другой	2	1
73	ключ ко всей	1	1
74	все же не	1	1
75	те же предметы	4	1
76	и в основе	1	1
77	друг к другу	1	1
78	как бы в	1	1
79	к одной общей	1	1
80	вместо того чтобы	1	1
81	в свое время	2	1
82	на вопрос о	1	1
83	при этом как	1	1
84	только то что	1	1
85	между этими двумя	2	1
86	и как бы	1	1
87	с самого начала	1	1
88	никогда не бывает	2	1
89	вопрос о том	1	1
90	заключается в том	14	1
91	речь идет о	3	1
92	видим таким образом	4	1
93	становятся как бы	1	1
94	место в действительности	1	1
95	в этом смысле	8	1
96	после того как	1	1
97	можно было бы	5	1
98	друг с другом	7	1
99	и те и	1	1
100	к тому же	1	1
101	то же самое	7	1
102	и только в	2	1
