N	2gram	Tiupa_Hudo_2	Problema
1	и в	28	44
2	вовсе не	2	37
3	и не	18	35
4	то есть	1	34
5	может быть	8	28
6	по себе	1	25
7	потому что	2	25
8	не просто	1	23
9	то что	6	23
10	в том	15	21
11	только в	4	19
12	а не	14	18
13	в этом	13	17
14	также и	1	16
15	для нас	3	16
16	сказать что	2	16
17	когда мы	1	15
18	и то	2	14
19	не только	11	14
20	и даже	1	14
21	и т	4	13
22	то же	6	13
23	т д	2	13
24	не в	13	13
25	но в	2	12
26	том что	19	12
27	той или	1	12
28	так что	1	12
29	не является	2	11
30	отнюдь не	2	10
31	так и	8	10
32	как и	11	10
33	тем не	4	10
34	не менее	5	10
35	но и	9	10
36	в нем	3	9
37	и с	6	9
38	это не	6	9
39	и тем	1	9
40	в то	6	9
41	и это	3	9
42	никак не	1	9
43	в его	11	9
44	что и	4	9
45	что он	8	9
46	так как	1	9
47	в данном	2	9
48	как бы	5	9
49	же самое	3	9
50	и от	2	9
51	перед нами	11	8
52	в себе	9	8
53	он не	4	8
54	было бы	3	8
55	но это	1	8
56	как раз	4	8
57	как мы	2	8
58	здесь не	2	8
59	того что	1	8
60	или иной	2	8
61	а именно	1	8
62	что же	2	8
63	художественное произведение	1	8
64	что в	5	8
65	это и	1	7
66	мы не	1	7
67	все эти	1	7
68	данном случае	2	7
69	с ним	7	7
70	и что	1	7
71	с другой	3	7
72	уже не	10	7
73	еще и	2	7
74	не может	4	7
75	и потому	1	7
76	все же	2	6
77	и к	2	6
78	о том	12	6
79	то ни	1	6
80	того или	2	6
81	никогда не	5	6
82	можно сказать	6	6
83	и только	2	6
84	такого рода	1	6
85	нет ничего	2	6
86	в виде	2	6
87	жизни и	6	6
88	едва ли	3	5
89	еще не	3	5
90	за пределы	1	5
91	что они	4	5
92	в своем	5	5
93	хотя и	1	5
94	в нашем	2	5
95	тоже не	2	5
96	и сам	5	5
97	ним же	1	5
98	точки зрения	2	5
99	в своей	6	5
100	тем самым	2	5
101	как о	3	5
102	и его	5	5
103	и о	4	5
104	в ней	3	5
105	и здесь	1	5
106	только на	5	5
107	то и	4	5
108	гораздо более	2	5
109	или даже	1	5
110	в конце	1	5
111	не было	6	5
112	этом случае	1	5
113	так же	3	5
114	как в	5	5
115	да и	5	5
116	все это	3	5
117	а в	6	5
118	с ней	1	5
119	другой стороны	1	5
120	в таком	1	5
121	таком случае	1	4
122	мы уже	3	4
123	время как	1	4
124	он сам	2	4
125	бы то	1	4
126	но как	1	4
127	чем же	1	4
128	то время	1	4
129	при этом	11	4
130	заключается в	1	4
131	самое время	1	4
132	тому что	4	4
133	раз и	1	4
134	дело в	1	4
135	и притом	1	4
136	есть только	1	4
137	отличается от	1	4
138	в ее	18	4
139	можно было	3	4
140	мы в	1	4
141	что даже	2	4
142	же и	2	4
143	ни с	2	4
144	тем что	6	4
145	нас в	1	4
146	дело здесь	1	4
147	или в	3	4
148	а также	2	4
149	совершенно не	1	4
150	в искусстве	1	4
151	отношения к	1	3
152	же как	2	3
153	то в	4	3
154	здесь и	1	3
155	говорить о	2	3
156	и ее	3	3
157	это же	1	3
158	но не	4	3
159	в настоящем	1	3
160	в художественном	4	3
161	в самом	5	3
162	что это	5	3
163	в этой	5	3
164	что у	3	3
165	содержит в	1	3
166	но все	1	3
167	об этом	7	3
168	его в	2	3
169	с другими	3	3
170	только о	1	3
171	о которых	2	3
172	себе как	1	3
173	этого произведения	3	3
174	и тогда	2	3
175	же такое	1	3
176	на себе	1	3
177	чем не	1	3
178	та или	1	3
179	однако если	1	3
180	ничего не	5	3
181	или иная	1	3
182	как будто	4	3
183	именно потому	1	3
184	и такие	1	3
185	как только	3	3
186	она не	5	3
187	на нечто	1	3
188	у чехова	9	3
189	то или	1	3
190	с самим	2	3
191	с собой	2	3
192	когда в	3	3
193	если бы	6	3
194	быть и	1	3
195	не мешает	1	3
196	в качестве	4	3
197	самом деле	3	3
198	уже в	1	3
199	для него	5	3
200	могло бы	1	3
201	жизни а	1	3
202	прежде всего	3	3
203	именно так	2	3
204	ни о	3	3
205	жизнь в	2	3
206	ни на	1	3
207	художественности и	1	3
208	в той	1	3
209	это за	1	3
210	с этой	1	3
211	слова и	1	3
212	в условиях	1	3
213	это уже	2	3
214	она уже	1	3
215	и все	7	3
216	из себя	1	3
217	хотя бы	2	3
218	будто бы	3	3
219	же в	1	3
220	или иного	2	3
221	из этого	1	3
222	точно так	1	3
223	и другие	5	3
224	к тому	7	3
225	смысле что	1	3
226	однако для	1	2
227	мы имеем	1	2
228	этого термина	1	2
229	нам представляется	2	2
230	во всех	1	2
231	бы она	1	2
232	то он	1	2
233	не то	1	2
234	него с	1	2
235	друг от	1	2
236	или иное	1	2
237	и нет	1	2
238	когда он	1	2
239	себе не	1	2
240	с нею	3	2
241	для ее	1	2
242	значение если	1	2
243	в которой	1	2
244	он в	1	2
245	нами в	1	2
246	когда это	1	2
247	всей его	1	2
248	с чем	1	2
249	вернуться к	1	2
250	но именно	2	2
251	что все	3	2
252	же не	2	2
253	в другом	2	2
254	зрения на	2	2
255	а как	2	2
256	в слове	1	2
257	он и	1	2
258	для чего	1	2
259	жизни но	1	2
260	в этих	3	2
261	и при	1	2
262	в котором	6	2
263	с точки	2	2
264	еще нет	1	2
265	не столько	2	2
266	от себя	1	2
267	от его	1	2
268	является в	1	2
269	образом и	1	2
270	и более	1	2
271	однако в	2	2
272	единственный способ	1	2
273	для нее	4	2
274	нас к	1	2
275	дело не	2	2
276	то чего	1	2
277	и сама	4	2
278	в основе	2	2
279	например не	1	2
280	и всегда	1	2
281	в самой	1	2
282	как она	1	2
283	оно возникает	1	2
284	со своим	3	2
285	однако это	1	2
286	для себя	6	2
287	с ее	5	2
288	от друга	1	2
289	такое что	1	2
290	настоящее время	1	2
291	она может	2	2
292	том как	2	2
293	жизнь и	1	2
294	мы читаем	2	2
295	в настоящее	1	2
296	трактуется как	1	2
297	о ней	1	2
298	это было	2	2
299	нечто иное	1	2
300	природы и	1	2
301	уже во	1	2
302	но с	1	2
303	сразу же	1	2
304	здесь ни	1	2
305	который в	2	2
306	по мнению	1	2
307	за себя	1	2
308	имеет своим	1	2
309	с одной	3	2
310	себя в	8	2
311	и у	2	2
312	в нашей	1	2
313	в начале	1	2
314	из них	2	2
315	произведения и	1	2
316	от того	1	2
317	были бы	1	2
318	нам не	1	2
319	до сих	2	2
320	на ее	3	2
321	нельзя сказать	1	2
322	именно в	2	2
323	а с	3	2
324	в поисках	1	2
325	человеческой жизни	6	2
326	о чем	8	2
327	в частности	7	2
328	эти слова	1	2
329	вместе с	2	2
330	как это	7	2
331	он будет	2	2
332	по существу	1	2
333	в контексте	2	2
334	сих пор	2	2
335	о его	2	2
336	от нас	1	2
337	пока еще	3	2
338	и для	2	2
339	только тогда	1	2
340	котором он	1	2
341	ее и	1	2
342	но когда	1	2
343	бы в	1	2
344	эта картина	1	2
345	все они	3	2
346	есть и	3	2
347	героя в	1	2
348	и состоит	3	2
349	это так	1	2
350	по поводу	3	2
351	это в	1	2
352	как на	2	2
353	одним из	1	1
354	не остается	1	1
355	значении этого	1	1
356	мы имели	1	1
357	чего не	2	1
358	в первом	2	1
359	много однако	1	1
