N	2gram	Bakhtin_Fr_5	Mirosoze
1	может быть	2	30
2	не только	14	29
3	и в	45	28
4	не может	5	28
5	но и	10	25
6	а не	4	25
7	он не	6	24
8	в этом	14	20
9	не было	3	18
10	у него	4	17
11	не в	7	16
12	потому что	7	16
13	в ней	8	15
14	в своей	3	15
15	переходит в	2	15
16	и есть	2	14
17	он был	7	14
18	никогда не	1	14
19	до конца	1	14
20	человека в	1	13
21	в нем	10	13
22	и он	3	12
23	и это	4	12
24	в самом	4	11
25	для него	3	11
26	и не	15	11
27	в своем	11	10
28	человек не	1	10
29	было бы	2	10
30	что в	12	10
31	свободы и	2	10
32	в мире	1	10
33	прежде всего	10	10
34	что он	6	10
35	и потому	1	10
36	и все	7	10
37	с тем	2	9
38	но он	3	9
39	и его	13	9
40	в его	13	9
41	из самых	1	8
42	в котором	1	8
43	но не	4	8
44	менее всего	3	7
45	но в	14	7
46	в себе	1	7
47	в конце	7	7
48	в самой	8	7
49	к нему	2	7
50	того что	3	7
51	и свобода	1	7
52	и на	5	6
53	лишь в	2	6
54	в этой	6	6
55	свобода и	3	6
56	только в	4	6
57	вместе с	3	6
58	человек должен	1	6
59	все это	7	6
60	в том	10	6
61	нет и	2	5
62	свободы но	1	5
63	это не	3	5
64	как и	10	5
65	у нас	1	5
66	не могут	2	5
67	тема о	1	5
68	добра и	1	5
69	то что	2	5
70	и человека	1	5
71	мира и	8	5
72	это и	5	4
73	и этот	1	4
74	есть не	1	4
75	xix века	1	4
76	за пределы	1	4
77	чем у	1	4
78	не как	1	4
79	и по	1	4
80	он знал	1	4
81	должен был	1	4
82	в них	6	4
83	точки зрения	4	4
84	в их	4	4
85	в которых	3	4
86	к концу	1	4
87	к ней	2	4
88	свободу и	5	4
89	судьбы человека	1	4
90	что и	7	4
91	в середине	1	4
92	один из	2	4
93	и свободы	1	4
94	а в	4	4
95	тем что	1	4
96	был в	1	4
97	и там	2	4
98	от него	1	4
99	человека не	1	4
100	не знает	1	4
101	вряд ли	1	3
102	его не	4	3
103	не была	1	3
104	и мира	1	3
105	с его	7	3
106	с этим	4	3
107	когда он	2	3
108	духа в	2	3
109	бы и	1	3
110	и еще	1	3
111	на том	2	3
112	и вот	3	3
113	на свободу	3	3
114	на этом	5	3
115	и с	10	3
116	то есть	25	3
117	его в	5	3
118	в жизни	1	3
119	для них	2	3
120	мир в	1	3
121	не мог	4	3
122	том что	7	3
123	не имеет	3	3
124	ничего не	4	3
125	что свобода	1	3
126	к тому	2	3
127	этот путь	2	3
128	все его	1	3
129	это очень	2	3
130	себя в	1	3
131	конечно не	2	3
132	одно из	2	3
133	и их	5	3
134	так как	6	3
135	себя и	2	3
136	о себе	1	3
137	ко всем	1	3
138	для человека	1	3
139	он должен	2	3
140	хотя бы	2	3
141	в свете	2	3
142	есть и	5	3
143	на своем	1	3
144	с новыми	1	2
145	одним из	5	2
146	также и	7	2
147	чтобы не	2	2
148	в этот	2	2
149	связана с	1	2
150	не остается	1	2
151	не хочет	2	2
152	века в	3	2
153	а как	1	2
154	он знает	2	2
155	который был	1	2
156	истории в	1	2
157	природу в	1	2
158	не все	1	2
159	по отношению	1	2
160	человеку и	1	2
161	относится к	2	2
162	в истории	2	2
163	как в	3	2
164	все же	2	2
165	и как	5	2
166	и к	5	2
167	от этого	2	2
168	в необходимости	3	2
169	и у	5	2
170	он в	2	2
171	все эти	5	2
172	бы не	1	2
173	приводит к	1	2
174	тем он	1	2
175	вообще не	3	2
176	как он	3	2
177	если бы	1	2
178	он ни	1	2
179	и свободу	1	2
180	на протяжении	1	2
181	мира сего	2	2
182	и мы	1	2
183	мысли и	6	2
184	от его	3	2
185	сих пор	3	2
186	любовь к	1	2
187	это особенно	1	2
188	с которой	2	2
189	на земле	1	2
190	в то	11	2
191	к этим	1	2
192	в основе	4	2
193	того чтобы	6	2
194	на природу	1	2
195	не принадлежит	1	2
196	ему удалось	1	2
197	должен быть	2	2
198	и от	4	2
199	необходимости и	3	2
200	то время	3	2
201	и что	2	2
202	и когда	1	2
203	еще в	2	2
204	с ним	5	2
205	о нем	1	2
206	о том	4	2
207	самому себе	1	2
208	и во	4	2
209	у всех	1	2
210	и она	2	2
211	мы видим	5	2
212	нем не	3	2
213	свобода была	1	2
214	жизни и	8	2
215	человека с	5	2
216	ведь это	2	2
217	была еще	1	2
218	отношению к	1	2
219	как будто	1	2
