N	2gram	Vygotskiy__2	KulturaY
1	в том	33	30
2	и в	15	24
3	потому что	7	23
4	том что	27	21
5	что в	14	17
6	того чтобы	12	17
7	для того	10	16
8	было бы	10	15
9	в этом	19	14
10	точки зрения	26	14
11	может быть	9	13
12	все же	4	12
13	таким образом	14	12
14	и не	7	12
15	в его	2	12
16	не в	8	11
17	только в	4	11
18	хотя бы	4	10
19	в самом	11	10
20	не только	15	10
21	в силу	2	10
22	у нас	1	10
23	вовсе не	6	10
24	самом деле	6	9
25	с точки	18	9
26	так как	4	9
27	если бы	8	9
28	о том	9	9
29	того что	17	9
30	отношению к	5	9
31	прежде всего	4	9
32	то что	20	9
33	по отношению	6	8
34	то обстоятельство	1	8
35	то же	5	8
36	о языке	2	8
37	том чтобы	4	8
38	обстоятельство что	1	8
39	языка и	3	8
40	в языке	1	8
41	тем что	2	8
42	как раз	4	8
43	а не	3	8
44	не может	9	7
45	это не	5	7
46	в них	4	7
47	связи с	9	7
48	в области	1	7
49	так и	8	7
50	бы в	1	7
51	в качестве	4	7
52	с другой	6	7
53	с помощью	5	7
54	как бы	7	7
55	вместе с	6	7
56	мы имеем	3	6
57	зависимости от	6	6
58	в ней	1	6
59	однако не	1	6
60	в которой	4	6
61	все эти	3	6
62	при этом	3	6
63	в которых	3	6
64	тогда когда	5	6
65	можно было	5	6
66	что он	12	6
67	но и	10	6
68	именно в	2	6
69	что же	2	6
70	все это	4	6
71	другой стороны	1	6
72	что такое	1	6
73	в зависимости	6	5
74	но не	3	5
75	и вовсе	1	5
76	что это	6	5
77	и с	4	5
78	рядом с	1	5
79	с тем	1	5
80	так сказать	1	5
81	и его	4	5
82	не потому	2	5
83	к тому	7	5
84	в виду	6	5
85	с ним	3	5
86	и что	8	5
87	между тем	1	5
88	а потому	1	5
89	еще и	1	5
90	всяком случае	6	5
91	что не	1	5
92	в той	1	5
93	в результате	3	5
94	целый ряд	2	5
95	этом отношении	3	5
96	а в	4	5
97	речи и	15	5
98	во всяком	7	5
99	того же	3	4
