N	3gram	Losev_Prob_1	Dialekti
1	и т д	10	23
2	это значит что	1	21
3	с точки зрения	3	14
4	в таком случае	6	10
5	тем не менее	18	10
6	не только не	3	7
7	т д и	4	6
8	что иное как	2	6
9	а не просто	4	6
10	не может быть	2	6
11	не что иное	2	6
12	от всего прочего	1	5
13	вовсе не есть	6	5
14	в самом деле	2	5
15	сам по себе	7	5
16	по крайней мере	2	5
17	д и т	3	5
18	о том что	5	5
19	то это значит	1	4
20	подобно тому как	2	4
21	на первый план	1	4
22	значит что мы	1	4
23	то время как	1	4
24	в то время	1	4
25	сама по себе	4	4
26	не есть просто	1	4
27	то ясно что	1	3
28	что она есть	2	3
29	как раз и	7	3
30	есть абстрактное понятие	1	3
31	сами по себе	3	3
32	не делится на	1	3
33	даже и не	2	3
34	не есть ни	5	3
35	в том что	5	3
36	субъекта и объекта	1	3
37	есть не что	2	3
38	ни в каком	3	3
39	не есть нечто	1	3
40	то что мы	6	3
41	и что такое	1	3
42	как и в	1	3
43	она есть нечто	2	3
44	ровно ничего не	1	3
45	ничего не говорит	1	3
46	на то что	8	3
47	в сравнении с	1	3
48	только тогда когда	1	3
49	по себе отнюдь	2	2
50	что законы природы	1	2
51	хотя и не	2	2
52	одному тому что	1	2
53	по одному тому	1	2
54	это было бы	1	2
55	не говоря уже	2	2
56	и нет ничего	1	2
57	но то что	1	2
58	но даже и	1	2
59	того или иного	2	2
60	тот или иной	1	2
61	говоря уже о	1	2
62	самом деле что	1	2
63	а что же	1	2
64	нет и ничего	1	2
65	точно так же	4	2
66	и тем не	8	2
67	одно и то	1	2
68	отнюдь не есть	2	2
69	не говорит о	1	2
70	так же как	2	2
71	а не что-нибудь	1	2
72	что не есть	1	2
73	уже по одному	1	2
74	и то же	1	2
75	и в этом	2	2
76	ничего не знает	1	2
77	не могут быть	1	2
78	с другой стороны	3	2
79	и не просто	2	2
80	во всяком случае	3	2
81	есть не только	1	2
82	что же такое	1	2
83	только на то	1	2
84	иметь в виду	3	2
85	что отнюдь не	1	2
86	той или иной	4	2
87	что нет ничего	1	2
88	к тому что	1	2
89	к тому же	1	2
90	так или иначе	2	2
91	ведь это же	1	2
92	не только то	1	1
93	таким образом что	1	1
94	а потому что	1	1
95	а следовательно и	1	1
96	мы говорим что	2	1
97	есть и вообще	1	1
98	не есть вещь	1	1
99	к этой диалектике	1	1
100	уж тем более	2	1
101	мы уже сказали	1	1
102	что же в	1	1
103	на самом деле	4	1
104	все это есть	2	1
105	себе отнюдь не	1	1
106	внимание на то	1	1
107	за пределы этой	1	1
108	то же самое	9	1
109	мы вовсе не	2	1
110	же как и	1	1
111	себе не содержит	2	1
112	до сих пор	3	1
113	и в то	1	1
114	которое ничего не	1	1
115	есть и ее	1	1
116	его от всего	1	1
117	друг на друга	1	1
118	не существует никакой	1	1
119	чем иным как	1	1
120	в этом отношении	1	1
121	и является наиболее	1	1
122	по себе вовсе	1	1
123	говорит о разных	1	1
124	того и другого	1	1
125	себе отнюдь еще	1	1
126	от всего иного	1	1
127	и во всех	1	1
128	в истории поэтому	1	1
129	это вовсе не	2	1
130	перед нами не	1	1
131	весьма далек от	1	1
132	не о чем	2	1
133	в других областях	1	1
134	тем или другим	3	1
135	вовсе даже не	1	1
136	в себе никакого	1	1
137	еще не есть	4	1
138	только потому что	2	1
139	тут перед нами	1	1
140	даже если бы	3	1
141	действительно есть нечто	1	1
142	и для этого	1	1
143	и что в	2	1
144	не чем иным	1	1
145	в данном случае	8	1
146	если бы мы	1	1
147	не только есть	1	1
148	и что он	1	1
149	что ни один	1	1
150	не значит что	1	1
151	только в виде	1	1
152	взятая сама по	4	1
153	отнюдь еще не	1	1
154	а именно как	1	1
155	у вас в	1	1
156	чем собственно говоря	1	1
157	может и должен	1	1
158	тех или других	1	1
159	или по крайней	1	1
160	и как бы	2	1
161	или не существует	1	1
162	превращает их в	1	1
163	ни на что	1	1
164	это не значит	1	1
165	мы никогда не	3	1
166	имеем дело не	1	1
167	не что-нибудь иное	1	1
168	она не есть	1	1
169	и так как	1	1
170	это есть не	1	1
171	тем что его	1	1
172	сказать что она	1	1
173	но о том	1	1
174	когда мы говорим	2	1
175	и в том	1	1
176	вовсе еще не	3	1
177	содержит в себе	7	1
178	есть не просто	1	1
179	что к нему	1	1
180	нет никакой возможности	1	1
181	требует для себя	1	1
182	таком случае вы	1	1
183	а то что	1	1
184	более или менее	3	1
185	признать что в	1	1
186	себе вовсе еще	1	1
187	не есть субъект	1	1
188	только есть нечто	1	1
189	сих пор говорили	1	1
190	уже не просто	1	1
191	связи с этим	1	1
192	уж говорить о	1	1
193	не может нас	2	1
194	тогда когда есть	1	1
195	точки зрения самого	1	1
196	к нему и	1	1
197	в чем именно	1	1
198	бы то ни	1	1
199	только на одном	1	1
200	от самой вещи	1	1
201	здесь не просто	1	1
202	том что все	1	1
203	и все прочие	1	1
204	в то же	4	1
205	в связи с	4	1
206	значит что данный	1	1
207	не есть последняя	1	1
208	это не просто	1	1
209	тех или иных	2	1
210	никакого отношения к	1	1
211	это не только	1	1
212	что в них	1	1
213	мы до сих	1	1
214	случае не может	2	1
215	сущность и явление	3	1
216	все это не	1	1
217	в себе не	3	1
218	но еще и	1	1
219	которая хотя и	1	1
220	этого понятия и	1	1
221	и уж тем	1	1
