N	2gram	Bakhtin_Fr_4	formyVre
1	и в	29	46
2	в этом	11	22
3	еды и	1	19
4	у рабле	16	18
5	кн i	5	16
6	i гл	5	15
7	кн iv	5	14
8	кн ii	2	14
9	прежде всего	8	14
10	вовсе не	9	13
11	в романе	10	13
12	iv гл	5	13
13	человеческого тела	1	12
14	и его	8	12
15	ii гл	1	12
16	не только	10	11
17	рабле в	9	11
18	только в	2	11
19	как бы	8	10
20	то есть	21	10
21	во время	10	10
22	точки зрения	4	10
23	в том	7	10
24	но в	12	10
25	мы уже	10	9
26	у него	5	9
27	но и	9	9
28	и не	16	9
29	и для	2	9
30	мира и	4	9
31	то же	10	8
32	как и	12	8
33	с точки	2	8
34	для того	3	8
35	того чтобы	3	8
36	потому что	1	8
37	связи с	2	8
38	в его	8	8
39	из них	6	8
40	в связи	1	8
41	жизни и	4	8
42	и на	11	7
43	так сказать	2	7
44	всех этих	3	7
45	так и	11	7
46	в них	7	7
47	в эпизоде	2	7
48	может быть	2	7
49	в одном	1	7
50	то что	4	7
51	как мы	10	6
52	еще не	4	6
53	все же	3	6
54	и наконец	2	6
55	при этом	3	6
56	и с	9	6
57	его в	9	6
58	в основе	2	6
59	никогда не	2	6
60	те же	1	6
61	и во	1	6
62	панурга о	1	6
63	так как	7	6
64	в особенности	2	6
65	здесь в	6	6
66	все это	4	6
67	и все	13	6
68	но не	2	5
69	с этим	1	5
70	в своем	3	5
71	третьей книги	3	5
72	все эти	9	5
73	связанные с	4	5
74	он не	3	5
75	в нем	5	5
76	этих форм	2	5
77	в то	10	5
78	рабле и	6	5
79	в дальнейшем	3	5
80	романа рабле	4	5
81	и у	2	5
82	тела и	4	5
83	и др	4	5
84	в частности	3	5
85	рабле не	4	5
86	романе рабле	9	5
87	что в	1	5
88	отношения к	1	4
89	также и	4	4
90	человека и	1	4
91	в мире	1	4
92	и он	1	4
93	что они	2	4
94	как в	2	4
95	характер носит	2	4
96	уже в	2	4
97	в себе	3	4
98	их в	2	4
99	тела в	2	4
100	том что	3	4
101	в котором	2	4
102	эпизоде с	2	4
103	место в	2	4
104	веселый и	1	4
105	том же	2	4
106	же время	8	4
107	уже говорили	5	4
108	в образе	4	4
109	в эпоху	15	4
110	с ним	2	4
111	о том	2	4
112	все его	1	4
113	конечно не	4	4
114	мир в	2	4
115	iii гл	4	4
116	за ними	1	4
117	и их	3	4
118	на вертеле	2	4
119	с этой	1	4
120	телесной жизни	1	4
121	кн iii	4	4
122	еще более	1	4
123	жизни в	2	4
124	есть и	4	4
125	на свет	2	4
126	здесь еще	1	3
127	дан в	1	3
128	почти все	3	3
129	гл xvii	1	3
130	ему в	1	3
131	в виду	2	3
132	того же	5	3
133	слова и	1	3
134	а следовательно	1	3
135	мы еще	1	3
136	другой пример	1	3
137	отношение к	1	3
138	нет и	1	3
139	хотя и	2	3
140	целый ряд	1	3
141	и как	3	3
142	весь мир	5	3
143	в этот	1	3
144	уже не	2	3
145	отчасти и	1	3
146	в большинстве	6	3
147	эпохи возрождения	2	3
148	новое и	2	3
149	и по	5	3
150	прежде чем	1	3
151	уже сказали	1	3
152	таким образом	20	3
153	здесь мы	1	3
154	а затем	3	3
155	связанных с	2	3
156	по всему	2	3
157	на первый	2	3
158	в их	2	3
159	что было	1	3
160	вернемся к	3	3
161	следовательно и	1	3
162	самой жизни	1	3
163	кроме того	2	3
164	в гротескном	2	3
165	же самое	1	3
166	к тому	2	3
167	роль в	3	3
168	в борьбе	1	3
169	жизнь и	4	3
170	а также	2	3
171	борьба с	1	3
172	при изображении	2	3
173	что и	1	3
174	того что	3	3
175	тот же	3	3
176	что он	4	3
177	все они	5	3
178	в качестве	3	3
179	и они	3	3
180	на протяжении	1	3
181	за счет	3	3
182	большинстве случаев	5	3
183	для него	1	3
184	тем что	4	3
185	в форме	1	3
186	со смехом	3	3
187	что на	1	3
188	и даже	3	3
189	эпоху возрождения	1	3
190	не на	2	3
191	на смерть	1	3
192	о чем	2	3
193	мира в	1	3
194	с помощью	4	3
195	в это	1	3
196	в этих	2	3
197	но эти	2	3
198	и другие	2	3
199	к этому	2	3
200	том числе	3	3
201	смысле слова	1	2
202	ту же	1	2
203	как его	1	2
204	и есть	4	2
205	этого мира	1	2
206	и так	3	2
207	характерное для	1	2
208	из самых	1	2
209	и до	5	2
210	и людей	1	2
211	эти не	1	2
212	в сущности	6	2
213	говорить о	1	2
214	гротескного образа	1	2
