N	2gram	Medvedev_F_3	FransuaR
1	и в	27	49
2	прежде всего	4	19
3	в его	7	18
4	и на	3	17
5	не только	9	17
6	и его	19	17
7	в этом	18	15
8	и не	30	15
9	в них	3	13
10	в эпоху	3	13
11	только в	8	13
12	но и	10	13
13	как и	14	11
14	как бы	8	11
15	в этой	2	10
16	вовсе не	28	10
17	в нем	15	9
18	для него	1	9
19	и др	2	9
20	все это	7	9
21	в романе	4	9
22	в сущности	2	8
23	то же	15	7
24	все же	6	7
25	все эти	6	7
26	таким образом	18	7
27	на протяжении	2	7
28	как мы	8	7
29	один из	1	7
30	не может	24	7
31	жизни и	4	7
32	мы уже	3	6
33	именно в	1	6
34	во всех	3	6
35	в истории	5	6
36	с их	1	6
37	так и	21	6
38	и с	3	6
39	точки зрения	16	6
40	но он	1	6
41	xviii века	2	6
42	в то	7	6
43	же время	7	6
44	в себя	1	6
45	в литературе	6	6
46	и обновления	1	6
47	то что	8	6
48	здесь в	1	6
49	в творчестве	1	6
50	так как	9	6
51	сказать что	3	6
52	с точки	14	5
53	с его	2	5
54	из этих	2	5
55	но не	5	5
56	в своем	2	5
57	выражение в	1	5
58	при этом	8	5
59	в эту	2	5
60	в своей	6	5
61	никогда не	5	5
62	роль в	4	5
63	тот же	1	5
64	уже в	4	5
65	в начале	1	5
66	может быть	25	5
67	пародии на	2	5
68	и потому	5	5
69	в основном	2	5
70	отношения к	2	4
71	и до	1	4
72	но в	6	4
73	в себе	3	4
74	этот процесс	3	4
75	но все	1	4
76	лишь в	9	4
77	в жизни	11	4
78	в этих	3	4
79	и более	3	4
80	с ним	1	4
81	одна из	2	4
82	в области	2	4
83	с другой	6	4
84	и во	2	4
85	и чисто	1	4
86	а в	1	4
87	тем что	5	4
88	в форме	1	4
89	до сих	1	4
90	не было	1	4
91	там где	7	4
92	и о	1	4
93	сих пор	1	4
94	том что	4	4
95	в своих	6	4
96	значение в	1	4
97	человека и	2	3
98	в самом	11	3
99	своего развития	1	3
100	место в	10	3
101	и со	2	3
102	жизни это	1	3
103	не был	1	3
104	менее всего	4	3
105	он пишет	1	3
106	да и	4	3
107	всех этих	2	3
108	можно было	1	3
109	на все	2	3
110	и других	1	3
111	было бы	6	3
112	из них	2	3
113	ни в	8	3
114	мы видели	4	3
115	это ощущение	1	3
116	на земле	2	3
117	направлен на	1	3
118	серьезности и	1	3
119	в одном	1	3
120	их в	3	3
121	даже в	2	3
122	его целом	1	3
123	к этим	1	3
124	и это	2	3
125	с ее	2	3
126	в ее	4	3
127	в собственном	1	3
128	так в	2	3
129	и вообще	1	3
130	в виду	3	3
131	о том	4	3
132	в значительной	1	3
133	наконец в	1	3
134	же в	1	3
135	что он	6	3
136	с одной	1	3
137	и нового	1	3
138	этом отношении	3	3
139	что для	1	3
140	превращается в	2	3
141	о чем	1	3
142	одной стороны	1	3
143	в течение	1	3
144	с полной	1	3
145	его творчества	1	3
146	и все	8	3
147	в том	7	3
148	жизни в	3	3
149	другой стороны	5	3
150	как известно	1	2
151	одним из	3	2
152	на самом	14	2
153	тех же	1	2
154	в какой-то	1	2
155	собственном смысле	1	2
156	видеть в	1	2
157	и последующих	1	2
158	организующим началом	1	2
159	но даже	1	2
160	в ней	5	2
161	от всей	1	2
162	литературы и	3	2
163	еще не	6	2
164	он был	4	2
165	стороны на	1	2
166	себе и	1	2
167	это и	2	2
168	за пределы	2	2
169	что они	5	2
170	и вовсе	1	2
171	метод в	2	2
172	нового и	3	2
173	литературы в	1	2
174	только то	3	2
175	та же	1	2
176	в нашем	1	2
177	учение о	2	2
178	имеем в	1	2
179	на то	1	2
180	вследствие этого	3	2
181	другие стороны	1	2
182	перестает быть	2	2
183	ключ к	1	2
184	чем она	1	2
185	подобно тому	4	2
186	так например	1	2
187	значительной степени	1	2
188	в мире	1	2
189	зрения на	1	2
190	в художественном	5	2
191	еще вернемся	1	2
192	должен был	1	2
193	автора и	1	2
194	смысл и	4	2
195	он понимает	1	2
196	в отношении	2	2
197	в их	1	2
198	жизнь и	3	2
199	на фоне	3	2
200	в условиях	3	2
201	и эти	1	2
202	мы должны	2	2
203	что в	8	2
204	того как	1	2
205	того чтобы	5	2
206	ничего не	2	2
207	что только	1	2
208	в самой	2	2
209	виду прежде	1	2
210	связи с	5	2
211	здесь же	1	2
212	могут быть	4	2
213	свое значение	1	2
214	в одну	1	2
215	здесь не	2	2
216	на основе	1	2
217	от внешней	1	2
218	в пределах	8	2
219	в дальнейшем	5	2
220	продолжает жить	2	2
221	притом в	2	2
222	еще в	3	2
223	громадное значение	1	2
224	в произведении	3	2
225	одного из	1	2
226	можно сказать	3	2
227	там же	1	2
228	во все	1	2
229	связаны с	2	2
230	нуждается в	3	2
231	в ту	1	2
232	и следовательно	3	2
233	в формах	2	2
234	одной из	2	2
235	целого и	1	2
236	всяком случае	6	2
237	именно на	2	2
238	в качестве	1	2
239	есть в	1	2
240	за счет	2	2
241	характерно что	2	2
242	себе в	1	2
243	очень характерно	2	2
244	в конце	3	2
245	мы можем	4	2
246	в первую	1	2
247	даже и	1	2
248	и даже	2	2
249	и произведения	1	2
250	мы еще	2	2
251	связано с	2	2
252	смысла и	4	2
253	до конца	4	2
254	одну из	2	2
255	под влиянием	1	2
256	в связи	4	2
257	для них	7	2
258	вместе с	6	2
259	так же	9	2
260	в него	3	2
261	тому как	5	2
262	по существу	1	2
263	для понимания	1	2
264	но это	2	2
265	в смысле	4	2
266	пределах одной	2	2
267	сознания и	2	2
268	хотя и	1	2
269	в дон-кихоте	1	2
270	лишь как	3	2
271	очень хорошо	1	2
272	в целях	2	2
273	совершенно не	7	2
274	всех других	3	2
275	вполне понятно	1	2
276	ее в	3	2
277	и эта	3	2
278	это в	1	2
279	во всяком	6	2
280	литературы а	1	1
281	этого романа	2	1
282	то на	1	1
283	художественном произведении	3	1
284	и то	1	1
285	его здесь	1	1
286	а иногда	2	1
287	самом деле	16	1
288	он может	2	1
289	художественных произведений	1	1
290	в границах	1	1
291	тем же	7	1
292	здесь и	6	1
293	как необходимый	1	1
294	в котором	2	1
295	отдельных элементов	2	1
296	должна быть	3	1
297	к созданию	1	1
298	и этот	1	1
299	входящих в	1	1
300	той же	3	1
301	есть не	1	1
302	мы имеем	1	1
303	единство и	1	1
304	который был	2	1
305	и глубокие	1	1
306	еще жива	1	1
307	мы и	3	1
308	того же	3	1
309	значения это	1	1
310	всех сторон	2	1
311	произведение и	1	1
312	особенно остро	1	1
313	знаем что	2	1
314	это действительно	1	1
315	время в	3	1
316	и человеческой	1	1
317	он умеет	1	1
318	видели что	2	1
319	конечно от	1	1
320	внутренняя форма	1	1
321	коем случае	1	1
322	смысле мы	1	1
323	значение и	1	1
324	только тогда	1	1
325	по отношению	3	1
326	в общем	2	1
327	иногда и	1	1
328	и речи	2	1
329	связи и	2	1
330	так что	1	1
331	чем же	2	1
332	же цели	1	1
333	готовое и	1	1
334	в одной	5	1
335	независимо от	5	1
336	как в	4	1
337	стороны и	2	1
338	роман это	1	1
339	от внешних	1	1
340	более и	1	1
341	и положений	1	1
342	а и	3	1
343	характер носит	1	1
344	конечно не	4	1
345	от этого	2	1
346	именно эта	1	1
347	жанра и	3	1
348	со своей	1	1
349	с самого	1	1
350	в целом	4	1
351	формы в	3	1
352	можно не	1	1
353	жизни так	1	1
354	бы не	2	1
355	то я	1	1
356	и тот	1	1
357	эпохи и	1	1
358	только один	2	1
359	были связаны	1	1
360	и те	4	1
361	где кончается	1	1
362	не могла	1	1
363	так сказать	5	1
364	изобразительных искусствах	1	1
365	жива еще	1	1
366	быть только	2	1
367	теми же	1	1
368	развиваться в	1	1
