N	2gram	Vygotskiy__5	Komedia
1	и в	30	22
2	и не	6	21
3	том что	21	13
4	таким образом	20	12
5	в том	27	12
6	так как	9	11
7	со стороны	3	11
8	ни в	3	10
9	потому что	23	10
10	в самом	14	9
11	до сих	5	9
12	вместе с	12	9
13	сих пор	5	9
14	в этом	14	8
15	в глазах	2	8
16	в своем	6	8
17	к ней	1	8
18	о том	10	8
19	если бы	11	8
20	в его	4	8
21	что и	3	8
22	что он	17	8
23	едва ли	2	7
24	то же	7	7
25	при этом	8	7
26	об этом	3	7
27	в конце	4	7
28	о чем	4	7
29	только что	4	7
30	а в	4	7
31	в свою	3	7
32	того же	2	6
33	самом деле	8	6
34	еще не	5	6
35	так что	3	6
36	тому же	1	6
37	в то	2	6
38	и его	6	6
39	к тому	8	6
40	того чтобы	20	6
41	свою очередь	1	6
42	ясно что	6	6
43	и что	23	6
44	для того	20	6
45	может быть	11	6
46	как раз	13	6
47	во время	1	6
48	к этому	3	6
49	речь идет	1	5
50	отношение к	1	5
51	но в	5	5
52	не только	16	5
53	он не	3	5
54	в своей	4	5
55	в которых	2	5
56	то это	4	5
57	не менее	1	5
58	связи с	2	5
59	к себе	1	5
60	хотя и	1	5
61	к нему	1	5
62	что в	24	5
63	по отношению	2	5
64	из них	2	5
65	тем что	6	5
66	прежде всего	4	5
67	как это	7	5
68	все это	2	5
69	и т	7	4
70	в ней	4	4
71	он был	2	4
72	с другой	9	4
73	тут же	1	4
74	нет и	1	4
75	меньше всего	3	4
76	все же	7	4
77	когда он	5	4
78	то что	37	4
79	в себе	5	4
80	что она	6	4
81	но все	2	4
82	совпадают с	2	4
83	и с	2	4
84	должен был	4	4
85	с тем	8	4
86	несмотря на	5	4
87	точки зрения	7	4
88	не в	8	4
89	однако в	1	4
90	в отношении	2	4
91	самого начала	3	4
92	на него	1	4
93	у него	3	4
94	и здесь	6	4
95	с самого	3	4
96	так и	3	4
97	здесь нет	1	4
98	между собой	2	4
99	и поэтому	3	4
100	с помощью	2	4
101	не дает	2	4
102	т п	3	4
103	вовсе не	3	4
104	но и	6	4
105	до конца	2	4
106	а не	8	4
107	не является	2	4
108	и для	6	4
109	бы в	5	4
110	тем более	1	4
111	хотя бы	3	4
112	так же	13	4
113	идет о	1	3
114	который в	1	3
115	из того	3	3
116	на них	1	3
117	столь же	1	3
118	с его	2	3
119	в ее	3	3
120	с этим	2	3
121	и к	4	3
122	тем же	3	3
123	и этим	1	3
124	в которой	3	3
125	представляет собой	1	3
126	в этой	5	3
127	и тот	1	3
128	как он	2	3
129	на то	17	3
130	в нем	7	3
131	при виде	1	3
132	что ни	3	3
133	приводит к	2	3
134	от нее	1	3
135	было бы	5	3
136	в них	4	3
137	все равно	2	3
138	далеко не	1	3
139	как и	6	3
140	чем в	2	3
141	с точки	2	3
142	их в	1	3
143	не имеет	1	3
144	никогда не	9	3
145	ничего не	2	3
146	же самое	5	3
147	на это	1	3
148	с полным	1	3
149	комедии и	1	3
150	и мы	16	3
151	не зная	1	3
152	тех пор	2	3
153	любовь к	1	3
154	в двух	5	3
155	не о	1	3
156	одной из	1	3
157	с одной	12	3
158	в начале	1	3
159	что не	1	3
160	не так	1	3
161	мы можем	7	3
162	отношению к	1	3
163	в других	1	3
164	и даже	2	3
165	на ее	1	3
166	ему не	1	3
167	на которые	1	3
168	перед ним	1	3
169	на этот	3	3
170	один из	5	3
171	если не	1	3
172	в частности	4	3
173	не может	9	3
174	сходство в	1	3
175	конечно не	1	3
176	по своему	1	3
177	одной стороны	12	3
178	в течение	2	3
179	совсем другой	1	3
180	как бы	19	3
181	с этой	2	3
182	в целом	5	3
183	до тех	2	3
184	не знает	2	3
185	дело с	5	3
186	все что	1	3
187	в какой	1	3
188	во всяком	1	3
189	отношения к	2	2
190	здесь и	1	2
191	из его	1	2
192	мы не	3	2
193	в сущности	12	2
194	время как	2	2
195	х годов	1	2
196	представление о	1	2
197	и он	2	2
198	и на	3	2
199	во всех	2	2
200	он говорит	3	2
201	конечном счете	1	2
202	отличие от	2	2
203	что они	5	2
204	как в	3	2
205	стороны и	4	2
206	что касается	2	2
207	целый ряд	3	2
208	в результате	4	2
209	и хотя	2	2
210	то обстоятельство	1	2
211	и если	6	2
212	на его	3	2
213	о которой	1	2
214	состоит в	3	2
215	в силу	3	2
216	человека в	3	2
217	исходя из	2	2
218	а затем	2	2
219	из всех	1	2
220	не с	2	2
221	а как	2	2
222	это не	3	2
223	еще одно	1	2
224	ни одной	1	2
225	над его	1	2
226	не мог	1	2
227	которую он	1	2
228	в котором	2	2
229	в их	3	2
230	из которой	1	2
231	в одном	2	2
232	того кто	1	2
233	что эта	4	2
234	сам он	1	2
235	тому что	8	2
236	она не	1	2
237	что с	6	2
238	вплоть до	1	2
239	что ему	2	2
240	что их	2	2
241	в основе	7	2
242	больше чем	1	2
243	бы по	2	2
244	в области	1	2
245	в руки	1	2
246	одним из	1	2
247	известной степени	1	2
248	нет ни	2	2
249	ли не	2	2
250	отказаться от	1	2
251	если же	2	2
252	и это	8	2
253	как мы	5	2
254	и о	3	2
255	в виду	4	2
256	здесь не	1	2
257	без всякого	1	2
258	за пределами	1	2
259	то время	1	2
260	можно было	3	2
261	по тому	1	2
262	сама она	1	2
263	именно потому	3	2
264	в другом	3	2
265	как этот	1	2
266	и во	1	2
267	в конечном	1	2
268	между тем	1	2
269	нуждается в	1	2
270	все время	20	2
271	несколько иначе	1	2
272	как из	3	2
273	не как	3	2
274	тот же	3	2
275	могло быть	1	2
276	пор не	1	2
277	должен быть	2	2
278	трагедии и	2	2
279	по мнению	6	2
280	и ее	1	2
281	в качестве	2	2
282	уже в	6	2
283	если мы	16	2
284	за ним	1	2
285	мы знаем	2	2
286	был бы	5	2
287	этом отношении	3	2
288	от того	4	2
289	представляют собой	2	2
290	себя и	2	2
291	что для	1	2
292	не было	1	2
293	обстоятельство что	1	2
294	что мы	11	2
295	под влиянием	3	2
296	ближе к	1	2
297	его на	2	2
298	из которых	4	2
299	не могут	3	2
300	сравнению с	4	2
301	по существу	2	2
302	для понимания	1	2
303	его от	1	2
304	этом случае	2	2
305	только для	1	2
306	о его	1	2
307	нет ничего	1	2
308	и все	4	2
309	конце концов	2	2
310	свои чувства	1	2
311	отношению ко	1	2
312	обстоит дело	3	2
313	между ними	2	2
314	другой стороны	5	2
315	совершенно не	6	2
316	равно как	1	2
317	которым он	1	2
318	из этого	2	2
319	по сравнению	4	2
320	в своих	5	2
321	это в	3	2
322	в таком	3	2
323	формы и	3	1
324	любовь в	2	1
325	например в	1	1
326	близкое к	1	1
327	противоречия между	1	1
328	знает о	1	1
329	к другому	2	1
330	и до	2	1
331	к трагической	1	1
332	в действие	2	1
333	в зависимости	6	1
334	если я	2	1
335	после слов	1	1
336	мы имеем	8	1
337	а совершенно	1	1
338	это совершенно	2	1
339	уверен что	1	1
340	вопрос о	3	1
341	свою любовь	1	1
342	требует от	1	1
343	своему герою	1	1
344	она любит	1	1
345	для нашей	2	1
346	зависимости от	7	1
347	не выдержала	1	1
348	и говорить	1	1
349	собой в	2	1
350	первый план	3	1
351	не найдем	2	1
352	все эти	2	1
353	со словами	2	1
354	с письмом	1	1
355	взгляде на	1	1
356	в чем	1	1
357	конечно это	1	1
358	тем как	1	1
359	мы у	1	1
360	но не	7	1
361	но как	1	1
362	к которой	1	1
363	которую она	1	1
364	если в	1	1
365	ответ на	5	1
366	очевидно что	2	1
367	зритель не	1	1
368	себе и	2	1
369	друг от	2	1
370	внешних проявлений	1	1
371	к сожалению	1	1
372	относится к	1	1
373	которые не	1	1
374	себя за	1	1
375	в одной	2	1
376	общего с	1	1
377	одном из	1	1
378	как к	1	1
379	перед нами	2	1
380	переживания и	1	1
381	на земле	1	1
382	узнает что	1	1
383	и как	7	1
384	что по	2	1
385	и наконец	3	1
386	всех предыдущих	1	1
387	внимание что	1	1
388	к числу	1	1
389	более или	1	1
390	в действительности	1	1
391	от этого	1	1
392	о силе	1	1
393	в ужас	1	1
394	стороны мы	2	1
395	возникло бы	1	1
396	что комедии	1	1
397	отношения между	2	1
398	отказывается от	1	1
399	чем больше	3	1
400	из той	1	1
401	чуть ли	1	1
402	в нашем	2	1
403	из этих	3	1
404	еще один	2	1
405	с какими-нибудь	1	1
406	является едва	1	1
407	имеем в	1	1
408	частности на	1	1
409	по ложному	1	1
410	больше всего	1	1
411	сказать в	1	1
412	т д	3	1
413	образом для	1	1
414	по крайней	1	1
415	бы исследователи	1	1
416	и почему	2	1
417	в восприятии	1	1
418	в понимании	1	1
419	не являются	1	1
420	не к	1	1
421	в предыдущих	1	1
422	том чтобы	2	1
