N	2gram	Bakhtin_Fr_4	Istorich
1	и в	29	25
2	что он	4	22
3	может быть	2	17
4	не только	10	13
5	но и	9	13
6	в его	8	12
7	так как	7	11
8	уже не	2	11
9	и не	16	11
10	в этом	11	10
11	тем что	4	10
12	все же	3	10
13	и его	8	9
14	его в	9	9
15	в виде	1	9
16	с другой	4	9
17	таким образом	20	9
18	еще не	4	8
19	и на	11	8
20	все эти	9	8
21	что в	1	8
22	на него	1	8
23	связи с	2	8
24	и что	1	8
25	мы видим	3	8
26	мы знаем	1	8
27	другой стороны	3	8
28	том что	3	8
29	в нем	5	7
30	а затем	3	7
31	как и	12	7
32	мы видели	7	7
33	во время	10	7
34	представлений о	2	7
35	потому что	1	7
36	о том	2	7
37	и здесь	3	7
38	то что	4	7
39	только в	2	7
40	с одной	2	7
41	в качестве	3	7
42	при помощи	1	7
43	превращается в	3	7
44	одной стороны	2	7
45	но это	4	7
46	тот кто	1	7
47	в мифе	1	7
48	в частности	3	7
49	знаем что	1	6
50	как в	2	6
51	это не	5	6
52	не может	2	6
53	в этих	2	6
54	и он	1	6
55	что и	1	6
56	там где	3	6
57	себя в	2	6
58	прежде всего	8	6
59	этот мотив	1	6
60	или в	2	6
61	в том	7	6
62	мы не	1	5
63	в ней	3	5
64	но не	2	5
65	с этим	1	5
66	что это	5	5
67	но все	1	5
68	здесь мы	1	5
69	входит в	1	5
70	видим что	1	5
71	как мы	10	5
72	в образе	4	5
73	мы увидим	2	5
74	него и	1	5
75	так же	7	5
76	в него	1	5
77	для нас	1	5
78	же как	1	4
79	и это	2	4
80	то же	10	4
81	мы уже	10	4
82	мы здесь	2	4
83	в ее	3	4
84	его на	1	4
85	в которой	4	4
86	он не	3	4
87	не как	1	4
88	что все	1	4
89	на этой	2	4
90	в некоторых	1	4
91	в дальнейшем	3	4
92	что у	3	4
93	с ним	2	4
94	все это	4	4
95	в связи	1	4
96	или же	1	3
97	ему в	1	3
98	это же	2	3
99	только после	1	3
100	если в	2	3
101	и как	3	3
102	его к	2	3
103	в целом	1	3
104	в этой	13	3
105	только один	1	3
106	их в	2	3
107	на этом	2	3
108	и начинает	1	3
109	в то	10	3
110	друг друга	2	3
111	ей в	1	3
112	но эти	2	3
113	как человек	1	3
114	для того	3	3
115	здесь еще	1	3
116	видим здесь	1	3
117	того чтобы	3	3
118	в себя	2	3
119	на том	1	3
120	никогда не	2	3
121	и с	9	3
122	и вообще	1	3
123	но мы	2	3
124	к нему	3	3
125	в форме	1	3
126	в другой	2	3
127	видели и	1	3
128	что здесь	3	3
129	и др	4	3
130	в особенности	2	3
131	но оно	2	3
132	и все	13	3
133	и она	1	3
134	всех людей	1	3
135	над ним	1	3
136	в данном	1	3
137	в книге	1	3
138	в более	1	3
139	не знаем	1	3
140	но когда	1	3
141	в свете	1	3
142	в свою	1	3
143	состоит из	1	3
144	они не	2	3
145	ту же	1	2
146	того же	5	2
147	самом деле	1	2
148	а как	2	2
149	человека и	1	2
150	это время	1	2
151	на них	2	2
152	в различных	2	2
153	видели что	1	2
154	другой пример	1	2
155	до его	1	2
156	перед нами	4	2
157	животных и	3	2
158	уже в	2	2
159	на то	1	2
160	связанные с	4	2
161	после этого	2	2
162	с представлением	1	2
163	и по	5	2
164	так например	1	2
165	о чем	2	2
166	это было	1	2
167	и других	3	2
168	и мы	2	2
169	в это	1	2
170	он же	1	2
171	гл iv	1	2
172	такой же	3	2
173	точки зрения	4	2
174	в своей	5	2
175	то его	1	2
176	бы мы	1	2
177	но он	6	2
178	даже в	1	2
179	героем и	1	2
180	по мере	1	2
181	других форм	1	2
182	голову и	1	2
183	данном случае	1	2
184	так в	1	2
185	роль в	3	2
186	и сам	3	2
187	на нее	1	2
188	особенно в	3	2
189	об этом	1	2
190	еще в	1	2
191	с этого	1	2
192	если бы	1	2
193	ничего не	1	2
194	находится в	1	2
195	образом в	3	2
196	можно сказать	1	2
197	все его	1	2
198	от них	1	2
199	того что	3	2
200	во всем	1	2
201	то в	3	2
202	именно на	1	2
203	и они	3	2
204	из них	6	2
205	его и	2	2
206	превращаются в	1	2
207	вовсе не	9	2
208	мы можем	3	2
209	у него	5	2
210	уже и	2	2
211	в других	2	2
212	связан с	4	2
213	и стал	1	2
214	со стороны	2	2
215	до сих	1	2
216	говорит о	1	2
217	с которым	1	2
218	один из	4	2
219	со своими	2	2
220	что мы	1	2
221	под влиянием	1	2
222	и потому	1	2
223	есть на	1	2
