N	2gram	Vygotskiy__1	StatiiOP
1	и в	23	29
2	том что	21	27
3	в том	24	27
4	в этом	17	21
5	не только	16	19
6	но и	14	19
7	что в	14	19
8	о том	6	17
9	в его	14	13
10	что он	7	13
11	между прочим	1	12
12	в которой	3	11
13	то что	17	11
14	все это	6	11
15	таким образом	26	10
16	к тому	4	10
17	и т	1	9
18	в своем	3	9
19	он не	5	9
20	потому что	6	9
21	так и	5	9
22	этом отношении	4	9
23	и не	9	9
24	как на	4	9
25	но в	5	8
26	как раз	4	8
27	и пр	2	8
28	по поводу	1	8
29	я не	3	7
30	в ней	1	7
31	в самом	7	7
32	так например	1	7
33	но все	2	7
34	в своей	4	7
35	в котором	4	7
36	не столько	4	7
37	тому что	5	7
38	того как	2	7
39	для того	15	7
40	в виду	1	7
41	с тем	7	7
42	вместе с	9	7
43	одним из	1	6
44	вопрос о	7	6
45	и на	8	6
46	все же	3	6
47	т д	1	6
48	факт что	3	6
49	вовсе не	3	6
50	того чтобы	17	6
51	и его	6	6
52	об этом	3	6
53	и что	5	6
54	в одном	4	6
55	до сих	4	6
56	в течение	2	6
57	в свет	1	5
58	было бы	4	5
59	точки зрения	26	5
60	того что	15	5
61	между тем	9	5
62	в качестве	9	5
63	прежде всего	10	5
64	а не	3	5
65	о чем	2	5
66	как бы	11	5
67	сих пор	4	5
68	речь идет	2	4
69	выхода в	1	4
70	то обстоятельство	1	4
71	кроме того	1	4
72	хотя и	2	4
73	и к	4	4
74	в нем	1	4
75	что у	2	4
76	в другом	7	4
77	и с	9	4
78	должен был	1	4
79	не в	4	4
80	дело в	2	4
81	ничего не	3	4
82	обстоятельство что	1	4
83	разумеется что	1	4
84	внимание на	1	4
85	раньше чем	1	4
86	но с	1	4
87	связи с	3	4
88	в значении	1	4
89	для него	2	4
90	с другой	10	4
91	именно в	6	4
92	в речи	2	4
93	в частности	2	4
94	тот факт	1	4
95	к этому	4	4
96	например в	1	3
97	же как	6	3
98	самом деле	3	3
99	на самом	1	3
100	идет о	2	3
101	в их	3	3
102	по его	1	3
103	его не	3	3
104	оба эти	3	3
105	хотя бы	4	3
106	но не	4	3
107	могло быть	1	3
108	не то	1	3
109	в общем	3	3
110	которые не	3	3
111	как в	4	3
112	с этим	6	3
113	в полном	1	3
114	не было	1	3
115	что это	3	3
116	в известном	2	3
117	вообще не	1	3
118	отношений между	4	3
119	из них	1	3
120	ни в	4	3
121	не мог	1	3
122	в эту	1	3
123	в этих	2	3
124	и сейчас	1	3
125	одном из	2	3
126	по себе	5	3
127	не менее	1	3
128	что эта	2	3
129	самого начала	8	3
130	одной из	1	3
131	не могло	3	3
132	никогда не	2	3
133	тем что	6	3
134	и именно	1	3
135	оно не	1	3
136	с самого	8	3
137	на нее	2	3
138	столько же	1	3
139	и здесь	1	3
140	на вопрос	2	3
141	в пользу	4	3
142	наконец в	2	3
143	вот что	1	3
144	так что	1	3
145	всяком случае	3	3
146	связан с	5	3
147	и даже	2	3
148	в предисловии	1	3
149	а с	4	3
150	до конца	1	3
151	сколько в	1	3
152	так же	16	3
153	другой стороны	9	3
154	не сумел	1	3
155	не является	9	3
156	отношении к	1	3
157	во всяком	3	3
158	как известно	3	2
159	в силе	1	2
160	также и	1	2
161	вне всякого	1	2
162	то же	8	2
163	на первом	1	2
164	со страниц	1	2
165	с его	4	2
166	и который	3	2
167	отличие от	1	2
168	что они	3	2
169	на то	5	2
170	к сожалению	2	2
171	и я	2	2
172	там где	2	2
173	в истории	1	2
174	в одной	3	2
175	он по	1	2
176	и как	5	2
177	все эти	4	2
178	выражение в	1	2
179	в этой	7	2
180	в себе	6	2
181	и те	2	2
182	как он	3	2
183	на его	1	2
184	при этом	4	2
185	если бы	5	2
186	тем не	1	2
187	не к	2	2
188	и более	5	2
189	значительной степени	2	2
190	том же	2	2
191	а затем	5	2
192	тем в	1	2
193	не дает	1	2
194	в это	1	2
195	о которых	1	2
196	как и	14	2
197	несмотря на	2	2
198	нигде не	2	2
199	всякого сомнения	1	2
200	действительно не	1	2
201	в один	2	2
202	они говорят	1	2
203	которую он	1	2
204	исключить из	1	2
205	в отношении	10	2
206	с точки	18	2
207	в отличие	1	2
208	что я	1	2
209	от его	1	2
210	что было	1	2
211	борьбу с	1	2
212	не могли	2	2
213	что этот	2	2
214	даже в	2	2
215	и вся	1	2
216	что с	2	2
217	в то	7	2
218	не имеет	2	2
219	в процессе	8	2
220	только не	1	2
221	и всегда	1	2
222	не может	12	2
223	только с	1	2
224	в области	3	2
225	в каком	3	2
226	чтобы сделать	1	2
227	на это	1	2
228	и это	3	2
229	в ее	2	2
230	еще в	1	2
231	говорят что	1	2
232	а также	1	2
233	другом месте	6	2
234	говорит об	1	2
235	никак не	1	2
236	что оба	1	2
237	в значительной	2	2
238	что и	1	2
239	в заключительной	3	2
240	как например	1	2
241	чем он	2	2
242	этот вопрос	3	2
243	в какой	5	2
244	только в	6	2
245	по этому	1	2
246	сомнений в	1	2
247	на всем	2	2
248	раз в	1	2
249	очевидно что	1	2
250	в конце	2	2
251	так как	7	2
252	свое выражение	1	2
253	может быть	14	2
254	в них	2	2
255	со стороны	1	2
256	и речи	38	2
257	ему не	1	2
258	с той	2	2
259	и др	1	2
260	на этот	3	2
261	не на	1	2
262	или с	1	2
263	как говорит	2	2
264	если не	3	2
265	связь с	1	2
266	должна была	1	2
267	и потому	2	2
268	как это	2	2
269	что именно	3	2
270	к своему	1	2
271	по своему	1	2
272	в данном	2	2
273	этих словах	1	2
274	такого рода	1	2
275	в тех	1	2
276	из этой	2	2
277	по существу	4	2
278	с этой	6	2
279	ее в	2	2
280	столько в	1	2
281	в результате	4	2
282	а к	1	2
283	только что	4	2
284	во время	1	2
285	сказать что	11	2
286	совершенно не	1	2
287	и другие	1	2
288	не иначе	1	1
289	пользу того	3	1
290	ту же	1	1
291	оно принадлежит	1	1
292	сам по	3	1
293	и то	3	1
294	в первом	2	1
295	ii и	1	1
296	и до	2	1
297	не имеют	1	1
298	для понимания	1	1
299	высшей степени	4	1
300	действительности и	1	1
301	в зависимости	2	1
302	той же	2	1
303	из всех	2	1
304	и значение	1	1
305	им самим	1	1
306	мы не	7	1
307	является прямым	2	1
308	он думал	1	1
309	бы что	2	1
310	большую роль	1	1
311	что самый	1	1
312	в сущности	6	1
313	основания и	1	1
314	совпадает с	1	1
315	говорить о	2	1
316	не вполне	1	1
317	в изложении	2	1
318	к началу	1	1
319	из того	5	1
320	как не	1	1
321	что судьба	1	1
322	еще не	1	1
323	на них	1	1
324	в чем	4	1
325	на другой	1	1
326	друг к	1	1
327	в сторону	1	1
328	не говорят	1	1
329	перед глазами	1	1
330	не удивительно	1	1
331	ответ на	3	1
332	по отношению	7	1
333	себе и	2	1
334	не просто	1	1
335	не связанный	1	1
336	из важнейших	2	1
337	в поисках	2	1
338	чем же	1	1
339	что во	1	1
340	если она	1	1
341	независимо от	6	1
342	что как	2	1
343	что касается	1	1
344	в нужную	1	1
345	когда он	2	1
346	целый ряд	4	1
347	говорит что	4	1
348	сказал бы	1	1
349	нового и	2	1
350	чтобы показать	2	1
351	не очень	1	1
352	за собой	2	1
353	представлению о	1	1
354	специальному рассмотрению	1	1
355	представляет собой	11	1
356	в ответ	1	1
357	не оставляет	1	1
358	из этих	3	1
359	хотя эти	1	1
360	что к	1	1
361	с их	1	1
362	им в	1	1
363	зависимости от	2	1
364	и кто	1	1
365	в ряду	1	1
366	двух лет	1	1
367	и если	3	1
368	именно этим	1	1
369	к выводу	4	1
370	что она	4	1
371	а то	1	1
372	от которого	1	1
373	который сам	1	1
374	перестает быть	1	1
375	которой не	1	1
376	и еще	1	1
377	в первую	3	1
378	свою собственную	2	1
379	в принципе	1	1
380	к одному	1	1
381	новое и	1	1
382	но вместе	4	1
383	же сколько	1	1
384	его от	1	1
385	на этом	2	1
386	одно и	2	1
387	в основу	2	1
388	тут не	1	1
389	в совершенно	1	1
390	значение в	3	1
391	об этой	3	1
392	что мне	1	1
393	к другу	2	1
394	разница между	1	1
395	на этой	1	1
396	заключается в	8	1
397	первую очередь	3	1
398	с другими	2	1
399	основным и	1	1
400	действительности в	1	1
401	сколько и	1	1
402	этом смысле	1	1
403	и тем	6	1
404	еще одно	1	1
405	для них	1	1
406	позволяет ему	1	1
407	повод для	2	1
408	это положение	4	1
409	в высшей	4	1
410	к которым	1	1
411	на основании	5	1
412	всякую возможность	1	1
413	для чего	1	1
414	мы видели	2	1
415	к середине	2	1
416	с такой	2	1
417	в развитии	12	1
418	такой же	3	1
419	вопроса об	2	1
420	причины этого	1	1
421	сожалению не	1	1
422	на речь	2	1
423	в связь	2	1
424	но если	1	1
425	во второй	1	1
426	совершенно независимо	1	1
427	от своего	1	1
428	работа в	2	1
429	что вся	1	1
430	приложении к	2	1
431	представление о	2	1
432	что до	1	1
433	о языке	1	1
434	значение для	1	1
435	вплоть до	1	1
436	и той	2	1
437	указать еще	1	1
438	и эти	2	1
439	это дело	1	1
440	как видим	2	1
441	пути который	1	1
442	нас к	8	1
443	значений слов	1	1
444	сущности говоря	2	1
445	она не	3	1
446	мысли в	5	1
447	к новым	1	1
448	на него	2	1
449	в основе	8	1
450	материала в	1	1
451	ступеней в	1	1
452	для всего	1	1
453	он с	1	1
454	и без	1	1
455	же время	2	1
456	этих двух	3	1
457	развивается в	1	1
458	вместо того	2	1
459	пунктом для	1	1
460	как будто	1	1
461	как живая	1	1
462	на все	3	1
463	по нашему	1	1
464	падает и	1	1
465	нам что	1	1
466	и вместе	1	1
467	сравнительно с	1	1
468	является еще	1	1
469	его за	1	1
470	отличается от	1	1
471	что является	2	1
472	остановиться на	1	1
473	упреков в	1	1
474	этого рода	2	1
475	от элементов	1	1
476	что при	1	1
477	лет с	1	1
478	отношении ее	1	1
479	и которая	2	1
480	как мы	5	1
481	значения и	2	1
482	первом месте	1	1
483	что все	4	1
484	он несомненно	1	1
485	котором была	1	1
486	свою очередь	3	1
487	не могу	3	1
488	функция этого	2	1
489	данном случае	2	1
490	назвать в	1	1
491	если попытаться	1	1
492	то время	5	1
493	затем уже	1	1
494	котором мы	1	1
495	с собой	2	1
496	можно было	3	1
497	не с	2	1
498	с самим	1	1
499	каждого из	2	1
500	в борьбе	1	1
501	здесь нет	1	1
502	на которую	1	1
503	судьбе и	1	1
504	о связи	1	1
505	речь как	3	1
506	не были	1	1
507	по сравнению	6	1
508	поэтому в	2	1
509	выводу что	4	1
510	ничего существенно	1	1
511	с полным	1	1
512	действия но	2	1
513	именно потому	1	1
514	вот почему	2	1
515	но к	1	1
516	столь же	6	1
517	и ему	1	1
518	одного из	3	1
519	можно сказать	5	1
520	связь между	6	1
521	от них	2	1
522	в приложении	2	1
523	только после	1	1
524	эти два	1	1
525	но нет	1	1
526	нуждается в	2	1
527	это нужно	1	1
528	в форме	1	1
529	которая должна	1	1
530	в середине	1	1
531	все время	6	1
532	затруднения и	1	1
533	действуют две	1	1
534	говорит в	1	1
535	конце концов	1	1
536	ни к	1	1
537	его основное	1	1
538	как метод	1	1
539	которая также	1	1
540	один из	2	1
541	в двух	2	1
542	что только	1	1
543	им было	1	1
544	и действительно	1	1
545	который в	3	1
546	по мнению	1	1
547	которых в	1	1
548	без связи	1	1
549	отношении в	1	1
550	том чтобы	3	1
551	с которыми	1	1
552	с какой	1	1
553	уже в	3	1
554	всем его	1	1
555	какой они	1	1
556	которое нашло	1	1
557	а это	1	1
558	от других	1	1
559	речь в	2	1
560	этом в	1	1
561	одно из	2	1
562	себе в	1	1
563	в известной	2	1
564	могло бы	1	1
565	а в	2	1
566	относится не	1	1
567	может служить	1	1
568	мы можем	6	1
569	как его	1	1
570	но что	1	1
571	у него	1	1
572	смысле слова	3	1
573	и речь	4	1
574	в руки	1	1
575	представляют собой	2	1
576	именно как	1	1
577	свою мысль	1	1
578	за пределы	2	1
579	что человек	1	1
580	что тот	1	1
581	не относится	1	1
582	речи а	1	1
583	уходит в	1	1
584	слова на	1	1
585	что для	5	1
586	месте и	2	1
587	естественно что	1	1
588	связано с	2	1
589	них и	1	1
590	то и	3	1
591	в оценку	1	1
592	что критическое	1	1
593	на которых	2	1
594	ничем не	1	1
595	мы и	3	1
596	в ту	2	1
597	в свете	4	1
598	одну из	4	1
599	и исторической	1	1
600	конечно вопрос	1	1
601	что из	1	1
602	и слово	2	1
603	особенностей и	1	1
604	виде в	2	1
605	лет на	1	1
606	месте по	1	1
607	характера его	1	1
608	на правах	1	1
609	которая для	1	1
610	сравнению с	5	1
611	не дают	1	1
612	а другое	1	1
613	что же	1	1
614	заключительной части	1	1
615	слов в	1	1
616	человек с	1	1
617	критики и	1	1
618	который он	1	1
619	нам еще	1	1
620	внешнего мира	2	1
621	в контексте	1	1
622	известном смысле	2	1
623	этом вопросе	4	1
624	ни для	1	1
625	но для	1	1
626	нисколько не	1	1
627	должны быть	1	1
628	рассматривать как	1	1
629	в книге	1	1
630	в более	1	1
631	вопрос в	1	1
632	против тех	1	1
633	и для	1	1
634	будет иметь	1	1
635	составу и	1	1
636	ее своим	1	1
637	отношении между	2	1
638	к будущему	1	1
639	не существует	1	1
640	и от	3	1
641	или в	1	1
642	что оно	3	1
643	бы даже	1	1
644	в отдельных	1	1
645	качестве совершенно	1	1
646	пр в	1	1
647	легко видеть	1	1
648	и все	5	1
649	выхода за	1	1
650	бы он	2	1
651	говорили по	1	1
652	бы в	5	1
653	речи так	2	1
654	я должен	1	1
655	в наши	2	1
656	не выдерживает	1	1
657	можно признать	1	1
658	в свою	4	1
659	входить в	1	1
660	к какому	1	1
661	мог не	1	1
662	между ними	2	1
663	лишь что	1	1
664	к его	2	1
665	но этот	2	1
666	едва ли	2	1
667	с теоретической	1	1
668	никакой связи	2	1
669	отношению к	7	1
670	из этого	5	1
671	занимает в	2	1
672	этих данных	1	1
673	жизни и	2	1
674	но эти	1	1
675	заметить что	2	1
676	к этой	1	1
677	как результат	1	1
678	о себе	1	1
679	как слово	1	1
680	в своих	5	1
681	своей части	1	1
682	я могу	1	1
683	каждое слово	1	1
684	который не	1	1
685	можно назвать	2	1
686	в таком	1	1
687	точно так	1	1
688	все что	1	1
689	том числе	1	1
690	гораздо более	1	1
691	которая не	1	1
