N	2gram	Losev_Prob_2	Istorich
1	и в	35	26
2	т е	1	22
3	так как	7	18
4	мы имеем	1	14
5	никогда не	1	13
6	потому что	13	13
7	и на	5	12
8	в этом	17	12
9	таким образом	4	12
10	в том	12	12
11	что в	11	12
12	может быть	18	11
13	и т	6	10
14	не только	24	10
15	том что	19	10
16	с другой	6	10
17	и не	37	10
18	еще не	10	9
19	представление о	5	9
20	а именно	6	9
21	что он	4	9
22	но и	16	9
23	и это	5	8
24	все эти	7	8
25	все же	8	8
26	в нем	1	8
27	т д	6	8
28	на том	3	8
29	с ним	1	8
30	вместе с	2	8
31	другой стороны	5	8
32	но в	6	7
33	мы можем	6	7
34	и его	1	7
35	о том	18	7
36	с одной	5	7
37	уже не	8	7
38	превращается в	1	7
39	одной стороны	5	7
40	мы уже	3	6
41	мы не	7	6
42	эта связь	2	6
43	как в	1	6
44	и с	10	6
45	в виде	6	6
46	то что	38	6
47	этом случае	7	6
48	в более	1	6
49	ее в	1	6
50	не может	13	6
51	то же	5	5
52	в ней	2	5
53	не будет	11	5
54	как и	5	5
55	и что	13	5
56	же мы	2	5
57	в то	6	5
58	то это	3	5
59	так и	7	5
60	нас к	1	5
61	в его	7	5
62	только в	14	5
63	тем что	4	5
64	у нас	18	5
65	как это	1	5
66	его в	3	5
67	на небе	1	5
68	как мы	5	4
69	с его	1	4
70	что оно	2	4
71	но как	6	4
72	из этих	3	4
73	имеем в	2	4
74	на земле	1	4
75	и по	3	4
76	здесь мы	3	4
77	это не	1	4
78	и тем	4	4
79	с тем	3	4
80	совершенно ясно	1	4
81	а также	2	4
82	что и	2	4
83	что между	1	4
84	себе в	2	4
85	до сих	4	4
86	прежде всего	11	4
87	как бы	4	4
88	сих пор	4	4
89	у них	1	4
90	но это	6	4
91	есть и	1	4
92	все что	3	4
93	же как	1	3
94	и то	10	3
95	должна быть	1	3
96	время как	1	3
97	из которых	2	3
98	или иное	2	3
99	независимо от	2	3
100	и наконец	3	3
101	в себе	5	3
102	если он	1	3
103	вообще не	4	3
104	что она	4	3
105	при этом	3	3
106	если бы	4	3
107	так например	1	3
108	в них	2	3
109	такой же	1	3
110	и ее	2	3
111	в одном	1	3
112	не в	2	3
113	их в	4	3
114	она не	3	3
115	не потому	1	3
116	вот почему	1	3
117	как только	3	3
118	данном случае	5	3
119	то время	1	3
120	имеется в	3	3
121	другими словами	6	3
122	же можно	1	3
123	один из	3	3
124	том как	1	3
125	и действительно	2	3
126	в качестве	2	3
127	так что	11	3
128	при помощи	8	3
129	эти три	1	3
130	от того	1	3
131	и только	4	3
132	со стороны	1	3
133	далеко не	4	3
134	больше и	1	3
135	от этого	1	3
136	не было	3	3
137	воды и	1	3
138	в частности	5	3
139	в него	2	3
140	к своему	1	3
141	в данном	10	3
142	в тех	2	3
143	как будто	6	3
144	что здесь	1	3
145	и от	3	3
146	кроме того	5	3
147	или в	2	3
148	вопрос о	3	3
149	на первый	4	3
150	а в	4	3
151	еще в	2	3
152	и эта	1	3
153	сказать что	24	3
154	из этого	2	3
155	как на	2	3
156	в своих	3	3
157	к этому	1	3
158	они не	1	3
159	ту же	1	2
160	нам кажется	2	2
161	здесь и	1	2
162	что эти	1	2
163	и больше	1	2
164	здесь уже	1	2
165	водой и	1	2
166	что иное	3	2
167	большей частью	3	2
168	представляет собой	2	2
169	он был	1	2
170	первый план	3	2
171	но не	4	2
172	то он	1	2
173	должны были	3	2
174	на то	6	2
175	относится к	6	2
176	с этим	5	2
177	дает нам	1	2
178	в своем	4	2
179	то или	3	2
180	перед нами	2	2
181	и как	4	2
182	и хотя	2	2
183	и конечно	2	2
184	что это	1	2
185	в этой	9	2
186	то и	4	2
187	и до	1	2
188	и те	1	2
189	он не	2	2
190	пор мы	2	2
191	или другое	1	2
192	людей и	1	2
193	можно было	5	2
194	но все	2	2
195	же не	1	2
196	на этой	2	2
197	было бы	8	2
198	и соответствующие	1	2
199	здесь нет	1	2
200	кажется что	1	2
201	ни в	6	2
202	вовсе не	37	2
203	а потом	1	2
204	или вообще	4	2
205	начиная от	1	2
206	в которых	1	2
207	не будем	4	2
208	образом и	1	2
209	которые в	2	2
210	самое время	4	2
211	даже в	2	2
212	тем самым	7	2
213	и другое	1	2
214	не имеет	7	2
215	одна из	3	2
216	на него	2	2
217	не вполне	4	2
218	это то	5	2
219	или как	2	2
220	и далее	1	2
221	нет ни	1	2
222	здесь совершенно	1	2
223	зависимости от	2	2
224	отличается от	2	2
225	должны быть	1	2
226	к тому	3	2
227	от нее	1	2
228	что при	4	2
229	утверждать что	2	2
230	в свое	1	2
231	представляли себе	1	2
232	но при	2	2
233	здесь не	2	2
234	некоторые другие	1	2
235	только то	3	2
236	и сам	2	2
237	что у	1	2
238	с собой	1	2
239	нам необходимо	1	2
240	о котором	3	2
241	ничего не	10	2
242	сводится к	2	2
243	но мы	3	2
244	в которое	1	2
245	можно сказать	6	2
246	эти два	1	2
247	все время	1	2
248	того что	12	2
249	самого себя	2	2
250	мир не	1	2
251	не будут	1	2
252	совсем другое	1	2
253	не так	2	2
254	никто не	3	2
255	пока не	3	2
256	всяком случае	10	2
257	с водой	1	2
258	их можно	1	2
259	и свои	2	2
260	что они	3	2
261	а с	1	2
262	и др	2	2
263	что не	5	2
264	те кто	1	2
265	не означает	1	2
266	а не	10	2
267	о чем	6	2
268	что из	2	2
269	в одно	2	2
270	может иметь	2	2
271	уже давно	5	2
272	здесь кроется	1	2
273	так же	5	2
274	все больше	1	2
275	имеются в	1	2
276	на тот	2	2
277	когда мы	6	2
278	что же	9	2
279	быть только	3	2
280	стороны и	4	2
281	значит что	4	2
282	и формы	1	2
283	что мы	14	2
284	видно что	1	2
285	но для	1	2
286	мира и	1	2
287	или другой	5	2
288	для нас	9	2
289	мы должны	3	2
290	в этих	4	2
291	еще очень	1	2
292	но вот	2	2
293	не есть	33	2
294	или он	1	2
295	нами как	2	2
296	я могу	3	2
297	требует в	1	2
298	точно так	3	2
299	во всяком	13	2
300	ли мы	2	1
301	речь идет	2	1
302	как говорят	1	1
303	отношения к	1	1
304	одним из	1	1
305	также и	12	1
306	в движение	1	1
307	относится и	1	1
308	таком случае	10	1
309	в связи	5	1
310	знает о	1	1
311	только потому	1	1
312	мере в	2	1
313	и есть	4	1
314	нас на	2	1
315	и постоянных	1	1
316	в какой-то	2	1
317	все те	1	1
318	в зависимости	2	1
319	и этот	3	1
320	есть не	6	1
321	несколько лет	1	1
322	возразить что	1	1
323	если я	2	1
324	что если	4	1
325	которую мы	1	1
326	и наш	1	1
327	бы что	2	1
328	нам в	2	1
329	именно к	1	1
330	имеет свою	1	1
331	здесь с	1	1
332	совпадает с	2	1
333	оно есть	1	1
334	фигурируют в	1	1
335	находится у	1	1
336	все указанные	1	1
337	но то	1	1
338	себе что	2	1
339	который может	1	1
340	так или	6	1
341	по этому	3	1
342	на них	1	1
343	не имел	2	1
344	как один	1	1
345	что его	1	1
346	так если	1	1
347	во всех	2	1
348	только после	1	1
349	основано на	1	1
350	то мы	1	1
351	еще далеко	1	1
352	одном случае	1	1
353	это видно	1	1
354	рассмотренных выше	1	1
355	в голове	2	1
356	заметим что	1	1
357	которых как	1	1
358	только тогда	3	1
359	не все	4	1
360	тут же	8	1
361	не просто	11	1
362	мы сейчас	1	1
363	есть просто	2	1
364	которые не	2	1
365	нашего сознания	2	1
366	в истории	3	1
367	это одно	1	1
368	что именно	1	1
369	и нет	1	1
370	как нам	2	1
371	им в	1	1
372	сидит в	1	1
373	хотя и	3	1
374	как уже	1	1
375	случае уже	1	1
376	и к	3	1
377	более или	4	1
378	уже нельзя	1	1
379	есть ли	1	1
380	выше мы	1	1
381	в целом	3	1
382	формы в	1	1
383	связанного с	1	1
384	учение о	2	1
385	может считаться	1	1
386	раз в	1	1
387	отношение между	2	1
388	и тот	3	1
389	он является	2	1
390	в случае	3	1
391	и если	3	1
392	к выводу	1	1
393	не имеют	1	1
394	широкое и	1	1
395	тем не	12	1
396	все другие	2	1
397	предмет а	1	1
398	не значит	2	1
399	есть та	1	1
400	что нужно	1	1
401	в силу	1	1
402	никак не	11	1
403	свое время	1	1
404	подобно тому	2	1
405	что ни	1	1
406	на этом	1	1
407	однако все	2	1
408	это значит	4	1
409	по содержанию	2	1
410	как они	2	1
411	что все	6	1
412	все наше	1	1
413	и чтобы	1	1
414	то есть	39	1
415	знает что	2	1
416	того или	7	1
417	который так	1	1
418	что изучение	1	1
419	о которых	3	1
420	она и	2	1
421	она действительно	1	1
422	выражена в	1	1
423	мы хотели	1	1
424	оно имеет	1	1
425	с такой	1	1
426	чем в	1	1
427	перед собой	1	1
428	или менее	4	1
429	точки зрения	2	1
430	но если	4	1
431	и при	2	1
432	не связан	1	1
433	случае в	1	1
434	из которой	1	1
435	прийти к	2	1
436	оказывается что	3	1
437	большую роль	2	1
438	от его	2	1
439	нас однако	1	1
440	все это	4	1
441	и более	5	1
442	как от	1	1
443	и наоборот	1	1
444	тому чтобы	1	1
445	мыслится в	2	1
446	что например	1	1
447	вся земля	1	1
448	и очень	1	1
449	что есть	1	1
450	если и	1	1
451	с развитием	1	1
452	можно ли	6	1
453	чистом виде	3	1
454	при всех	3	1
455	не менее	13	1
456	в таких	3	1
457	что с	2	1
458	правда в	2	1
459	это всегда	1	1
460	в основе	3	1
461	что представление	1	1
462	но вместе	1	1
463	когда они	1	1
464	как здесь	1	1
465	того чтобы	2	1
466	здесь может	1	1
467	следовательно и	1	1
468	о природе	1	1
469	казалось бы	7	1
470	под этим	5	1
471	в противоречие	1	1
472	а во	1	1
473	можно усмотреть	1	1
474	по своей	1	1
475	со своим	1	1
476	этого предмета	2	1
477	только с	2	1
478	но даже	3	1
479	что на	4	1
480	в области	6	1
481	ли это	2	1
482	человека с	1	1
483	не могут	4	1
484	есть только	8	1
485	языке и	4	1
486	просто на	2	1
487	он имел	1	1
488	числе и	2	1
489	бы он	1	1
490	все еще	4	1
491	на русском	2	1
492	действительно можно	1	1
493	и о	4	1
494	тому что	3	1
495	с ее	1	1
496	на нем	2	1
497	он вообще	3	1
498	только при	2	1
499	приводит в	1	1
500	огромное количество	1	1
501	и когда	1	1
502	ясно что	8	1
503	здесь как	2	1
504	и каждый	1	1
505	или на	1	1
506	о связи	1	1
507	нам уже	1	1
508	не переставал	1	1
509	действительно если	1	1
510	по тому	2	1
511	это только	3	1
512	наше внимание	1	1
513	я знаю	1	1
514	для этого	3	1
515	всегда имеет	1	1
516	выводу что	1	1
517	об этом	2	1
518	образом в	1	1
519	находится в	1	1
520	иное как	3	1
521	с полным	1	1
522	каждый раз	3	1
523	и здесь	4	1
524	огромные трудности	1	1
525	и возможно	1	1
526	в другом	1	1
527	и поэтому	2	1
528	язык и	2	1
529	одного из	1	1
530	этих двух	1	1
531	обратном порядке	1	1
532	к нему	2	1
533	же формы	1	1
534	между тем	1	1
535	переходит в	1	1
536	теперь уже	1	1
537	вообще с	2	1
538	это нужно	1	1
539	же является	1	1
540	и можно	3	1
541	как наши	1	1
542	он обладает	1	1
543	в свете	3	1
544	из видов	1	1
545	от которого	1	1
546	как объект	1	1
547	он есть	1	1
548	предмета и	3	1
549	быть и	2	1
550	но с	1	1
551	думает что	1	1
552	но например	1	1
553	его существовании	1	1
554	менее в	1	1
555	и представляет	1	1
556	этот вопрос	1	1
557	дело с	1	1
558	что даже	1	1
559	ли он	3	1
560	или другого	2	1
561	друг друга	1	1
562	как нечто	2	1
563	уже и	3	1
564	которое мы	1	1
565	поэтому и	1	1
566	нужно и	1	1
567	между этими	2	1
568	предмета как	1	1
569	тот или	5	1
570	же и	2	1
571	есть в	4	1
572	одной из	1	1
573	уже в	3	1
574	если мы	9	1
575	чтобы он	1	1
576	оно в	1	1
577	обстоит дело	1	1
578	имеет также	1	1
579	а это	3	1
580	или даже	3	1
581	не стал	1	1
582	и небо	1	1
583	был бы	6	1
584	и один	1	1
585	отношение к	1	1
586	к ним	1	1
587	и язык	1	1
588	но что	1	1
589	случае не	4	1
590	водой а	1	1
591	но уже	5	1
592	мы возьмем	2	1
593	указание на	3	1
594	для того	3	1
595	были бы	2	1
596	именно как	4	1
597	говорится что	1	1
598	и даже	11	1
