N	2gram	Losev_Dial_2	Problemy
1	и в	19	34
2	и не	30	29
3	как бы	14	27
4	что он	6	23
5	в его	1	22
6	в нем	10	19
7	может быть	20	19
8	не может	9	19
9	и все	12	19
10	как и	10	18
11	себе самому	1	18
12	в этом	8	16
13	но в	2	16
14	и его	5	16
15	все это	4	16
16	он не	4	15
17	и с	5	15
18	что я	2	15
19	прежде всего	8	15
20	то же	12	14
21	к нему	4	14
22	самом деле	4	13
23	у достоевского	1	13
24	и к	7	12
25	в то	6	12
26	же время	5	12
27	потому что	14	12
28	но и	12	12
29	т е	30	12
30	на самом	2	11
31	в сущности	2	11
32	вовсе не	13	11
33	с другим	1	11
34	себя самого	1	11
35	то что	14	11
36	не только	19	10
37	слова и	1	10
38	а я	2	10
39	не в	8	9
40	а не	16	9
41	и т	17	8
42	с самого	2	8
43	самого начала	2	8
44	никогда не	9	8
45	с ним	4	8
46	в другом	4	8
47	в самом	5	8
48	себя и	1	8
49	так же	2	8
50	что же	2	8
51	о мире	1	8
52	точки зрения	12	8
53	я не	6	7
54	на него	2	7
55	как будто	7	7
56	я сам	2	7
57	как мы	3	7
58	и даже	14	7
59	что не	6	7
60	с которым	1	7
61	там где	1	7
62	все же	4	7
63	что в	7	7
64	мы уже	8	6
65	и на	1	6
66	с собою	1	6
67	что они	6	6
68	что у	2	6
69	у меня	3	6
70	ли вы	1	6
71	так и	10	6
72	в себе	15	6
73	только в	5	6
74	т п	2	6
75	с ними	2	6
76	не знает	1	6
77	на них	1	5
78	он сам	1	5
79	в чем	3	5
80	что это	10	5
81	в целом	1	5
82	и вот	4	5
83	но все	2	5
84	с тем	2	5
85	в конце	2	5
86	даже в	3	5
87	это слово	1	5
88	таким образом	4	5
89	к тому	2	5
90	это я	2	5
91	и что	5	5
92	что и	5	5
93	это не	10	5
94	все время	3	5
95	того что	6	5
96	так что	7	5
97	из них	3	5
98	всяком случае	2	5
99	в одном	4	5
100	себе и	3	5
101	когда я	2	5
102	и от	3	5
103	ни одного	1	5
104	мы должны	2	5
105	хотя бы	4	5
106	а в	4	5
107	во всяком	2	5
108	еще не	4	4
109	бы то	1	4
110	но не	6	4
111	но как	5	4
112	как в	2	4
113	бы и	2	4
114	он в	1	4
115	все эти	2	4
116	но на	1	4
117	на его	2	4
118	при этом	4	4
119	на этом	2	4
120	то ни	1	4
121	что все	1	4
122	в мире	2	4
123	его в	3	4
124	этом смысле	1	4
125	ни в	10	4
126	все равно	5	4
127	с точки	8	4
128	но это	7	4
129	друг другу	1	4
130	он с	1	4
131	ничего не	3	4
132	как раз	5	4
133	его с	3	4
134	и это	5	4
135	его мысль	1	4
136	тотчас же	1	4
137	и прежде	2	4
138	думаете что	1	4
139	только на	1	4
140	в виде	2	4
141	в общем	2	4
142	так как	14	4
143	не о	1	4
144	у него	1	4
145	на меня	1	4
146	даже и	1	4
147	с другой	5	4
148	тем что	2	4
149	вместе с	2	4
150	слова о	1	4
151	да и	6	4
152	я в	1	4
153	и то	7	3
154	достоевского в	1	3
155	ведь и	1	3
156	бы уже	1	3
157	так чтобы	2	3
158	говорить о	5	3
159	как я	2	3
160	в виду	5	3
161	в ней	2	3
162	этот голос	3	3
163	совсем не	1	3
164	нет и	1	3
165	в одной	4	3
166	и как	10	3
167	уже в	4	3
168	как он	4	3
169	в братьях	1	3
170	не как	2	3
171	их в	2	3
172	тут не	3	3
173	без исключения	1	3
174	я бы	1	3
175	в каждом	2	3
176	знает что	1	3
177	это было	3	3
178	он все	1	3
179	его и	1	3
180	далеко не	1	3
181	должно быть	7	3
182	в своей	8	3
183	в котором	1	3
184	и другого	1	3
185	не менее	3	3
186	но он	4	3
187	по крайней	9	3
188	по себе	18	3
189	что с	2	3
190	том что	10	3
191	признания и	1	3
192	во всем	1	3
193	уже говорили	1	3
194	есть только	4	3
195	с ее	2	3
196	не могу	6	3
197	в ее	4	3
198	за живое	1	3
199	еще в	1	3
200	в глаза	1	3
201	и во	1	3
202	между тем	2	3
203	крайней мере	9	3
204	быть даже	1	3
205	наконец в	1	3
206	в том	14	3
207	человека с	1	3
208	нуждается в	3	3
209	от другого	1	3
210	братьях карамазовых	1	3
211	к самому	1	3
212	так вот	2	3
213	в стиле	1	3
214	он только	1	3
215	по своему	5	3
216	сам не	2	3
217	но для	1	3
218	сознания и	5	3
219	это как	3	3
220	конце концов	1	3
221	но зато	1	3
222	только что	5	3
223	другой стороны	4	3
224	им и	1	3
225	жизни и	6	3
226	я и	2	2
227	от этой	1	2
228	например в	2	2
229	он может	2	2
230	это и	3	2
231	все те	1	2
232	себе как	3	2
233	и тут	3	2
234	та же	4	2
235	на тему	1	2
236	мы и	1	2
237	свой предмет	1	2
238	кто же	1	2
239	того же	1	2
240	и он	1	2
241	это действительно	1	2
242	во всех	2	2
243	вам это	1	2
244	отличие от	1	2
245	за пределы	4	2
246	они действительно	1	2
247	сама по	7	2
248	с этим	3	2
249	показать что	1	2
250	по которому	1	2
251	в своем	4	2
252	и слова	3	2
253	когда он	1	2
254	уже с	1	2
255	к чему	1	2
256	в которой	2	2
257	раз в	2	2
258	тому же	1	2
259	так сказать	1	2
260	вообще не	1	2
261	т д	15	2
262	всех этих	3	2
263	внутреннего и	2	2
264	и если	4	2
265	друг с	1	2
266	подобно тому	1	2
267	не бывает	1	2
268	я например	1	2
269	хочет чтобы	1	2
270	же не	3	2
271	те же	1	2
272	много раз	3	2
273	чтобы все	3	2
274	было бы	3	2
275	он есть	3	2
276	может до	1	2
277	лишь на	1	2
278	уж не	1	2
279	в жизни	2	2
280	мог бы	1	2
281	в них	1	2
282	всю жизнь	1	2
283	чего тут	1	2
284	но я	3	2
285	что такое	3	2
286	она в	1	2
287	от времени	1	2
288	ну как	1	2
289	оно должно	2	2
290	тем не	2	2
291	тому чтобы	1	2
292	на всю	2	2
293	и почти	3	2
294	между двумя	1	2
295	в той	3	2
296	тому что	2	2
297	во время	2	2
298	тогда и	1	2
299	о них	1	2
300	но только	3	2
301	чем не	1	2
302	и внешнего	2	2
303	как на	1	2
304	мире и	2	2
305	ли это	1	2
306	с другом	1	2
307	нет ни	3	2
308	отнюдь не	6	2
309	отличается от	1	2
310	той или	4	2
311	особый тип	1	2
312	вы не	2	2
313	всем этим	1	2
314	всей своей	1	2
315	жизнь и	5	2
316	понятно что	2	2
317	и вообще	6	2
318	только так	1	2
319	и должно	2	2
320	о том	5	2
321	надо было	1	2
322	все его	3	2
323	на нее	1	2
324	или как	3	2
325	на одном	1	2
326	себя но	1	2
327	тему о	1	2
328	и только	4	2
329	не знаю	2	2
330	эти последние	1	2
331	быть и	4	2
332	но с	1	2
333	тот же	1	2
334	то в	1	2
335	и ее	1	2
336	при всей	1	2
337	со всеми	1	2
338	в эти	1	2
339	не то	5	2
340	же и	9	2
341	конечно не	6	2
342	уже не	3	2
343	в душе	7	2
344	мы знаем	1	2
345	друг друга	1	2
346	как его	1	2
347	и делает	2	2
348	были бы	1	2
349	со всем	2	2
350	или иной	1	2
351	к которому	1	2
352	было и	1	2
353	говорит о	1	2
354	не было	3	2
355	о чем	3	2
356	и ему	1	2
357	я хочу	1	2
358	вступает в	1	2
359	человек в	1	2
360	я уже	2	2
361	и потому	5	2
362	но этот	1	2
363	не знал	1	2
364	это в	1	2
365	тому как	1	2
366	остается в	1	2
367	утверждение в	2	2
368	или другого	1	2
369	с этой	1	2
370	у вас	1	2
371	нисколько не	4	2
372	это уже	2	2
373	только мне	1	2
374	что оно	4	2
375	вопрос о	3	2
376	человек и	1	2
377	а к	1	2
378	ибо в	1	2
379	будто бы	3	2
380	мысли о	1	2
381	сказать что	10	2
382	на который	2	2
383	время не	3	2
384	вполне понятно	1	2
385	того или	2	2
386	но наоборот	1	1
387	я ни	1	1
388	если вы	2	1
389	также и	2	1
390	чтобы не	6	1
391	я понимаю	1	1
392	человека и	2	1
393	желаемое и	1	1
394	тех же	1	1
395	идет о	1	1
396	ясно что	4	1
397	от самого	1	1
398	по преимуществу	1	1
399	уже указывали	1	1
400	голову что	1	1
401	что эти	2	1
402	что время	2	1
403	в их	2	1
404	по его	1	1
405	обойтись без	1	1
406	со всех	1	1
407	что уже	2	1
408	она а	1	1
409	время как	7	1
410	но она	1	1
411	голоса во	1	1
412	бы ни	2	1
413	не происходит	1	1
414	но даже	1	1
415	то это	2	1
416	и самой	1	1
417	из которых	1	1
418	зависимости от	2	1
419	и цельный	1	1
420	всех сторон	1	1
421	проявляется в	1	1
422	проявляет себя	1	1
423	он был	1	1
424	структура этой	1	1
425	он переживает	2	1
426	уже знает	1	1
427	бы она	1	1
428	глаза на	1	1
429	сказать и	1	1
430	в изображении	2	1
431	людей на	1	1
432	в голове	2	1
433	последнего слова	1	1
434	к которой	1	1
435	не все	1	1
436	тут же	4	1
437	не просто	12	1
438	можно прямо	1	1
439	видах и	1	1
440	форме и	1	1
441	так бы	1	1
442	меньше всего	1	1
443	сих пор	2	1
444	независимо от	4	1
445	как тело	1	1
446	самосознание и	1	1
447	и пр	5	1
448	в одних	1	1
449	перед нами	2	1
450	совершенно без	1	1
451	бы я	1	1
452	что по	2	1
453	мертвых душ	1	1
454	них как	1	1
455	и отчасти	1	1
456	еще на	2	1
457	но тотчас	1	1
458	я имею	1	1
459	сказать о	1	1
460	за это	1	1
461	чем бы	1	1
462	в этой	3	1
463	с их	1	1
464	и обусловлена	1	1
465	бы только	2	1
466	и до	1	1
467	жизнь как	1	1
468	во многих	1	1
469	но ведь	2	1
470	не могла	1	1
471	главным образом	1	1
472	после этого	3	1
473	раз навсегда	1	1
474	что же?	1	1
475	одному из	1	1
476	же это	4	1
477	в узком	2	1
478	этого вопроса	1	1
479	теперь перед	1	1
480	вы в	1	1
481	в живых	1	1
482	что тут	4	1
483	таких которые	1	1
484	из него	1	1
485	образ его	1	1
486	всех своих	1	1
487	на то	1	1
488	именно это	1	1
489	одно и	4	1
490	и любить	1	1
491	больше всего	1	1
492	европейского искусства	1	1
493	и может	6	1
494	об этом	3	1
495	говорил что	2	1
496	в глубине	1	1
497	тут надо	1	1
498	его структуре	1	1
499	может стать	1	1
500	и мы	3	1
501	ведь она	1	1
502	делает его	1	1
503	мне одному	1	1
504	только одно	2	1
505	не ясно	1	1
506	этом мы	1	1
507	тех которые	1	1
508	но уже	1	1
509	она и	2	1
510	ни одной	1	1
511	но лишь	1	1
512	со своими	1	1
513	нигде не	1	1
514	перейдем к	1	1
515	есть какое-то	1	1
516	в москве	1	1
517	выйти за	1	1
518	была и	1	1
519	как таковой	4	1
520	не чувствуете	1	1
521	она была	1	1
522	в один	3	1
523	его игру	1	1
524	одного и	1	1
525	же есть	2	1
526	в других	1	1
527	и становится	1	1
528	его образ	1	1
529	в эту	1	1
530	в этих	3	1
531	бы на	1	1
532	можно сказать	5	1
533	и при	2	1
534	как все	1	1
535	характер это	1	1
536	начиная от	1	1
537	еще с	1	1
538	уже сама	2	1
539	говорил о	1	1
540	стало быть	10	1
541	но эта	1	1
542	теми же	1	1
543	свое состояние	1	1
544	и эти	1	1
545	и более	3	1
546	том и	1	1
547	в вашем	1	1
548	что этот	3	1
549	еще короче	1	1
550	же мы	3	1
551	можем сказать	1	1
552	нас к	1	1
553	случае в	1	1
554	без его	1	1
555	он остается	1	1
556	отчетливо и	1	1
557	она не	8	1
558	есть нечто	8	1
559	считает что	1	1
560	одна из	1	1
561	и остается	2	1
562	и последнем	1	1
563	в основе	1	1
564	когда их	1	1
565	образом в	1	1
566	в вечность	1	1
567	нельзя ли	2	1
568	во всякой	1	1
569	к такому	1	1
570	или еще	1	1
571	это мы	2	1
572	тогда когда	6	1
573	слово и	1	1
574	нами раньше	1	1
575	и по	4	1
576	ему и	1	1
577	и теперь	1	1
578	яркостью и	1	1
579	связи с	4	1
580	всего то	1	1
581	в моих	1	1
582	деле он	1	1
583	этом отношении	1	1
584	который сразу	1	1
585	от их	2	1
586	другой ее	1	1
587	ни о	2	1
588	вернемся к	1	1
589	не могут	4	1
590	когда мы	3	1
591	это конечно	4	1
592	таков же	1	1
593	об одном	1	1
594	только еще	1	1
595	и другим	1	1
596	они и	1	1
597	объективно а	1	1
598	оно не	1	1
599	из их	1	1
600	оно может	1	1
601	и самое	1	1
602	и о	1	1
603	момент в	2	1
604	как не	2	1
605	но при	1	1
606	особенность в	1	1
607	здесь не	1	1
608	без всякого	4	1
609	данном случае	2	1
610	он мог	2	1
611	в особенности	1	1
612	только не	2	1
613	ведь оно	1	1
614	приводит к	1	1
615	в дальнейшем	1	1
616	на свой	1	1
617	дано в	1	1
618	значение в	1	1
619	и совершенно	2	1
620	его самого	1	1
621	котором мы	1	1
622	чтобы дать	1	1
623	за то	1	1
624	времени и	9	1
625	жизнь а	1	1
626	это вовсе	2	1
627	себя что	1	1
628	того и	2	1
629	жизнь это	1	1
630	по сравнению	1	1
631	эти голоса	1	1
632	даны в	3	1
633	из одного	1	1
634	и действий	1	1
635	смысле и	1	1
636	в разных	3	1
637	своей фактической	1	1
638	или прямо	2	1
