N	2gram	Bakhtin_Fr_5	KulturaY
1	потому что	7	25
2	и в	45	23
3	не только	14	20
4	в том	10	19
5	в этом	14	18
6	и не	15	16
7	было бы	2	15
8	так как	6	15
9	может быть	2	15
10	точки зрения	4	14
11	все эти	5	12
12	если бы	1	12
13	у нас	1	12
14	в самом	4	12
15	но в	14	11
16	том что	7	11
17	того чтобы	6	11
18	в области	1	11
19	в языке	1	10
20	а не	4	10
21	что в	12	10
22	самом деле	5	9
23	в сущности	4	9
24	хотя бы	2	9
25	то что	2	9
26	можно было	4	9
27	вовсе не	8	9
28	для того	6	9
29	не может	5	9
30	с точки	2	8
31	не в	7	8
32	и что	2	8
33	в качестве	2	8
34	прежде всего	10	8
35	и пр	1	8
36	что это	2	7
37	все же	2	7
38	и с	10	7
39	не менее	3	7
40	но и	10	7
41	с помощью	3	7
42	то же	11	6
43	и на	5	6
44	но не	4	6
45	в этой	6	6
46	да и	1	6
47	это не	3	6
48	тем не	1	6
49	ту же	2	6
50	между тем	2	6
51	что не	1	6
52	также и	7	5
53	еще не	1	5
54	целый ряд	1	5
55	по существу	3	5
56	и вот	3	5
57	что все	2	5
58	об этом	4	5
59	лишь в	2	5
60	несмотря на	2	5
61	и здесь	4	5
62	не могут	2	5
63	приводит к	1	5
64	в его	13	5
65	один из	2	5
66	тот же	1	5
67	что он	6	5
68	только в	4	5
69	должен быть	2	5
70	там где	3	5
71	вместе с	3	5
72	как это	4	5
73	этого слова	1	5
74	слова и	2	5
75	все это	7	5
76	таким образом	8	5
77	речи и	1	5
78	во всяком	1	5
79	вряд ли	1	4
80	говорить о	2	4
81	что я	1	4
82	в данном	2	4
83	перед нами	4	4
84	хотя и	5	4
85	бы и	1	4
86	если мы	2	4
87	на то	1	4
88	в нем	10	4
89	так и	6	4
90	но все	1	4
91	на этой	1	4
92	своего рода	4	4
93	эта не	1	4
94	в то	11	4
95	не имеет	3	4
96	ничего не	4	4
97	что на	3	4
98	к тому	2	4
99	и о	4	4
100	в пределах	2	4
101	от того	3	4
102	можно сказать	2	4
103	это слово	1	4
104	мы знаем	1	4
105	ни в	3	4
106	в конце	7	4
107	в них	6	4
108	в особенности	2	4
109	не было	3	4
110	в связи	5	4
111	как бы	12	4
112	сказать что	4	4
113	к этому	2	4
114	так же	8	4
115	того же	3	3
116	это и	5	3
117	не все	1	3
118	как в	3	3
119	с этим	4	3
120	так в	2	3
121	он не	6	3
122	всех этих	6	3
123	этой книге	1	3
124	и по	1	3
125	на этом	5	3
126	что она	3	3
127	о которых	1	3
128	нисколько не	3	3
129	смысл и	1	3
130	в возможности	1	3
131	в процессе	1	3
132	казалось бы	1	3
133	же время	9	3
134	и его	13	3
135	связи с	6	3
136	как мы	8	3
137	в ней	8	3
138	здесь не	6	3
139	а в	4	3
140	те же	1	3
141	для этого	1	3
142	вот почему	1	3
143	никак не	1	3
144	а также	4	3
145	можно встретить	1	3
146	что и	7	3
147	в форме	1	3
148	того что	3	3
149	есть в	3	3
150	до конца	1	3
151	языка но	2	3
152	у него	4	3
153	как раз	5	3
154	тем что	1	3
155	именно в	3	3
156	а главное	1	3
157	на фоне	2	3
158	этом отношении	5	3
159	но это	5	3
160	не знает	1	3
161	и это	4	3
162	также что	1	2
163	же как	4	2
164	чтобы не	2	2
165	и потому	1	2
166	на самом	5	2
167	и есть	2	2
168	тем же	1	2
169	не хочет	2	2
170	можно говорить	2	2
171	и до	2	2
172	почти всегда	3	2
173	в году	3	2
174	той же	4	2
175	но вот	1	2
176	конечно и	2	2
177	они имеют	1	2
178	что за	1	2
179	конечном счете	1	2
180	отличие от	2	2
181	не просто	1	2
182	что они	1	2
183	в своем	11	2
184	и где	1	2
185	этой цели	1	2
186	от этого	2	2
187	и у	5	2
188	и если	2	2
189	при этом	2	2
190	не как	1	2
191	за счет	1	2
192	это конечно	1	2
193	в одну	1	2
194	связанные с	3	2
195	в другом	3	2
196	на все	2	2
197	данном случае	2	2
198	только о	1	2
199	же образом	1	2
200	но уже	1	2
201	рядом с	2	2
202	с тем	2	2
203	как и	10	2
204	мы видели	7	2
205	и еще	1	2
206	и сейчас	1	2
207	в своей	3	2
208	почти ни	1	2
209	в их	4	2
210	в отличие	2	2
211	в которых	3	2
212	нельзя было	2	2
213	и более	1	2
214	в современном	1	2
215	не должно	1	2
216	только для	2	2
217	в атмосфере	6	2
218	в отношении	2	2
219	что эта	2	2
220	того как	1	2
221	взглянуть на	2	2
222	образом в	1	2
223	но здесь	1	2
224	в день	1	2
225	следовательно и	1	2
226	в самой	8	2
227	за ними	1	2
228	очень часто	4	2
229	свою очередь	1	2
230	характер и	1	2
231	роль в	2	2
232	на том	2	2
233	что у	1	2
234	уже за	1	2
235	что для	1	2
236	отсюда и	1	2
237	когда в	2	2
238	это только	1	2
239	и вообще	2	2
240	после того	1	2
241	как у	1	2
242	в конечном	1	2
243	к нему	2	2
244	вся эта	1	2
245	нуждается в	3	2
246	слов и	1	2
247	а именно	2	2
248	с ними	1	2
249	во введении	1	2
250	конечно не	2	2
251	большинстве случаев	2	2
252	в целях	1	2
253	никогда не	1	2
254	и даже	4	2
255	еще и	3	2
256	превращается в	2	2
257	на этот	3	2
258	он и	3	2
259	для этой	1	2
260	но оно	1	2
261	в частности	1	2
262	ни на	1	2
263	мы говорим	1	2
264	в той	1	2
265	как будто	1	2
266	и для	3	2
267	не употребляет	1	2
268	и от	4	2
269	всякого рода	2	2
270	то не	1	2
271	и все	7	2
272	но зато	1	2
273	все они	4	2
274	в свою	1	2
275	темы и	1	2
276	в свое	1	2
277	по поводу	4	2
278	это в	2	2
279	мысль и	2	2
280	но вряд	1	1
281	совершенно справедливо	1	1
282	и без	2	1
283	становится в	1	1
284	утверждение что	1	1
285	крестьян и	1	1
286	он может	1	1
287	раньше в	1	1
288	которое мы	1	1
289	в котором	1	1
290	сам автор	1	1
291	ведь и	3	1
292	по его	1	1
293	которыми он	1	1
294	жизни для	1	1
295	а как	1	1
296	есть не	1	1
297	ссылкой на	1	1
298	мы не	4	1
299	уверен что	2	1
300	большую роль	1	1
301	на эти	1	1
302	свободная игра	2	1
303	что иное	1	1
304	жизни это	1	1
305	подчеркнуть что	2	1
306	и он	3	1
307	в обычной	1	1
308	в прямой	1	1
