N	2gram	Losev_Vlad_2	KulturaY
1	и т	1	39
2	потому что	9	25
3	т п	1	24
4	и в	30	23
5	не только	12	20
6	в том	18	19
7	в этом	20	18
8	и не	18	16
9	было бы	9	15
10	так как	5	15
11	может быть	7	15
12	ни к	1	15
13	т д	1	14
14	точки зрения	7	14
15	все эти	5	12
16	если бы	1	12
17	у нас	6	12
18	в самом	2	12
19	но в	8	11
20	том что	12	11
21	того чтобы	2	11
22	в области	3	11
23	по себе	5	10
24	в русском	2	10
25	а не	7	10
26	что в	12	10
27	самом деле	1	9
28	в сущности	2	9
29	хотя бы	3	9
30	то что	20	9
31	можно было	2	9
32	вовсе не	4	9
33	для того	2	9
34	не может	9	9
35	с точки	3	8
36	не в	9	8
37	и что	5	8
38	в качестве	1	8
39	уже не	3	8
40	прежде всего	6	8
41	что это	4	7
42	все же	9	7
43	в нашем	1	7
44	и с	14	7
45	не менее	7	7
46	но и	8	7
47	то же	4	6
48	и на	4	6
49	но не	3	6
50	в этой	4	6
51	да и	3	6
52	это не	2	6
53	тем не	6	6
54	по крайней	4	6
55	речи в	1	6
56	крайней мере	4	6
57	этот вопрос	1	6
58	что не	2	6
59	что мы	1	6
60	и то	5	5
61	также и	6	5
62	мы имеем	1	5
63	я не	4	5
64	еще не	1	5
65	целый ряд	1	5
66	по существу	3	5
67	и вот	3	5
68	что все	1	5
69	об этом	6	5
70	лишь в	1	5
71	и тем	1	5
72	несмотря на	4	5
73	и здесь	1	5
74	не могут	1	5
75	ясно что	1	5
76	в его	11	5
77	тот же	5	5
78	что он	13	5
79	только в	6	5
80	всяком случае	6	5
81	само по	2	5
82	вместе с	8	5
83	как это	7	5
84	что же	8	5
85	все это	5	5
86	этом смысле	1	5
87	таким образом	3	5
88	во всяком	6	5
89	говорить о	1	4
90	что я	3	4
91	в данном	3	4
92	со стороны	4	4
93	перед нами	1	4
94	хотя и	6	4
95	бы и	1	4
96	если мы	1	4
97	на то	2	4
98	в нем	4	4
99	так и	5	4
100	но все	2	4
101	должно быть	3	4
102	своего рода	1	4
103	в то	9	4
104	но только	1	4
105	не имеет	2	4
106	ничего не	2	4
107	к тому	2	4
108	и о	4	4
109	от того	1	4
110	можно сказать	4	4
111	для нас	7	4
112	мы знаем	4	4
113	ни в	7	4
114	в конце	13	4
115	в них	3	4
116	в каком	1	4
117	не было	10	4
118	в связи	8	4
119	как бы	5	4
120	в результате	5	4
121	сказать что	11	4
122	была бы	1	4
123	к этому	6	4
124	так же	4	4
125	того же	5	3
126	в первый	1	3
127	что можно	3	3
128	а только	1	3
129	не все	1	3
130	как в	3	3
131	с этим	5	3
132	так в	1	3
133	выражение в	1	3
134	то и	1	3
135	главным образом	1	3
136	в статье	2	3
137	он не	4	3
138	всех этих	3	3
139	этой книге	1	3
140	и по	2	3
141	на этом	2	3
142	что она	1	3
143	этого не	2	3
144	чем в	1	3
145	нисколько не	2	3
146	что такое	1	3
147	то для	1	3
148	в возможности	1	3
149	слова не	1	3
150	казалось бы	2	3
151	же время	3	3
152	и его	6	3
153	связи с	8	3
154	следует что	1	3
155	уже о	2	3
156	как мы	11	3
157	в виду	2	3
158	в ней	4	3
159	здесь не	4	3
160	последнее время	2	3
161	а в	11	3
162	те же	3	3
163	для этого	1	3
164	сводится к	1	3
165	никак не	3	3
166	а также	10	3
167	вопросу о	1	3
168	что и	3	3
169	конце концов	3	3
170	того что	5	3
171	уже в	3	3
172	же в	2	3
173	до конца	7	3
174	у него	19	3
175	как раз	1	3
176	тем что	1	3
177	или иначе	3	3
178	именно в	4	3
179	а главное	1	3
180	но для	1	3
181	этом отношении	1	3
182	но это	4	3
183	к этой	2	3
184	и это	3	3
185	точно так	3	3
186	гораздо более	2	3
187	смысле слова	1	2
188	также что	2	2
189	отношения к	3	2
190	и потому	2	2
191	тех же	1	2
192	и есть	2	2
193	отношений в	1	2
194	можно говорить	3	2
195	по преимуществу	1	2
196	и до	2	2
197	в году	24	2
198	той же	4	2
199	что между	1	2
200	что если	2	2
201	но вот	3	2
202	но даже	1	2
203	как впрочем	1	2
204	думаю что	1	2
205	так или	3	2
206	мы будем	3	2
207	не то	3	2
208	отличие от	3	2
209	не просто	1	2
210	что они	1	2
211	в своем	8	2
212	что касается	3	2
213	его к	1	2
214	это просто	1	2
215	этой цели	1	2
216	за собой	1	2
217	речи на	1	2
218	что ничего	1	2
219	и если	4	2
220	при этом	5	2
221	свое время	1	2
222	это конечно	1	2
223	здесь мы	3	2
224	на все	2	2
225	заключается в	2	2
226	данном случае	2	2
227	но уже	2	2
228	рядом с	1	2
229	все равно	1	2
230	с тем	2	2
231	как и	5	2
232	мы видели	2	2
233	мы с	4	2
234	и еще	1	2
235	что значит	1	2
236	бы на	1	2
237	в своей	5	2
238	никаких оснований	1	2
239	в их	2	2
240	в отличие	3	2
241	в которых	1	2
242	нельзя было	1	2
243	в отношении	3	2
244	как можно	1	2
245	она не	2	2
246	дело не	1	2
247	того как	2	2
248	но что	5	2
249	в день	1	2
250	следовательно и	1	2
251	в самой	1	2
252	что наша	1	2
253	этом роде	1	2
254	очень часто	1	2
255	должны быть	1	2
256	утверждать что	1	2
257	некоторой степени	2	2
258	не хочу	1	2
259	свою очередь	2	2
260	говоря уже	2	2
261	характер и	1	2
262	на том	1	2
263	что для	2	2
264	когда в	1	2
265	и вообще	10	2
266	все дело	1	2
267	в память	1	2
268	язык и	1	2
269	после того	2	2
270	как у	2	2
271	к нему	2	2
272	в глазах	1	2
273	а именно	6	2
274	в современной	1	2
275	тех пор	1	2
276	мне кажется	1	2
277	он уже	5	2
278	же и	2	2
279	конечно не	4	2
280	а это	3	2
281	то только	1	2
282	до некоторой	2	2
283	в целях	1	2
284	даже и	3	2
285	никогда не	7	2
286	и даже	10	2
287	говорить и	1	2
288	еще и	6	2
289	этот термин	1	2
290	смысла и	1	2
291	а на	1	2
292	на этот	4	2
293	которых мы	1	2
294	не на	2	2
295	он и	3	2
296	в частности	2	2
297	ни на	1	2
298	полезно для	1	2
299	в той	2	2
300	нашей печати	1	2
301	как будто	2	2
302	ли не	1	2
303	с этой	4	2
304	этом случае	1	2
305	между прочим	7	2
306	и для	3	2
307	и от	2	2
308	всякого рода	6	2
309	чтобы понять	1	2
310	и все	7	2
311	мы должны	4	2
312	будто бы	2	2
313	в свою	3	2
314	не говоря	3	2
315	только как	1	2
316	в свое	1	2
317	себе не	1	2
318	в своих	2	2
319	по поводу	4	2
320	это в	3	2
321	мог в	1	1
322	всем и	2	1
323	и своеобразным	1	1
324	в такой	1	1
325	сам по	2	1
326	и без	1	1
327	в сердце	1	1
328	мере в	1	1
329	думал о	1	1
330	раньше в	1	1
331	которое мы	1	1
332	он требует	1	1
333	в котором	5	1
334	намеки на	1	1
335	едва ли	3	1
336	по его	1	1
337	это объяснение	1	1
338	а как	1	1
339	есть не	1	1
340	хорошо и	1	1
341	мы не	2	1
342	еще можно	1	1
343	на первом	2	1
344	но никто	1	1
345	первую часть	1	1
346	не помешало	1	1
347	есть нечто	2	1
348	время как	2	1
349	что иное	1	1
350	на тему	1	1
351	выразилось в	1	1
352	мы и	1	1
353	я предложил	1	1
354	и он	4	1
355	следовательно в	1	1
356	большей частью	1	1
357	то конечно	1	1
358	он был	6	1
359	французском языке	3	1
360	иное как	1	1
361	время в	4	1
362	насколько мне	1	1
363	бы то	1	1
364	с его	4	1
365	только после	2	1
366	не без	1	1
367	россии и	2	1
368	но как	1	1
369	только тогда	2	1
370	в общем	2	1
371	совершенно ясно	1	1
372	себе и	2	1
373	что так	1	1
374	несколько более	1	1
375	земле в	1	1
376	нет и	1	1
377	который однако	1	1
378	так что	5	1
379	меньше всего	1	1
380	независимо от	1	1
381	общего с	1	1
382	что именно	1	1
383	до его	1	1
384	как к	2	1
385	на минуту	1	1
386	два дня	1	1
387	кроме того	9	1
388	этом же	1	1
389	и как	3	1
390	что по	1	1
391	по пути	1	1
392	до тех	1	1
393	в серьезных	1	1
394	и к	6	1
395	не очень	4	1
396	то в	5	1
397	в себя	1	1
398	время я	1	1
399	себе как	1	1
400	в которой	4	1
401	в целом	4	1
402	сказать о	3	1
403	в статьях	1	1
404	чуть ли	1	1
405	из этих	3	1
406	во многих	2	1
407	но без	1	1
408	еще один	2	1
409	в последнее	2	1
410	в себе	6	1
411	но он	3	1
412	тому же	1	1
413	сказал я	1	1
414	не могла	2	1
415	что сказать	1	1
416	в первую	1	1
417	к одному	1	1
418	однако он	1	1
419	том чтобы	2	1
420	статье посвященной	1	1
421	все из	1	1
422	прежде чем	1	1
423	но дело	2	1
424	так например	1	1
425	русская мысль	2	1
426	больше всего	1	1
427	то ни	1	1
428	не будет	1	1
429	пишет в	1	1
430	связанных с	1	1
431	будто в	1	1
432	а по	1	1
433	первую очередь	1	1
434	он все	2	1
435	здесь нет	1	1
436	кажется что	2	1
437	я считаю	1	1
438	в печать	1	1
439	и творчества	1	1
440	в последние	2	1
441	дни в	1	1
442	одному из	1	1
443	что природа	1	1
444	далеко не	1	1
445	здесь можно	2	1
446	оно имеет	1	1
447	можно считать	1	1
448	этом в	1	1
449	такой же	1	1
450	чем менее	1	1
451	но я	1	1
452	и при	2	1
453	можно найти	1	1
454	в №	1	1
455	в следующем	3	1
456	же это	2	1
457	на месте	1	1
458	просто в	1	1
459	место в	1	1
460	еще с	1	1
461	далее в	1	1
462	смысле а	1	1
463	не раз	1	1
464	дает в	1	1
465	в одном	1	1
466	не понимает	1	1
467	которые в	1	1
468	нам в	1	1
469	быть может	1	1
470	борьбу с	1	1
471	их в	2	1
472	вещей и	1	1
473	однако в	2	1
474	том же	3	1
475	что этот	1	1
476	для нее	1	1
477	и под	1	1
478	даже в	2	1
479	а вот	2	1
480	так называемого	1	1
481	вам в	1	1
482	случае мы	1	1
483	у вас	2	1
484	а а	3	1
485	самого начала	1	1
486	все мы	1	1
487	на котором	2	1
488	тогда когда	2	1
489	дело в	3	1
490	с и	2	1
491	есть прямое	1	1
492	до сих	1	1
493	что вы	2	1
494	к такому	3	1
495	письме к	4	1
496	которое является	1	1
497	его от	1	1
498	невозможно но	2	1
499	оно есть	1	1
500	во всем	1	1
501	существу же	1	1
502	каким оно	1	1
503	которое не	1	1
504	только с	1	1
505	в действительности	1	1
506	свое собственное	1	1
507	года пишет	1	1
508	когда мы	3	1
509	что конкретно	1	1
510	с явным	1	1
511	которого я	2	1
512	а что	2	1
513	по возможности	1	1
514	за что	1	1
515	не есть	4	1
516	все еще	1	1
517	это первая	1	1
518	где он	3	1
519	ничего общего	1	1
520	году в	1	1
521	этой своей	1	1
522	приходит к	2	1
523	не забудем	1	1
524	у достоевского	2	1
525	это время	4	1
526	то она	1	1
527	без всякого	2	1
528	уже с	1	1
529	только то	1	1
530	с самого	1	1
531	то время	6	1
532	имеет никакого	2	1
533	слова а	1	1
534	и истинный	1	1
535	то как	1	1
536	что однако	1	1
537	не с	1	1
538	здесь как	1	1
539	которая была	1	1
540	а пока	2	1
541	во многом	1	1
542	к вопросам	1	1
543	это мы	5	1
