N	2gram	Trubetskoy_1	FransuaR
1	и в	23	56
2	то есть	2	24
3	в его	5	18
4	таким образом	31	17
5	все эти	19	15
6	в этом	12	14
7	в том	30	13
8	так и	10	13
9	в то	6	12
10	и его	1	12
11	то же	4	11
12	в них	2	11
13	в этих	3	11
14	до конца	1	11
15	как бы	10	11
16	и до	3	10
17	мы уже	4	10
18	еще не	5	10
19	же время	2	10
20	в самом	8	9
21	и не	8	9
22	только в	6	9
23	но и	9	9
24	в сущности	2	8
25	во всех	10	8
26	не только	7	8
27	в нем	3	8
28	и с	5	8
29	и их	5	8
30	и даже	1	8
31	до сих	8	8
32	по своему	5	8
33	сих пор	8	8
34	все это	11	8
35	том что	19	8
36	и на	6	7
37	уже говорили	1	7
38	как мы	2	7
39	у него	5	7
40	в частности	2	7
41	той же	1	6
42	в этой	6	6
43	но в	4	6
44	на его	1	6
45	точки зрения	13	6
46	вовсе не	2	6
47	мы видим	1	6
48	связи с	4	6
49	связаны с	1	6
50	прежде всего	3	6
51	все они	5	6
52	и все	7	6
53	потому что	9	6
54	одним из	4	5
55	с ее	2	5
56	с его	1	5
57	но не	2	5
58	он не	3	5
59	роль в	1	5
60	мы видели	2	5
61	такой же	2	5
62	в отношении	1	5
63	в процессе	2	5
64	никогда не	4	5
65	в области	4	5
66	говорили что	1	5
67	один из	1	5
68	не было	2	5
69	как и	9	5
70	в результате	9	5
71	что в	8	5
72	и другие	1	5
73	они не	2	5
74	ту же	2	4
75	например в	1	4
76	и потому	3	4
77	но по	3	4
78	в ней	3	4
79	и к	5	4
80	в которой	5	4
81	что это	5	4
82	в себе	5	4
83	при этом	9	4
84	их в	2	4
85	что все	5	4
86	и ее	2	4
87	и более	2	4
88	даже в	3	4
89	одна из	2	4
90	того чтобы	8	4
91	по своей	7	4
92	во всем	3	4
93	в совершенно	3	4
94	и других	2	4
95	о том	7	4
96	в ту	2	4
97	с одной	3	4
98	в качестве	1	4
99	конечно не	3	4
100	так как	7	4
101	в основе	2	4
102	в своих	2	4
103	в их	4	3
104	время в	1	3
105	в своем	10	3
106	перед нами	1	3
107	кроме того	1	3
108	и наконец	3	3
109	его к	1	3
110	сливаются в	1	3
111	в свет	2	3
112	главным образом	1	3
113	всех этих	4	3
114	характер в	1	3
115	ведь в	1	3
116	во времена	1	3
117	своей части	1	3
118	не в	8	3
119	особый характер	1	3
120	другом месте	1	3
121	рядом с	1	3
122	здесь мы	1	3
123	в другом	2	3
124	и т.д	4	3
125	настоящее время	2	3
126	все его	2	3
127	это была	1	3
128	подлежит сомнению	3	3
129	между тем	12	3
130	видели что	1	3
131	так что	5	3
132	уже не	1	3
133	мы находим	1	3
