N	3gram	Losev_Prob_2	Istorich
1	с другой стороны	5	8
2	и т д	6	8
3	с одной стороны	5	7
4	в этом случае	7	6
5	в том что	4	5
6	до сих пор	4	4
7	здесь мы имеем	1	4
8	не только в	2	4
9	о том что	14	4
10	мы имеем в	1	4
11	и на земле	1	3
12	о том как	1	3
13	вместе с тем	1	3
14	в данном случае	5	3
15	то время как	1	3
16	в то время	1	3
17	не может быть	3	3
18	том что в	2	2
19	на первый план	3	2
20	мы не будем	1	2
21	но и в	3	2
22	только то что	3	2
23	что в нем	1	2
24	точно так же	3	2
25	сих пор мы	1	2
26	все больше и	1	2
27	во всяком случае	10	2
28	мир не только	1	2
29	больше и больше	1	2
30	но все же	1	2
31	можно было бы	2	2
32	должны были бы	2	1
33	однако и в	1	1
34	и один из	1	1
35	на том что	1	1
36	что иное как	3	1
37	в чистом виде	3	1
38	мы хотели бы	1	1
39	только потому что	1	1
40	это то что	4	1
41	того что в	1	1
42	как только мы	2	1
43	то это значит	2	1
44	приводит в движение	1	1
45	более или менее	4	1
46	но то что	1	1
47	однако все эти	1	1
48	в том числе	2	1
49	того или другого	2	1
50	ли сказать что	2	1
51	нам кажется что	1	1
52	одной стороны и	3	1
53	же как и	1	1
54	можно ли сказать	2	1
55	в частности в	2	1
56	то и другое	1	1
57	и не может	1	1
58	в таком случае	10	1
59	в зависимости от	1	1
60	в этих случаях	1	1
61	совершенно ясно что	1	1
62	том числе и	2	1
63	к тому чтобы	1	1
64	но это не	1	1
65	тот или другой	1	1
66	на первый взгляд	1	1
67	то или иное	2	1
68	и тем не	1	1
69	и то что	7	1
70	не может считаться	1	1
71	это может быть	1	1
72	но в таком	3	1
73	так же как	1	1
74	в противоречие с	1	1
75	не потому что	1	1
76	вообще не существует	1	1
77	это прежде всего	1	1
78	казалось бы что	1	1
79	и то же	1	1
80	как один из	1	1
81	обстоит дело с	1	1
82	а с другой	1	1
83	всяком случае не	2	1
84	так или иначе	6	1
85	думают что если	1	1
86	но вместе с	1	1
87	в свое время	1	1
88	есть не что	3	1
89	от того что	1	1
90	так и в	1	1
91	он был бы	1	1
92	у нас однако	1	1
93	то что не	2	1
94	прийти к выводу	1	1
95	это значит что	3	1
96	и тем самым	1	1
97	к выводу что	1	1
98	но даже в	1	1
99	и тем более	1	1
100	потому что мы	1	1
101	как нам кажется	1	1
102	что представление о	1	1
103	подобно тому как	2	1
104	не менее в	1	1
105	можно сказать что	3	1
106	на то что	4	1
107	еще не вполне	1	1
108	то или другое	1	1
109	не что иное	3	1
110	тем не менее	12	1
111	на русском языке	2	1
112	для того чтобы	2	1
113	но как только	1	1
114	что у нас	1	1
115	в обратном порядке	1	1
116	и с другой	1	1
117	один из видов	1	1
