N	3gram	Vygotskiy__5	Myshleni
1	с точки зрения	2	18
2	для того чтобы	19	15
3	в том что	14	15
4	с другой стороны	5	9
5	так же точно	5	9
6	с одной стороны	12	8
7	с самого начала	3	8
8	по отношению к	1	7
9	в другом месте	1	6
10	заключается в том	6	6
11	о том что	6	6
12	мы могли бы	4	5
13	из того что	3	5
14	в собственном смысле	1	5
15	вместе с тем	3	5
16	по сравнению с	4	5
17	так же как	2	5
18	не может быть	2	5
19	в то время	1	5
20	нам думается что	2	5
21	же как и	1	4
22	до сих пор	5	4
23	то время как	1	4
24	но вместе с	1	4
25	в этом отношении	3	4
26	можно сказать что	2	4
27	друг с другом	3	4
28	смысле этого слова	1	3
29	таким образом что	3	3
30	мы видим таким	1	3
31	на то что	16	3
32	то же самое	3	3
33	сам по себе	3	3
34	можно было бы	3	3
35	к тому что	6	3
36	в том чтобы	2	3
37	для современной психологии	1	3
38	с таким образом	2	3
39	в свою очередь	1	3
40	видим таким образом	1	3
41	друг от друга	2	3
42	том что в	1	2
43	не в состоянии	3	2
44	он должен быть	1	2
45	и то же	3	2
46	и той же	2	2
47	того чтобы показать	1	2
48	бы сказать что	2	2
49	том что он	1	2
50	влечет за собой	1	2
51	указывает на то	2	2
52	как если бы	1	2
53	на первый план	2	2
54	в зависимости от	6	2
55	является то что	2	2
56	в сущности говоря	8	2
57	в приложении к	1	2
58	на этот вопрос	3	2
59	могли бы сказать	2	2
60	с мы видим	1	2
61	именно в этом	1	2
62	одно и то	3	2
63	и в частности	1	2
64	в данном случае	2	2
65	в целом в	1	2
66	а с другой	4	2
67	благодаря тому что	1	2
68	приводит к тому	1	2
69	мы говорили выше	2	2
70	ответ на этот	2	2
71	вместо того чтобы	1	2
72	шаг за шагом	1	2
73	и таким образом	2	2
74	однако несмотря на	1	2
75	ничего не может	2	2
76	в самом деле	5	2
77	речь идет о	1	2
78	на всем протяжении	1	2
79	одной и той	2	2
80	в том виде	1	1
81	и ему не	1	1
82	потому что он	2	1
83	каком отношении стоят	1	1
84	которых мы говорили	1	1
85	что он является	1	1
86	дело в том	1	1
87	этим именем это	1	1
88	на самом деле	2	1
89	это представляет собой	1	1
90	было бы назвать	1	1
91	в этом смысле	1	1
92	бы для того	1	1
93	в ответ на	1	1
94	должен был бы	3	1
95	и что самое	1	1
96	в силу того	1	1
97	чтобы показать что	1	1
98	что с точки	1	1
99	так как они	1	1
100	того чтобы заметить	1	1
101	то новое что	1	1
102	того что мы	1	1
103	оказывается не в	1	1
104	что он не	1	1
105	в отличие от	2	1
106	котором мы говорили	2	1
107	и именно в	1	1
108	только то что	1	1
109	точно как в	1	1
110	что так же	1	1
111	что только с	1	1
112	в самом определении	1	1
113	и как бы	4	1
114	и мы сейчас	1	1
115	то что в	2	1
116	для чего не	1	1
117	вперед по сравнению	1	1
118	с этой точки	1	1
119	по крайней мере	1	1
120	и то что	3	1
121	одной стороны и	1	1
122	что между этими	1	1
123	то обстоятельство что	1	1
124	проистекает из того	1	1
125	едва ли не	1	1
126	том что мы	2	1
127	нечто такое что	2	1
128	на этом вопросе	1	1
129	мы таким образом	1	1
130	если не останавливаться	1	1
131	если бы мы	2	1
132	не только в	2	1
133	в нескольких словах	1	1
134	в конце концов	2	1
135	же точно как	2	1
136	тот факт что	4	1
137	совершенно не в	1	1
138	потому что оно	1	1
139	состоит в том	2	1
140	его значение в	1	1
141	и в этом	1	1
142	психологической точки зрения	1	1
143	и при этом	1	1
144	ни для чего	1	1
145	сам собой напрашивается	1	1
146	что все решительно	1	1
147	сосредоточить внимание на	1	1
148	именно в силу	1	1
149	во внешнем мире	1	1
150	этих двух элементов	1	1
151	друг к другу	4	1
152	собственном смысле слова	1	1
153	того чтобы сделать	1	1
154	в целом ряде	1	1
155	о котором мы	3	1
156	есть не только	1	1
157	с психологической точки	1	1
158	в своих исследованиях	1	1
159	о которых мы	2	1
160	все то что	2	1
161	потому что они	1	1
162	образом оказывается что	1	1
163	представляет один из	1	1
164	мы видели что	1	1
165	состоят в том	1	1
166	удалось показать что	1	1
167	этой точки зрения	1	1
168	в совершенно новом	1	1
169	силу того что	1	1
170	надо сказать что	1	1
171	исследование показало что	1	1
172	мы не можем	1	1
173	таким образом мы	2	1
174	что в этой	1	1
175	которых мы ищем	1	1
176	то что мы	2	1
177	и наконец третье	1	1
178	само по себе	2	1
179	не останавливаться на	1	1
180	что у него	1	1
181	в какой связи	1	1
182	не только не	4	1
183	чтобы заметить что	1	1
184	потому что в	2	1
185	и тем более	1	1
186	сказать что эта	1	1
187	лежащее в основе	1	1
188	в конечном счете	1	1
189	показали что в	1	1
190	следует отнести к	1	1
191	заключает в себе	4	1
192	когда мы говорим	1	1
193	в каком отношении	2	1
194	служат как бы	1	1
195	тому что он	1	1
196	и т д	3	1
197	первой и второй	1	1
198	к некоторым итогам	1	1
199	во всем его	1	1
200	же точно и	1	1
201	в жизни и	1	1
202	именно в области	1	1
203	в одинаковой степени	1	1
204	той или иной	2	1
