N	2gram	Propp_Isto_5	Myshleni
1	в этом	10	29
2	точки зрения	2	28
3	и в	25	26
4	не только	13	24
5	то что	7	24
6	таким образом	9	23
7	с точки	1	21
8	представляет собой	7	19
9	того чтобы	3	19
10	для того	3	18
11	в том	6	18
12	и не	11	18
13	том что	8	17
14	потому что	7	16
15	как и	7	15
16	как мы	5	14
17	того что	2	14
18	так как	11	14
19	так же	5	14
20	этом случае	7	14
21	в ходе	1	12
22	и его	9	12
23	вместе с	22	12
24	что в	8	12
25	в которой	4	11
26	но и	13	11
27	не может	6	11
28	что они	1	10
29	в развитии	1	10
30	в самом	1	9
31	в себе	1	9
32	тем что	10	9
33	что мы	2	9
34	по своему	1	9
35	же как	4	8
36	то же	4	8
37	той же	1	8
38	что она	1	8
39	что он	22	8
40	только в	7	8
41	ее в	2	8
42	сказать что	2	8
43	тем самым	1	8
44	мы не	5	7
45	и к	1	7
46	с самого	1	7
47	представление о	17	7
48	самого начала	1	7
49	к тому	1	7
50	по мере	2	7
51	может быть	17	7
52	прежде всего	6	7
53	самом деле	2	6
54	вопрос о	2	6
55	во всех	2	6
56	по отношению	2	6
57	все же	10	6
58	что это	5	6
59	все эти	8	6
60	было бы	1	6
61	и тем	4	6
62	в ее	4	6
63	что эта	1	6
64	в сознании	1	6
65	и что	8	6
66	а не	2	6
67	как бы	2	6
68	мы должны	4	6
69	как на	1	6
70	все что	1	6
71	тем же	1	5
72	в целом	3	5
73	как говорит	1	5
74	в силу	1	5
75	и с	3	5
76	с тем	8	5
77	что этот	2	5
78	она не	2	5
79	что с	1	5
80	тогда когда	2	5
81	в процессе	1	5
82	данном случае	2	5
83	никак не	1	5
84	если бы	2	5
85	в виду	1	5
86	на вопрос	1	5
87	можно сказать	2	5
88	с одной	7	5
89	в качестве	7	5
90	одно из	1	5
91	себе в	1	5
92	слова в	1	5
93	одной стороны	7	5
94	как это	1	5
95	в данном	3	5
96	отношению к	2	5
97	с этой	2	5
98	и для	2	5
99	бы в	1	5
100	только что	1	5
101	она представляет	1	4
102	едва ли	1	4
103	еще не	8	4
104	с другой	9	4
105	если в	3	4
106	как в	6	4
107	стороны и	1	4
108	целый ряд	1	4
109	но в	1	4
110	говорится в	1	4
111	нами в	1	4
112	на то	2	4
113	в котором	1	4
114	не в	6	4
115	не менее	4	4
116	не по	1	4
117	никогда не	3	4
118	связи с	8	4
119	в момент	1	4
120	что оно	1	4
121	перейти к	1	4
122	приводит к	1	4
123	что у	4	4
