N	3gram	Losev_Prob_4	Psycholo
1	для того чтобы	2	19
2	на то что	1	16
3	в том что	8	14
4	с одной стороны	1	12
5	в зависимости от	3	6
6	о том что	3	6
7	заключается в том	2	6
8	к тому что	1	6
9	до сих пор	1	5
10	совершенно ясно что	1	5
11	с другой стороны	6	5
12	и если мы	1	4
13	по сравнению с	1	4
14	и как бы	1	4
15	друг к другу	1	4
16	не только не	4	4
17	по этому поводу	1	4
18	иметь в виду	1	3
19	никак не может	1	3
20	то же самое	6	3
21	сам по себе	6	3
22	вместе с тем	3	3
23	и то что	1	3
24	одно и то	1	3
25	и когда мы	1	3
26	о котором мы	1	3
27	с самого начала	1	3
28	и т п	1	3
29	можно было бы	4	3
30	и т д	3	3
31	что иное как	2	2
32	как будто на	1	2
33	своими собственными глазами	1	2
34	с точки зрения	11	2
35	принять во внимание	1	2
36	то что в	1	2
37	обратить внимание на	1	2
38	потому что он	2	2
39	том что мы	1	2
40	так же как	1	2
41	в данном случае	5	2
42	сами по себе	2	2
43	в том чтобы	2	2
44	если бы мы	1	2
45	не только в	4	2
46	в конце концов	1	2
47	мы говорили выше	1	2
48	само по себе	1	2
49	вопрос о том	1	2
50	не что иное	2	2
51	той или иной	11	2
52	для этого необходимо	1	2
53	на самом деле	3	2
54	именно потому что	1	2
55	в том виде	2	1
56	на том что	1	1
57	в чем не	1	1
58	к указанию на	1	1
59	том виде как	2	1
60	только потому что	1	1
61	дело в том	1	1
62	мы имеем в	1	1
63	ни в каких	1	1
64	более или менее	2	1
65	равно как и	1	1
66	одной из этих	1	1
67	как это мы	1	1
68	в этом смысле	3	1
69	и все происходящие	1	1
70	том что он	1	1
71	нам кажется что	1	1
72	а в том	1	1
73	же как и	1	1
74	то мы можем	1	1
75	одной стороны это	1	1
76	следовательно не только	1	1
77	и смысл этого	1	1
78	что он не	1	1
79	нет ничего общего	2	1
80	только то что	1	1
81	еще далеко не	1	1
82	почти никогда не	1	1
83	в основе своей	1	1
84	в значительной мере	2	1
85	никак не к	1	1
86	с этой точки	1	1
87	они находятся в	1	1
88	по крайней мере	6	1
89	и не в	1	1
90	не то что	1	1
91	и в частности	2	1
92	то время как	2	1
93	в том или	2	1
94	к другому и	1	1
95	к ней и	1	1
96	и потому как	1	1
97	ясно что здесь	3	1
98	во всяком художественном	1	1
99	она еще не	1	1
100	все равно не	1	1
101	в каждой из	1	1
102	потому что она	2	1
103	между собою и	1	1
104	как будто бы	2	1
105	т д мы	1	1
106	исходя из этого	1	1
107	имеем дело с	1	1
108	в последнее время	1	1
109	то есть не	3	1
110	и времени и	1	1
111	только обратить внимание	1	1
112	только в очень	1	1
113	это и не	2	1
114	мы все время	2	1
115	но так как	1	1
116	имеет тенденцию к	1	1
117	этой точки зрения	1	1
118	когда мы еще	1	1
119	очень редких случаях	1	1
120	того или иного	3	1
121	то что не	1	1
122	то что здесь	1	1
123	ни в каком	5	1
124	ни в чем	1	1
125	вовсе не обязательно	1	1
126	жизни и потому	1	1
127	по мнению автора	1	1
128	для того и	1	1
129	в то время	2	1
130	в свою очередь	1	1
131	а не ее	1	1
132	те или иные	4	1
133	ничего общего с	2	1
134	в очень редких	1	1
135	но никак не	2	1
136	и поэтому не	1	1
137	эти два элемента	1	1
138	что это не	1	1
139	же самое мы	1	1
140	в том смысле	2	1
141	в романах достоевского	1	1
142	мы все равно	1	1
143	мы имеем дело	3	1
144	казалось бы если	1	1
145	если принять во	1	1
146	если иметь в	1	1
147	и тем более	2	1
148	в жизни и	1	1
149	именно в области	1	1
150	мы совершенно не	2	1
151	и только в	2	1
