N	2gram	Vygotskiy__4	Istorich
1	и в	20	26
2	так как	10	18
3	мы имеем	2	14
4	никогда не	5	13
5	потому что	12	13
6	и на	6	12
7	в этом	24	12
8	таким образом	25	12
9	в том	42	12
10	что в	19	12
11	мы видели	6	11
12	может быть	12	11
13	не только	15	10
14	том что	35	10
15	с другой	12	10
16	и не	8	10
17	еще не	2	9
18	представление о	1	9
19	что он	6	9
20	но и	9	9
21	и это	2	8
22	все эти	5	8
23	все же	5	8
24	в нем	2	8
25	на том	4	8
26	с ним	1	8
27	вместе с	8	8
28	другой стороны	9	8
29	например в	1	7
30	но в	3	7
31	мы можем	5	7
32	и его	5	7
33	о том	5	7
34	с одной	9	7
35	уже не	1	7
36	у него	2	7
37	одной стороны	9	7
38	мы уже	5	6
39	мы не	1	6
40	как в	5	6
41	как он	4	6
42	в ином	2	6
43	так в	1	6
44	и с	4	6
45	с появлением	1	6
46	в виде	3	6
47	то что	15	6
48	этом случае	3	6
49	ее в	1	6
50	не может	6	6
51	то же	16	5
52	в ней	2	5
53	как и	9	5
54	и что	8	5
55	в то	1	5
56	очень часто	2	5
57	так и	5	5
58	нас к	3	5
59	в его	11	5
60	в приведенных	2	5
61	мы видим	10	5
62	только в	10	5
63	тем что	7	5
64	связаны с	1	5
65	у нас	1	5
66	как это	9	5
67	его в	6	5
68	представлениями о	1	5
69	как мы	13	4
70	и он	2	4
71	что оно	4	4
72	но как	2	4
73	из этих	2	4
74	на его	3	4
75	и по	1	4
76	здесь мы	2	4
77	это не	5	4
78	и тем	8	4
79	с тем	6	4
80	не всегда	1	4
81	здесь же	1	4
82	совершенно ясно	1	4
83	а также	2	4
84	что и	9	4
85	что между	1	4
86	он имеет	2	4
87	в других	1	4
88	до сих	1	4
89	прежде всего	2	4
90	связано с	1	4
91	как бы	7	4
92	сих пор	1	4
93	у них	1	4
94	но это	1	4
95	же как	6	3
96	связана с	2	3
97	и то	10	3
98	почти всегда	3	3
99	должна быть	2	3
100	на место	3	3
101	время как	1	3
102	из которых	1	3
103	видели что	2	3
104	мертвых и	1	3
105	независимо от	1	3
106	когда он	3	3
107	та же	1	3
108	в себе	10	3
109	вообще не	2	3
110	что она	1	3
111	главным образом	1	3
112	при этом	12	3
113	если бы	5	3
114	так например	1	3
115	такой же	2	3
116	в своей	7	3
117	таким же	2	3
118	и ее	1	3
119	в одном	1	3
120	не в	4	3
121	их в	2	3
122	приводят к	3	3
123	на котором	2	3
124	того как	2	3
125	могут быть	7	3
126	как только	2	3
127	его с	1	3
128	приходит к	3	3
129	и другие	9	3
130	данном случае	2	3
131	то время	1	3
132	показывает что	2	3
133	мы рассмотрим	1	3
134	другими словами	2	3
135	но так	2	3
136	один из	3	3
137	том как	1	3
138	и действительно	1	3
139	в качестве	21	3
140	так что	3	3
141	и других	3	3
142	эти три	1	3
143	от того	3	3
144	и только	4	3
145	со стороны	3	3
146	далеко не	2	3
147	больше и	1	3
148	в частности	5	3
149	в него	2	3
150	предположить что	1	3
151	в данном	2	3
152	наряду с	3	3
153	в тех	1	3
154	что здесь	2	3
155	и от	3	3
156	или в	1	3
157	вопрос о	1	3
158	на первый	4	3
159	а в	2	3
160	сказать что	6	3
161	на более	2	3
162	из этого	1	3
163	в своих	1	3
164	к этому	4	3
165	они не	2	3
166	ту же	2	2
167	того же	9	2
168	оно может	3	2
169	что эти	2	2
170	и больше	1	2
171	всех его	1	2
172	что иное	1	2
173	представляет собой	3	2
174	первый план	4	2
175	но не	3	2
176	то он	1	2
177	по отношению	1	2
178	должны были	1	2
179	тогда как	2	2
180	на то	5	2
181	относится к	1	2
182	с этим	5	2
183	дает нам	1	2
184	в своем	4	2
185	что касается	1	2
186	перед нами	5	2
187	целый ряд	5	2
188	и как	9	2
189	увидим что	5	2
190	и хотя	1	2
191	также как	1	2
192	так на	1	2
193	что это	2	2
194	в этой	3	2
195	и они	1	2
196	то и	1	2
197	но он	1	2
198	и те	4	2
199	он не	1	2
200	это явление	1	2
201	чтобы они	1	2
202	из него	2	2
203	с этой	4	2
204	можно было	6	2
205	но все	1	2
206	же не	2	2
207	его не	1	2
208	на этой	1	2
209	было бы	8	2
210	известно что	1	2
211	ни в	3	2
212	ступенях развития	1	2
213	тех которые	1	2
214	вопрос этот	1	2
215	а потом	2	2
216	это очевидно	1	2
217	и сейчас	1	2
218	установить что	2	2
219	в которых	1	2
220	знаем что	1	2
221	своего рода	1	2
222	образом и	1	2
223	которые в	4	2
224	развивается и	1	2
225	есть еще	1	2
226	что этот	2	2
227	даже в	2	2
228	тем самым	7	2
229	и другое	1	2
230	не имеет	2	2
231	наблюдать как	4	2
232	на него	1	2
233	это мы	2	2
234	это то	1	2
235	зависимости от	2	2
236	отличается от	2	2
237	к тому	6	2
238	что при	2	2
239	утверждать что	1	2
240	в свое	2	2
241	происходит и	1	2
242	здесь не	2	2
243	только то	1	2
244	и сам	1	2
245	о котором	1	2
246	ничего не	1	2
247	но мы	1	2
248	после того	1	2
249	можно сказать	1	2
250	как у	1	2
251	ранних ступенях	2	2
252	говорит он	5	2
253	в форме	1	2
254	все время	4	2
255	того что	10	2
256	что наряду	1	2
257	это означает	2	2
258	самого себя	2	2
259	сравнительно поздно	1	2
260	мы знаем	1	2
261	не будут	1	2
262	всяком случае	3	2
263	что они	14	2
264	а с	2	2
265	что не	1	2
266	не означает	3	2
267	а не	7	2
268	о чем	1	2
269	что из	1	2
270	может иметь	1	2
271	так же	11	2
272	наталкивается на	1	2
273	все больше	1	2
274	когда мы	2	2
275	отношению к	1	2
276	стороны и	2	2
277	значит что	2	2
278	и формы	1	2
279	что мы	7	2
280	но для	2	2
281	общие черты	1	2
282	мы найдем	2	2
283	что там	1	2
284	для нас	4	2
285	мы должны	11	2
286	только что	4	2
287	в этих	3	2
288	представления и	2	2
289	не есть	2	2
290	с ними	1	2
291	приводит нас	3	2
292	точно так	3	2
293	во всяком	4	2
294	переносятся на	1	1
295	ли мы	2	1
296	речь идет	5	1
297	одним из	2	1
298	также и	2	1
299	переходит к	1	1
300	они представляют	2	1
301	в связи	3	1
302	часто так	1	1
303	и есть	1	1
304	между двумя	2	1
305	нас на	1	1
306	оно было	1	1
307	во-первых потому	1	1
308	в зависимости	1	1
309	а как	1	1
310	при анализе	2	1
311	понятия но	1	1
312	что если	2	1
313	которую мы	1	1
314	происходит по	2	1
315	ступени развития	2	1
316	нам в	2	1
317	имеет свою	1	1
318	этом не	1	1
319	равно как	1	1
320	совпадает с	1	1
321	оно есть	1	1
322	не совсем	2	1
323	что можно	1	1
324	же что	1	1
325	функция которых	1	1
326	когда речь	1	1
327	по этому	1	1
328	и сами	2	1
329	как один	1	1
330	этот пример	1	1
331	во всех	1	1
332	то мы	1	1
333	как правило	1	1
334	в голове	1	1
335	друг на	5	1
336	и сл	1	1
337	другие предметы	2	1
338	только тогда	1	1
339	не все	1	1
340	отличие от	2	1
341	не просто	2	1
342	мы сейчас	1	1
343	которые не	2	1
344	в истории	10	1
345	как говорит	2	1
346	идет о	3	1
347	что именно	1	1
348	что некогда	1	1
349	однако не	1	1
350	в полном	1	1
351	хотя и	1	1
352	как уже	4	1
353	его к	4	1
354	и к	5	1
355	в этот	1	1
356	развития это	1	1
357	выше мы	1	1
358	меньшей мере	1	1
359	а во-вторых	1	1
360	в целом	11	1
361	применительно к	1	1
362	процесс образования	12	1
363	раз в	2	1
364	отношение между	1	1
365	и тот	7	1
366	мы обратимся	5	1
367	он является	1	1
368	но на	1	1
369	дальше и	2	1
370	одно и	6	1
371	этот процесс	6	1
372	положение что	1	1
373	к выводу	2	1
374	не имеют	3	1
375	по-видимому не	1	1
376	задний план	1	1
377	тем не	1	1
378	все другие	2	1
379	в первую	4	1
380	этого вопроса	2	1
381	в силу	6	1
382	никак не	2	1
383	характер в	1	1
384	свое время	2	1
385	подобно тому	2	1
386	на этом	3	1
387	на задний	1	1
388	они играют	1	1
389	в одну	1	1
390	это значит	2	1
391	как они	4	1
392	а затем	2	1
393	что все	3	1
394	связанные с	1	1
395	и может	1	1
396	этом он	1	1
397	иногда просто	1	1
398	на все	3	1
399	с целью	1	1
400	знает что	3	1
401	обоих случаях	3	1
402	это когда	1	1
403	слов на	1	1
404	сказок и	1	1
405	по существу	3	1
406	к образованию	2	1
407	же образом	1	1
408	о которых	1	1
409	эти вопросы	1	1
410	совершенно иного	1	1
411	одна и	1	1
412	уже у	1	1
413	мы хотели	1	1
