N	3gram	Vygotskiy__7	Problemy
1	в то же	1	12
2	на самом деле	2	10
3	с самого начала	7	8
4	не может быть	4	6
5	по отношению к	5	5
6	во всяком случае	1	5
7	в этом смысле	1	4
8	с точки зрения	21	4
9	в самом деле	4	3
10	слова и его	4	3
11	в высшей степени	1	3
12	в конце концов	1	3
13	мы уже говорили	1	3
14	с другой стороны	1	3
15	смысле этого слова	3	2
16	подобно тому как	1	2
17	как раз и	1	2
18	в этом случае	14	2
19	и не может	1	2
20	вместе с тем	4	2
21	сама по себе	1	2
22	в отличие от	2	2
23	друг на друга	1	2
24	что все это	1	2
25	его внутренняя речь	1	2
26	того что он	1	2
27	тем что он	1	2
28	и в этом	1	2
29	в такой же	3	2
30	по ту сторону	1	2
31	о том что	4	2
32	и тотчас же	1	2
33	так и в	1	2
34	той или иной	1	2
35	я не хочу	1	2
36	тем не менее	3	2
37	друг с другом	2	2
38	в большинстве случаев	2	2
39	как мы видели	3	2
40	должны были бы	1	1
41	внутренней речи как	3	1
42	не может ни	1	1
43	себя как бы	1	1
44	в которой он	1	1
45	с которыми мы	1	1
46	и в своей	1	1
47	потому что в	1	1
48	прежде всего в	2	1
49	на котором мы	2	1
50	понятно что в	1	1
51	мы должны были	1	1
52	в том и	3	1
53	из одного плана	1	1
54	самого начала в	1	1
55	в том же	1	1
56	может и не	1	1
57	оно менее всего	1	1
58	как бы с	1	1
59	потому что не	1	1
60	находится в непосредственной	1	1
61	до сих пор	3	1
62	для себя и	2	1
63	не может найти	1	1
64	что он не	1	1
65	потому что у	4	1
66	таким образом на	1	1
67	необходимо прежде всего	1	1
68	слова и мысли	1	1
69	мы могли бы	4	1
70	на самом же	1	1
71	в этом отношении	3	1
72	того и другого	2	1
73	никак не мог	1	1
74	заключает в себе	1	1
75	с которыми он	1	1
76	в первых двух	1	1
77	как мы уже	1	1
78	благодаря тому что	2	1
79	во всей своей	1	1
80	несмотря на то	1	1
81	и то что	3	1
82	к тому что	6	1
83	и внутренняя речь	1	1
84	и столь же	2	1
85	с другими людьми	1	1
86	в данном случае	5	1
87	и речь как	1	1
88	но при этом	1	1
89	и ничего не	1	1
90	не только для	1	1
91	для него и	1	1
92	и то же	3	1
93	один из моментов	1	1
94	одно и то	3	1
95	в этом направлении	1	1
96	к той же	1	1
97	друг к другу	1	1
98	но и не	3	1
99	потому что они	1	1
100	его отношения к	1	1
101	и создает в	1	1
102	и во всяком	1	1
103	как бы не	1	1
104	то новое что	1	1
105	может быть не	1	1
106	неразрывной связи с	1	1
107	этого не может	1	1
108	чем иным как	2	1
109	из которых каждый	1	1
110	с внутренней речью	4	1
111	и вместе с	2	1
112	как и в	3	1
113	в свою очередь	2	1
114	самое главное и	1	1
115	не чем иным	2	1
116	дело идет о	1	1
117	но и для	1	1
118	не только не	9	1
119	смысле можно сказать	2	1
120	но все же	1	1
121	самом же деле	1	1
122	можно сказать что	3	1
123	на то что	4	1
124	на всем протяжении	4	1
125	по сравнению со	2	1
126	могли бы сказать	2	1
127	для того чтобы	18	1
128	в том что	13	1
129	но не может	1	1
130	и до конца	1	1
131	всей своей полноте	1	1
132	что и в	1	1
133	прежде всего не	1	1
134	самого слова в	1	1
