N	3gram	Losev_Vlad_1	Formalny
1	не может быть	3	10
2	в связи с	1	10
3	в этом отношении	1	7
4	в самом деле	1	5
5	и в этом	1	5
6	с тем что	1	5
7	то же время	4	5
8	в то же	4	5
9	во всяком случае	2	5
10	и т д	2	5
11	вместе с тем	1	4
12	из всего этого	1	3
13	бы она ни	1	3
14	как раз и	2	3
15	и не может	1	3
16	и в то	2	3
17	с другой стороны	3	3
18	так и в	1	3
19	для того чтобы	2	3
20	в этом смысле	4	2
21	на первый план	2	2
22	как это было	1	2
23	и в дальнейшем	1	2
24	в конце концов	3	2
25	ни в чем	1	2
26	к тому что	1	2
27	в том что	7	2
28	и в конце	1	1
29	мы знаем что	2	1
30	что иное как	1	1
31	но как раз	1	1
32	что же касается	4	1
33	по этому вопросу	1	1
34	более или менее	3	1
35	не говоря уже	1	1
36	и в особенности	1	1
37	в настоящее время	1	1
38	же время и	1	1
39	но даже и	2	1
40	не столько с	1	1
41	это было в	1	1
42	нам кажется что	1	1
43	строго говоря в	1	1
44	с одной стороны	1	1
45	и для всех	1	1
46	говоря уже о	1	1
47	что он не	3	1
48	как мы увидим	2	1
49	но он не	1	1
50	к ней как	1	1
51	в этой области	1	1
52	в том чтобы	2	1
53	но в то	1	1
54	и тот же	2	1
55	смысле этого слова	1	1
56	в одной плоскости	1	1
57	так или иначе	1	1
58	и литературы и	1	1
59	это и есть	1	1
60	то что он	5	1
61	выходя за пределы	1	1
62	бы то ни	1	1
63	до настоящего времени	1	1
64	как к своему	1	1
65	один и тот	2	1
66	выдвинуть на первый	1	1
67	только то что	1	1
68	есть не что	1	1
69	раз и навсегда	1	1
70	и тем самым	1	1
71	в свою очередь	1	1
72	всех не только	1	1
73	и без того	1	1
74	от нее и	1	1
75	в известной степени	1	1
76	не выходя за	1	1
77	по этому поводу	1	1
78	не что иное	1	1
79	этом не было	1	1
80	тем не менее	2	1
81	что и в	2	1
82	в чем не	1	1
