N	2gram	Vygotskiy__6	KulturaY
1	в том	28	30
2	и в	28	24
3	потому что	22	23
4	том что	19	21
5	что в	17	17
6	того чтобы	10	17
7	для того	8	16
8	было бы	9	15
9	точки зрения	13	14
10	в этом	27	14
11	может быть	13	13
12	все же	2	12
13	таким образом	18	12
14	в его	3	12
15	и не	11	12
16	языка в	2	12
17	не в	4	11
18	только в	18	11
19	вовсе не	1	10
20	у нас	2	10
21	в силу	17	10
22	в самом	8	10
23	не только	16	10
24	прежде всего	2	9
25	отношению к	10	9
26	самом деле	2	9
27	язык как	1	9
28	того что	24	9
29	то что	28	9
30	с точки	10	9
31	так как	10	9
32	если бы	7	9
33	о том	1	9
34	то обстоятельство	1	8
35	как раз	6	8
36	а только	2	8
37	то же	7	8
38	по отношению	10	8
39	языка и	5	8
40	тем что	8	8
41	уже не	1	8
42	а не	3	8
43	обстоятельство что	1	8
44	бы в	3	7
45	не может	19	7
46	связи с	3	7
47	вместе с	7	7
48	с помощью	13	7
49	в области	6	7
50	это не	5	7
51	в качестве	4	7
52	в них	3	7
53	с другой	2	7
54	так и	6	7
55	не менее	2	7
56	как бы	11	7
57	все эти	2	6
58	в которой	7	6
59	при этом	3	6
60	все это	2	6
61	что же	1	6
62	мы имеем	4	6
63	но и	10	6
64	зависимости от	5	6
65	тогда когда	6	6
66	что такое	3	6
67	другой стороны	2	6
68	именно в	4	6
69	можно было	7	6
70	однако не	1	6
71	в которых	2	6
72	что он	18	6
73	и с	1	5
74	и его	3	5
75	речи и	5	5
76	еще и	1	5
77	язык в	1	5
78	что это	1	5
79	с ним	2	5
80	а в	2	5
81	а потому	1	5
82	еще не	8	5
83	но не	10	5
84	в той	4	5
85	между тем	1	5
86	например в	4	5
87	к тому	10	5
88	но уже	1	5
89	в зависимости	5	5
90	не потому	1	5
91	рядом с	1	5
92	этом отношении	3	5
93	с тем	5	5
94	и что	6	5
95	в результате	1	5
96	не просто	1	5
97	целый ряд	4	5
98	есть в	3	4
99	из области	2	4
100	на то	4	4
101	того же	7	4
102	что они	2	4
103	и является	2	4
104	в первую	3	4
105	учение о	1	4
106	сих пор	3	4
107	стоит в	1	4
108	в нем	7	4
109	там где	7	4
110	в тех	1	4
111	так что	6	4
112	что и	4	4
113	переход от	4	4
114	в этих	2	4
115	иными словами	1	4
116	до сих	3	4
117	речь в	2	4
118	как в	3	4
119	из этих	3	4
120	это и	3	4
121	в целом	3	4
122	не на	2	4
123	с этим	4	4
124	один из	3	4
125	тем не	1	4
126	что эти	1	4
127	с ними	2	4
128	так же	15	4
129	внимание на	2	4
130	и на	5	4
131	и тогда	1	4
132	с его	3	4
133	должен быть	1	4
134	того как	5	4
135	в частности	4	4
136	по существу	2	4
137	речи в	2	4
138	из них	2	4
139	в пределах	5	4
140	тем самым	8	4
141	в данном	2	4
142	в себе	4	3
143	и здесь	3	3
144	на его	3	3
145	в связи	2	3
146	можно сказать	6	3
147	для этого	2	3
148	не сделал	1	3
149	а это	3	3
150	только тогда	4	3
151	как на	3	3
152	по мере	3	3
153	этого слова	2	3
154	условия в	1	3
155	нуждается в	3	3
156	этом смысле	2	3
157	языке как	1	3
158	даже в	1	3
159	к которому	2	3
160	как это	3	3
161	с большим	1	3
162	в их	3	3
163	ли не	1	3
164	и он	1	3
165	в одном	2	3
166	значение слова	3	3
167	если не	1	3
168	его к	1	3
169	смысле этого	1	3
170	грамматических форм	1	3
171	в известных	1	3
172	не с	2	3
173	они не	4	3
174	в системе	3	3
175	связано с	3	3
176	в сущности	7	3
177	мы увидим	1	3
178	на том	2	3
179	в истории	1	3
180	оно не	4	3
181	том как	2	3
182	очевидно что	3	3
183	а с	1	3
184	свою очередь	1	3
185	ясно что	4	3
186	в первом	4	3
187	и даже	1	3
188	хотя и	3	3
189	под влиянием	1	3
190	той же	4	3
191	и может	1	3
192	только и	1	3
193	с их	1	3
194	в котором	2	3
195	в этой	5	3
196	казалось бы	2	3
197	когда он	2	3
198	тому что	11	3
199	культурного развития	1	3
200	несмотря на	2	3
201	представление о	1	3
202	письменной речи	7	3
203	нам не	1	3
204	была бы	2	3
205	что она	1	3
206	и то	4	3
207	что оно	7	3
208	или иной	1	3
209	состоит в	2	3
210	в своем	7	3
211	в свою	1	3
212	не мог	1	2
213	одним из	2	2
214	что законы	1	2
215	в ряде	1	2
216	но с	2	2
217	в определенных	2	2
218	первую очередь	3	2
219	что можно	1	2
220	и того	4	2
221	что его	1	2
222	в собственном	1	2
223	должны быть	1	2
224	как и	6	2
225	от этого	3	2
226	мы говорим	2	2
227	ни одного	1	2
228	в состоянии	4	2
229	в разных	5	2
230	отсюда следует	1	2
231	в более	1	2
232	значения в	1	2
233	это есть	3	2
234	на этот	4	2
235	как с	2	2
236	и все	5	2
237	когда оно	2	2
238	нужно было	1	2
239	иначе как	5	2
240	когда мы	6	2
241	поскольку оно	1	2
242	к жизни	4	2
243	поэтому что	1	2
244	иное как	1	2
245	этой точки	1	2
246	это по	1	2
247	он не	7	2
248	дело не	1	2
249	на улице	1	2
250	в своей	2	2
251	по себе	3	2
252	слово с	1	2
253	а на	1	2
254	тот же	1	2
255	в это	1	2
256	и становится	1	2
257	факты и	1	2
258	для нас	2	2
259	и под	1	2
260	были бы	2	2
261	иначе говоря	3	2
262	но все	1	2
263	том и	1	2
264	мы наблюдаем	1	2
265	речи не	1	2
266	и именно	1	2
267	одного и	4	2
268	с этой	2	2
269	но вот	1	2
270	между ними	7	2
271	действия и	3	2
272	вопрос о	5	2
273	и более	2	2
274	что их	3	2
275	уже из	2	2
276	но если	4	2
277	на самом	1	2
278	и сами	1	2
279	к своему	1	2
280	на известной	1	2
281	никогда не	8	2
282	что с	3	2
283	этом случае	2	2
284	оно совершается	2	2
285	как они	2	2
286	в современной	1	2
287	в значении	1	2
288	то и	1	2
289	ее в	2	2
290	что если	2	2
291	до того	3	2
292	что я	2	2
293	в то	6	2
294	относится к	4	2
295	конечно не	1	2
296	ни в	1	2
297	и еще	1	2
298	подойти к	1	2
299	не имеет	6	2
300	не столько	1	2
301	это было	1	2
302	что все	5	2
303	в каждом	3	2
304	как например	1	2
305	и тем	5	2
306	то нам	1	2
307	том же	5	2
308	как то	1	2
309	не знаю	1	2
310	только к	3	2
311	могли бы	9	2
312	не могут	5	2
313	в структуре	1	2
314	то только	1	2
315	силу того	5	2
316	даже для	1	2
317	но в	5	2
318	тем более	1	2
319	я не	4	2
320	о чем	1	2
321	все равно	1	2
322	в каком	1	2
323	было известно	1	2
324	и при	1	2
325	языка на	2	2
326	быть в	1	2
327	до конца	3	2
328	никак не	1	2
329	заключается в	7	2
330	роли в	1	2
331	при том	1	2
332	себе и	2	2
333	если б	1	2
334	если мы	2	2
335	именно поэтому	2	2
336	втором случае	2	2
337	и как	6	2
338	во втором	3	2
339	на примере	3	2
340	может иметь	1	2
341	ряд слов	2	1
342	до крайности	2	1
343	и единство	1	1
344	и там	2	1
345	не сказал	1	1
346	может и	1	1
347	оно слишком	1	1
348	главным образом	1	1
349	этот раз	1	1
350	прежде чем	1	1
351	значении слова	1	1
352	широком смысле	1	1
353	что вместе	1	1
354	процесс образования	1	1
355	и иначе	1	1
356	или иных	1	1
357	применения в	1	1
358	продолжить в	1	1
359	не значит	1	1
360	не знает	3	1
361	бы он	1	1
362	еще до	1	1
363	понятий в	12	1
364	с более	2	1
365	известным образом	1	1
366	самого себя	1	1
367	образом не	1	1
368	к прежним	1	1
369	к той	1	1
370	а понятие	1	1
371	одно и	1	1
372	от всякого	1	1
373	а главное	1	1
374	это все	1	1
375	на основе	4	1
376	первом случае	3	1
377	тех же	1	1
378	является необходимым	1	1
379	это на	3	1
380	исходит из	2	1
381	за себя	1	1
382	но он	2	1
383	аналогии с	1	1
384	сейчас мы	3	1
385	же два	1	1
386	только как	1	1
387	выше о	1	1
388	и понимания	1	1
389	и иной	2	1
390	связи между	6	1
391	всем этим	2	1
392	частный случай	5	1
393	только не	3	1
394	собственно и	1	1
395	обратно в	1	1
396	не умеет	4	1
397	для своего	1	1
398	язык или	1	1
399	с достаточной	2	1
400	этого процесса	2	1
401	убеждает нас	2	1
402	что когда	1	1
403	можно считать	1	1
404	показывает что	7	1
405	для дальнейшего	1	1
406	эта проблема	1	1
407	эту точку	2	1
408	в живой	1	1
409	это как	1	1
410	значений в	3	1
411	процесса образования	1	1
412	утверждает что	1	1
413	близкую к	1	1
414	но попробуем	1	1
415	после того	1	1
416	может уже	1	1
417	речь о	1	1
418	к другим	11	1
419	кроме того	1	1
420	но даже	1	1
421	это часто	1	1
422	факта что	1	1
423	но только	2	1
424	мы сказали	1	1
425	с понятием	2	1
426	себя но	1	1
427	бы что	1	1
428	в ответ	1	1
429	показывает в	1	1
430	в эти	1	1
431	отношение между	3	1
432	только о	1	1
433	составляет тему	1	1
434	всех этих	1	1
435	имеет своих	1	1
436	когда ему	1	1
437	смысле что	2	1
438	особенности в	1	1
439	настоящее время	1	1
440	те или	1	1
441	сущности говоря	4	1
442	что у	2	1
443	и возникает	2	1
444	еще делать	1	1
445	в любой	2	1
446	то чтобы	1	1
447	и обобщения	2	1
448	из той	1	1
449	это еще	1	1
450	и теперь	1	1
451	наших глазах	1	1
452	и во	1	1
453	об этом	1	1
454	связанные с	3	1
455	к другой	6	1
456	мы встречаем	1	1
457	мысли с	2	1
458	который по	1	1
459	к началу	1	1
460	в конце	2	1
461	слово не	2	1
462	друг от	1	1
463	как увидим	3	1
464	не содержит	1	1
465	можно только	2	1
466	и без	1	1
467	как следует	1	1
468	обозначить как	1	1
469	самых высоких	1	1
470	закон в	1	1
471	по сравнению	15	1
472	отношение к	7	1
473	в случае	3	1
474	во всех	4	1
475	только то	3	1
476	случае как	1	1
477	всю совокупность	1	1
478	что на	4	1
479	от друга	1	1
480	ничего общего	1	1
481	тенденцию к	1	1
482	что именно	2	1
483	отношении к	3	1
484	и существенное	1	1
485	среди других	1	1
486	из живой	1	1
487	значение в	1	1
488	к основной	1	1
489	более того	2	1
490	речи как	2	1
491	всегда на	1	1
492	сказал бы	1	1
493	чужой речи	1	1
494	самых низких	1	1
495	в нашем	4	1
496	развития когда	1	1
497	эти слова	1	1
498	вместо того	2	1
499	на первых	4	1
500	его в	6	1
501	пределах данной	1	1
502	это всегда	1	1
503	с законами	1	1
504	обстоит дело	1	1
505	мы сразу	1	1
506	он действительно	1	1
507	родной язык	4	1
508	случай этого	1	1
509	в сознании	4	1
510	его и	1	1
511	и самое	1	1
512	и только	3	1
513	живой и	1	1
514	возвращение к	1	1
515	хорошо известны	1	1
516	есть не	1	1
517	является его	1	1
518	ответ это	1	1
519	ничего нового	2	1
520	по законам	1	1
521	от одной	4	1
522	в ее	1	1
523	сами в	1	1
524	она называется	1	1
525	например что	1	1
526	и связи	1	1
527	особенностей в	1	1
528	здесь в	1	1
529	содержания и	1	1
530	совершенно не	1	1
531	для человека	1	1
532	для него	6	1
533	начинают складываться	1	1
534	на этой	5	1
535	работу по	1	1
536	дело с	2	1
537	в начале	1	1
538	выражения в	1	1
539	к решению	2	1
540	неизбежно должен	1	1
541	она есть	1	1
542	и притом	1	1
543	в себя	3	1
544	связанных с	1	1
545	в нашей	3	1
546	сами по	1	1
547	помощью которого	1	1
548	на самых	2	1
549	обращать внимание	1	1
550	но как	3	1
551	как совершается	1	1
552	мы видели	8	1
553	но они	1	1
554	относительно которых	1	1
555	языка так	1	1
556	выражена и	1	1
557	часто бывает	1	1
558	что иное	1	1
559	этой последней	1	1
560	этом и	1	1
561	и других	7	1
562	предмету не	2	1
563	из его	1	1
564	реакция против	1	1
565	когда эти	1	1
566	мысли в	4	1
567	находят себе	1	1
568	мысли и	2	1
569	на все	1	1
570	собственном смысле	1	1
571	в новом	2	1
572	в отличие	1	1
573	в научной	1	1
574	которые в	4	1
575	случае мы	1	1
576	структуры ее	1	1
577	задачи с	1	1
578	в совершенно	2	1
579	в других	2	1
580	взгляд на	1	1
581	отношении и	1	1
582	чем к	1	1
583	по типу	2	1
584	языковой системы	1	1
585	эти условия	1	1
586	они и	1	1
587	мы обязаны	2	1
588	силу этого	1	1
589	вообще не	6	1
590	находится в	1	1
591	как мы	10	1
592	интереса с	1	1
593	в наших	4	1
594	интерес к	2	1
595	все время	3	1
596	есть возможность	1	1
597	отличие от	1	1
598	их как	1	1
599	тем сам	1	1
600	формами но	1	1
601	является то	1	1
602	для каждой	2	1
603	но эти	1	1
604	к его	2	1
605	языка с	1	1
606	общего с	1	1
607	чтобы ответить	1	1
608	языке он	2	1
609	отнюдь не	1	1
610	бы установить	1	1
611	к мысли	1	1
612	совершенно ином	1	1
613	общих и	2	1
614	не прав	1	1
615	мы получаем	1	1
616	содержащихся в	1	1
617	в самых	1	1
618	своего развития	4	1
619	смысле слова	1	1
620	слов и	3	1
621	находятся в	1	1
622	как он	1	1
623	речи так	1	1
624	на фактах	3	1
625	как отдельной	1	1
626	в чем	6	1
627	не то	1	1
628	дело в	1	1
629	как только	2	1
630	и от	2	1
631	говорит о	1	1
632	с которыми	1	1
633	во второй	2	1
634	в двух	1	1
635	бы сказать	2	1
636	но на	2	1
637	мы встречаемся	1	1
638	оказывается что	1	1
639	постановка вопроса	1	1
640	это или	1	1
641	совершается самый	1	1
642	в одной	4	1
643	сказать что	13	1
644	их развития	5	1
645	она способна	1	1
646	каждый день	1	1
647	к сожалению	1	1
648	в научном	1	1
649	своему содержанию	1	1
650	мы называем	2	1
651	только через	1	1
652	от господствующей	1	1
653	противоречии с	1	1
654	моментов в	2	1
655	является как	3	1
656	первый из	1	1
657	том смысле	2	1
658	только что	2	1
659	к более	2	1
660	понятий и	10	1
661	не могло	2	1
662	о таких	1	1
663	языка система	1	1
664	чем можно	1	1
665	конечно только	1	1
666	на периферии	1	1
667	того факта	1	1
668	ту же	3	1
669	по аналогии	1	1
670	без всякого	1	1
671	образования и	1	1
672	оно позволяет	1	1
673	что еще	1	1
674	по своему	2	1
675	структуры языка	1	1
676	является не	2	1
677	поэтому переход	1	1
678	содержат в	1	1
679	на первый	1	1
680	одна из	1	1
681	слова в	1	1
682	рассматривать с	1	1
683	этот закон	2	1
684	точку зрения	2	1
685	как она	1	1
686	видов и	1	1
687	с таким	1	1
688	тех или	1	1
689	различие между	2	1
690	не имеющих	1	1
691	не нужно	1	1
692	области не	1	1
693	же как	6	1
694	от того	10	1
695	они по	1	1
696	сравнению со	1	1
697	могут быть	5	1
698	в настоящее	1	1
699	в сфере	12	1
700	и развитие	4	1
701	лишь тогда	1	1
702	фразу в	1	1
703	с одной	1	1
704	наоборот в	1	1
705	показать что	5	1
706	едва ли	1	1
707	которыми мы	1	1
708	что новая	2	1
709	в ходе	3	1
710	но именно	1	1
711	увидим ниже	2	1
712	не для	1	1
713	данную минуту	1	1
714	не что	1	1
715	мы были	1	1
716	этой специфической	1	1
717	гораздо большей	1	1
718	в процессе	9	1
719	изменяется в	1	1
720	а из	2	1
721	низких ступенях	1	1
722	как к	1	1
723	что за	1	1
724	раз он	2	1
725	в данной	1	1
726	и когда	1	1
727	между отдельными	3	1
728	явления в	1	1
729	на этом	4	1
730	в действительности	1	1
731	далеко не	1	1
732	из того	5	1
733	одной стороны	1	1
734	первых порах	2	1
735	в различных	1	1
736	в своих	3	1
737	в наше	1	1
738	исследования не	1	1
739	в каждой	4	1
740	в известном	1	1
741	научных и	7	1
742	влияние на	1	1
743	сказать относительно	1	1
744	не приходится	1	1
745	в развитии	24	1
746	всякий раз	3	1
747	мы можем	9	1
748	в такой	2	1
749	есть и	1	1
750	на той	1	1
751	но что	4	1
752	в известной	1	1
753	но у	1	1
754	есть нечто	1	1
755	слово из	1	1
756	так называемое	1	1
757	на необходимость	1	1
758	в основном	1	1
759	и у	1	1
760	сейчас же	1	1
761	этот факт	2	1
762	в систему	1	1
763	которые не	1	1
764	с большой	1	1
765	не из	2	1
766	попробуем применить	1	1
767	нас в	2	1
768	который в	1	1
769	он должен	4	1
770	из наиболее	1	1
771	к этому	1	1
772	он пользуется	1	1
773	все более	2	1
774	элементарным и	1	1
775	раз и	2	1
776	и их	1	1
777	от более	3	1
778	мы и	4	1
779	может стать	1	1
780	определенных отношениях	2	1
781	что здесь	1	1
782	есть только	1	1
783	нас на	1	1
784	один раз	5	1
785	проблем в	1	1
786	точно так	1	1
787	теории и	1	1
788	естественное и	1	1
789	конца и	1	1
790	только на	2	1
791	если таким	1	1
792	или даже	1	1
793	которые находят	1	1
794	что ему	1	1
795	перед нами	1	1
796	развития и	10	1
797	слово в	1	1
798	как же	1	1
799	каждой из	2	1
800	видели уже	1	1
801	ответить на	1	1
802	это понятие	1	1
803	тем чтобы	1	1
804	и следовательно	4	1
805	этот вопрос	3	1
806	без всякой	1	1
807	что мы	11	1
808	зависит от	3	1
809	вопрос об	1	1
810	оставляет нас	1	1
811	какие же	2	1
812	можно обозначить	1	1
813	образом в	3	1
814	своих особых	1	1
815	гораздо больше	1	1
816	к одному	2	1
817	связь между	4	1
818	все что	1	1
819	когда они	1	1
820	бы совершенно	2	1
821	вывод который	1	1
822	в прежних	1	1
823	и по	3	1
824	мог бы	3	1
825	друг другу	2	1
826	всего на	1	1
827	чего я	1	1
828	слова с	1	1
829	приближение к	1	1
830	но это	2	1
831	мы приходим	1	1
832	той или	1	1
833	с некоторыми	1	1
