N	3gram	Vygotskiy__6	Vvedenie
1	для того чтобы	8	20
2	в том что	19	12
3	в этом смысле	2	8
4	не может быть	2	8
5	тем не менее	1	8
6	до сих пор	3	6
7	в самом деле	1	6
8	к выводу что	1	6
9	с другой стороны	2	5
10	в широком смысле	1	5
11	что иное как	1	4
12	по отношению к	10	4
13	в этом случае	2	4
14	в этом отношении	3	4
15	можно было бы	5	4
16	на этот вопрос	2	4
17	в данном случае	1	4
18	не только в	1	4
19	и в этом	1	4
20	по сравнению с	14	4
21	не что иное	1	4
22	с одной стороны	1	4
23	и именно в	1	3
24	в собственном смысле	1	3
25	с тем что	2	3
26	именно в этом	2	3
27	вместе с тем	2	3
28	вопрос о том	1	3
29	что представляет собой	1	3
30	заключается в том	5	3
31	можно сказать что	6	3
32	как мы видели	4	3
33	потому что он	4	2
34	если таким образом	1	2
35	состоит в том	2	2
36	вообще не может	1	2
37	и той же	3	2
38	подобно тому как	1	2
39	во второй половине	1	2
40	то же самое	6	2
41	по своему значению	1	2
42	с точки зрения	10	2
43	принять во внимание	2	2
44	по самой своей	4	2
45	представить себе что	2	2
46	точно так же	1	2
47	самой своей природе	4	2
48	в значительной мере	2	2
49	в конце концов	1	2
50	смысле этого слова	1	2
51	и не могут	1	2
52	не могут не	2	2
53	не могут быть	2	2
54	самом деле как	1	2
55	в связи с	2	2
56	но вместе с	1	2
57	есть не что	1	2
58	одной и той	3	2
59	в большей мере	1	2
60	в каждом данном	1	2
61	может быть в	1	2
62	той или иной	1	2
63	и в конце	1	1
64	и того же	4	1
65	и его объектом	1	1
66	а потому что	1	1
67	не может не	1	1
68	иного рода и	1	1
69	виде в самом	1	1
70	не только по	1	1
71	одном и том	2	1
72	мы имеем дело	2	1
73	потому что в	1	1
74	теми или иными	1	1
75	то о чем	1	1
76	показывает что в	1	1
77	на самом деле	1	1
78	в настоящее время	1	1
79	бы сказать что	2	1
80	это в свою	1	1
81	никак не может	1	1
82	том же направлении	2	1
83	в том же	2	1
84	тогда когда оно	1	1
85	он мог бы	2	1
86	в этом пункте	1	1
87	не могли не	1	1
88	в лучшем случае	1	1
89	сам по себе	1	1
90	в отличие от	1	1
91	каждой из этих	2	1
92	потому что и	1	1
93	только в том	1	1
94	только то что	2	1
95	и составляет содержание	1	1
96	и т.д и	1	1
97	в гораздо большей	1	1
98	имеют первостепенное значение	1	1
99	имеем дело с	1	1
100	языка по сравнению	1	1
101	с этой точки	1	1
102	и можно было	1	1
103	не то что	1	1
104	и то что	2	1
105	и могут быть	1	1
106	в зависимости от	5	1
107	и тогда когда	1	1
108	так как она	1	1
109	в том или	1	1
110	тот факт что	1	1
111	так же как	6	1
112	в известной части	1	1
113	в первом случае	3	1
114	как раз в	2	1
115	ответ на вопрос	1	1
116	и том же	2	1
117	один из наиболее	1	1
118	этот вопрос был	1	1
119	что в каждой	1	1
120	и обратно в	1	1
121	было бы в	1	1
122	связей которые существуют	1	1
123	не иначе как	4	1
124	в разной мере	1	1
125	прямо а опосредствованно	1	1
126	собственном смысле слова	1	1
127	когда мы говорим	2	1
128	потому что они	1	1
129	на вопрос что	1	1
130	этой точки зрения	1	1
131	в этом понятии	1	1
132	но не может	1	1
133	различие между ними	1	1
134	другой стороны как	1	1
135	вся эта работа	1	1
136	значение в истории	1	1
137	что остается еще	1	1
138	то обстоятельство что	1	1
139	от того что	6	1
140	таким образом мы	2	1
141	не потому что	1	1
142	же самое что	1	1
143	как оно будет	1	1
144	своему значению для	1	1
145	его отношение к	2	1
146	в свою очередь	1	1
147	связи с этим	1	1
148	что на этот	1	1
149	заключенного в нем	2	1
150	которой как мы	1	1
151	с самого начала	7	1
152	но в этом	1	1
153	в каждой из	1	1
154	именно потому что	2	1
155	так как эта	1	1
156	не просто как	1	1
157	если принять во	2	1
158	только тогда когда	1	1
159	в их развитии	1	1
160	один из важнейших	1	1
161	одного и того	4	1
162	но и обратно	1	1
163	но с другой	1	1
164	в известных пределах	1	1
165	с теми или	1	1
166	после того как	1	1
167	как одна из	1	1
168	не прямо а	1	1
169	к тому что	7	1
170	а для второго	1	1
171	не значит что	1	1
172	по глубине и	1	1
173	вопрос о природе	1	1
174	если бы оно	2	1
175	большая или меньшая	1	1
176	из того что	3	1
177	как мы знаем	1	1
178	наконец в том	1	1
