N	2gram	Losev_Prob_4	Istorich
1	и т	4	27
2	и в	20	26
3	т д	3	24
4	так же	5	18
5	т е	1	18
6	то что	15	16
7	не только	24	15
8	может быть	9	14
9	что в	3	14
10	же как	1	13
11	но и	14	12
12	так и	10	10
13	таким образом	8	10
14	и его	10	10
15	что он	8	10
16	при помощи	10	10
17	все же	2	9
18	его в	2	9
19	что и	3	9
20	так как	5	9
21	и не	28	9
22	то же	7	8
23	а в	4	8
24	мы имеем	6	7
25	в этом	9	7
26	он не	2	7
27	об этом	6	7
28	как и	6	7
29	в этих	5	7
30	во время	1	7
31	как в	5	7
32	что здесь	6	7
33	в качестве	10	7
34	превращается в	1	7
35	и то	2	6
36	конь и	1	6
37	еще не	7	6
38	что они	2	6
39	как он	1	6
40	не всегда	1	6
41	мы можем	3	6
42	могут быть	1	6
43	к нему	3	6
44	мы видим	1	6
45	потому что	15	6
46	а не	7	6
47	не может	5	6
48	вместе с	5	6
49	когда он	1	6
50	это и	4	5
51	то это	3	5
52	но не	5	5
53	и как	3	5
54	но в	8	5
55	уже не	5	5
56	и только	4	5
57	в силу	1	5
58	и по	2	5
59	с собой	3	5
60	но все	3	5
61	в другом	3	5
62	и с	7	5
63	это не	7	5
64	к которым	1	5
65	не в	13	5
66	точно так	3	5
67	ничего не	1	5
68	и у	1	5
69	как мы	3	5
70	и здесь	1	5
71	и что	2	5
72	в его	3	5
73	с ними	2	5
74	в одном	4	5
75	у него	1	5
76	тем что	3	5
77	до сих	1	5
78	и др	1	5
79	из которых	3	5
80	сих пор	1	5
81	мы должны	3	5
82	вопрос о	1	4
83	на себя	1	4
84	не просто	16	4
85	его на	1	4
86	в этот	1	4
87	он в	1	4
88	в своей	4	4
89	но эта	2	4
90	что этот	1	4
91	даже в	1	4
92	указывает на	4	4
93	здесь не	7	4
94	о том	5	4
95	и даже	9	4
96	вовсе не	21	4
97	с другой	7	4
98	такое же	1	4
99	в человеческом	2	4
100	другой стороны	6	4
101	в античности	1	4
102	что иное	2	3
103	из этих	1	3
104	относится к	2	3
105	перед нами	13	3
106	все эти	16	3
107	одном случае	2	3
108	на то	1	3
109	и если	5	3
110	на его	2	3
111	что она	4	3
112	связанные с	1	3
113	при этом	6	3
114	становится его	1	3
115	на земле	2	3
116	с золотыми	1	3
117	том что	12	3
118	и при	1	3
119	по сравнению	1	3
120	и более	3	3
121	как это	3	3
122	что эта	1	3
123	не имеет	4	3
124	во всем	2	3
125	связи с	3	3
126	есть только	2	3
127	и он	2	3
128	данном случае	5	3
129	в образе	1	3
130	иное как	2	3
131	а также	6	3
132	в том	20	3
133	только в	23	3
134	связан с	1	3
135	а именно	2	3
136	не на	1	3
137	о чем	1	3
138	что мы	3	3
139	входить в	1	3
140	к своему	2	3
141	в данном	6	3
142	сравнению с	1	3
143	как бы	4	3
144	с животными	1	3
145	или в	5	3
146	для нас	6	3
147	всякого рода	3	3
148	но это	6	3
149	только что	2	3
150	же в	4	3
151	уже нет	1	3
152	между ними	1	3
153	является и	3	3
154	не что	2	3
155	он всегда	1	3
156	к этой	1	3
157	и другие	1	3
158	живое существо	4	2
159	мы здесь	2	2
160	и есть	4	2
161	связана с	1	2
162	как эта	1	2
163	ему в	2	2
164	то мы	2	2
165	отношение к	1	2
166	тут же	3	2
167	в этой	4	2
168	в истории	3	2
169	с этим	4	2
170	в своем	3	2
171	указывают на	1	2
172	хотя и	5	2
173	говорит что	2	2
174	же герой	1	2
175	своей матери	1	2
176	конечно не	3	2
177	что это	2	2
178	в целом	1	2
179	тут и	4	2
180	в себе	12	2
181	другом случае	2	2
182	имеем в	3	2
183	в нем	5	2
184	не к	2	2
185	содержит в	8	2
186	его от	1	2
187	здесь мы	3	2
188	хотя бы	7	2
189	было бы	14	2
190	известно что	1	2
191	из них	3	2
192	и тем	7	2
193	этого не	2	2
194	с тем	4	2
195	при изучении	1	2
196	человеком и	1	2
197	бы мы	1	2
198	выше мы	1	2
199	тем не	10	2
200	все это	9	2
201	однако в	2	2
202	по себе	11	2
203	что есть	1	2
204	не менее	10	2
205	дело не	3	2
206	или другие	1	2
207	здесь на	2	2
208	к этим	1	2
209	это мы	1	2
210	по своей	1	2
211	в области	3	2
212	у нас	14	2
213	случайно и	1	2
214	не могут	1	2
215	во все	2	2
216	это происходит	1	2
217	не есть	12	2
218	никакого сомнения	1	2
219	поставить вопрос	1	2
220	совершенно ясно	2	2
221	на том	1	2
222	никогда не	1	2
223	том как	2	2
224	и на	3	2
225	если бы	8	2
226	мы читаем	2	2
227	другими словами	3	2
228	и во	4	2
229	того что	1	2
230	происходит в	1	2
231	с той	1	2
232	на которой	1	2
233	действительность но	1	2
234	себя в	2	2
235	так что	6	2
236	уже в	4	2
237	в виде	22	2
238	есть в	7	2
239	не дает	1	2
240	ни в	17	2
241	представлений о	1	2
242	с этими	1	2
243	с переходом	1	2
244	только с	1	2
245	не случайно	1	2
246	не говорит	1	2
247	в других	2	2
248	даже и	13	2
249	из таких	1	2
250	но есть	1	2
251	говорит о	2	2
252	со мной	1	2
253	его как	1	2
254	совершенно одинаково	1	2
255	в частности	2	2
256	и вот	1	2
257	такого рода	7	2
258	в отдельности	1	2
259	д мы	1	2
260	с этой	1	2
261	на ногах	1	2
262	между прочим	3	2
263	в который	1	2
264	же самое	6	2
265	но для	1	2
266	это уже	3	2
267	в связи	3	2
268	вода и	1	2
269	и все	8	2
270	вот этот	1	2
271	в мифе	3	2
272	сказать что	7	2
273	но этот	2	2
274	мы считаем	1	2
275	к другой	2	1
276	без этих	1	1
277	эти функции	1	1
278	говоря о	1	1
279	песни и	1	1
280	дело вовсе	1	1
281	силы и	1	1
282	говорилось выше	1	1
283	даже если	3	1
284	к другому	1	1
285	его же	1	1
286	можно в	1	1
287	что эти	1	1
288	в зависимости	3	1
289	входящих в	1	1
290	его своей	1	1
291	есть не	6	1
292	им самим	1	1
293	также имеет	1	1
294	понятие для	1	1
295	отсюда видно	1	1
296	мы не	7	1
297	при анализе	1	1
298	здесь уже	2	1
299	что между	1	1
300	что если	1	1
301	и тут	1	1
302	уже более	2	1
303	или другим	1	1
304	не была	1	1
305	он как	3	1
306	есть нечто	9	1
307	так чтобы	2	1
308	время как	2	1
309	но она	3	1
310	не вполне	2	1
311	один к	1	1
312	но даже	4	1
313	зависимости от	3	1
314	так называемые	1	1
315	себе что	1	1
316	в ней	7	1
317	и самого	1	1
318	наличие здесь	1	1
319	он был	3	1
320	а еще	3	1
321	на них	1	1
322	как символ	6	1
323	в чем	2	1
324	во всех	4	1
325	другой более	1	1
326	от его	1	1
327	то он	2	1
328	о смерти	1	1
329	мы будем	1	1
330	но как	3	1
331	здесь также	2	1
332	мышления есть	1	1
333	не все	1	1
334	если в	1	1
335	а он	1	1
336	в эти	1	1
337	здесь имеем	1	1
338	но вода	1	1
339	слова на	1	1
340	себе и	3	1
341	тебе и	1	1
342	эти предметы	1	1
343	независимо от	3	1
344	общего с	2	1
345	что именно	2	1
346	как к	1	1
347	однако не	4	1
348	всей этой	1	1
349	достаточно ясно	2	1
350	и наконец	4	1
351	был связан	1	1
352	из огромного	1	1
353	и к	3	1
354	это просто	1	1
355	духа и	1	1
356	имеет в	1	1
357	ясно и	2	1
358	и хотя	1	1
359	и говорит	2	1
360	жизни так	1	1
361	думать что	1	1
362	предметы могут	1	1
363	то и	5	1
364	им в	1	1
365	ничего и	1	1
366	видим и	2	1
367	говорят о	1	1
368	и те	1	1
369	почти всегда	2	1
370	но на	1	1
371	на свой	1	1
372	вообще не	3	1
373	которые находятся	1	1
374	же именно	1	1
375	силой и	1	1
376	в нашей	1	1
377	всех этих	6	1
378	не как	1	1
379	прочим и	1	1
380	том чтобы	2	1
381	мир как	1	1
382	во главе	1	1
383	предмет и	1	1
384	одно и	1	1
385	исходя из	1	1
386	и может	2	1
387	за то	1	1
388	в совершенно	2	1
389	также только	1	1
390	а его	2	1
391	на все	2	1
392	на этой	2	1
393	себя не	1	1
394	бы нам	1	1
395	он есть	1	1
396	и золотой	1	1
397	отличать от	1	1
398	представления об	1	1
399	смерть и	1	1
400	этом мы	2	1
401	но уже	1	1
402	он является	1	1
403	в них	5	1
404	о которых	2	1
405	здесь символ	1	1
406	основная функция	1	1
407	и уже	1	1
408	есть явление	1	1
409	перестает быть	2	1
410	или три	1	1
411	без этой	1	1
412	как таковой	1	1
413	и тогда	2	1
414	если я	1	1
415	только тем	1	1
416	или вообще	1	1
417	точки зрения	14	1
418	которая так	1	1
419	дьявол есть	1	1
420	часто оказываются	1	1
421	представить себе	2	1
422	что дело	1	1
423	в котором	2	1
424	просто в	1	1
425	то для	3	1
426	на свою	1	1
427	было очень	1	1
428	должны были	1	1
429	дается в	1	1
430	пел и	1	1
431	не будем	2	1
432	для которых	1	1
433	не его	1	1
434	именно к	1	1
435	сам он	1	1
436	могилу своей	1	1
437	тому что	1	1
438	и очень	5	1
439	нет никакого	3	1
440	вплоть до	3	1
441	особенно ярко	2	1
442	и другое	3	1
443	в то	4	1
444	на два	1	1
445	как таковых	2	1
446	нами действительно	1	1
447	которого он	1	1
448	нам и	1	1
449	исследования на	1	1
450	замечать что	1	1
451	находятся в	2	1
452	они являются	1	1
453	к ней	2	1
454	можно сказать	5	1
455	ее с	1	1
456	и является	3	1
457	это слово	1	1
458	достаточно указать	1	1
459	до того	2	1
460	и делает	1	1
461	мы и	1	1
462	в основе	1	1
463	или иных	3	1
464	однако это	2	1
465	одним из	1	1
466	у меня	2	1
467	является то	1	1
468	являются уже	2	1
469	когда мы	5	1
470	говорят в	1	1
471	только еще	1	1
472	с полной	1	1
473	к тому	3	1
474	этот переход	1	1
475	а что	1	1
476	для его	2	1
477	что при	1	1
478	ничего общего	5	1
479	отметить то	1	1
480	и это	2	1
481	понятным почему	1	1
482	тогда я	1	1
483	можно и	1	1
484	с ее	2	1
485	нужно однако	1	1
486	меня в	2	1
487	на основе	1	1
488	только при	6	1
489	ногами и	1	1
490	чтобы быть	1	1
491	то время	2	1
492	в пределах	2	1
493	в глаза	1	1
494	как царство	1	1
495	вещи и	1	1
496	ясно что	7	1
497	особенно в	1	1
498	дерева и	2	1
499	здесь нет	3	1
500	и каждый	2	1
501	об этой	1	1
502	не всякий	3	1
503	веры в	1	1
504	это только	1	1
505	жизнь и	4	1
506	между собой	2	1
507	в эпоху	1	1
508	для этого	2	1
509	и строить	1	1
510	с ним	4	1
511	но здесь	1	1
512	все его	1	1
513	в виду	6	1
514	а к	1	1
515	вода не	1	1
516	ясным представляется	1	1
517	внимание на	1	1
518	и весь	3	1
519	одного из	1	1
520	мог бы	1	1
521	основе своей	1	1
522	и связь	1	1
523	этих двух	1	1
524	нас в	1	1
525	которые мы	1	1
526	функций в	2	1
527	должны изучить	1	1
528	мы ни	2	1
529	ним и	1	1
530	глава v	1	1
531	бы в	1	1
532	тотчас же	2	1
533	же процесс	1	1
534	тем более	4	1
535	сказать и	1	1
536	и об	1	1
537	он пел	1	1
538	а она	1	1
539	в земле	1	1
540	по содержанию	2	1
541	предмета и	1	1
542	быть и	1	1
543	но так	2	1
544	человека в	3	1
545	тот же	2	1
546	одной из	4	1
547	что даже	1	1
548	мастер и	1	1
549	очень много	2	1
550	и так	1	1
551	собой но	1	1
552	по мнению	1	1
553	и раньше	1	1
554	а только	6	1
555	чаще всего	1	1
556	к какому	1	1
557	есть чисто	1	1
558	эти черты	1	1
559	только на	2	1
560	в начале	3	1
561	более высокую	2	1
562	большинстве случаев	1	1
563	когда оно	1	1
564	вообще как	1	1
565	выражена в	1	1
566	религии но	1	1
567	руки и	1	1
568	он весь	1	1
569	и один	1	1
570	здесь перед	5	1
571	друг друга	2	1
572	и вдруг	2	1
573	жизни на	1	1
574	заметить что	1	1
575	как раз	4	1
576	мощный властелин	1	1
577	не хотел	2	1
578	и вместе	1	1
579	менее он	1	1
580	своей дочери	1	1
581	в очень	1	1
582	этом рассказе	1	1
583	которые как	3	1
584	образом к	1	1
585	к совершенно	1	1
586	без всякой	2	1
587	с ног	1	1
588	говорится но	1	1
589	цветы в	1	1
590	не обязательно	2	1
591	нельзя сказать	1	1
592	именно в	7	1
593	по своим	1	1
594	под него	2	1
595	что тот	1	1
596	как же	2	1
597	мы еще	1	1
598	если мы	5	1
599	что не	4	1
600	разумеется мы	1	1
601	прежде всего	11	1
602	только по	1	1
603	не было	3	1
604	мы скажем	1	1
605	не верит	1	1
606	человеческой жизни	5	1
607	именно так	1	1
608	понятие о	2	1
609	для человека	1	1
610	под влиянием	1	1
611	близка к	1	1
612	он и	1	1
613	уже давно	4	1
614	был богом	1	1
615	и она	1	1
616	или по	2	1
617	редких случаях	2	1
618	конечно есть	1	1
619	если иметь	1	1
620	с разными	1	1
621	высокую ступень	2	1
622	после его	1	1
623	к жизни	1	1
624	отражает действительность	1	1
625	содержанию и	1	1
626	разнообразных функций	1	1
627	на эту	1	1
628	и помогают	1	1
629	что же	1	1
630	а потом	1	1
631	точность и	1	1
632	как будто	11	1
633	стихий это	1	1
634	в это	2	1
635	представляется как	1	1
636	как предмет	2	1
637	видно что	1	1
638	от нас	2	1
639	однако мы	2	1
640	это ясно	2	1
641	совершенно то	1	1
642	здесь в	5	1
643	случае он	1	1
644	на одной	1	1
645	являются не	1	1
646	для выражения	1	1
647	в самые	1	1
648	не говорится	1	1
649	он по	1	1
650	в результате	8	1
651	характерно и	1	1
652	жизни и	5	1
653	на иконах	1	1
654	с действительностью	1	1
655	еще более	2	1
656	и ни	5	1
657	не будучи	1	1
658	и смысл	1	1
659	ни к	2	1
660	будто бы	2	1
661	и три	1	1
662	исключительно в	1	1
663	и медный	1	1
664	бы на	1	1
665	но если	6	1
666	рисуют нам	1	1
667	это все	2	1
668	лесу он	1	1
