N	3gram	Vygotskiy__2	Myslijsy
1	в том что	17	16
2	и то же	1	5
3	сам по себе	4	5
4	заключает в себе	2	5
5	по крайней мере	1	5
6	одно и то	1	5
7	не в том	2	5
8	то же время	2	5
9	от того что	1	5
10	в то же	2	5
11	вместе с тем	1	4
12	с другой стороны	2	4
13	но и в	1	4
14	по себе а	1	4
15	в то время	3	4
16	то же что	2	4
17	то есть не	1	4
18	потому что он	1	3
19	более или менее	1	3
20	до сих пор	5	3
21	что он не	2	3
22	что в то	1	3
23	с одной стороны	1	3
24	в том как	1	3
25	в произведении искусства	1	3
26	в свою очередь	2	3
27	само по себе	3	3
28	и т д	2	3
29	только в том	4	3
30	в том смысле	1	3
31	тем не менее	4	3
32	для того чтобы	13	3
33	не может быть	8	3
34	что и в	3	3
35	и может быть	1	2
36	а между тем	1	2
37	только потому что	2	2
38	и что только	1	2
39	подобно тому как	2	2
40	том что он	3	2
41	в таком случае	1	2
42	в сознании и	2	2
43	в этом отношении	5	2
44	и т п	8	2
45	художественное произведение есть	1	2
46	в том чтобы	3	2
47	в первом случае	1	2
48	не есть еще	1	2
49	не могут быть	1	2
50	и той же	4	2
51	и в том	2	2
52	то что мы	1	2
53	как и в	2	2
54	и в самом	4	2
55	не только не	1	2
56	можно сказать что	1	2
57	с тем и	1	2
58	то или другое	1	2
59	самих по себе	1	2
60	к тому что	2	2
61	одной и той	4	2
62	то все же	1	1
63	том что она	3	1
64	точки зрения и	1	1
65	в том виде	3	1
66	и в поэзии	1	1
67	чувства и в	1	1
68	том смысле что	1	1
69	которые не могут	1	1
70	в свое время	1	1
71	в чем же	1	1
72	потому что в	1	1
73	а потому и	1	1
74	в глаза что	1	1
75	на самом деле	5	1
76	в самом деле	11	1
77	что для него	1	1
78	те же самые	2	1
79	то же самое	6	1
80	тогда когда он	1	1
81	в силу того	1	1
82	и там где	1	1
83	и как он	1	1
84	что оно не	1	1
85	но опыт показывает	1	1
86	на это не	1	1
87	и в других	1	1
88	сами по себе	3	1
89	по себе и	1	1
90	лишь тогда когда	1	1
91	то что при	1	1
92	что все эти	1	1
93	и та же	1	1
94	того и другого	2	1
95	которого в сущности	1	1
96	каждом шагу в	1	1
97	одного образа в	1	1
98	за то что	1	1
99	на каждом шагу	1	1
100	несмотря на свою	1	1
101	к поэзии и	1	1
102	только при помощи	1	1
103	слова в этом	1	1
104	опыт показывает что	1	1
105	до тех пор	1	1
106	в противном случае	1	1
107	мы знаем только	1	1
108	и тем что	2	1
109	получает власть над	1	1
110	в том случае	4	1
111	и то что	2	1
112	же что и	1	1
113	потому что с	1	1
114	ясно что и	1	1
115	то время как	2	1
116	по себе не	1	1
117	в данном случае	4	1
118	может быть не	1	1
119	не только из	1	1
120	в первый раз	2	1
121	что для нас	1	1
122	и тот же	1	1
123	если бы в	1	1
124	он относится к	1	1
125	не зависит от	1	1
126	если мы не	1	1
127	мы можем предположить	1	1
128	между тем в	1	1
129	а не как	1	1
130	и что в	2	1
131	одна и та	1	1
132	того что при	1	1
133	только в очень	1	1
134	формы в какой	1	1
135	тем что в	1	1
136	бросается в глаза	1	1
137	один и тот	1	1
138	иначе как в	1	1
139	форма и содержание	1	1
140	художественного произведения и	1	1
141	и в таком	1	1
142	и таким образом	2	1
143	самое понятие о	1	1
144	только то что	1	1
145	то увидим что	1	1
146	это было бы	2	1
147	силу того что	1	1
148	таким образом в	2	1
149	с таким образом	8	1
150	не само по	1	1
151	в самом художнике	1	1
152	и далее и	1	1
153	что не только	1	1
154	заключается в том	10	1
155	и тем самым	1	1
156	о том что	4	1
157	ничего общего с	1	1
158	это значит что	2	1
159	и не иметь	1	1
160	в художественном произведении	5	1
161	возможны только в	2	1
162	входящее в сознание	1	1
163	на то что	6	1
164	может и не	1	1
165	друг от друга	1	1
166	с другом и	1	1
167	после того как	1	1
168	таким образом и	3	1
169	по этому поводу	1	1
170	может быть объяснено	1	1
171	друг с другом	1	1
172	именно потому что	1	1
173	от присоединения к	1	1
174	произведении искусства и	1	1
175	формы и содержания	1	1
176	то что называют	2	1
