N	3gram	Bakhtin_Fr_7	Myslijsy
1	по отношению к	2	13
2	в том что	3	13
3	и в этом	1	6
4	но и в	1	4
5	в свою очередь	3	4
6	в этом смысле	1	4
7	с точки зрения	3	3
8	с тем что	1	3
9	и в том	1	3
10	то же время	9	3
11	с самого начала	1	3
12	так и в	3	3
13	не только в	1	3
14	в то же	9	3
15	мы увидим что	1	3
16	и может быть	1	2
17	что иное как	1	2
18	дело в том	2	2
19	потому что сам	1	2
20	в том и	1	2
21	так что в	1	2
22	теории и практики	1	2
23	на этот вопрос	1	2
24	но и для	1	2
25	в применении к	1	2
26	не только для	1	2
27	все то что	3	2
28	не что иное	1	2
29	друг от друга	1	2
30	как и в	2	2
31	никто не может	2	1
32	а следовательно и	2	1
33	несколько слов об	1	1
34	имеет дело с	1	1
35	связь ее с	1	1
36	и для самого	1	1
37	на самом деле	1	1
38	и в более	1	1
39	в разных местах	1	1
40	сам по себе	1	1
41	по себе и	1	1
42	не есть нечто	1	1
43	в этом отношении	2	1
44	то что в	2	1
45	что в нем	1	1
46	можно было бы	2	1
47	мысли и слова	1	1
48	не в состоянии	1	1
49	не без основания	1	1
50	мы принуждены будем	1	1
51	было бы сказать	1	1
52	он есть не	1	1
53	более или менее	2	1
54	растение и животное	1	1
55	и во всей	1	1
56	вовлекает в свой	1	1
57	мы не в	1	1
58	в связи с	1	1
59	и в отношении	1	1
60	и в этой	2	1
61	в этих словах	1	1
62	притом не в	1	1
63	во всяком случае	1	1
64	в себе все	2	1
65	бы думать что	1	1
66	во всем своем	1	1
67	тем что в	1	1
68	таким образом мы	1	1
69	ни для кого	1	1
70	после того как	4	1
71	и тем самым	1	1
72	но в одном	1	1
73	о том что	1	1
74	в одном из	1	1
75	и все это	1	1
76	как и во	1	1
77	воздуха и воды	1	1
78	как мы видим	3	1
79	в первом случае	1	1
80	таким образом в	1	1
81	друг за другом	1	1
82	то есть только	1	1
83	но в них	1	1
84	в более или	2	1
85	как мы видели	4	1
