N	2gram	Vygotskiy__6	Otkroven
1	у него	2	22
2	и в	28	19
3	но и	10	13
4	и не	11	13
5	в этом	27	12
6	человека в	1	11
7	не в	4	11
8	не только	16	11
9	может быть	13	11
10	а не	3	11
11	вопрос о	5	10
12	в нем	7	10
13	и все	5	10
14	прежде всего	2	9
15	никогда не	8	9
16	потому что	22	9
17	и он	1	8
18	в его	3	7
19	он не	7	7
20	до конца	3	7
21	но он	2	7
22	от него	2	7
23	как и	6	6
24	все это	2	6
25	отношение к	7	5
26	в том	28	5
27	в самом	8	5
28	в этой	5	5
29	для него	6	5
30	а в	2	5
31	то что	28	5
32	человеку и	1	5
33	он сам	2	4
34	с его	3	4
35	все эти	2	4
36	его мысли	3	4
37	не может	19	4
38	того чтобы	10	4
39	и его	3	4
40	что в	17	4
41	только и	1	4
42	различие между	2	3
43	о том	1	3
44	еще не	8	3
45	к нему	1	3
46	было бы	9	3
47	того что	24	3
48	когда он	2	3
49	что он	18	3
50	и ее	1	3
51	в себе	4	3
52	о природе	2	3
53	не могут	5	3
54	для того	8	3
55	это было	1	3
56	это не	5	3
57	мысли и	2	3
58	могут быть	5	3
59	как бы	11	3
60	с ним	2	3
61	и от	2	3
62	в этих	2	3
63	в своих	3	3
64	все что	1	3
65	и с	1	2
66	и то	4	2
67	в ее	1	2
68	что у	2	2
69	так и	6	2
70	и о	1	2
71	движение в	3	2
72	по себе	3	2
73	вместо того	2	2
74	и на	5	2
75	что и	4	2
76	что они	2	2
77	в истории	1	2
78	как к	1	2
79	в своем	7	2
80	все же	2	2
81	и к	6	2
82	в этот	1	2
83	должен был	3	2
84	человека все	1	2
85	в которой	7	2
86	он в	1	2
87	учение о	1	2
88	так что	6	2
89	так как	10	2
90	тем что	8	2
91	в других	2	2
92	в другом	2	2
93	и из	1	2
94	его в	6	2
95	одного только	1	2
96	сказать что	13	2
97	с тем	5	2
98	и очень	1	2
99	чем в	2	2
100	для человека	1	2
101	подойти к	1	2
102	том что	19	2
103	что есть	1	2
104	ко всем	4	2
105	на периферии	1	2
106	к этому	1	2
107	что же	1	2
108	и там	2	2
109	не могли	5	2
110	не имеет	6	2
111	и бесконечно	1	2
112	в своей	2	2
113	что все	5	2
114	отношений это	1	2
115	хотя и	3	2
116	ее в	2	2
117	но в	5	2
118	смысле слова	1	1
119	и это	1	1
120	стоящего над	2	1
121	и самое	1	1
122	отношения к	3	1
123	например в	4	1
124	и через	1	1
125	сам по	1	1
126	на самом	1	1
127	тем же	1	1
128	между двумя	2	1
129	чего не	3	1
130	к другому	4	1
131	это для	1	1
132	и до	1	1
133	свое учение	1	1
134	в силе	2	1
135	видеть в	1	1
136	и когда	1	1
137	этот период	2	1
138	можно было	7	1
139	не овладел	1	1
140	не с	2	1
141	есть не	1	1
142	и сразу	1	1
143	мы не	6	1
144	том как	2	1
145	ту же	3	1
146	по сравнению	15	1
147	в первый	1	1
148	если бы	7	1
149	в сущности	7	1
150	находится в	1	1
