N	3gram	Bakhtin_Fr_5	Vladivir
1	в том что	6	9
2	в связи с	5	8
3	в то время	2	6
4	тем не менее	1	6
5	в это время	1	4
6	дело в том	2	3
7	с точки зрения	2	3
8	в отличие от	2	3
9	в то же	9	3
10	то же время	9	3
11	о том что	1	3
12	хотя и не	1	2
13	это нисколько не	1	2
14	и до конца	1	2
15	как мы сказали	1	2
16	можно было бы	2	2
17	в данном случае	2	2
18	начала и до	1	2
19	в свою очередь	1	2
20	не имеет никакого	1	2
21	года то есть	1	2
22	в течение всей	1	2
23	с начала и	1	2
24	после того как	1	2
25	но дело в	1	2
26	как мы видели	4	2
27	но кроме того	1	1
28	что иное как	1	1
29	да и в	1	1
30	этом отношении он	1	1
31	мы его не	1	1
32	он все же	1	1
33	не было ни	1	1
34	потому что в	1	1
35	на котором он	1	1
36	на том же	1	1
37	и в частности	1	1
38	течение всей своей	1	1
39	мы уже сказали	1	1
40	связи с вопросом	1	1
41	также и в	2	1
42	в том числе	4	1
43	времена и сроки	1	1
44	он не только	2	1
45	один отрывок из	1	1
46	он не может	1	1
47	как раз и	1	1
48	с представлением о	2	1
49	до сих пор	3	1
50	и в то	1	1
51	не мог он	1	1
52	прежде всего его	1	1
53	в этом отношении	5	1
54	то что в	1	1
55	никак не мог	1	1
56	в частности к	1	1
57	и не в	2	1
58	вместе с тем	1	1
59	может быть и	1	1
60	до известной степени	4	1
61	разве вы не	1	1
62	в самом начале	1	1
63	по существу это	1	1
64	но в то	5	1
65	и никому не	1	1
66	в году в	1	1
67	а также и	4	1
68	но в общем	2	1
69	в несколько более	1	1
70	но вместе с	1	1
71	это конечно не	1	1
72	вы не знаете	1	1
73	это время уже	1	1
74	о чем у	1	1
75	не может быть	2	1
76	он оказывается в	1	1
77	с вопросом о	1	1
78	здесь перед нами	2	1
79	далеко не все	1	1
80	ничего общего с	1	1
81	сих пор не	1	1
82	мы находим у	1	1
83	но сам он	1	1
84	что в этой	1	1
85	это подтверждается и	1	1
86	всей своей жизни	1	1
87	здесь как и	2	1
88	имеет никакого отношения	1	1
89	связи с этим	3	1
90	своей жизни и	1	1
91	и прежде всего	3	1
92	в самом деле	1	1
93	в течение всего	1	1
94	можно сказать что	2	1
95	нужно сказать что	2	1
96	только тогда когда	1	1
97	как мы уже	1	1
98	в этом виде	1	1
99	по этому поводу	1	1
100	но это не	1	1
101	конечно не в	1	1
102	не что иное	1	1
103	чем у нас	1	1
104	для того чтобы	6	1
105	в себе в	1	1
106	а именно в	1	1
107	к тому же	2	1
108	в отрыве от	2	1
109	он никак не	1	1
