N	2gram	Vygotskiy__1	Myslijsy
1	потому что	10	46
2	то есть	26	34
3	в слове	3	32
4	в том	30	32
5	и в	31	30
6	может быть	22	28
7	то же	5	23
8	чувственный образ	2	23
9	не только	13	21
10	только в	14	21
11	для нас	5	20
12	но и	2	19
13	внутренней формы	3	19
14	того что	10	18
15	том что	16	18
16	то что	32	18
17	не есть	3	17
18	что в	23	17
19	в себе	4	16
20	по себе	9	16
21	внутренняя форма	6	15
22	и не	16	15
23	не в	11	15
24	в сознании	2	15
25	а не	13	15
26	таким образом	20	14
27	что и	13	13
28	так как	18	13
29	если бы	6	12
30	вместе с	8	12
31	а в	6	12
32	точно так	3	12
33	так и	3	11
34	что оно	3	11
35	этого слова	4	11
36	как в	9	10
37	в этом	12	10
38	как и	16	10
39	в то	5	10
40	и что	8	10
41	мы не	12	9
42	только тогда	7	9
43	из этих	6	9
44	в нем	2	9
45	было бы	6	9
46	тогда когда	5	9
47	между тем	4	9
48	для него	1	9
49	и то	2	8
50	в ней	1	8
51	в самом	11	8
52	от того	3	8
53	что мы	8	8
54	только что	2	8
55	есть не	2	7
56	с одной	5	7
57	но не	3	7
58	внешняя форма	2	7
59	с тем	3	7
60	и без	2	7
61	тем самым	2	7
62	как мы	2	7
63	так что	5	7
64	слова в	3	7
65	вовсе не	6	7
66	с другой	5	7
67	смысле этого	2	7
68	к тому	4	7
69	например в	3	6
70	то это	1	6
71	с этим	3	6
72	между собою	1	6
73	художественное произведение	10	6
74	с ним	2	6
75	и теперь	2	6
76	указывает на	4	6
77	те же	4	6
78	там же	2	6
79	что он	7	6
80	уже не	2	6
81	то и	2	6
82	из них	2	6
83	а потому	3	6
84	зависит от	1	6
85	не может	17	6
86	образ и	2	6
87	что только	2	6
88	но это	3	6
89	человека и	2	5
90	художественного произведения	17	5
91	на деле	3	5
92	и т	26	5
93	еще не	1	5
94	независимо от	2	5
95	в своем	3	5
96	и как	2	5
97	есть для	2	5
98	думать что	1	5
99	не следует	1	5
100	к одному	1	5
101	заключает в	1	5
102	одно и	1	5
103	и тем	2	5
104	в них	2	5
105	что содержание	2	5
106	что я	4	5
107	значение слова	1	5
108	как на	3	5
109	внутреннюю форму	3	5
110	в каком	2	5
111	не могут	3	5
112	сравнительно с	1	5
113	не менее	2	5
114	мысль о	1	5
115	по тому	3	5
116	уже в	3	5
117	одно из	2	5
118	очевидно что	6	5
119	есть только	2	5
120	тому как	7	5
121	должно быть	1	5
122	слова и	1	5
123	сказать что	7	5
124	только как	1	5
125	в действительности	1	5
126	говоря о	1	4
127	мысли а	2	4
128	тем же	3	4
129	столь же	4	4
130	относится к	1	4
131	что именно	1	4
132	не было	3	4
133	что это	6	4
134	при понимании	1	4
135	он не	3	4
136	не к	1	4
137	но вместе	1	4
138	одной и	4	4
139	и по	3	4
140	и наоборот	1	4
141	мы видели	2	4
142	мысли что	1	4
143	и при	1	4
144	себе не	3	4
145	в котором	4	4
146	себе а	3	4
147	для меня	1	4
148	есть нечто	2	4
149	того как	1	4
150	это слово	1	4
151	и его	7	4
152	по поводу	2	4
153	для того	6	4
154	оно не	1	4
155	на это	2	4
156	и это	3	4
157	об отношении	1	4
158	то время	5	4
159	ли она	1	4
160	в его	6	4
161	один из	4	4
162	что даже	2	4
163	образа в	1	4
164	все равно	1	4
165	далеко не	2	4
166	и между	1	4
167	себя и	2	4
168	что для	2	4
169	быть только	1	4
170	и потому	2	4
171	для понимания	1	4
172	форма в	1	4
173	все это	8	4
174	и от	2	4
175	мы должны	1	4
176	произведении искусства	3	4
177	другой стороны	5	4
178	была бы	1	4
179	все что	3	4
180	и есть	5	3
181	в первом	1	3
182	оно есть	2	3
183	с но	1	3
184	бы ни	2	3
185	известное содержание	1	3
186	и на	1	3
187	в чем	2	3
188	а только	2	3
189	не то	2	3
190	ответ на	1	3
191	более или	2	3
192	не можем	3	3
193	весь круг	1	3
194	в целом	5	3
195	что она	6	3
196	при этом	19	3
197	т д	8	3
198	в силу	3	3
199	в каждом	3	3
200	не будет	3	3
201	что все	3	3
202	и может	2	3
203	разница между	3	3
204	его в	2	3
205	художественном произведении	3	3
