N	2gram	Bakhtin_Fr_8	Dialekti
1	и не	9	30
2	может быть	3	20
3	не только	8	19
4	и в	56	19
5	а не	2	16
6	в себе	4	15
7	что она	2	14
8	потому что	6	14
9	то что	3	14
10	в том	13	14
11	так как	4	14
12	и даже	8	14
13	как бы	11	14
14	вовсе не	6	13
15	то же	11	12
16	точки зрения	6	12
17	не просто	3	12
18	но и	9	12
19	и все	6	12
20	и как	2	10
21	что это	4	10
22	в нем	8	10
23	ни в	2	10
24	как и	5	10
25	том что	8	10
26	сказать что	3	10
27	так и	13	10
28	это не	2	10
29	никогда не	5	9
30	времени и	4	9
31	не может	2	9
32	мы уже	10	8
33	в этом	14	8
34	в своей	2	8
35	с точки	2	8
36	не в	3	8
37	прежде всего	6	8
38	и то	2	7
39	время как	1	7
40	так что	3	7
41	и к	4	7
42	и притом	1	7
43	как будто	1	7
44	но это	2	7
45	что в	5	7
46	чтобы не	1	6
47	но не	5	6
48	что они	2	6
49	тогда когда	1	6
50	в то	12	6
51	и вообще	1	6
52	и та	1	6
53	что он	2	6
54	конечно не	4	6
55	не потому	2	6
56	того что	1	6
57	есть и	5	6
58	жизни и	1	6
59	от личности	1	5
60	и потому	4	5
61	и это	1	5
62	иной раз	1	5
63	же время	10	5
64	и его	12	5
65	на свете	1	5
66	и с	8	5
67	в виду	1	5
68	о том	4	5
69	и что	1	5
70	можно сказать	2	5
71	что и	3	5
72	тела и	1	5
73	с другой	2	5
74	а именно	1	5
75	по своему	8	5
76	как раз	2	5
77	в самом	9	5
78	только в	9	5
79	еще не	10	4
80	самом деле	2	4
81	за пределы	4	4
82	в одной	1	4
83	независимо от	1	4
84	в своем	3	4
85	все же	2	4
86	нет никакой	1	4
87	только то	1	4
88	та же	1	4
89	как он	1	4
90	при этом	4	4
91	он не	5	4
92	и вот	1	4
93	таким образом	17	4
94	заключается в	1	4
95	не больше	1	4
96	в одном	2	4
97	но он	3	4
98	все это	8	4
99	с ним	2	4
100	по своей	4	4
101	связи с	6	4
102	в каком	2	4
103	не могут	1	4
104	это конечно	1	4
105	что оно	1	4
106	той или	2	4
107	в ее	6	4
108	в другом	3	4
109	к нему	2	4
110	и только	1	4
111	как нечто	1	4
112	во времени	1	4
113	вопрос об	2	4
114	уже в	2	4
115	ни с	5	4
116	одно из	1	4
117	то время	2	4
118	в связи	3	4
119	могут быть	1	4
120	быть и	1	4
121	а в	2	4
122	другой стороны	2	4
123	как мы	7	3
124	вопрос о	1	3
125	в чем	1	3
126	себе и	2	3
127	в этой	6	3
128	кроме того	3	3
129	это за	1	3
130	одно время	1	3
131	всех этих	3	3
132	в глубину	1	3
133	же не	1	3
134	и почти	3	3
135	его в	2	3
136	это было	1	3
137	было бы	2	3
138	в один	1	3
139	между собою	2	3
140	и тогда	1	3
141	в этих	11	3
142	и более	4	3
143	вещей и	11	3
144	времени а	1	3
145	даже в	4	3
146	хочет быть	1	3
147	вещи и	4	3
148	это только	1	3
149	все его	3	3
150	уже не	3	3
151	грань между	2	3
152	тело и	1	3
153	даны в	1	3
154	же мы	1	3
155	с нею	1	3
156	из них	2	3
157	мы находим	3	3
158	но потому	1	3
159	и из	1	3
160	о котором	1	3
161	и их	8	3
162	не было	5	3
163	нет ни	2	3
164	в данном	2	3
165	в той	6	3
166	и от	1	3
167	время не	1	3
168	его с	1	3
169	это как	1	3
170	и слова	1	3
171	или другой	1	3
172	только как	1	3
173	то оно	1	3
174	они не	5	3
175	как известно	1	2
176	также и	2	2
177	человека и	2	2
178	на самом	2	2
179	этого последнего	1	2
180	тем же	1	2
181	он всегда	1	2
182	что эти	2	2
183	например в	4	2
184	из всего	1	2
185	не во	1	2
186	так чтобы	1	2
187	бы ни	1	2
188	то это	1	2
189	в ней	4	2
190	по линии	1	2
191	во всех	8	2
192	различия между	1	2
193	которые не	1	2
194	как в	1	2
195	перед нами	3	2
196	что по	1	2
197	более или	2	2
198	но в	6	2
199	в которой	4	2
200	бы и	2	2
201	все эти	15	2
202	сливаются в	3	2
203	но ведь	1	2
204	на его	6	2
205	в определенном	1	2
206	в узком	2	2
207	не как	2	2
208	их из	1	2
209	в мире	2	2
210	на все	1	2
211	только одно	1	2
212	само время	1	2
213	с тем	2	2
214	несмотря на	2	2
215	смысл и	1	2
216	или менее	2	2
217	во время	5	2
218	и при	2	2
219	в их	3	2
220	их в	4	2
221	тому что	1	2
222	не раз	1	2
223	в вечном	1	2
224	самого начала	1	2
225	дело не	2	2
226	того как	2	2
227	в науке	1	2
228	в сущности	8	2
229	не по	1	2
230	он мог	1	2
231	может только	1	2
232	только не	2	2
233	только и	1	2
234	это уже	1	2
235	что на	2	2
236	в области	5	2
237	во все	3	2
238	к тому	1	2
239	с ее	5	2
240	данном случае	2	2
241	нами выше	1	2
242	с самого	1	2
243	культуры и	2	2
244	и совершенно	2	2
245	том как	1	2
246	мы в	1	2
247	со всем	1	2
248	но мы	1	2
249	времени в	3	2
250	все в	1	2
251	тем или	1	2
252	между тем	3	2
253	его личности	1	2
254	нем и	2	2
255	этих последних	1	2
256	и она	1	2
257	мы видим	6	2
258	на очень	1	2
259	на мир	2	2
260	с одной	4	2
261	себя в	1	2
262	и они	1	2
263	каждой вещи	1	2
264	и показать	1	2
265	их обычного	1	2
266	тем что	1	2
267	в очень	1	2
268	момент в	2	2
269	до сих	8	2
270	именно в	1	2
271	и прежде	1	2
272	так вот	1	2
273	в некоторых	3	2
274	был в	2	2
275	не на	3	2
276	жизнь в	1	2
277	ни о	2	2
278	уже о	1	2
279	в частности	7	2
280	вместе с	2	2
281	так же	2	2
282	я уже	1	2
283	в изображении	4	2
284	и эстетика	1	2
285	быть только	1	2
286	в тех	1	2
287	сих пор	8	2
288	же самое	1	2
289	которые были	2	2
290	форм и	4	2
291	и часто	1	2
292	в результате	5	2
293	или иным	1	2
294	же в	1	2
295	есть уже	1	2
296	в системе	1	2
297	может и	1	2
298	не быть	1	2
299	в виде	2	2
300	ее в	1	2
301	в своих	4	2
302	смысле слова	1	1
303	речь идет	1	1
304	говоря о	1	1
305	слова которые	1	1
306	он также	1	1
307	того же	1	1
308	всего это	1	1
309	идет о	1	1
310	перед лицом	1	1
311	очень много	2	1
312	вещей в	1	1
313	можем судить	1	1
314	они вовсе	1	1
315	по преимуществу	2	1
316	и до	10	1
317	от всяких	1	1
318	в какой-то	1	1
319	все те	2	1
320	века в	1	1
321	их и	2	1
322	всего того	1	1
323	и значение	1	1
324	сравнению с	1	1
325	для своего	2	1
326	этого является	1	1
327	и новые	1	1
328	ему в	1	1
329	один пример	1	1
330	и ни	1	1
331	и явлений	2	1
332	и он	1	1
333	из ее	1	1
334	и видеть	1	1
335	литературы и	1	1
336	он был	12	1
337	на них	3	1
338	содержатся в	1	1
339	бы то	2	1
340	сказать и	1	1
341	оно уже	1	1
342	он употребляет	1	1
343	другой пример	1	1
344	точка зрения	2	1
345	себе он	1	1
346	к которой	1	1
347	со всеми	1	1
348	в новом	1	1
349	смыслу и	2	1
350	отличие от	1	1
351	они действительно	1	1
352	показать что	1	1
353	стороны и	1	1
354	когда он	2	1
355	в половом	1	1
356	его дела	1	1
357	мертвых душ	6	1
358	и конечно	2	1
359	перестанет быть	1	1
360	этот смех	3	1
361	образом и	3	1
362	за это	2	1
363	он в	1	1
364	исторических лиц	1	1
365	из этих	1	1
366	сущности и	1	1
367	на осла	2	1
368	с их	2	1
369	тому же	1	1
370	во многих	1	1
371	но на	1	1
372	так сказать	5	1
373	что одна	2	1
374	на свой	1	1
375	вообще не	1	1
376	связанные с	1	1
377	чрезвычайно близка	1	1
378	а скорее	1	1
379	и эти	2	1
380	и еще	2	1
381	не к	1	1
382	понятий и	1	1
383	пор мы	1	1
384	человеческого тела	1	1
385	ни была	1	1
386	самая структура	1	1
387	и сколько	1	1
388	свое время	1	1
389	таких которые	1	1
390	чем она	1	1
391	из него	1	1
392	даже прямо	1	1
393	но дело	2	1
394	без исключения	1	1
395	но самое	1	1
396	не бывает	1	1
397	в основу	1	1
398	универсальная и	1	1
399	больше всего	1	1
400	что все	4	1
401	главным образом	3	1
402	примеров как	1	1
403	есть все	1	1
404	в глубине	1	1
405	по смыслу	1	1
406	или даже	1	1
407	домашнего обихода	1	1
408	действительности в	1	1
409	на почве	1	1
410	этом смысле	1	1
411	и проходит	1	1
412	и тем	1	1
413	во многом	2	1
414	в них	11	1
415	далеко не	2	1
416	мира где	1	1
417	которые дает	1	1
418	свою силу	1	1
419	со своими	1	1
420	не всегда	1	1
421	и страшно	1	1
422	чем в	1	1
423	других формах	1	1
424	понятия и	1	1
425	когда в	2	1
426	одного и	1	1
427	в эту	2	1
428	но если	1	1
