N	3gram	Voloshinov_2	Problemy
1	то же время	8	10
2	в то же	8	10
3	на самом деле	4	9
4	с самого начала	5	8
5	в отношении к	4	7
6	по отношению к	8	6
7	мы уже говорили	1	5
8	в той или	3	4
9	но в то	5	4
10	во всяком случае	2	4
11	для себя самого	1	4
12	к нему и	1	4
13	и прежде всего	2	4
14	той или иной	4	4
15	друг с другом	1	4
16	он не может	1	3
17	бы то ни	4	3
18	его внутренней речи	1	3
19	уже говорили что	1	3
20	одно и то	3	3
21	то ни было	4	3
22	в высшей степени	3	3
23	и то же	3	3
24	и для себя	1	3
25	с другой стороны	1	3
26	отношении к другому	1	3
27	не может быть	10	3
28	к тому же	2	3
29	смысле этого слова	4	2
30	вполне понятно что	1	2
31	с точки зрения	13	2
32	и не может	3	2
33	сам по себе	1	2
34	в отличие от	3	2
35	или иной степени	2	2
36	и не в	3	2
37	в обычном смысле	1	2
38	или иной форме	1	2
39	в его целом	1	2
40	в чужих устах	1	2
41	так и в	1	2
42	мы можем сказать	2	2
43	но все же	1	2
44	в большинстве случаев	5	2
45	как мы уже	3	2
46	этого слова в	1	2
47	в том что	6	2
48	можем сказать что	1	2
49	как мы знаем	1	2
50	внутреннего и внешнего	1	2
51	если бы он	3	1
52	все более и	2	1
53	может быть с	1	1
54	на чужое слово	2	1
55	так сказать с	1	1
56	но как мы	1	1
57	а вовсе не	1	1
58	дело в том	1	1
59	так же и	1	1
60	в самом деле	5	1
61	и в особенности	1	1
62	бы в его	1	1
63	том что он	2	1
64	в этом случае	1	1
65	в нем и	1	1
66	чужого слова как	1	1
67	до сих пор	3	1
68	без ценностного акцента	1	1
69	для себя и	1	1
70	как мы сказали	3	1
71	и в других	1	1
72	лишь в пределах	1	1
73	и т.д и	1	1
74	а лишь в	1	1
75	как раз все	1	1
76	рано или поздно	1	1
77	с ними в	1	1
78	от него он	1	1
79	слово и на	1	1
80	чужое слово и	1	1
81	по крайней мере	2	1
82	как если бы	4	1
83	иной степени в	1	1
84	у него нет	1	1
85	в нем эти	1	1
86	может быть и	5	1
87	к тому что	3	1
88	в значительной степени	2	1
89	с такою же	1	1
90	мы уже указывали	1	1
91	до конца и	1	1
92	него как бы	1	1
93	тем что он	1	1
94	точки зрения другого	1	1
95	и все его	1	1
96	отношении к нему	1	1
97	так же не	1	1
98	всех без исключения	2	1
99	мы как бы	1	1
100	не иначе как	1	1
101	в котором не	1	1
102	имеет громадное значение	1	1
103	в этом направлении	1	1
104	как впрочем и	1	1
105	можно прямо сказать	1	1
106	уже с самого	1	1
107	себя на самом	1	1
108	то же слово	2	1
109	и в том	1	1
110	мы видели что	1	1
111	что же такое	1	1
112	как бы не	1	1
113	неразрывной связи с	2	1
114	в нем нет	2	1
115	и пр в	1	1
116	но тем не	1	1
117	как и в	1	1
118	неразрывно сплетено с	1	1
119	в свою очередь	5	1
120	и того же	4	1
121	о том что	3	1
122	у него с	1	1
123	и в идеологическом	1	1
124	друг друга но	1	1
125	более и более	2	1
126	для правильного понимания	1	1
127	но в этом	1	1
128	не может наоборот	1	1
129	можно сказать что	1	1
130	бы они ни	1	1
131	они ни были	1	1
132	одного и того	4	1
133	не может обойтись	1	1
134	друг от друга	1	1
135	с чужим словом	1	1
136	тем не менее	1	1
137	этого слова и	1	1
138	оставаясь в пределах	2	1
139	для него как	1	1
140	как мы видели	3	1
141	то что они	1	1
142	для того чтобы	6	1
143	лицом к лицу	1	1
144	а не в	2	1
145	того же слова	3	1
146	для него в	1	1
147	но к этому	1	1
148	то же самое	5	1
149	в этом отношении	1	1
