N	2gram	Vygotskiy__4	Dialekti
1	не есть	2	40
2	и не	8	30
3	по себе	1	25
4	и в	20	18
5	точки зрения	24	17
6	ничего не	1	17
7	может быть	12	17
8	и есть	1	16
9	в нем	2	16
10	ни в	3	15
11	не имеет	2	15
12	так что	3	15
13	потому что	12	14
14	значит что	2	14
15	а не	7	14
16	не только	15	13
17	и даже	1	13
18	то что	15	13
19	что в	19	13
20	в этом	24	12
21	было бы	8	12
22	с точки	11	12
23	если бы	5	12
24	и что	8	12
25	не может	6	12
26	что это	2	11
27	в себе	10	11
28	что он	6	11
29	так как	10	11
30	как бы	7	11
31	это значит	2	11
32	все это	1	11
33	то же	16	10
34	что такое	5	10
35	прежде всего	2	10
36	сказать что	6	10
37	и то	10	9
38	отнюдь не	3	9
39	так и	5	9
40	это не	5	9
41	том что	35	9
42	никогда не	5	9
43	это есть	1	9
44	в том	42	9
45	ясно что	2	8
46	но это	1	8
47	в каком	2	8
48	к нему	2	8
49	совершенно не	3	8
50	также и	2	7
51	и как	9	7
52	то в	1	7
53	что она	1	7
54	что не	1	7
55	как она	1	7
56	не существует	1	7
57	не просто	2	7
58	но и	9	7
59	его не	1	6
60	в чем	3	6
61	не то	1	6
62	но в	3	6
63	с другой	12	6
64	не в	4	6
65	в то	1	6
66	с ним	1	6
67	никак не	2	6
68	можно сказать	1	6
69	ни на	1	6
70	говорить о	1	5
71	я не	1	5
72	и он	2	5
73	общего с	1	5
74	в своем	4	5
75	все же	5	5
76	себе не	1	5
77	на то	5	5
78	и с	4	5
79	что оно	4	5
80	а потом	2	5
81	в этих	3	5
82	но если	1	5
83	в отношении	10	5
84	в виду	3	5
85	в дальнейшем	1	5
86	можно было	6	5
87	мы должны	11	5
88	само по	1	5
89	а в	2	5
90	мы говорим	1	4
91	почти всегда	3	4
92	не самое	1	4
93	как он	4	4
94	одно и	6	4
95	как таковой	1	4
96	нисколько не	2	4
97	и более	7	4
98	что эта	3	4
99	и притом	1	4
100	это мы	2	4
101	к тому	6	4
102	ничего общего	3	4
103	как мы	13	4
104	только то	1	4
105	о том	5	4
106	мы видим	10	4
107	но не	3	4
108	не мешает	1	4
109	в конце	1	4
110	мы можем	5	4
111	как раз	1	4
112	больше того	1	4
113	как это	9	4
114	хотя и	1	4
115	так же	11	4
116	другой стороны	9	4
117	во всяком	4	4
118	самом деле	7	3
119	должна быть	2	3
120	действительности и	1	3
121	в ней	2	3
122	мысли и	2	3
123	на самом	1	3
124	а только	3	3
125	если в	1	3
126	все равно	1	3
127	что они	14	3
128	если она	1	3
129	стороны и	2	3
