N	3gram	Bakhtin_Fr_1	StatiiOP
1	в том что	6	17
2	для того чтобы	1	10
3	с точки зрения	3	8
4	до сих пор	4	7
5	в этом отношении	3	7
6	на самом деле	2	6
7	с другой стороны	1	6
8	во всяком случае	1	6
9	в самом деле	1	5
10	не может быть	1	5
11	дело в том	2	4
12	и в области	1	4
13	то же время	1	4
14	не только в	1	4
15	так например в	1	4
16	так и в	2	4
17	нужно сказать что	4	4
18	в то же	1	4
19	сказать что в	1	3
20	по отношению к	1	3
21	то или иное	1	3
22	в применении к	3	3
23	но все же	2	3
24	в свое время	2	2
25	в том числе	10	2
26	и в том	2	2
27	но и в	2	2
28	том числе и	7	2
29	как раз в	1	2
30	но в то	1	2
31	это прежде всего	1	2
32	с одной стороны	2	2
33	чуть ли не	1	2
34	вовсе не в	2	2
35	однако и в	1	1
36	в так называемой	1	1
37	этап в развитии	1	1
38	а между тем	1	1
39	потому что он	1	1
40	в одном из	1	1
41	в той или	5	1
42	той или иной	5	1
43	до сегодняшнего дня	1	1
44	для него не	1	1
45	в настоящее время	1	1
46	том что он	1	1
47	несколько слов о	1	1
48	сих пор еще	3	1
49	не могла бы	1	1
50	но для нас	1	1
51	что с точки	1	1
52	сами по себе	1	1
53	убедиться в этом	1	1
54	некоторых из них	1	1
55	и по его	1	1
56	это вовсе не	1	1
57	на этот вопрос	2	1
58	и вовсе не	2	1
59	в этом утверждении	1	1
60	некоторые из них	1	1
61	в ней много	1	1
62	и в других	2	1
63	но дело в	1	1
64	в это время	2	1
65	и в наши	1	1
66	это не просто	1	1
67	чтобы убедиться в	1	1
68	можно даже сказать	1	1
69	во всех этих	2	1
70	жизни и смерти	1	1
71	прежде всего необходимо	1	1
72	всяком случае не	1	1
73	то что было	1	1
74	но как бы	1	1
75	второй половины xix	2	1
76	и в свете	1	1
77	он не знает	1	1
78	в целом ряде	1	1
79	мною если я	1	1
80	в своем роде	1	1
81	даже и в	3	1
82	ни для кого	1	1
83	как бы ни	2	1
84	и не может	1	1
85	эпохи и в	1	1
86	в этой системе	1	1
87	знает и не	1	1
88	бы они ни	1	1
89	друг от друга	1	1
90	в вопросе о	1	1
91	но это не	1	1
92	в узком смысле	2	1
93	во многих отношениях	1	1
94	не знает и	2	1
95	вовсе не является	2	1
96	как и всякая	1	1
97	и так в	1	1
