N	2gram	Potebnia_M_3	FransuaR
1	и в	30	56
2	то есть	34	24
3	в его	4	18
4	таким образом	14	17
5	все эти	1	15
6	в этом	10	14
7	в том	32	13
8	так и	11	13
9	он был	1	12
10	в то	10	12
11	и его	4	12
12	то же	23	11
13	в них	5	11
14	в этих	1	11
15	и т.п	1	11
16	как бы	3	11
17	и до	2	10
18	мы уже	2	10
19	еще не	5	10
20	же время	5	10
21	в самом	8	9
22	и не	15	9
23	только в	21	9
24	но и	19	9
25	в сущности	1	8
26	во всех	1	8
27	не только	21	8
28	в нем	9	8
29	и с	2	8
30	и даже	2	8
31	до сих	3	8
32	по своему	2	8
33	сих пор	3	8
34	все это	4	8
35	том что	18	8
36	и на	3	7
37	как мы	7	7
38	у него	2	7
39	той же	2	6
40	в ее	2	6
41	в этой	2	6
42	но в	1	6
43	на его	2	6
44	точки зрения	2	6
45	языка и	2	6
46	вовсе не	7	6
47	мы видим	2	6
48	связи с	2	6
49	прежде всего	3	6
50	и все	3	6
51	потому что	46	6
52	одним из	1	5
53	с его	1	5
54	но не	7	5
55	он не	4	5
56	так сказать	2	5
57	мы видели	4	5
58	во время	2	5
59	в процессе	1	5
60	в области	2	5
61	один из	4	5
62	ни с	1	5
63	не было	4	5
64	как и	10	5
65	в результате	1	5
66	что в	17	5
67	есть и	1	5
68	например в	6	4
69	и потому	4	4
70	в ней	8	4
71	за пределы	2	4
72	в которой	3	4
73	что это	4	4
74	в себе	16	4
75	при этом	3	4
76	и понятий	1	4
77	их в	2	4
78	что все	3	4
79	и ее	1	4
80	и более	1	4
81	даже в	2	4
82	того чтобы	3	4
83	во всем	1	4
84	в совершенно	1	4
85	времени и	1	4
86	о том	2	4
87	язык в	1	4
88	в ту	1	4
89	с одной	7	4
90	конечно не	1	4
91	так как	13	4
92	пор еще	1	4
93	в народной	1	4
94	в их	2	3
95	на них	1	3
96	время в	3	3
97	в своем	5	3
98	перед нами	2	3
99	и наконец	2	3
100	его к	2	3
101	главным образом	1	3
102	слова и	5	3
103	во времена	2	3
104	не в	15	3
105	но он	1	3
106	языков и	1	3
107	в таких	1	3
108	можно видеть	5	3
109	в форме	2	3
110	настоящего времени	1	3
111	здесь мы	1	3
112	и о	2	3
113	в образе	3	3
114	и здесь	1	3
115	и т.д	1	3
116	все его	1	3
117	как форма	1	3
118	подлежит сомнению	1	3
119	между тем	9	3
120	как например	1	3
121	одной из	2	3
122	так что	7	3
123	эти образы	1	3
124	уже не	6	3
125	был бы	2	3
126	что и	13	3
127	может быть	28	3
128	еще и	1	3
129	что для	4	3
130	не на	1	3
131	сказать что	5	3
132	там где	3	3
133	связь с	3	3
134	не были	2	3
135	образом и	3	3
136	в систему	1	3
137	не подлежит	2	3
138	бы в	2	3
139	в большей	2	3
140	то что	18	3
141	они еще	1	3
142	и то	8	2
143	самом деле	2	2
144	на самом	1	2
145	по преимуществу	1	2
146	что эти	1	2
147	действительности и	3	2
148	их и	1	2
149	и конечно	1	2
150	мы не	9	2
151	конечно в	1	2
152	бы то	1	2
153	с другой	7	2
154	совсем не	1	2
155	себе и	1	2
156	что они	2	2
157	все остальные	3	2
158	хотя и	1	2
159	когда он	1	2
160	целый ряд	2	2
161	и как	5	2
162	в действительности	5	2
163	еще один	1	2
164	языка к	1	2
165	что одна	1	2
166	что она	3	2
167	ни было	1	2
168	в виде	2	2
169	не как	2	2
170	для понимания	4	2
171	людей и	2	2
172	так например	2	2
173	в мире	1	2
174	в нераздельное	1	2
175	его в	3	2
176	здесь как	3	2
177	ни в	2	2
178	с тем	7	2
179	в слове	32	2
180	несмотря на	2	2
181	между собою	6	2
182	или менее	3	2
183	для него	9	2
184	и при	4	2
185	в своей	2	2
186	в котором	4	2
187	с точки	1	2
188	в которых	2	2
189	друг другу	1	2
190	если бы	12	2
191	между людьми	2	2
192	на котором	2	2
193	не имели	1	2
194	того как	4	2
195	с одним	1	2
196	что на	1	2
197	в каком	5	2
198	ни о	3	2
199	начиная с	1	2
200	языке и	1	2
201	с такою	1	2
202	след в	1	2
203	данном случае	1	2
204	только не	2	2
205	то время	4	2
206	темных людей	1	2
207	во многом	2	2
208	когда в	2	2
209	могла быть	2	2
210	с ним	6	2
211	образом в	3	2
212	его жизни	2	2
213	можно сказать	3	2
214	к нему	3	2
215	на одном	1	2
216	было бы	9	2
217	что он	6	2
218	это не	1	2
219	нераздельное единство	1	2
220	на мир	2	2
221	вопрос об	2	2
222	события и	1	2
223	судить о	1	2
224	уже в	5	2
225	только на	3	2
226	из них	6	2
227	в одном	2	2
228	к ним	1	2
229	в других	2	2
230	смерти и	1	2
231	для того	4	2
232	человека и	5	2
233	этих образов	1	2
234	далеко не	4	2
235	одной стороны	3	2
236	языка в	5	2
237	его как	1	2
238	точек зрения	1	2
239	не может	6	2
240	с какою	4	2
241	вместе с	12	2
242	так же	3	2
243	нет ни	2	2
244	он говорит	2	2
245	в данном	1	2
246	а не	15	2
247	в речи	2	2
248	с этой	2	2
249	но это	6	2
250	все же	2	2
251	в эту	1	2
252	на языке	1	2
253	а в	12	2
254	между ними	1	2
255	это в	2	2
256	другой стороны	4	2
257	более или	3	2
258	и эта	1	2
259	к этому	3	2
260	говоря о	4	1
261	слова которые	1	1
262	предполагает что	1	1
263	того же	1	1
264	и грамматических	1	1
265	о любви	2	1
266	роль играет	1	1
267	этого последнего	2	1
268	в приведенном	2	1
269	тем же	4	1
270	явления и	1	1
271	как сами	1	1
272	а как	2	1
273	или наоборот	1	1
274	словом не	1	1
275	что между	1	1
276	вопрос о	1	1
277	сделал его	1	1
278	из своих	1	1
279	что многие	1	1
280	он как	2	1
281	равно как	1	1
282	на свою	2	1
283	между этими	1	1
284	ему в	2	1
285	один пример	1	1
286	то это	6	1
287	и со	1	1
288	жизни это	1	1
289	к своему	2	1
290	все остальное	1	1
291	образов это	1	1
292	по этому	1	1
293	оно ни	2	1
294	в чем	3	1
295	справедливым и	1	1
296	сказать и	1	1
297	одним словом	2	1
298	как у	1	1
299	мы еще	1	1
300	то он	2	1
301	по отношению	5	1
302	в новом	2	1
303	в зеркале	1	1
304	себя в	1	1
305	которые не	1	1
306	заключено в	1	1
307	чем же	1	1
308	в одной	1	1
309	ближайших к	1	1
310	как в	10	1
311	из уст	1	1
312	стороны и	1	1
313	предметы и	1	1
314	это был	1	1
315	на человека	2	1
316	что по	2	1
317	было только	1	1
318	расстояние между	1	1
319	пример в	1	1
320	сливается с	2	1
321	говорит не	1	1
322	не можем	3	1
323	та же	2	1
324	из этих	9	1
325	притом такое	1	1
326	одно время	1	1
327	все слова	1	1
328	тому же	1	1
329	во многих	1	1
330	как он	1	1
331	слово это	2	1
332	но на	1	1
333	можно себе	1	1
334	не следует	5	1
335	к одному	5	1
336	не к	4	1
337	и вот	1	1
338	свое время	1	1
339	таких которые	1	1
340	языком и	1	1
341	из него	2	1
342	подобно тому	2	1
343	что ни	2	1
344	в нее	1	1
345	о таком	1	1
346	ни был	1	1
347	выражений и	1	1
348	и сделал	1	1
349	те же	6	1
350	что мысль	2	1
351	на все	2	1
352	лишь в	1	1
353	художественный образ	2	1
354	это было	3	1
355	заключается в	1	1
356	с другими	5	1
357	его личности	1	1
358	только одно	1	1
359	этому первому	1	1
360	само собою	1	1
361	языка для	1	1
362	даже без	1	1
363	не всегда	2	1
364	его и	1	1
365	дается ему	1	1
366	такою же	1	1
367	наука в	1	1
368	здесь все	1	1
369	материал но	1	1
370	в один	4	1
371	понятия и	2	1
372	этимологическое значение	1	1
373	мысль и	1	1
374	с непосредственным	1	1
375	место в	3	1
376	мысли и	2	1
377	бы мы	2	1
378	которые в	1	1
379	речи в	1	1
380	есть еще	3	1
381	уже сказали	1	1
382	общего и	1	1
383	том же	2	1
384	тому что	3	1
385	таких случаях	1	1
386	к такой	1	1
387	и внешней	1	1
388	не имеет	6	1
389	тогда когда	9	1
390	и притом	2	1
391	тесная связь	1	1
392	и сама	1	1
393	было не	1	1
394	личности к	1	1
395	он с	1	1
396	следовательно и	1	1
397	на меня	1	1
398	на язык	1	1
399	речи не	1	1
400	определенности и	1	1
401	при котором	1	1
402	слове и	5	1
403	обобщения и	1	1
404	и другая	1	1
405	это слово	4	1
406	если имя	1	1
407	даже из	1	1
408	и прекрасным	1	1
409	этом отношении	2	1
410	имени и	1	1
411	но много	1	1
412	с другом	1	1
413	отношении языка	1	1
414	и далее	1	1
415	представляется нам	1	1
416	уже о	1	1
417	не могут	5	1
418	могут быть	3	1
419	его за	1	1
420	же самое	1	1
421	к тому	7	1
422	что оно	11	1
423	его с	2	1
424	как для	1	1
425	для его	1	1
426	то оно	3	1
427	полученных им	1	1
428	и он	1	1
429	личное состояние	1	1
430	формы есть	1	1
431	ту пору	1	1
432	мы привели	1	1
433	и это	4	1
434	не ограничивается	1	1
435	из всего	1	1
436	своего развития	1	1
437	в виду	1	1
438	здесь не	1	1
439	отдельных актов	1	1
440	в душу	1	1
441	который художник	1	1
442	только то	1	1
443	но мы	2	1
444	с самого	1	1
445	так в	2	1
446	и образа	1	1
447	свободу и	1	1
448	на том	1	1
449	особенно в	1	1
450	мог бы	1	1
451	входящий в	2	1
452	последним словом	1	1
453	это только	1	1
454	даны в	1	1
455	для этого	1	1
456	каждый раз	2	1
457	и та	2	1
458	и что	10	1
459	после того	1	1
460	для нас	20	1
461	там же	6	1
462	должно было	2	1
463	не имеющий	1	1
464	места и	1	1
465	этих слов	2	1
466	ее от	1	1
467	от них	2	1
468	творчества в	1	1
469	есть уже	11	1
470	другого в	1	1
471	непосредственно в	1	1
472	все в	2	1
473	из средств	1	1
474	вообще в	1	1
475	языка мы	2	1
476	в которую	1	1
477	отдельных явлений	1	1
478	происходит в	1	1
479	без изменений	1	1
480	есть такой	1	1
481	том как	3	1
482	образов и	2	1
483	романа и	1	1
484	значений и	1	1
485	тот же	1	1
486	время когда	1	1
487	что даже	4	1
488	но более	1	1
489	и свобода	1	1
490	должен был	1	1
491	впрочем и	2	1
492	или же	4	1
493	бы ни	3	1
494	и тем	5	1
495	что эта	2	1
496	действительность но	1	1
497	к миру	1	1
498	что внутренняя	2	1
499	них или	1	1
500	языка нужно	1	1
501	с нею	2	1
502	как нечто	1	1
503	носит в	1	1
504	в начале	3	1
505	кажется что	1	1
506	но самое	1	1
507	или даже	1	1
508	за ним	3	1
509	остаются в	2	1
510	мы знаем	1	1
511	одно из	5	1
512	никто не	3	1
513	слова в	7	1
514	в языке	7	1
515	в прошлом	1	1
516	между новым	1	1
517	это верно	1	1
518	очевидно не	1	1
519	мы можем	3	1
520	как его	1	1
521	каждый из	1	1
522	например при	2	1
523	отличие от	1	1
524	чтобы не	1	1
525	она имеет	1	1
526	тем что	7	1
527	притом не	2	1
528	которой нет	1	1
529	и вместе	3	1
530	образом что	1	1
531	чтобы показать	1	1
532	того что	18	1
533	с общим	2	1
534	со всем	1	1
535	себе представить	3	1
536	хотя с	1	1
537	имеет и	1	1
538	не один	2	1
539	именно в	3	1
540	и образов	1	1
541	такое же	3	1
542	а с	2	1
543	на людей	1	1
544	по всей	1	1
545	могут иметь	1	1
546	вещь и	1	1
547	на ней	1	1
548	предмет и	2	1
549	они представляются	1	1
550	превращается в	1	1
551	даже на	1	1
552	на этот	1	1
553	самое слово	2	1
554	и непосредственно	1	1
555	и оно	3	1
556	в живой	2	1
557	которой он	1	1
558	под влиянием	1	1
559	и вообще	3	1
560	было в	1	1
561	бы оно	1	1
562	него в	1	1
563	эти слова	2	1
564	научный анализ	1	1
565	из мира	1	1
566	все свое	1	1
567	есть такое	1	1
568	независимо от	5	1
569	если оно	1	1
570	своего языка	1	1
571	непосредственной близости	1	1
572	тому как	5	1
573	и там	1	1
574	им с	1	1
575	к образу	1	1
576	быть только	4	1
577	в тот	1	1
578	чувства и	3	1
579	в ряду	3	1
580	указание на	2	1
581	друг с	1	1
582	каждая точка	1	1
583	в очень	1	1
584	этого слова	11	1
585	было ни	1	1
586	еще раз	2	1
587	не будем	1	1
588	и действия	2	1
589	и тогда	3	1
590	к вопросу	1	1
591	на слово	2	1
592	в более	1	1
593	этот образ	4	1
594	слова но	2	1
595	смысл для	1	1
596	и от	4	1
597	слове мы	1	1
598	о котором	1	1
599	и слова	2	1
600	с другою	1	1
601	к одной	3	1
602	при объяснении	2	1
603	от него	2	1
604	и которое	1	1
605	хлеба и	1	1
606	тем более	4	1
607	находится в	1	1
608	большого числа	1	1
609	язык не	2	1
610	ее в	1	1
611	же в	2	1
612	но если	1	1
613	этой силы	1	1
614	связь слова	1	1
615	время как	1	1
616	в системе	2	1
617	по поводу	4	1
618	здесь только	3	1
619	может и	1	1
620	нужно для	1	1
621	отражались в	1	1
622	слово в	4	1
623	только под	2	1
624	не знает	3	1
625	бы одним	1	1
626	только как	5	1
627	особенности и	1	1
628	но этот	2	1
629	почему он	1	1
630	отношению к	5	1
631	его образе	1	1
632	формы его	1	1
633	в свое	2	1
634	жизни и	2	1
635	это определение	1	1
636	как на	5	1
637	еще слишком	1	1
638	гораздо более	1	1
