N	3gram	Voloshinov_1	slovoVRo
1	не может быть	13	15
2	в отличие от	5	12
3	в пределах одного	2	7
4	в этом случае	3	6
5	в значительной степени	1	6
6	с одной стороны	1	5
7	той или иной	1	5
8	в большинстве случаев	3	5
9	по отношению к	2	4
10	во всех областях	2	4
11	то же время	3	4
12	но все же	3	4
13	в то же	3	4
14	в узком смысле	2	4
15	в отношении к	4	4
16	в том что	3	4
17	с установкой на	2	3
18	с точки зрения	20	3
19	сама по себе	2	3
20	в этом отношении	3	3
21	но в то	2	3
22	между словом и	1	3
23	все эти формы	1	3
24	так и в	1	3
25	и в сущности	1	2
26	в свою очередь	2	2
27	более или менее	1	2
28	там где они	1	2
29	до сих пор	8	2
30	хотя бы и	1	2
31	в процессе идеологического	1	2
32	может быть и	3	2
33	языка а просто	1	2
34	как мы сказали	1	2
35	не только в	1	2
36	и вне его	1	2
37	не могут быть	2	2
38	в предшествующей главе	1	2
39	во всяком случае	2	2
40	сих пор не	1	2
41	в романе не	1	2
42	его так сказать	1	2
43	в новое время	1	2
44	в связи с	7	2
45	как мы уже	1	2
46	для того чтобы	3	2
47	в точном смысле	1	2
48	точки зрения и	1	1
49	ее значение не	1	1
50	как к своему	1	1
51	этой проблемы в	1	1
52	отношение может быть	1	1
53	а следовательно и	1	1
54	гуманитарных наук и	1	1
55	точка зрения на	1	1
56	на данном языке	1	1
57	не значит конечно	1	1
58	в чем же	2	1
59	значит конечно что	1	1
60	хотя бы только	1	1
61	одной стороны оно	1	1
62	и все остальные	1	1
63	словом и его	1	1
64	имеет первостепенное значение	1	1
65	в том числе	2	1
66	том что он	1	1
67	и иных форм	1	1
68	исторического становления языка	2	1
69	на первый план	2	1
70	языка но и	1	1
71	до известной степени	1	1
72	сами по себе	1	1
73	человека в романе	1	1
74	и не касается	1	1
75	но и в	1	1
76	в слове в	4	1
77	том числе и	2	1
78	и не может	9	1
79	рано или поздно	1	1
80	могли бы быть	1	1
81	со всех сторон	2	1
82	может быть только	1	1
83	разобранные нами в	1	1
84	понимать и истолковывать	1	1
85	обстоит дело и	1	1
86	в применении к	1	1
87	а не только	1	1
88	в окружающей социальной	1	1
89	значение в процессе	1	1
90	высказывание таким образом	1	1
91	все это и	1	1
92	и как мы	1	1
93	в нашем случае	1	1
94	всегда и всюду	1	1
95	расширения и углубления	1	1
96	все более и	1	1
97	это не значит	1	1
98	могут быть сведены	1	1
99	в этом направлении	1	1
100	так и от	1	1
101	правда и в	1	1
102	и потому неизбежно	1	1
103	в целом ряде	1	1
104	а не в	1	1
105	слово должно было	1	1
106	с другой стороны	5	1
107	быть сведены к	2	1
108	только с помощью	1	1
109	именно в том	1	1
110	в широком смысле	1	1
111	тем не менее	2	1
112	по ту сторону	1	1
113	а в том	1	1
114	не менее чем	1	1
115	между этими двумя	2	1
116	таким образом в	1	1
117	в нем нет	2	1
118	вовсе не в	1	1
119	в процессе их	1	1
120	большей или меньшей	1	1
121	xvii и xviii	1	1
122	точки зрения так	1	1
123	с самого начала	4	1
124	не только не	1	1
125	более и более	1	1
126	может стать объектом	2	1
127	зрения не может	1	1
128	этим определяется и	1	1
129	и косвенной речи	1	1
130	язык в его	1	1
131	но всегда и	1	1
132	для этого необходимо	1	1
133	и ту же	1	1
134	в другом случае	1	1
135	жизненные и житейские	1	1
136	в его целом	1	1
137	говорящих на данном	1	1
138	лишнего человека в	2	1
139	только в процессе	2	1
140	прямой и косвенной	1	1
141	различия между этими	1	1
142	всего может быть	1	1
143	и в нем	1	1
144	в русском языке	1	1
145	снова и снова	1	1
146	одну и ту	1	1
147	из какого бы	1	1
148	свое выражение в	2	1
149	выходят за пределы	1	1
150	слово как мы	2	1
151	конечно далеко не	1	1
152	здесь входить в	1	1
153	как мы видели	1	1
