N	3gram	Vygotskiy__4	Problema
1	о том что	10	9
2	с точки зрения	4	8
3	в том что	12	8
4	в конце концов	3	6
5	с другой стороны	2	5
6	в этой драме	1	4
7	до некоторой степени	1	4
8	что иное как	1	3
9	в этом смысле	1	3
10	точно так же	3	3
11	вместе с тем	2	3
12	и в частности	2	3
13	то время как	2	3
14	с одной стороны	3	3
15	а с другой	1	3
16	в то время	2	3
17	можно сказать что	1	3
18	не что иное	1	3
19	потому что он	2	2
20	дело в том	1	2
21	по отношению к	1	2
22	равно как и	1	2
23	также и в	1	2
24	никак не может	2	2
25	том что он	3	2
26	до сих пор	3	2
27	в таком случае	1	2
28	бы то ни	1	2
29	в это время	2	2
30	и никак не	1	2
31	потому что именно	1	2
32	не может быть	1	2
33	потому что они	1	2
34	во всяком случае	3	2
35	и никогда не	1	2
36	на то что	6	2
37	для того чтобы	19	2
38	и в конце	2	1
39	что в результате	1	1
40	в его драме	1	1
41	и другое что	1	1
42	полной противоположностью тому	1	1
43	другой стороны он	1	1
44	то есть как	1	1
45	на самом деле	5	1
46	в самом деле	7	1
47	и те препятствия	1	1
48	о том как	2	1
49	потому что не	1	1
50	он все же	1	1
51	или вернее сказать	1	1
52	тому что в	1	1
53	здесь вовсе не	1	1
54	сам по себе	2	1
55	к этому что	1	1
56	о том чтобы	1	1
57	начала до конца	2	1
58	мы могли бы	1	1
59	а как раз	2	1
60	можно было бы	4	1
61	бросаются в глаза	1	1
62	ни в какой	1	1
63	том что его	1	1
64	с этой стороны	1	1
65	то туда то	1	1
66	видит в этом	1	1
67	с этой точки	1	1
68	у него нет	1	1
69	вовсе не в	1	1
70	этой трагедии можно	1	1
71	то можно сказать	1	1
72	но вместо этого	1	1
73	уже о том	1	1
74	на эту тему	1	1
75	как раз в	4	1
76	не только в	1	1
77	то ни было	1	1
78	прибавим к этому	1	1
79	на первый взгляд	1	1
80	одной стороны он	1	1
81	говорит о своей	1	1
82	тот факт что	1	1
83	мы встречаемся с	1	1
84	а также и	1	1
85	и в этом	3	1
86	в виду не	1	1
87	это не так	1	1
88	так или иначе	1	1
89	и что она	1	1
90	у него не	1	1
91	нисколько не больше	2	1
92	с ним в	2	1
93	этой точки зрения	1	1
94	если мы будем	2	1
95	и таким образом	1	1
96	то же время	1	1
97	то обстоятельство что	1	1
98	что они должны	1	1
99	вовсе не для	1	1
100	может быть это	2	1
101	и вместе с	1	1
102	это и есть	3	1
103	что в ней	2	1
104	дело здесь вовсе	1	1
105	то есть в	1	1
106	с самого начала	5	1
107	в своей поэме	1	1
108	надо было бы	1	1
109	в своей трагедии	2	1
110	в то же	1	1
111	заметим что если	1	1
112	сама по себе	3	1
113	в предисловии к	1	1
114	по поводу этой	2	1
115	туда то сюда	1	1
116	к тому же	2	1
117	не больше чем	1	1
118	и т д	2	1
119	должно было бы	2	1
