N	2gram	Vygotskiy__4	Stilisti
1	и в	33	42
2	не только	7	27
3	как бы	25	27
4	прежде всего	2	22
5	хотя бы	2	17
6	то же	9	15
7	но и	3	15
8	и не	13	14
9	не может	10	12
10	может быть	22	12
11	мы уже	5	11
12	как и	5	11
13	точки зрения	6	11
14	в этом	28	10
15	и как	5	10
16	как мы	4	10
17	мы должны	6	10
18	что мы	6	10
19	мы не	5	9
20	при этом	2	9
21	в то	3	9
22	для того	23	9
23	то что	44	9
24	в ней	6	8
25	все же	5	8
26	в себе	6	8
27	таким образом	13	8
28	тем самым	3	8
29	и это	5	8
30	с тем	4	8
31	эти слова	3	8
32	и на	5	7
33	в которой	4	7
34	было бы	12	7
35	так как	12	7
36	никогда не	5	7
37	же время	2	7
38	потому что	24	7
39	того чтобы	22	7
40	ничего не	2	7
41	с его	2	7
42	только в	4	7
43	и его	5	7
44	мы можем	5	7
45	а не	6	7
46	и от	2	7
47	во всех	2	6
48	мы будем	5	6
49	точку зрения	1	6
50	в этой	9	6
51	но ведь	1	6
52	на его	1	6
53	в нем	7	6
54	не в	2	6
55	или как	1	6
56	когда мы	6	6
57	так и	3	6
58	другими словами	1	6
59	и так	4	6
60	в конце	8	6
61	речи и	1	6
62	в свою	1	6
63	той же	4	5
64	уже в	2	5
65	в нашем	1	5
66	в той	3	5
67	независимо от	1	5
68	и наконец	2	5
69	и с	2	5
70	же мы	2	5
71	с точки	4	5
72	и той	2	5
73	тому что	6	5
74	в сознании	1	5
75	а в	4	5
76	не является	2	5
77	же самое	6	5
78	те же	2	5
79	в его	10	5
80	и является	2	5
81	и их	1	5
82	слова в	1	5
83	мы никогда	3	5
84	вместе с	8	5
85	как это	14	5
86	слова и	4	5
87	у которого	1	5
88	и то	2	4
89	самом деле	12	4
90	тем же	1	4
91	себя в	4	4
92	что именно	3	4
93	и к	2	4
94	но в	2	4
95	в самом	12	4
96	что это	13	4
97	так сказать	1	4
98	можно было	4	4
99	его в	3	4
100	не забудем	1	4
101	и без	1	4
102	самого начала	5	4
103	на него	4	4
104	у нас	4	4
105	но все	2	4
106	так называемые	1	4
107	к тому	12	4
108	на это	1	4
109	свою очередь	1	4
110	с самого	5	4
111	если бы	10	4
112	в словах	2	4
113	о том	20	4
114	можно сказать	2	4
115	которой мы	3	4
116	все время	24	4
117	того что	4	4
