N	3gram	Vygotskiy__3	Narrotol
1	в том что	17	8
2	с одной стороны	5	7
3	о том что	3	6
4	по отношению к	2	6
5	в том числе	1	6
6	в отличие от	6	5
7	не может быть	2	5
8	том числе и	1	4
9	в данном случае	1	4
10	все же не	1	4
11	с другой стороны	3	4
12	той или иной	2	4
13	состоит в том	3	3
14	бы то ни	1	3
15	в этом отношении	3	3
16	то ни было	1	3
17	тем не менее	5	3
18	в свою очередь	2	3
19	что иное как	1	2
20	более или менее	1	2
21	подобно тому как	1	2
22	с точки зрения	1	2
23	сами по себе	3	2
24	можно было бы	5	2
25	точно так же	1	2
26	ту или иную	1	2
27	в значительной степени	1	2
28	так же как	6	2
29	не что иное	1	2
30	не только в	1	2
31	представляет собой не	1	2
32	в известном смысле	2	2
33	в связи с	5	2
34	этой точки зрения	2	2
35	того или иного	2	2
36	не сводится к	1	2
37	том или ином	1	2
38	так или иначе	1	2
39	не в состоянии	1	1
40	т.д в этом	1	1
41	по своей природе	1	1
42	том что в	1	1
43	и того же	4	1
44	и другого в	1	1
45	только потому что	2	1
46	как и для	1	1
47	то в основе	1	1
48	в этом смысле	2	1
49	то же самое	1	1
50	же как и	4	1
51	видеть в этой	1	1
52	он отличается от	1	1
53	до сих пор	1	1
54	тот или иной	1	1
55	сам по себе	1	1
56	по отношению ко	1	1
57	в случае с	1	1
58	независимо от того	3	1
59	к тому или	1	1
60	и то что	2	1
61	по аналогии с	1	1
62	и речевой деятельности	1	1
63	к тому чтобы	1	1
64	могли бы быть	1	1
65	он не мог	1	1
66	с этой точки	2	1
67	не могли бы	2	1
68	в мышлении и	1	1
69	один из них	1	1
70	и т.д в	1	1
71	как в случае	1	1
72	что в отличие	1	1
73	в поведении и	1	1
74	связаны между собой	1	1
75	а с другой	3	1
76	и как бы	1	1
77	имеем дело с	1	1
78	обладая всеми признаками	1	1
79	имеем дело не	1	1
80	один из этих	3	1
81	как мы увидим	2	1
82	силу которого он	1	1
83	не мог бы	3	1
84	есть не что	1	1
85	по себе а	1	1
86	так и в	2	1
87	в том чтобы	1	1
88	само по себе	2	1
89	не является для	1	1
90	не в его	1	1
91	роль по отношению	1	1
92	включает в себя	2	1
93	и не могло	1	1
94	с этого момента	1	1
95	могут быть не	1	1
96	одного и того	4	1
97	не обязательно в	1	1
98	друг от друга	1	1
99	как мы уже	2	1
100	в силу которого	1	1
101	фаза в развитии	1	1
102	друг с другом	5	1
103	то что они	1	1
104	как и в	2	1
105	здесь как и	1	1
106	и у нас	1	1
107	в зародышевой форме	1	1
108	как мы видели	3	1
