N	2gram	Vygotskiy__6	Poddanst
1	не только	16	17
2	и в	28	14
3	и не	11	12
4	в области	6	11
5	в этом	27	10
6	в отношении	10	10
7	в качестве	4	9
8	но в	5	9
9	то же	7	9
10	в том	28	9
11	в пределах	5	8
12	только в	18	7
13	в то	6	7
14	было бы	9	6
15	но и	10	6
16	отношении к	3	5
17	в которых	2	5
18	с другой	2	5
19	может быть	13	5
20	не в	4	5
21	и о	1	5
22	если бы	7	4
23	в своем	7	4
24	и к	6	4
25	как бы	11	4
26	гораздо большей	1	4
27	том что	19	4
28	не может	19	4
29	в котором	2	4
30	большей степени	1	4
31	по себе	3	4
32	на пути	1	4
33	в гораздо	1	4
34	что в	17	4
35	мы должны	3	4
36	а в	2	4
37	то что	28	4
38	мы не	6	3
39	между тем	1	3
40	это не	5	3
41	хотя и	3	3
42	и как	6	3
43	тот же	1	3
44	с ними	2	3
45	с одной	1	3
46	в себе	4	3
47	в нем	7	3
48	сами по	1	3
49	для того	8	3
50	заключается в	7	3
51	прежде всего	2	3
52	одной стороны	1	3
53	с тем	5	3
54	что мы	11	3
55	и без	1	3
56	с точки	10	3
57	но не	10	3
58	она есть	1	3
59	могут быть	5	3
60	тем самым	8	3
61	потому что	22	3
62	точки зрения	13	3
63	и это	1	2
64	отношения к	3	2
65	например в	4	2
66	в сфере	12	2
67	значительной мере	2	2
68	в ее	1	2
69	переход от	4	2
70	есть не	1	2
71	по сравнению	15	2
72	является в	1	2
73	одних и	1	2
74	есть нечто	1	2
75	только это	1	2
76	к началу	1	2
77	никак не	1	2
78	не нужно	1	2
79	в значительной	2	2
80	во всех	4	2
81	во всей	1	2
82	из важнейших	1	2
83	отнюдь не	1	2
84	с этим	4	2
85	пути в	1	2
86	того что	24	2
87	стороны и	1	2
88	х и	1	2
89	есть в	3	2
90	в начале	1	2
91	главным образом	1	2
92	и других	7	2
93	в его	3	2
94	из них	2	2
95	в виде	1	2
96	в силу	17	2
97	как раз	6	2
98	и с	1	2
99	именно в	4	2
100	и тем	5	2
101	сказывается в	2	2
102	в определенную	1	2
103	в них	3	2
104	а не	3	2
105	в ряду	2	2
106	нужно было	1	2
107	не столько	1	2
108	друг другу	2	2
109	в тот	1	2
110	не менее	2	2
111	все это	2	2
112	одна из	1	2
113	тем более	1	2
114	для нас	2	2
115	может и	1	2
116	в частности	4	2
117	имеет не	1	2
118	как на	3	2
119	том числе	1	2
120	гласит что	2	1
121	из внешней	1	1
122	равным образом	1	1
123	же как	6	1
124	с другом	5	1
125	и через	1	1
126	применительно к	1	1
127	и то	4	1
128	тем и	3	1
129	как известно	7	1
130	на основе	4	1
131	можно дать	1	1
132	как по	4	1
133	и средств	1	1
134	более частным	1	1
135	может по	1	1
136	тем же	1	1
137	в определенный	1	1
138	в себя	3	1
139	так было	1	1
140	к жизни	4	1
141	в рамки	1	1
142	собственном смысле	1	1
143	и центральной	1	1
144	те же	3	1
145	не с	2	1
146	в и	1	1
147	и само	1	1
148	еще в	2	1
149	бы что	1	1
150	что уже	2	1
151	развитие в	1	1
152	для этого	2	1
153	в собственном	1	1
154	тем чем	1	1
155	находится в	1	1
156	и ее	1	1
157	условия в	1	1
158	именно потому	2	1
159	мы и	4	1
160	и здесь	3	1
161	может не	1	1
162	не означает	1	1
163	настоящее время	1	1
164	и что	6	1
165	еще не	8	1
166	предпосылки в	1	1
167	были бы	2	1
168	и на	5	1
169	с того	3	1
170	без которой	1	1
171	и который	1	1
172	в различных	1	1
173	с его	3	1
174	связь между	4	1
175	жить и	1	1
176	с трудом	1	1
177	что и	4	1
178	отличие от	1	1
179	в стадии	1	1
180	не просто	1	1
181	мы хотим	1	1
182	в истории	1	1
183	что во	1	1
184	эта проблема	1	1
185	в современной	1	1
186	все же	2	1
187	этой последней	1	1
188	это осуществляется	1	1
189	культурного развития	1	1
190	мы видим	7	1
191	два основных	1	1
192	должен быть	1	1
193	понимать что	2	1
194	может оказаться	1	1
195	можем представить	1	1
196	в самом	8	1
197	только то	3	1
198	но как	3	1
199	в которой	7	1
200	что это	1	1
201	могли бы	9	1
202	вопрос об	1	1
203	представляет собой	3	1
204	из этих	3	1
205	если мы	2	1
206	именно на	1	1
207	в эти	1	1
208	в известном	1	1
209	существует определенная	1	1
210	под его	1	1
211	оказывается в	1	1
212	что его	1	1
213	только один	1	1
214	и современная	1	1
215	только на	2	1
216	на то	4	1
217	если он	2	1
218	но на	2	1
219	в наших	4	1
220	как оно	3	1
221	сделать то	1	1
222	этого процесса	2	1
223	только к	3	1
224	тем чтобы	1	1
225	мы знаем	4	1
226	в восприятии	1	1
227	не как	1	1
228	свои собственные	1	1
229	иначе как	5	1
230	и должна	1	1
231	наших глазах	1	1
232	что каждая	1	1
233	к первой	1	1
234	друг друга	4	1
235	мы можем	9	1
236	и только	3	1
237	и везде	1	1
238	широты и	1	1
239	и по	3	1
240	прежде чем	1	1
241	одно и	1	1
242	момент когда	1	1
243	в каждом	3	1
244	представляют собой	3	1
245	в школу	4	1
246	связанные с	3	1
247	или иной	1	1
248	развития в	6	1
249	на этой	5	1
250	ясно что	4	1
251	его в	6	1
252	а с	1	1
253	из недр	1	1
254	в это	1	1
255	в ином	3	1
256	обратиться к	1	1
257	к более	2	1
258	кто не	1	1
259	далеко не	1	1
260	плодотворным только	2	1
261	в этой	5	1
262	как и	6	1
263	в свете	5	1
264	относящиеся к	1	1
265	ведет к	1	1
266	в развитии	24	1
267	не об	1	1
268	дети которых	1	1
269	и еще	1	1
270	движение и	3	1
271	рассматривать с	1	1
272	но до	1	1
273	бы оно	2	1
274	эти пути	1	1
275	что если	2	1
276	в ходе	3	1
277	и при	1	1
278	величайшим трудом	1	1
279	так же	15	1
280	представить себе	3	1
281	все основные	2	1
282	к предмету	6	1
283	прийти к	1	1
284	что именно	2	1
285	на каждом	1	1
286	в отличие	1	1
287	мысли и	2	1
288	знаем что	4	1
289	в данном	2	1
290	вопрос о	5	1
291	сравнению с	14	1
292	как одна	1	1
293	новое по	1	1
294	чем к	1	1
295	совершенно новое	1	1
296	думается что	5	1
297	в отдельности	1	1
298	эти последние	2	1
299	отдельности и	1	1
300	как к	1	1
301	и более	2	1
302	в прошлом	1	1
303	там где	7	1
304	друг с	5	1
305	и наоборот	1	1
306	этого сделать	1	1
307	с величайшим	1	1
