N	2gram	Losev_Prob_3	FransuaR
1	и в	44	41
2	то есть	34	20
3	таким образом	9	19
4	в этом	17	15
5	как и	10	14
6	и все	3	14
7	то же	13	13
8	все эти	7	13
9	в этой	3	13
10	мы уже	4	12
11	в его	9	12
12	в себе	8	11
13	как мы	8	11
14	в том	21	11
15	прежде всего	3	11
16	так и	10	10
17	в то	9	10
18	никто не	2	10
19	все это	5	10
20	в своем	5	9
21	не в	13	9
22	и его	5	9
23	в качестве	3	9
24	но и	10	9
25	что в	8	9
26	но в	12	8
27	в конце	5	8
28	то что	23	8
29	и от	9	8
30	по существу	2	8
31	в нем	9	7
32	в эпоху	1	7
33	вовсе не	37	7
34	в них	1	7
35	как бы	9	7
36	и не	35	7
37	и до	2	6
38	ни в	8	6
39	он хочет	1	6
40	о том	6	6
41	только в	19	6
42	это не	9	6
43	есть в	3	6
44	для него	3	6
45	у него	1	6
46	все они	2	6
47	как в	5	5
48	и к	6	5
49	не только	14	5
50	мы видели	2	5
51	точки зрения	5	5
52	потому что	25	5
53	и это	9	5
54	в ней	5	5
55	и у	2	5
56	уже в	3	5
57	что и	9	5
58	вместе с	2	5
59	так же	5	5
60	и для	2	5
61	а в	5	5
62	к этому	1	5
63	момент в	1	4
64	и на	1	4
65	хотя и	5	4
66	что это	3	4
67	он не	8	4
68	но все	3	4
69	и с	9	4
70	том что	12	4
71	но он	1	4
72	ничего не	3	4
73	в виду	10	4
74	в образе	1	4
75	в одну	1	4
76	и здесь	5	4
77	может быть	28	4
78	в более	1	4
79	длинный ряд	1	4
80	было бы	8	4
81	конце концов	3	4
82	например в	1	3
83	он может	1	3
84	и есть	5	3
85	с точки	2	3
86	той же	1	3
87	с ее	2	3
88	во всех	2	3
89	совсем не	2	3
90	кроме того	3	3
91	от этого	1	3
92	при этом	4	3
93	но именно	2	3
94	и по	2	3
95	в нее	1	3
96	связанные с	1	3
97	его в	3	3
98	несмотря на	1	3
99	во время	1	3
100	в своей	5	3
101	и благодаря	1	3
102	в их	2	3
103	оказывается что	1	3
104	тем самым	5	3
105	не должно	1	3
106	в отношении	2	3
107	не имеет	9	3
108	тем что	4	3
109	как о	5	3
110	можно было	4	3
111	что у	3	3
112	и вся	1	3
113	все его	1	3
114	нас в	4	3
115	в свете	1	3
116	ii гл	2	3
117	что он	9	3
118	поэтому и	2	3
119	из них	2	3
120	земли и	1	3
121	в одном	1	3
122	так как	9	3
123	не на	1	3
124	не было	5	3
125	ничем не	2	3
126	для этой	1	3
127	не может	7	3
128	и потому	7	3
129	в той	3	3
130	но это	8	3
131	того же	2	3
132	является и	1	3
133	есть и	2	3
134	жизни и	6	3
135	и другие	3	3
136	это в	2	3
137	как нечто	9	2
138	также и	16	2
139	и то	14	2
140	на самом	7	2
141	здесь и	3	2
142	оно было	1	2
143	все те	1	2
144	из всех	1	2
145	есть не	5	2
146	мы не	7	2
147	в которой	2	2
148	и новых	1	2
149	моря и	1	2
150	же что	1	2
151	и самого	1	2
152	еще не	5	2
153	в которых	3	2
154	в чем	4	2
155	эти произведения	1	2
156	а только	5	2
157	точка зрения	1	2
158	не просто	23	2
159	мы сейчас	2	2
160	перед нами	8	2
161	более или	1	2
162	есть о	1	2
163	учение о	1	2
164	рассказ о	1	2
165	как он	1	2
166	уже видели	1	2
167	одно и	3	2
168	верх и	1	2
169	что все	2	2
170	и может	2	2
171	это было	2	2
172	с начала	1	2
173	с этим	2	2
174	далеко не	1	2
175	мы имеем	2	2
176	которой он	1	2
177	в этих	2	2
178	вещи в	1	2
179	том как	2	2
180	мы в	4	2
181	или менее	1	2
182	своего рода	1	2
183	образом и	2	2
184	том и	1	2
185	устаревшее и	1	2
186	дело не	2	2
187	дело в	4	2
188	и сама	2	2
189	в процессе	2	2
190	и всегда	2	2
191	к тому	3	2
192	не есть	35	2
193	оно не	1	2
194	и образ	2	2
195	всего этого	1	2
196	на том	1	2
197	никогда не	6	2
198	особенно в	1	2
199	начала и	1	2
200	во все	1	2
201	жизнь и	2	2
202	а также	4	2
203	другими словами	6	2
204	и во	2	2
205	в отрыве	1	2
206	вся эта	3	2
207	бы в	2	2
208	во всей	3	2
209	все время	1	2
210	в литературе	1	2
211	того что	8	2
212	правда и	1	2
213	представлений о	1	2
214	и ее	3	2
215	со всеми	1	2
216	для всех	1	2
217	уже не	7	2
218	только на	5	2
219	же в	3	2
220	свидетельствует о	1	2
221	и обратно	1	2
222	и других	1	2
223	них и	1	2
224	нужно сказать	1	2
225	к самому	2	2
226	здесь только	7	2
227	связан с	1	2
228	именно в	2	2
229	он только	2	2
230	до конца	1	2
231	а не	18	2
232	его как	3	2
233	в связи	7	2
234	может иметь	3	2
235	из которых	2	2
236	может стать	1	2
237	по своему	2	2
238	в изображении	1	2
239	в данном	9	2
240	нашего анализа	1	2
241	в первой	1	2
242	возникновения и	1	2
243	и образность	1	2
244	например у	1	2
245	этот образ	1	2
246	или в	4	2
247	имеет дело	1	2
248	в результате	2	2
249	о котором	1	2
250	и самым	1	2
251	у них	2	2
252	и как	3	2
253	с ним	7	2
254	ни было	3	2
255	отрыве от	1	2
256	для нашего	1	2
257	одновременно и	1	2
258	есть то	3	2
259	в заключение	3	2
260	благодаря этому	1	2
261	нас не	5	2
262	во всяком	9	2
263	от этой	1	1
264	произведения но	1	1
265	отношения к	3	1
266	одним из	1	1
267	к их	2	1
268	снижение но	1	1
269	как его	1	1
270	в такой	1	1
271	сам по	6	1
272	самом деле	3	1
273	это и	7	1
274	живое и	1	1
275	в первом	1	1
276	смысл этого	1	1
277	ведь и	1	1
278	должна быть	1	1
279	которую обычно	1	1
280	едва ли	5	1
281	жизни для	1	1
282	его не	2	1
283	а как	2	1
284	говорит сам	1	1
285	именно к	1	1
286	почти все	1	1
287	есть нечто	8	1
288	время как	4	1
289	что иное	4	1
290	а во-вторых	1	1
291	бы ни	1	1
292	но даже	4	1
293	конечно и	1	1
294	реальным и	1	1
295	подчеркнуть что	1	1
296	не остается	1	1
297	состоят из	1	1
298	он сам	4	1
299	первый план	2	1
300	иное как	4	1
301	как смысл	1	1
302	быть в	2	1
303	не был	2	1
304	к целому	1	1
305	является просто	1	1
306	этим не	2	1
307	там и	3	1
308	то мы	1	1
309	сказать и	1	1
310	в ее	4	1
311	но не	3	1
312	бы его	1	1
313	есть своя	1	1
314	значение и	5	1
315	а он	1	1
316	себе и	1	1
317	отличие от	3	1
318	как образы	1	1
319	друг от	2	1
320	за пределы	5	1
321	что они	5	1
322	в настоящем	3	1
323	что хотя	1	1
324	в истории	1	1
325	его на	1	1
326	что именно	1	1
327	и нет	2	1
328	все же	6	1
329	однако не	1	1
330	нами в	2	1
331	дается в	1	1
332	не являются	2	1
333	новую жизнь	1	1
334	имеет в	1	1
335	как таковое	1	1
336	что слово	2	1
337	значение сам	1	1
338	в самом	3	1
339	он в	2	1
340	тому же	1	1
341	в нашем	5	1
342	то обстоятельство	1	1
343	античной мифологии	1	1
344	с их	2	1
345	и они	1	1
346	но его	1	1
347	не годится	1	1
348	чем его	1	1
349	сливаются в	1	1
350	говорят о	3	1
351	но на	1	1
352	всей его	2	1
353	том какую	1	1
354	время и	2	1
355	а скорее	1	1
356	после этого	1	1
357	о которой	1	1
358	момента в	1	1
359	никакому сомнению	1	1
360	не как	1	1
361	том чтобы	1	1
362	новое и	1	1
363	i в	1	1
364	здесь для	1	1
365	образы как	1	1
366	его от	1	1
367	именно это	1	1
368	что является	2	1
369	ее снижение	1	1
370	и чтобы	1	1
371	принцип и	1	1
372	есть тот	1	1
373	каждого элемента	1	1
374	он есть	2	1
375	отца и	1	1
376	и тем	9	1
377	за ней	1	1
378	данном случае	7	1
379	ведь в	2	1
380	в жизни	1	1
381	по всему	1	1
382	для них	2	1
383	но уже	3	1
384	например его	1	1
385	как об	1	1
386	с тем	5	1
387	в слове	2	1
388	возникает с	1	1
389	со своими	1	1
390	есть он	2	1
391	автора и	1	1
392	на первый	4	1
393	не так	3	1
394	и при	2	1
395	движении по	1	1
396	с вещами	1	1
397	наших дней	1	1
398	и без	4	1
399	всяком случае	6	1
400	в котором	2	1
401	такие образы	1	1
402	мы говорили	2	1
403	мы называем	1	1
404	представление о	1	1
405	которое дает	1	1
406	мысли и	1	1
407	знаем что	1	1
408	однако от	1	1
409	образы эти	1	1
410	не будем	2	1
411	этой плоскости	1	1
412	в прямом	1	1
413	речи в	1	1
414	по себе	25	1
415	даже в	1	1
416	и связанные	1	1
417	же мы	1	1
418	при помощи	8	1
419	содержит в	3	1
420	и многих	2	1
421	начиная от	1	1
422	на изображение	1	1
423	но они	1	1
424	она не	3	1
425	иной раз	3	1
426	новый путь	1	1
427	есть прежде	1	1
428	здесь ничего	1	1
429	мысли в	1	1
430	то чего	2	1
431	на котором	2	1
432	на него	1	1
433	в основе	2	1
434	взятый сам	2	1
435	были и	1	1
436	несравнимо с	1	1
437	концов и	1	1
438	того и	1	1
439	только и	8	1
440	правда в	1	1
441	близкий к	1	1
442	или как	3	1
443	имеющие никакого	1	1
444	это слово	1	1
445	так например	1	1
446	со своим	2	1
447	связи с	8	1
448	мы бы	1	1
449	человеческую жизнь	2	1
450	что на	1	1
451	может показаться	1	1
452	имеет ничего	3	1
453	у нас	10	1
454	от их	1	1
455	и кое-что	1	1
456	начиная с	1	1
457	не могут	1	1
458	он и	2	1
459	есть только	4	1
460	и развития	1	1
461	для такого	1	1
462	и свое	1	1
463	от которой	1	1
464	ничего общего	7	1
465	от той	1	1
466	здесь еще	1	1
467	и ничем	1	1
468	некоторой степени	1	1
469	он выражает	1	1
470	и о	5	1
471	значения и	1	1
472	от друга	2	1
473	на нем	1	1
474	здесь не	8	1
475	есть закон	1	1
476	в буквальном	2	1
477	этом длинном	1	1
478	и получает	1	1
479	каждого героя	1	1
480	говорили что	1	1
481	отвлечься от	1	1
482	в дальнейшем	1	1
483	на что-то	3	1
484	отвлеченным понятием	1	1
485	различие между	1	1
486	и когда	1	1
487	котором мы	1	1
488	с собой	3	1
489	гл iii	1	1
490	не с	1	1
491	на которую	3	1
492	поэтому в	1	1
493	отдельных образов	1	1
494	слова ни	1	1
495	новых и	1	1
496	об этом	3	1
497	образом в	1	1
498	и смерть	1	1
499	в таком	5	1
500	вот это	2	1
501	все дело	2	1
502	часто и	1	1
503	каждый раз	3	1
504	именно потому	3	1
505	отметим еще	1	1
506	типа но	1	1
507	в другом	2	1
508	но к	1	1
509	и та	1	1
510	язык и	1	1
511	и что	7	1
512	в глаза	1	1
513	произведение это	1	1
514	от своего	1	1
515	но только	6	1
516	там же	1	1
517	нас от	1	1
518	несомненно и	1	1
519	распространение в	1	1
520	все в	1	1
521	доходит до	2	1
522	том или	3	1
523	от них	1	1
524	оно почти	1	1
525	переходит в	2	1
526	природы и	2	1
527	порождать и	1	1
528	тот момент	1	1
529	в ту	1	1
530	и об	1	1
531	и она	1	1
532	для самого	2	1
533	в него	1	1
534	находим и	1	1
535	и пусть	1	1
536	писателя и	1	1
537	вещи для	1	1
538	что только	1	1
539	образов и	3	1
540	этот вопрос	3	1
541	во всем	1	1
542	которой мы	1	1
543	словом и	1	1
544	целого и	1	1
545	еще и	7	1
546	очень много	3	1
547	божественная комедия	1	1
548	и после	2	1
549	помощи которого	1	1
550	он уже	1	1
551	который в	2	1
552	в контексте	2	1
553	наоборот все	1	1
554	с которыми	2	1
555	себя в	2	1
556	так что	12	1
557	и всякий	1	1
558	не имеющие	1	1
559	да еще	2	1
560	если мы	16	1
561	не обходится	1	1
562	в виде	6	1
563	во втором	1	1
564	или даже	5	1
565	их как	1	1
566	роль и	2	1
567	себе в	1	1
568	бы совершенно	1	1
569	в известной	2	1
570	слова в	1	1
571	до некоторой	1	1
572	и бесконечно	1	1
573	никакого отношения	4	1
574	не говорит	1	1
575	или ином	2	1
576	к той	1	1
577	ее на	1	1
578	само собой	2	1
579	даже и	16	1
580	момент который	1	1
581	но эти	1	1
582	индивидуальность и	1	1
583	отвлеченная мысль	1	1
584	другого и	1	1
585	и даже	14	1
586	и превращает	1	1
587	как только	3	1
588	модель в	1	1
589	на этот	4	1
590	нельзя сказать	2	1
591	здесь в	3	1
592	образ вещи	1	1
593	такое же	1	1
594	мы еще	1	1
595	в античной	1	1
596	к ее	1	1
597	или о	1	1
598	виде и	3	1
599	же для	1	1
600	и стал	1	1
601	возник перед	1	1
602	однако и	1	1
