N	2gram	Vygotskiy__5	Problemy
1	и в	16	34
2	и не	12	29
3	как бы	5	27
4	что он	25	23
5	в его	11	22
6	к другому	1	20
7	в нем	7	19
8	может быть	9	19
9	не может	18	19
10	и все	1	19
11	как и	8	18
12	в этом	25	16
13	но в	6	16
14	и его	3	16
15	все это	2	16
16	он не	8	15
17	и с	3	15
18	что я	2	15
19	прежде всего	3	15
20	то же	8	14
21	к нему	3	14
22	самом деле	3	13
23	для него	5	13
24	и к	2	12
25	в то	5	12
26	потому что	21	12
27	но и	6	12
28	на самом	1	11
29	в сущности	13	11
30	вовсе не	2	11
31	с другим	1	11
32	то что	26	11
33	не только	16	10
34	не в	6	9
35	в отношении	9	9
36	а не	10	9
37	с самого	5	8
38	самого начала	5	8
39	никогда не	5	8
40	с ним	5	8
41	в другом	6	8
42	в самом	4	8
43	себя и	2	8
44	так же	15	8
45	что же	1	8
46	и для	1	8
47	точки зрения	18	8
48	я не	2	7
49	знает и	1	7
50	как будто	2	7
51	как мы	10	7
52	и даже	2	7
53	что не	1	7
54	с которым	1	7
55	там где	1	7
56	этого слова	1	7
57	все же	3	7
58	отношении к	1	7
59	что в	16	7
60	мы уже	1	6
61	и на	6	6
62	с его	1	6
63	отношение к	11	6
64	что они	5	6
65	в пределах	4	6
66	что у	2	6
67	в плане	1	6
68	для себя	1	6
69	так и	7	6
70	в себе	1	6
71	только в	10	6
72	от него	1	6
73	с ними	1	6
74	не знает	5	6
75	отношению к	12	6
76	он сам	1	5
77	в чем	3	5
78	по отношению	12	5
79	и наконец	1	5
80	что это	1	5
81	в целом	4	5
82	но все	2	5
83	лишь в	1	5
84	на протяжении	2	5
85	с тем	3	5
86	в слове	1	5
87	в конце	1	5
88	это слово	1	5
89	таким образом	19	5
90	к тому	6	5
91	и что	12	5
92	что и	3	5
93	это не	4	5
94	все время	1	5
95	того что	16	5
96	обращаться к	1	5
97	так что	4	5
98	из них	2	5
99	всяком случае	1	5
100	в одном	3	5
101	и от	2	5
102	ни одного	2	5
103	мы должны	8	5
104	хотя бы	5	5
105	а в	3	5
106	во всяком	2	5
107	из его	1	4
108	с таким	3	4
109	еще не	4	4
110	бы то	1	4
111	но не	10	4
112	но как	3	4
113	как в	5	4
114	другого как	1	4
115	он в	3	4
116	все эти	4	4
117	но на	1	4
118	на его	2	4
119	при этом	4	4
120	внутренней речи	7	4
121	на этом	3	4
122	что все	6	4
123	его в	2	4
124	этом смысле	1	4
125	ни в	1	4
126	рядом с	1	4
127	все равно	2	4
128	с точки	9	4
129	его отношение	2	4
130	но это	3	4
131	друг другу	2	4
132	ничего не	5	4
133	как раз	1	4
134	и это	1	4
135	если бы	8	4
136	он говорил	1	4
137	на вопрос	5	4
138	и прежде	1	4
139	только на	2	4
140	в виде	1	4
141	в начале	1	4
142	в общем	1	4
143	так как	16	4
144	у него	6	4
145	с другой	4	4
146	тем что	5	4
147	вместе с	4	4
148	да и	1	4
149	как к	1	4
150	отношением к	2	4
151	а между	1	3
152	функции в	3	3
153	в такой	5	3
