N	2gram	Vinokur_Ku_2	FransuaR
1	и в	23	45
2	и не	16	15
3	в этом	18	14
4	но в	11	14
5	не только	20	14
6	и его	3	13
7	в его	5	13
8	как бы	4	12
9	что в	10	12
10	то же	6	11
11	в своем	2	11
12	в то	4	11
13	в нем	4	10
14	и с	7	10
15	как и	2	10
16	в том	19	10
17	но и	7	10
18	прежде всего	8	10
19	же время	3	9
20	в ней	3	8
21	таким образом	5	8
22	в самой	2	8
23	как мы	3	8
24	вовсе не	9	8
25	и др	1	8
26	так же	4	8
27	также и	5	7
28	он был	1	7
29	с его	1	7
30	мы видели	2	7
31	том что	11	7
32	не в	8	7
33	потому что	25	7
34	в эпоху	1	7
35	что и	3	7
36	в конце	4	7
37	и все	2	7
38	все это	5	7
39	здесь не	3	6
40	в этой	6	6
41	он не	3	6
42	всех этих	3	6
43	в них	4	6
44	в атмосфере	2	6
45	того чтобы	11	6
46	связи с	3	6
47	так и	4	6
48	что он	5	6
49	так как	15	6
50	для того	9	6
51	самом деле	9	5
52	на самом	2	5
53	это и	3	5
54	с ее	1	5
55	и на	6	5
56	хотя и	4	5
57	и как	1	5
58	и к	1	5
59	в себя	1	5
60	и у	2	5
61	все эти	12	5
62	над миром	1	5
63	на этом	3	5
64	этом отношении	3	5
65	одной из	1	5
66	и их	1	5
67	как раз	3	5
68	в связи	4	5
69	не может	9	5
70	но это	3	5
71	же как	2	4
72	мы уже	1	4
73	той же	2	4
74	мы не	1	4
75	и о	4	4
76	в сущности	9	4
77	но не	6	4
78	в общем	1	4
79	перед нами	4	4
80	кроме того	1	4
81	в самом	12	4
82	тому же	1	4
83	первой части	1	4
84	по своему	1	4
85	об этом	5	4
86	между собою	1	4
87	не мог	1	4
88	точки зрения	14	4
89	в их	2	4
90	своего рода	4	4
91	у него	3	4
92	очень часто	2	4
93	и это	3	4
94	можно было	9	4
95	здесь как	1	4
96	ничего не	4	4
97	и здесь	5	4
98	о том	1	4
99	только в	5	4
100	с этим	3	4
101	мы находим	1	4
102	и даже	2	4
103	сказать что	4	4
104	а не	10	4
105	как это	5	4
106	и от	2	4
107	бы в	1	4
108	все они	2	4
109	а также	3	4
110	а в	3	4
111	как на	1	4
112	по поводу	2	4
113	такой же	1	4
114	почти всегда	2	3
115	ведь и	1	3
116	того же	3	3
117	и он	1	3
118	из этих	1	3
119	как в	3	3
120	вообще не	1	3
121	что она	3	3
122	связанные с	2	3
123	и вот	5	3
124	связанных с	1	3
125	этой традиции	1	3
126	здесь нет	1	3
127	ни в	4	3
128	он и	2	3
129	до сих	1	3
130	нисколько не	3	3
131	в своей	2	3
132	в которых	2	3
133	не менее	7	3
134	дело в	1	3
135	не имеет	4	3
136	что на	4	3
137	от того	4	3
138	всего этого	1	3
139	то время	1	3
140	в другом	2	3
141	нуждается в	2	3
142	это не	6	3
143	именно в	3	3
144	того что	3	3
145	и прежде	1	3
146	есть в	3	3
147	в поэзии	1	3
148	для него	1	3
149	в одном	1	3
150	но он	1	3
151	не было	4	3
152	еще и	2	3
153	там где	5	3
154	связь с	1	3
155	вместе с	5	3
156	по существу	5	3
157	сих пор	1	3
158	и для	2	3
159	в году	2	3
160	с помощью	7	3
161	на этот	2	3
162	и другие	1	3
163	ту же	6	2
164	можно говорить	2	2
165	чтобы не	2	2
166	и есть	2	2
167	не хочет	2	2
168	с точки	8	2
169	и до	2	2
170	уверен что	1	2
171	говорить о	4	2
172	в целом	1	2
173	подчеркнуть что	1	2
174	это время	1	2
175	слово на	1	2
176	в чем	1	2
177	в данном	4	2
178	отличие от	2	2
179	нет и	1	2
180	относится к	1	2
181	независимо от	1	2
182	все же	7	2
183	кто не	1	2
184	когда он	1	2
185	от этого	2	2
186	что это	7	2
187	еще один	1	2
188	нет почти	1	2
189	роль в	2	2
190	и если	2	2
191	при этом	2	2
192	перестает быть	1	2
193	он должен	1	2
194	но дело	1	2
195	так например	1	2
196	том же	1	2
197	на все	2	2
198	лишь в	5	2
