N	3gram	Bakhtin_Pr_3	Problemy
1	с точки зрения	4	9
2	до сих пор	1	8
3	не может быть	6	8
4	в большинстве случаев	2	8
5	и не может	2	7
6	на свой предмет	1	6
7	в пределах одного	2	6
8	по отношению к	5	5
9	то же время	12	5
10	в то же	12	5
11	друг с другом	2	5
12	в самом деле	3	4
13	я ведь и	3	4
14	как и все	2	4
15	в романах достоевского	3	4
16	к себе самому	14	3
17	слово о себе	4	3
18	как раз и	2	3
19	как мы сказали	1	3
20	с чужим словом	1	3
21	в отличие от	2	3
22	с самим собою	7	3
23	к одному знаменателю	1	3
24	ведь и сам	2	3
25	с другой стороны	3	3
26	как бы в	1	3
27	в бедных людях	1	3
28	о себе самом	5	3
29	как и в	1	3
30	и сам знаю	3	3
31	сам знаю что	2	3
32	авторское слово не	1	2
33	хотя и не	1	2
34	чужого слова с	1	2
35	отношению к чужому	1	2
36	большей или меньшей	1	2
37	как нам кажется	1	2
38	в этом смысле	4	2
39	по другую сторону	1	2
40	оно должно быть	1	2
41	и в других	1	2
42	в узком смысле	1	2
43	в строгом смысле	1	2
44	того и другого	1	2
45	это вовсе не	1	2
46	в том что	1	2
47	в произведениях достоевского	2	2
48	как если бы	1	2
49	двух голосов в	2	2
50	в большей или	1	2
51	или меньшей степени	1	2
52	ни в одном	1	2
53	но в то	3	2
54	друг на друга	2	2
55	о том что	2	2
56	еще более резкой	1	2
57	можно сказать что	1	2
58	на этом мы	1	2
59	друг друга но	1	2
60	той или иной	2	2
61	как мы уже	1	2
62	в братьях карамазовых	3	2
63	в отношении к	7	2
64	сама по себе	2	2
65	братьях карамазовых в	1	2
66	он только так	1	2
67	слово с оглядкой	1	2
68	и не в	3	2
69	мы увидим что	2	2
70	с самим собой	6	2
71	может войти в	2	1
72	я вам скажу	1	1
73	если бы он	1	1
74	себя как бы	1	1
75	сплошь да рядом	1	1
76	человека с человеком	2	1
77	подумали что он	1	1
78	него как бы	1	1
79	отношением его к	1	1
80	по замыслу достоевского	7	1
81	и резко слово	1	1
82	оглядкой и с	1	1
83	в той или	2	1
84	прежде всего как	1	1
85	не может до	2	1
86	слова не знает	1	1
87	слово как бы	1	1
88	героя к себе	1	1
89	а вовсе не	2	1
90	может до конца	2	1
91	прежде всего в	1	1
92	и наконец в	2	1
93	то есть это	1	1
94	среди которых он	1	1
95	не исчерпали всех	1	1
96	в себе его	1	1
97	раз и не	1	1
98	том что все	1	1
99	отношение к чужому	1	1
100	диалога с самим	2	1
101	приносит с собою	1	1
102	в котором он	1	1
103	при этом каждое	1	1
104	за пределы настоящей	1	1
105	не подумали что	1	1
106	кажется что в	1	1
107	свои мысли в	1	1
108	независимость от чужого	1	1
109	а между тем	3	1
110	в том же	1	1
111	мышкина и рогожина	1	1
112	в этом случае	2	1
113	достоевского как мы	1	1
114	точки зрения его	1	1
115	в еще более	1	1
116	не было и	1	1
117	этими двумя пределами	1	1
118	и в то	5	1
119	хотя бы и	2	1
120	себя и свой	1	1
121	в других романах	1	1
122	далеко не исчерпали	1	1
123	и свой предмет	1	1
124	а может быть	2	1
125	на самом же	1	1
126	чужого слова как	1	1
127	характерна для достоевского	1	1
128	в последующих произведениях	1	1
129	резко отличается от	1	1
130	в первых двух	1	1
131	может быть даже	3	1
132	рано или поздно	1	1
133	освободиться от власти	1	1
134	героя и слово	2	1
135	эта оглядка на	1	1
136	почти никогда не	1	1
137	те же явления	1	1
138	слово рассказа в	1	1
139	и голос самого	1	1
140	и не принимает	1	1
141	но в последующих	1	1
142	может быть и	1	1
143	из уст в	1	1
144	одно и то	1	1
145	даже и не	1	1
146	ибо и в	1	1
147	правда в несколько	1	1
148	в значительной степени	1	1
149	и на меня	1	1
150	да что же	1	1
151	не в самом	1	1
152	к другому и	2	1
153	этого замысла но	1	1
154	свой предмет и	1	1
155	мышкин и рогожин	1	1
156	в данном случае	1	1
157	чрезвычайно напряженный характер	1	1
158	и заставляет его	1	1
159	особенно там где	1	1
160	в конце концов	3	1
161	у настасьи филипповны	1	1
162	характерный для всего	1	1
163	и то же	1	1
164	цельный и уверенный	1	1
165	но при этом	1	1
166	не входит в	2	1
167	для него в	1	1
168	напряженный характер в	1	1
169	но он остается	1	1
170	и в нем	3	1
171	нет к нему	1	1
172	в нем не	1	1
173	к своему предмету	1	1
174	что у достоевского	2	1
175	в мире достоевского	3	1
176	это конечно не	1	1
177	к тому же	2	1
178	герой из подполья	4	1
179	оно стремится быть	1	1
180	во всяком случае	5	1
181	как чужой голос	1	1
182	перед тем как	1	1
183	но только в	1	1
184	в каждом своем	1	1
185	носит чрезвычайно напряженный	1	1
186	самом же деле	1	1
187	уст в уста	1	1
188	в общем не	1	1
189	налегли друг на	1	1
190	этого слова и	2	1
191	как бы не	1	1
192	не знает точки	1	1
193	в слове рассказчика	1	1
194	себе самому он	1	1
195	вот как он	1	1
196	между этими двумя	1	1
197	в этом произведении	1	1
198	мы бы сказали	1	1
199	о себе не	1	1
200	о себе героя	1	1
201	настасьи филипповны и	1	1
202	в чужих устах	2	1
203	в самые атомы	1	1
204	на тему о	2	1
205	так и в	2	1
206	и вместе с	1	1
207	того же принципа	1	1
208	голосов в одном	1	1
209	диалог у достоевского	2	1
210	он не принимает	1	1
211	с самого начала	8	1
212	же он может	1	1
213	что в нем	2	1
214	себе и не	1	1
215	что может быть	1	1
216	стиль и тон	3	1
217	из всех сил	1	1
218	тему о себе	1	1
219	но в этом	1	1
220	выходит за пределы	2	1
221	он как бы	1	1
222	этих двух голосов	1	1
223	а что он	1	1
224	но все же	1	1
225	авторское слово или	1	1
226	остается той же	1	1
227	как к другому	1	1
228	как мы знаем	2	1
229	но именно поэтому	1	1
230	уже сама по	1	1
231	точки зрения он	1	1
232	не может обойтись	1	1
233	чтобы не подумали	1	1
234	и к своему	1	1
235	но она не	1	1
236	в позднейшем творчестве	1	1
237	в одном голосе	1	1
238	никогда не бывает	2	1
239	и во всем	1	1
240	к тому что	1	1
241	мы уже указывали	1	1
242	боится чтобы не	1	1
243	слово героя и	2	1
244	его отношения к	1	1
245	обращается к себе	2	1
246	лицом к лицу	1	1
247	в высшей степени	3	1
248	самого начала в	1	1
249	и слово рассказа	1	1
250	и углубленной форме	1	1
251	только себя и	1	1
