N	2gram	Vygotskiy__3	FransuaR
1	и в	38	56
2	то есть	15	24
3	в романе	1	21
4	в его	5	18
5	таким образом	12	17
6	все эти	4	15
7	в этом	13	14
8	в том	25	13
9	так и	1	13
10	он был	3	12
11	в то	3	12
12	и его	6	12
13	то же	10	11
14	в них	3	11
15	в этих	2	11
16	до конца	2	11
17	как бы	14	11
18	и до	1	10
19	мы уже	7	10
20	еще не	1	10
21	в самом	25	9
22	и не	10	9
23	только в	4	9
24	но и	5	9
25	в сущности	10	8
26	во всех	4	8
27	не только	12	8
28	в нем	4	8
29	и с	1	8
30	и их	1	8
31	и даже	4	8
32	до сих	6	8
33	по своему	4	8
34	сих пор	5	8
35	все это	3	8
36	том что	14	8
37	и на	6	7
38	уже говорили	3	7
39	как мы	7	7
40	у него	4	7
41	в частности	1	7
42	той же	2	6
43	в ее	7	6
44	в этой	13	6
45	но в	3	6
46	на его	1	6
47	своего времени	1	6
48	точки зрения	16	6
49	вовсе не	8	6
50	мы видим	12	6
51	в той	5	6
52	все они	2	6
53	и все	10	6
54	потому что	14	6
55	одним из	1	5
56	у гоголя	1	5
57	с ее	2	5
58	с его	1	5
59	но не	1	5
60	он не	6	5
61	так сказать	5	5
62	роль в	1	5
63	мы видели	6	5
64	такой же	2	5
65	никогда не	4	5
66	говорили что	1	5
67	один из	6	5
68	не было	1	5
69	как и	8	5
70	в результате	1	5
71	что в	20	5
72	есть и	1	5
73	и другие	2	5
74	они не	2	5
75	например в	2	4
76	и потому	1	4
77	но по	1	4
78	в ней	15	4
79	и к	3	4
80	в которой	5	4
81	что это	10	4
82	в себе	4	4
83	при этом	4	4
84	их в	2	4
85	что все	3	4
86	начала и	1	4
87	и ее	2	4
88	и более	2	4
89	даже в	1	4
90	одна из	4	4
91	того чтобы	9	4
92	в совершенно	2	4
93	и которые	3	4
94	и других	1	4
95	о том	6	4
96	с одной	6	4
97	в качестве	2	4
98	конечно не	4	4
99	так как	6	4
100	в изображении	1	4
101	в основе	3	4
102	в своих	4	4
103	в их	1	3
104	время в	5	3
105	не просто	2	3
106	в своем	5	3
107	перед нами	8	3
108	кроме того	1	3
109	и наконец	2	3
110	его к	2	3
111	главным образом	3	3
112	всех этих	2	3
113	первой части	1	3
114	и самый	1	3
115	здесь нет	1	3
116	не мог	4	3
117	во времена	1	3
118	не в	12	3
119	но он	2	3
120	в таких	1	3
121	и почти	1	3
122	казалось бы	5	3
123	в форме	1	3
124	во все	1	3
125	здесь мы	4	3
126	и о	3	3
127	характер и	1	3
128	в другом	5	3
129	и здесь	6	3
130	времени в	1	3
131	между тем	7	3
132	слов и	2	3
133	видели что	2	3
134	здесь с	2	3
135	так что	8	3
136	уже не	2	3
137	был бы	3	3
138	что и	4	3
139	может быть	19	3
140	здесь в	2	3
141	к которому	1	3
142	еще и	2	3
143	что для	1	3
144	в некоторых	1	3
145	сказать что	4	3
146	там где	6	3
147	к его	2	3
148	образом и	2	3
149	на эту	1	3
150	в первой	2	3
151	бы в	3	3
152	то что	35	3
153	и то	8	2
154	самом деле	21	2
155	на самом	2	2
156	по преимуществу	2	2
157	на две	1	2
158	что эти	4	2
159	их и	1	2
160	из всех	3	2
161	и конечно	3	2
162	мы не	5	2
163	и стиль	1	2
164	конечно в	3	2
165	с другой	7	2
166	совсем не	3	2
167	почти до	1	2
168	что они	4	2
169	как к	2	2
170	все остальные	1	2
171	хотя и	1	2
172	когда он	4	2
173	целый ряд	2	2
174	и как	8	2
175	в действительности	1	2
176	за это	1	2
177	и те	1	2
178	что одна	1	2
179	что она	16	2
180	все те	2	2
181	и еще	1	2
182	в виде	2	2
183	не как	1	2
184	для понимания	1	2
185	так часто	1	2
186	и такие	1	2
187	так например	2	2
188	его в	3	2
189	отражение в	1	2
190	ни в	3	2
191	из нее	2	2
192	с тем	8	2
193	в слове	1	2
194	он и	1	2
195	несмотря на	5	2
196	или менее	1	2
197	для него	2	2
198	и при	1	2
199	в своей	5	2
200	в котором	6	2
201	с точки	9	2
202	в которых	6	2
203	друг другу	2	2
204	если бы	14	2
205	и эти	2	2
206	не могли	4	2
207	дело в	1	2
208	дело не	2	2
209	того как	3	2
210	к концу	3	2
211	что на	1	2
212	не потому	1	2
213	ни о	1	2
214	мы встречаем	1	2
215	данном случае	2	2
216	только не	1	2
217	то время	2	2
218	и совершенно	4	2
219	когда в	4	2
220	две части	1	2
