N	3gram	Bakhtin_Fr_1	Myslijsy
1	по отношению к	1	13
2	в том что	6	13
3	не может быть	1	9
4	с другой стороны	1	5
5	но и в	2	4
6	а между тем	1	3
7	с точки зрения	3	3
8	с одной стороны	2	3
9	и в том	2	3
10	то же время	1	3
11	так и в	2	3
12	не только в	1	3
13	в то же	1	3
14	все более и	1	2
15	и может быть	1	2
16	дело в том	2	2
17	на этот вопрос	2	2
18	в применении к	3	2
19	не могут быть	1	2
20	для того чтобы	1	2
21	что при таком	1	2
22	все то что	1	2
23	не могла бы	1	2
24	как бы ни	2	2
25	более и более	1	2
26	бы они ни	1	2
27	но дело в	1	2
28	друг от друга	1	2
29	бы ни были	1	1
30	между людьми и	1	1
31	зрения на мир	1	1
32	и телесной жизни	1	1
33	времен и народов	1	1
34	на самом деле	2	1
35	то есть по	1	1
36	всех времен и	1	1
37	и в более	1	1
38	точки зрения он	1	1
39	свое значение и	1	1
40	и не только	1	1
41	сами по себе	1	1
42	же объясняется и	1	1
43	и многое другое	1	1
44	не потому что	1	1
45	сказать что и	1	1
46	в этом отношении	3	1
47	и тела в	1	1
48	переходят друг в	1	1
49	в собственном смысле	1	1
50	до сих пор	4	1
51	о необходимости и	1	1
52	и мыслью и	1	1
53	но это не	1	1
54	это приводит к	1	1
55	может быть только	1	1
56	всяком случае не	1	1
57	то есть его	1	1
58	его связь с	2	1
59	чтобы убедиться в	1	1
60	продолжает жить и	1	1
61	вовлекает в свой	1	1
62	жизни но и	1	1
63	в связи с	1	1
64	но при этом	1	1
65	между тем в	1	1
66	на деле же	1	1
67	во всяком случае	1	1
68	что касается до	1	1
69	во всем своем	1	1
70	как и всякая	1	1
71	убедиться в этом	1	1
72	в свой круг	1	1
73	то есть из	1	1
74	в самом зародыше	1	1
75	то что мы	1	1
76	друг в друга	2	1
77	имея в виду	1	1
78	ни для кого	1	1
79	в одном из	1	1
80	не может стать	1	1
81	и даже по	1	1
82	но все же	2	1
83	того что не	1	1
84	и говорит что	1	1
85	для нас в	1	1
86	то есть только	2	1
